date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2012-03-27,3.609,24.292,33.833,9.542,16.318,1.083
2012-03-28,4.875,36.333,67.125,30.792,14.958,0.917
2012-03-29,6.261,38.417,113.375,74.958,25.958,3.542
2012-03-30,2.958,14.625,23.208,8.583,15.625,0.5
2012-03-31,4.417,23.391,36.087,12.696,17.083,2.292
2012-04-01,3.958,17.25,26.125,8.875,10.958,0.542
2012-04-02,4.75,42.083,75.792,33.708,17.25,1.565
2012-04-03,4.391,29.042,44.917,15.875,16.333,1.0
2012-04-04,4.458,35.652,66.696,31.043,16.125,2.458
2012-04-05,4.458,38.292,66.583,28.292,25.958,3.583
2012-04-06,4.348,27.25,44.958,17.708,13.083,0.542
2012-04-07,3.125,11.125,15.792,4.667,11.125,0.125
2012-04-08,4.833,25.875,35.875,10.0,17.5,2.083
2012-04-09,6.435,52.542,92.25,39.708,33.458,4.435
2012-04-10,6.583,53.292,87.083,33.792,46.458,4.125
2012-04-11,5.0,45.87,91.087,45.217,27.917,3.042
2012-04-12,5.167,46.167,85.75,39.583,21.333,3.333
2012-04-13,4.13,25.0,35.375,10.375,22.091,0.958
2012-04-14,2.958,11.5,16.75,5.25,10.542,0.0
2012-04-15,4.708,24.0,35.042,11.042,13.292,1.833
2012-04-16,4.522,36.833,70.25,33.417,14.792,2.565
2012-04-17,4.083,28.25,50.625,22.375,16.333,1.083
2012-04-18,5.542,50.0,87.304,37.304,25.083,2.542
2012-04-19,4.292,44.125,69.583,25.458,20.417,2.25
2012-04-20,3.435,25.875,40.125,14.25,14.25,0.292
2012-04-21,3.167,14.5,19.542,5.042,6.667,0.25
2012-04-22,2.208,7.333,8.417,1.083,1.625,0.0
2012-04-23,4.435,38.958,73.042,34.083,14.75,2.478
2012-04-24,7.0,59.458,106.0,46.542,51.417,5.875
2012-04-25,6.5,56.0,89.652,33.652,53.417,4.25
2012-04-26,3.125,20.458,26.5,6.042,20.042,0.583
2012-04-27,3.087,27.417,53.708,26.292,8.435,1.708
2012-04-28,4.542,39.625,62.125,22.5,12.5,1.875
2012-04-29,4.458,21.667,26.208,4.542,16.583,1.958
2012-04-30,3.042,13.708,16.667,2.958,17.25,1.435
2012-05-01,2.043,9.125,11.625,2.5,7.292,0.208
2012-05-02,1.833,8.304,9.565,1.261,1.125,0.0
2012-05-03,3.958,21.208,34.25,13.042,4.042,1.833
2012-05-04,3.304,17.25,27.0,9.75,2.917,0.917
2012-05-05,4.375,21.0,29.625,8.625,13.458,1.833
2012-05-06,4.333,16.167,20.375,4.208,26.375,1.542
2012-05-07,4.957,40.375,66.917,26.542,29.0,3.043
2012-05-08,5.625,43.083,65.208,22.125,49.958,3.375
2012-05-09,6.208,47.0,80.783,33.783,57.25,2.75
2012-05-10,2.708,11.0,14.833,3.833,22.375,0.25
2012-05-11,2.043,8.833,16.375,7.542,1.625,0.0
2012-05-12,2.083,7.75,11.75,4.0,4.417,0.0
2012-05-13,4.75,30.042,43.833,13.792,12.917,3.375
2012-05-14,4.391,41.917,70.667,28.75,21.409,3.261
2012-05-15,4.125,31.083,68.875,37.792,10.333,2.125
2012-05-16,5.708,48.913,97.957,49.043,23.375,4.333
2012-05-17,5.542,47.25,73.625,26.375,34.083,4.875
2012-05-18,3.87,30.0,39.571,9.571,23.75,1.542
2012-05-19,5.125,,,,20.458,2.0
2012-05-20,3.958,,,,21.25,1.667
2012-05-21,2.917,,,,16.0,0.565
2012-05-22,3.696,,,,15.625,0.708
2012-05-23,4.375,,,,22.042,1.792
2012-05-24,6.25,,,,29.333,5.917
2012-05-25,6.826,,,,39.333,5.125
2012-05-26,6.292,,,,32.25,3.458
2012-05-27,4.75,,,,26.571,2.667
2012-05-28,4.435,,,,24.727,3.652
2012-05-29,4.417,,,,37.417,1.458
2012-05-30,2.583,,,,11.708,0.0
2012-05-31,3.792,,,,19.042,1.792
2012-06-01,5.087,,,,25.792,4.875
2012-06-02,4.083,,,,23.417,1.75
2012-06-03,2.542,,,,16.875,0.833
2012-06-04,3.913,,,,16.167,2.435
2012-06-05,3.583,,,,13.792,1.417
2012-06-06,3.083,,,,11.0,0.667
2012-06-07,4.625,,,,26.875,2.583
2012-06-08,4.522,,,,21.75,2.583
2012-06-09,3.833,,,,8.708,1.75
2012-06-10,2.458,,,,15.583,0.0
2012-06-11,3.565,,,,12.227,1.043
2012-06-12,2.125,,,,8.0,0.292
2012-06-13,4.75,,,,10.708,3.083
2012-06-14,3.792,,,,12.042,1.958
2012-06-15,3.913,,,,16.958,1.375
2012-06-16,3.292,,,,9.417,0.667
2012-06-17,4.667,,,,9.375,4.125
2012-06-18,5.583,,,,17.375,2.043
2012-06-19,2.783,,,,12.542,0.542
2012-06-20,5.167,,,,11.542,4.167
2012-06-21,3.25,,,,6.333,0.0
2012-06-22,2.391,,,,5.208,0.042
2012-06-23,5.083,,,,12.25,2.333
2012-06-24,4.75,,,,19.458,2.75
2012-06-25,3.75,,,,17.292,0.957
2012-06-26,2.333,,,,12.375,0.083
2012-06-27,3.739,,,,15.545,2.625
2012-06-28,1.833,,,,10.5,0.917
2012-06-29,3.957,,,,10.792,2.25
2012-06-30,5.292,,,,17.083,3.375
2012-07-01,3.667,,,,14.167,0.625
2012-07-02,5.458,,,,18.458,2.261
2012-07-03,5.167,,,,15.167,1.167
2012-07-04,5.652,,,,19.542,2.667
2012-07-05,5.125,,,,18.5,3.917
2012-07-06,4.348,,,,23.167,3.292
2012-07-07,3.625,,,,9.542,0.708
2012-07-08,2.625,,,,9.5,0.292
2012-07-09,3.958,,,,13.917,1.609
2012-07-10,3.909,,,,15.909,1.864
2012-07-11,3.583,,,,12.25,1.542
2012-07-12,3.042,,,,19.0,2.167
2012-07-13,5.261,,,,24.667,3.542
2012-07-14,4.333,,,,17.417,3.0
2012-07-15,3.5,,,,14.375,3.375
2012-07-16,3.25,,,,8.0,2.435
2012-07-17,3.174,,,,8.958,2.0
2012-07-18,3.208,,,,9.708,2.75
2012-07-19,3.292,,,,13.292,2.583
2012-07-20,4.174,,,,16.0,2.792
2012-07-21,4.208,,,,14.042,1.083
2012-07-22,4.042,,,,13.833,1.083
2012-07-23,4.25,,,,16.417,1.652
2012-07-24,5.25,,,,21.0,5.375
2012-07-25,6.0,,,,29.864,6.042
2012-07-26,4.875,,,,33.083,4.625
2012-07-27,4.783,,,,30.125,5.083
2012-07-28,4.875,,,,38.875,6.0
2012-07-29,4.125,,,,51.333,4.875
2012-07-30,3.565,24.125,70.708,46.583,20.5,3.87
2012-07-31,1.875,12.625,23.708,11.083,8.5,0.625
2012-08-01,1.333,9.458,19.667,10.208,8.042,0.167
2012-08-02,2.917,26.125,57.625,31.5,9.833,1.917
2012-08-03,2.826,19.25,39.292,20.042,10.292,1.292
2012-08-04,1.5,8.125,13.083,4.958,7.417,0.208
2012-08-05,1.875,8.478,16.522,8.043,7.958,1.333
2012-08-06,2.957,29.167,62.083,32.917,9.833,2.0
2012-08-07,2.833,21.583,54.083,32.5,11.583,2.0
2012-08-08,2.583,12.292,19.292,7.0,8.542,0.167
2012-08-09,4.292,42.619,60.333,17.714,13.458,2.417
2012-08-10,3.783,34.292,56.083,21.792,23.375,2.25
2012-08-11,4.542,29.083,70.375,41.292,19.708,2.917
2012-08-12,3.333,16.043,26.043,10.0,15.333,1.792
2012-08-13,3.304,18.217,39.522,21.304,26.304,3.87
2012-08-14,3.833,18.5,39.667,21.167,17.167,2.625
2012-08-15,3.792,13.958,45.75,31.792,7.875,2.417
2012-08-16,3.083,15.875,56.333,40.458,7.167,2.0
2012-08-17,3.957,33.417,72.25,38.833,14.708,3.542
2012-08-18,2.833,19.333,28.292,8.958,13.583,0.958
2012-08-19,2.667,12.348,24.478,12.13,5.167,0.542
2012-08-20,3.458,28.875,60.083,31.208,8.625,0.957
2012-08-21,2.682,21.75,51.208,29.458,8.917,1.5
2012-08-22,2.833,22.667,63.083,40.417,9.083,2.0
2012-08-23,2.667,18.708,44.0,25.292,7.292,1.042
2012-08-24,3.435,25.75,60.792,35.042,8.792,1.583
2012-08-25,3.083,22.75,35.833,13.083,9.875,2.333
2012-08-26,2.875,14.348,24.522,10.174,10.042,1.375
2012-08-27,2.783,16.211,36.842,20.632,9.0,0.913
2012-08-28,2.875,21.75,58.333,36.583,7.083,1.708
2012-08-29,4.083,27.208,94.833,67.625,9.292,3.042
2012-08-30,3.583,24.25,74.708,50.458,11.458,2.292
2012-08-31,3.696,26.042,80.583,54.542,9.458,2.042
2012-09-01,3.75,23.625,49.542,25.917,8.167,1.167
2012-09-02,2.75,13.304,21.13,7.826,9.333,1.0
2012-09-03,2.783,26.583,49.917,23.333,7.875,0.826
2012-09-04,4.208,34.167,74.417,40.25,14.417,2.833
2012-09-05,4.083,30.958,84.125,53.167,12.75,3.0
2012-09-06,4.208,30.75,68.75,38.0,17.125,3.25
2012-09-07,4.0,35.208,67.708,32.5,14.833,2.667
2012-09-08,3.875,23.333,49.708,26.375,12.375,2.75
2012-09-09,3.333,14.696,25.304,10.609,7.5,1.458
2012-09-10,3.304,24.083,61.833,37.75,8.455,1.304
2012-09-11,2.5,14.333,32.042,17.708,4.708,0.167
2012-09-12,4.042,35.792,59.333,23.542,9.417,1.292
2012-09-13,3.667,32.833,63.292,30.458,18.708,2.583
2012-09-14,3.217,25.625,55.5,29.875,18.542,1.458
2012-09-15,3.25,21.417,38.458,17.042,11.833,0.75
2012-09-16,1.958,7.304,11.87,4.565,6.417,0.167
2012-09-17,2.708,14.208,34.958,20.75,5.333,1.087
2012-09-18,3.043,23.375,54.083,30.708,6.182,0.583
2012-09-19,4.625,33.25,66.75,33.5,19.875,2.542
2012-09-20,4.083,31.292,51.833,20.542,22.292,1.375
2012-09-21,3.522,31.083,52.292,21.208,19.875,1.542
2012-09-22,4.375,29.0,37.167,8.167,18.583,1.292
2012-09-23,3.042,13.391,16.826,3.435,13.042,0.375
2012-09-24,2.727,21.5,37.0,15.5,7.625,0.391
2012-09-25,2.458,17.042,28.625,11.583,7.333,0.042
2012-09-26,1.957,12.542,21.958,9.417,7.182,0.042
2012-09-27,2.25,12.125,19.75,7.625,6.375,0.125
2012-09-28,4.348,42.958,78.042,35.083,12.125,1.958
2012-09-29,5.542,37.667,57.292,19.625,24.125,2.667
2012-09-30,2.75,9.87,13.609,3.739,12.667,0.458
2012-10-01,3.348,21.125,48.042,26.917,3.375,0.087
2012-10-02,2.833,21.792,40.792,19.0,5.417,0.458
2012-10-03,2.292,13.333,21.25,7.917,5.042,0.0
2012-10-04,2.708,17.75,33.0,15.25,4.458,0.0
2012-10-05,2.13,12.958,22.083,9.125,4.833,0.0
2012-10-06,2.625,14.083,19.125,5.042,10.25,0.25
2012-10-07,2.208,6.348,8.174,1.826,9.625,0.0
2012-10-08,2.292,11.417,16.5,5.083,5.125,0.087
2012-10-09,1.917,12.375,20.167,7.792,4.417,0.0
2012-10-10,3.826,38.25,70.375,32.125,12.636,1.375
2012-10-11,3.167,24.25,41.625,17.375,16.875,0.708
2012-10-12,2.13,10.583,17.292,6.708,5.875,0.0
2012-10-13,3.042,19.0,31.5,12.5,9.625,0.792
2012-10-14,4.292,19.696,26.174,6.478,19.917,1.042
2012-10-15,3.565,21.917,45.75,23.833,24.208,1.0
2012-10-16,2.792,18.833,27.792,8.958,18.792,0.667
2012-10-17,2.917,19.458,29.375,9.917,10.625,0.417
2012-10-18,2.625,16.542,26.417,9.875,9.25,0.0
2012-10-19,2.304,11.708,17.667,5.958,7.542,0.0
2012-10-20,4.833,30.625,46.458,15.833,15.458,0.833
2012-10-21,5.958,29.0,39.739,10.739,25.833,3.458
2012-10-22,4.391,40.0,70.875,30.875,24.667,2.348
2012-10-23,4.125,36.0,77.0,41.0,9.0,0.75
2012-10-24,3.25,20.333,36.75,16.417,10.333,0.0
2012-10-25,4.542,40.375,74.958,34.583,13.917,1.042
2012-10-26,4.609,38.125,73.625,35.5,18.333,1.083
2012-10-27,4.25,27.833,37.5,9.667,19.792,0.75
2012-10-28,3.25,14.826,18.522,3.696,10.125,0.0
2012-10-29,3.0,17.792,27.75,9.958,9.364,0.0
2012-10-30,4.208,29.667,64.875,35.208,12.833,1.292
2012-10-31,3.5,24.917,44.333,19.417,10.542,0.75
2012-11-01,3.917,26.542,49.667,23.125,14.583,0.708
2012-11-02,3.087,20.375,42.0,21.625,11.375,0.25
2012-11-03,2.875,10.917,16.583,5.667,15.792,0.0
2012-11-04,4.167,19.87,30.826,10.957,14.167,0.042
2012-11-05,3.174,19.208,27.0,7.792,14.542,0.609
2012-11-06,5.083,30.833,67.167,36.333,18.125,1.333
2012-11-07,5.375,28.833,54.917,26.083,21.375,1.25
2012-11-08,4.833,29.875,48.958,19.083,27.375,1.125
2012-11-09,4.13,26.125,53.958,27.833,24.5,0.375
2012-11-10,3.417,16.958,28.708,11.75,15.667,0.083
2012-11-11,2.333,9.913,10.957,1.043,3.958,0.292
2012-11-12,4.87,30.917,60.0,29.083,20.545,1.696
2012-11-13,4.875,38.333,83.667,45.333,20.167,1.917
2012-11-14,3.833,25.958,54.75,28.792,12.167,1.75
2012-11-15,4.125,24.25,53.625,29.375,5.125,0.375
2012-11-16,6.0,40.583,101.083,60.5,8.409,1.167
2012-11-17,4.75,28.333,45.042,16.708,8.0,0.25
2012-11-18,3.958,11.304,18.0,6.696,11.417,0.375
2012-11-19,5.565,31.739,64.783,33.043,15.958,1.682
2012-11-20,3.833,18.792,34.917,16.125,19.75,0.917
2012-11-21,3.25,18.083,31.0,12.917,9.208,0.0
2012-11-22,5.958,37.833,87.333,49.5,15.042,1.792
2012-11-23,4.478,23.208,40.542,17.333,14.875,1.208
2012-11-24,3.208,13.417,19.917,6.5,6.708,0.208
2012-11-25,4.333,21.739,29.087,7.348,7.333,0.208
2012-11-26,3.833,21.0,39.375,18.375,7.5,0.304
2012-11-27,3.667,21.333,46.958,25.625,7.042,0.333
2012-11-28,5.348,33.792,77.833,44.042,11.091,1.042
2012-11-29,8.333,42.792,122.708,79.917,25.375,2.792
2012-11-30,4.565,23.0,58.75,35.75,17.375,0.625
2012-12-01,3.625,16.667,28.75,12.083,5.708,0.667
2012-12-02,3.417,14.174,21.261,7.087,6.75,0.083
2012-12-03,4.696,30.091,57.545,27.455,12.136,0.619
2012-12-04,4.083,25.0,55.25,30.25,15.048,1.0
2012-12-05,4.208,26.625,51.208,24.583,11.333,1.917
2012-12-06,3.5,19.125,38.542,19.417,8.375,1.625
2012-12-07,5.435,39.0,83.375,44.375,13.625,1.958
2012-12-08,4.875,25.958,49.833,23.875,15.458,1.833
2012-12-09,3.667,12.435,20.304,7.87,11.0,1.542
2012-12-10,3.522,16.625,37.208,20.583,6.565,0.435
2012-12-11,4.667,33.542,80.5,46.958,7.167,0.917
2012-12-12,4.5,31.167,64.417,33.25,6.833,0.583
2012-12-13,6.042,41.917,90.75,48.833,11.273,1.417
2012-12-14,6.391,45.417,104.833,59.417,19.375,2.292
2012-12-15,6.125,33.625,64.833,31.208,15.542,1.167
2012-12-16,3.917,13.087,19.348,6.261,9.792,0.083
2012-12-17,7.217,37.167,83.083,45.917,19.958,1.652
2012-12-18,5.708,22.875,55.708,32.833,15.208,1.0
2012-12-19,3.542,23.667,47.042,23.375,3.667,0.0
2012-12-20,4.833,31.292,67.25,35.958,9.667,0.75
2012-12-21,4.391,33.958,62.958,29.0,10.792,0.292
2012-12-22,4.583,20.417,50.875,30.458,9.458,0.833
2012-12-23,5.167,19.261,30.304,11.043,17.583,1.667
2012-12-24,4.042,22.792,39.208,16.417,11.167,0.913
2012-12-25,6.083,37.75,91.458,53.708,17.25,2.125
2012-12-26,3.087,16.25,31.292,15.042,9.565,0.708
2012-12-27,5.208,38.833,92.667,53.833,9.583,1.5
2012-12-28,4.261,31.5,58.625,27.125,9.5,0.458
2012-12-29,6.125,34.333,71.292,36.958,7.958,1.208
2012-12-30,5.417,21.304,36.217,14.913,6.292,0.417
2012-12-31,3.083,8.792,12.625,3.833,7.333,0.522
2013-01-01,5.5,18.333,23.125,4.792,33.667,2.708
2013-01-02,4.125,14.792,20.667,5.875,16.5,1.917
2013-01-03,5.0,22.25,31.708,9.458,13.417,1.667
2013-01-04,4.875,16.208,27.375,11.167,14.417,1.375
2013-01-05,3.083,13.609,18.043,4.435,6.208,0.0
2013-01-06,3.542,20.458,33.208,12.75,5.792,0.043
2013-01-07,5.542,42.167,91.625,49.458,12.167,1.708
2013-01-08,4.708,31.0,58.417,27.417,14.208,1.0
2013-01-09,3.609,20.458,51.167,30.708,3.864,0.5
2013-01-10,2.913,15.75,33.25,17.5,3.458,0.125
2013-01-11,5.167,23.833,41.0,17.167,16.042,1.542
2013-01-12,6.083,25.478,40.609,15.13,26.625,2.042
2013-01-13,3.417,13.167,19.417,6.25,15.5,1.13
2013-01-14,4.0,25.917,47.625,21.708,6.708,0.25
2013-01-15,4.083,28.875,61.292,32.417,7.542,0.833
2013-01-16,4.217,30.875,66.125,35.25,8.792,0.625
2013-01-17,4.565,26.083,63.083,37.0,8.583,0.875
2013-01-18,5.667,25.917,50.417,24.5,26.958,2.917
2013-01-19,3.542,13.174,22.826,9.652,8.167,0.417
2013-01-20,5.478,37.25,71.792,34.542,17.333,1.696
2013-01-21,6.458,33.833,76.5,42.667,26.292,2.25
2013-01-22,4.167,22.708,39.625,16.917,14.042,1.042
2013-01-23,5.6,33.75,76.042,42.292,17.833,1.083
2013-01-24,7.087,43.25,93.958,50.708,20.833,1.875
2013-01-25,8.875,46.917,113.125,66.208,31.0,5.333
2013-01-26,4.25,14.565,21.435,6.87,15.917,1.375
2013-01-27,4.261,7.8,14.8,7.0,10.826,0.0
2013-01-28,7.125,49.7,122.8,73.1,22.083,6.3
2013-01-29,5.875,39.708,81.958,42.25,20.583,2.292
2013-01-30,6.542,43.542,105.333,61.792,25.333,2.292
2013-01-31,5.87,39.917,101.5,61.583,24.167,2.542
2013-02-01,6.25,38.0,79.042,41.042,19.292,2.792
2013-02-02,7.25,34.609,59.348,24.739,30.083,2.375
2013-02-03,8.0,36.333,114.5,78.167,35.875,2.565
2013-02-04,2.792,11.875,24.25,12.375,1.583,0.208
2013-02-05,2.5,11.125,20.458,9.333,4.125,0.0
2013-02-06,2.792,14.5,25.417,10.917,4.833,0.042
2013-02-07,2.304,9.292,13.417,4.125,5.542,0.0
2013-02-08,2.708,10.375,15.833,5.458,2.042,0.125
2013-02-09,2.375,6.478,9.696,3.217,3.375,0.083
2013-02-10,2.833,14.0,21.417,7.417,8.542,0.391
2013-02-11,2.083,4.0,5.792,1.792,4.042,0.042
2013-02-12,2.833,16.917,33.167,16.25,4.708,0.208
2013-02-13,2.435,15.083,30.208,15.125,4.217,0.125
2013-02-14,3.087,23.25,44.333,21.083,6.333,0.333
2013-02-15,3.542,25.375,52.083,26.708,4.875,0.5
2013-02-16,3.875,14.87,23.478,8.609,24.625,2.25
2013-02-17,5.522,30.0,66.583,36.583,31.417,2.478
2013-02-18,2.375,7.542,11.333,3.792,11.792,0.292
2013-02-19,2.208,6.333,9.417,3.083,9.75,0.0
2013-02-20,3.167,17.5,30.333,12.833,13.083,0.708
2013-02-21,4.391,25.5,51.25,25.75,17.917,0.625
2013-02-22,3.708,21.667,35.417,13.75,12.542,0.292
2013-02-23,4.125,21.304,28.783,7.478,14.167,0.792
2013-02-24,4.875,41.292,73.792,32.5,15.792,1.565
2013-02-25,7.667,53.333,109.667,56.333,48.458,4.875
2013-02-26,7.435,48.5,80.667,32.167,65.391,3.625
2013-02-27,4.958,28.0,47.636,19.636,24.583,1.591
2013-02-28,4.565,22.625,49.583,26.958,26.0,1.292
2013-03-01,4.75,16.917,21.792,4.875,34.167,0.958
2013-03-02,3.417,9.522,12.348,2.826,10.833,0.25
2013-03-03,2.417,10.208,15.458,5.25,5.958,0.0
2013-03-04,4.042,35.458,65.042,29.583,13.083,2.0
2013-03-05,3.625,19.375,40.625,21.25,9.208,0.917
2013-03-06,2.826,9.042,15.917,6.875,12.111,0.625
2013-03-07,3.826,28.125,55.125,27.0,9.889,1.542
2013-03-08,3.667,20.958,37.5,16.542,12.958,1.208
2013-03-09,4.5,18.87,27.261,8.391,22.0,2.583
2013-03-10,2.826,11.917,23.667,11.75,7.0,0.652
2013-03-11,4.542,37.958,74.667,36.708,12.917,2.25
2013-03-12,6.333,53.25,113.792,60.542,21.833,6.667
2013-03-13,4.625,30.208,50.833,20.625,12.667,1.042
2013-03-14,2.957,10.5,17.458,6.958,6.083,0.208
2013-03-15,4.917,33.875,55.292,21.417,21.917,1.375
2013-03-16,6.333,31.217,44.478,13.261,39.917,3.208
2013-03-17,6.696,54.208,82.875,28.667,51.625,4.0
2013-03-18,5.542,50.208,99.708,49.5,35.0,3.458
2013-03-19,3.708,23.083,38.625,15.542,19.833,0.5
2013-03-20,3.75,23.208,44.542,21.333,8.208,0.25
2013-03-21,2.522,10.542,16.542,6.0,4.458,0.0
2013-03-22,3.792,26.208,44.167,17.958,9.708,0.75
2013-03-23,6.208,35.217,46.783,11.565,25.958,3.25
2013-03-24,6.708,55.583,92.833,37.25,45.458,5.652
2013-03-25,5.958,66.125,125.5,59.375,35.708,8.792
2013-03-26,5.917,49.5,100.5,51.0,27.375,3.083
2013-03-27,4.261,27.583,65.833,38.25,20.739,1.583
2013-03-28,5.174,44.958,81.5,36.542,36.042,2.75
2013-03-29,5.375,41.792,61.958,20.167,21.042,2.375
2013-03-30,3.875,17.13,24.435,7.304,8.25,0.375
2013-03-31,3.043,14.833,26.75,11.917,15.667,0.217
2013-04-01,4.348,36.167,63.542,27.375,13.75,1.522
2013-04-02,3.917,27.958,40.375,12.417,18.542,0.708
2013-04-03,4.042,29.458,54.75,25.292,15.792,0.375
2013-04-04,5.375,50.333,90.792,40.458,23.5,2.792
2013-04-05,4.652,44.0,68.542,24.542,20.45,2.5
2013-04-06,3.042,16.833,21.75,4.917,10.0,0.583
2013-04-07,3.458,12.0,17.174,5.174,4.667,0.667
2013-04-08,4.708,39.833,78.333,38.5,13.708,1.565
2013-04-09,4.75,32.458,58.5,26.042,24.048,2.5
2013-04-10,3.435,24.25,42.292,18.042,17.409,1.542
2013-04-11,4.542,32.625,57.625,25.0,21.625,2.208
2013-04-12,4.391,27.708,44.792,17.083,20.125,1.542
2013-04-13,5.167,35.125,61.042,25.917,18.458,1.625
2013-04-14,5.333,31.87,39.87,8.0,30.083,6.333
2013-04-15,4.609,44.625,77.417,32.792,28.583,3.348
2013-04-16,4.0,31.917,51.667,19.75,28.125,3.667
2013-04-17,4.292,34.792,57.083,22.292,26.125,2.75
2013-04-18,4.542,42.5,77.833,35.333,24.083,3.917
2013-04-19,2.304,6.5,8.708,2.208,14.042,0.0
2013-04-20,3.417,20.0,32.583,12.583,13.292,0.667
2013-04-21,2.25,5.913,7.87,1.957,3.708,0.0
2013-04-22,3.542,29.5,52.542,23.042,13.583,0.609
2013-04-23,4.217,42.042,71.167,29.125,16.864,1.417
2013-04-24,4.042,31.333,47.792,16.458,10.625,0.042
2013-04-25,5.542,52.083,90.542,38.458,23.0,2.917
2013-04-26,5.0,38.167,63.417,25.25,32.182,2.25
2013-04-27,5.208,37.292,60.25,22.958,21.458,1.5
2013-04-28,4.583,19.783,23.913,4.13,19.875,1.208
2013-04-29,5.042,26.667,34.25,7.583,23.542,2.739
2013-04-30,5.13,48.25,89.125,40.875,20.625,2.917
2013-05-01,2.625,15.5,24.792,9.292,7.333,0.083
2013-05-02,2.5,13.042,23.25,10.208,4.042,0.0
2013-05-03,3.565,18.792,28.0,9.208,7.625,0.542
2013-05-04,3.75,17.75,24.0,6.25,12.042,1.125
2013-05-05,5.167,23.522,29.913,6.391,27.25,2.0
2013-05-06,4.917,27.792,36.625,8.833,27.429,2.565
2013-05-07,2.042,7.583,12.167,4.583,8.417,0.0
2013-05-08,3.917,37.958,78.375,40.417,12.167,1.833
2013-05-09,6.0,59.417,114.375,54.958,17.227,5.792
2013-05-10,5.478,48.5,80.417,31.917,20.5,2.0
2013-05-11,6.083,34.5,86.167,51.667,20.333,1.958
2013-05-12,6.0,32.652,49.087,16.435,21.833,3.083
2013-05-13,4.542,40.583,69.333,28.75,21.167,2.217
2013-05-14,4.792,45.917,74.708,28.792,21.5,3.417
2013-05-15,3.5,32.25,59.167,26.917,12.875,2.375
2013-05-16,2.348,8.875,11.667,2.792,27.417,0.208
2013-05-17,3.565,33.083,53.958,20.875,14.458,2.0
2013-05-18,3.792,28.417,40.792,12.375,16.292,1.833
2013-05-19,3.042,17.652,24.0,6.348,9.208,1.167
2013-05-20,4.417,38.333,73.25,34.917,8.583,1.783
2013-05-21,5.208,43.208,66.125,22.917,27.208,2.583
2013-05-22,6.167,53.958,84.292,30.333,43.75,5.0
2013-05-23,2.826,19.208,26.042,6.833,15.87,0.708
2013-05-24,4.217,48.583,79.167,30.583,14.833,1.792
2013-05-25,3.917,27.708,36.75,9.042,20.375,2.042
2013-05-26,3.5,18.0,22.739,4.739,16.875,1.583
2013-05-27,4.087,39.833,72.042,32.208,18.708,2.261
2013-05-28,2.167,14.417,20.125,5.708,6.042,0.0
2013-05-29,3.292,24.042,50.792,26.75,7.167,1.875
2013-05-30,4.917,34.083,84.75,50.667,29.25,3.417
2013-05-31,4.696,41.25,67.542,26.292,22.167,2.833
2013-06-01,4.0,27.125,40.25,13.125,14.292,2.167
2013-06-02,3.458,17.696,21.913,4.217,16.083,1.875
2013-06-03,4.792,48.75,75.417,26.667,23.292,3.217
2013-06-04,4.125,39.083,68.292,29.208,17.833,2.583
2013-06-05,4.13,36.417,68.708,32.292,16.208,2.792
2013-06-06,2.75,21.875,32.0,10.125,16.458,1.042
2013-06-07,2.043,10.542,14.917,4.375,15.917,0.5
2013-06-08,4.0,31.833,47.042,15.208,20.917,2.417
2013-06-09,3.5,19.348,24.13,4.783,16.167,1.542
2013-06-10,2.917,26.875,42.125,15.25,11.875,1.348
2013-06-11,1.75,9.417,12.708,3.292,4.708,0.0
2013-06-12,2.0,14.208,22.292,8.083,4.917,0.042
2013-06-13,3.217,32.917,69.875,36.958,13.174,3.591
2013-06-14,3.826,42.167,68.125,25.958,15.083,2.458
2013-06-15,4.0,29.875,54.542,24.667,15.292,1.5
2013-06-16,4.292,21.261,34.261,13.0,10.292,1.75
2013-06-17,4.087,38.087,76.87,38.783,21.783,3.0
2013-06-18,3.583,37.167,88.042,50.875,26.458,4.417
2013-06-19,3.542,28.208,77.958,49.75,17.125,2.583
2013-06-20,4.708,53.042,91.167,38.125,7.958,1.125
2013-06-21,4.783,48.625,90.0,41.375,10.125,0.833
2013-06-22,5.458,37.75,62.208,24.458,14.125,2.0
2013-06-23,5.708,29.522,40.913,11.391,19.708,4.083
2013-06-24,5.13,45.75,70.833,25.083,20.636,2.261
2013-06-25,4.667,43.125,77.875,34.75,18.958,3.125
2013-06-26,2.792,19.083,27.583,8.5,4.75,0.25
2013-06-27,4.5,39.792,77.417,37.625,13.042,1.917
2013-06-28,2.348,13.625,18.958,5.333,13.167,0.583
2013-06-29,3.458,27.125,44.958,17.833,12.042,1.708
2013-06-30,2.958,16.13,21.783,5.652,10.375,1.042
2013-07-01,3.0,27.167,50.0,22.833,9.792,0.957
2013-07-02,3.083,27.5,49.125,21.625,9.125,2.0
2013-07-03,3.958,37.875,81.083,43.208,10.5,3.042
2013-07-04,4.917,32.3,81.8,49.5,14.292,2.25
2013-07-05,3.13,18.375,51.625,33.25,20.125,2.333
2013-07-06,3.0,14.0,33.167,19.167,17.5,2.125
2013-07-07,2.875,13.391,24.696,11.304,14.417,1.917
2013-07-08,3.333,26.958,68.25,41.292,24.739,3.696
2013-07-09,3.792,35.167,76.292,41.125,33.125,6.167
2013-07-10,3.375,32.292,67.375,35.083,43.25,8.25
