date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-02-06,9.208,45.667,142.583,96.917,,4.0
2011-02-07,6.375,34.417,89.083,54.667,,3.292
2011-02-08,3.458,20.565,44.478,23.913,,2.542
2011-02-09,4.583,27.792,71.292,43.5,,2.208
2011-02-10,4.792,29.25,77.042,47.792,,2.696
2011-02-11,5.458,26.542,58.542,32.0,,2.333
2011-02-12,5.417,21.75,46.167,24.417,,2.167
2011-02-13,7.958,43.375,135.875,92.5,,2.625
2011-02-14,8.917,43.958,158.083,114.125,,2.875
2011-02-15,6.625,32.348,117.565,85.217,,2.667
2011-02-16,6.292,43.708,124.375,80.667,,3.125
2011-02-17,4.75,25.708,63.375,37.667,,2.522
2011-02-18,4.208,19.75,44.5,24.75,,1.75
2011-02-19,5.375,20.708,45.042,24.333,,2.042
2011-02-20,6.917,41.125,118.083,76.958,,2.708
2011-02-21,9.375,47.25,146.875,99.625,,4.833
2011-02-22,7.75,51.087,132.87,81.783,,4.083
2011-02-23,6.833,36.292,112.542,76.25,,3.583
2011-02-24,4.958,27.75,62.583,34.833,,3.609
2011-02-25,6.75,35.292,89.5,54.208,,2.583
2011-02-26,3.667,13.875,27.083,13.208,,1.958
2011-02-27,5.458,32.458,88.0,55.542,,2.042
2011-02-28,6.333,40.125,107.333,67.208,,2.75
2011-03-01,7.958,47.833,124.542,76.708,,3.667
2011-03-02,6.583,37.083,114.958,77.875,,3.609
2011-03-03,5.375,28.375,63.083,34.708,,2.458
2011-03-04,5.875,24.125,50.208,26.083,,2.0
2011-03-05,7.375,43.75,116.667,72.917,,2.667
2011-03-06,9.5,47.579,138.368,90.789,,5.292
2011-03-07,7.5,36.435,88.87,52.435,,3.958
2011-03-08,6.792,29.625,70.458,40.833,,3.208
2011-03-09,8.292,46.625,122.917,76.292,,2.565
2011-03-10,4.875,25.583,57.25,31.667,,2.125
2011-03-11,4.875,21.917,39.292,17.375,,2.458
2011-03-12,3.583,23.125,43.875,20.75,,1.833
2011-03-13,4.75,30.833,70.375,39.542,,1.708
2011-03-14,6.792,44.478,111.522,67.043,,1.9
2011-03-15,6.0,33.667,90.625,56.958,,2.889
2011-03-16,7.208,48.542,122.75,74.208,,1.783
2011-03-17,9.292,50.25,133.833,83.583,,1.542
2011-03-18,10.25,37.0,92.458,55.458,,2.167
2011-03-19,4.478,29.167,65.958,36.792,,1.0
2011-03-20,5.087,29.208,58.792,29.583,,1.875
2011-03-21,5.375,39.391,95.478,56.087,,1.833
2011-03-22,7.625,50.167,130.167,80.0,,4.292
2011-03-23,6.708,49.875,123.0,73.125,,1.391
2011-03-24,5.667,30.708,57.167,26.458,,1.375
2011-03-25,3.625,15.125,24.167,9.042,,1.0
2011-03-26,5.042,31.792,73.833,42.042,,0.958
2011-03-27,6.652,45.708,100.833,55.125,,2.792
2011-03-28,5.625,35.478,79.217,43.739,,2.708
2011-03-29,6.0,44.208,96.208,52.0,,2.375
2011-03-30,6.0,44.583,102.333,57.75,,2.696
2011-03-31,4.625,32.292,63.5,31.208,,1.292
2011-04-01,,48.333,92.0,43.667,,2.696
2011-04-02,,35.125,67.667,32.542,,3.083
2011-04-03,,19.917,38.833,18.917,,1.0
2011-04-04,,35.833,90.833,55.0,,1.167
2011-04-05,,44.5,97.917,53.417,,1.875
2011-04-06,6.222,43.0,83.739,40.739,,2.083
2011-04-07,6.125,43.042,90.708,47.667,,2.833
2011-04-08,6.087,48.208,99.583,51.375,,2.087
2011-04-09,6.167,32.208,75.625,43.417,,1.333
2011-04-10,6.875,30.375,45.667,15.292,,2.708
2011-04-11,5.958,36.125,78.792,42.667,,3.333
2011-04-12,6.667,47.833,102.667,54.833,,2.583
2011-04-13,7.0,47.783,99.435,51.652,,3.5
2011-04-14,6.667,48.333,91.708,43.375,,5.625
2011-04-15,7.435,51.792,95.458,43.667,,5.391
2011-04-16,5.125,22.542,52.667,30.125,,2.25
2011-04-17,5.375,26.125,45.542,19.417,,1.625
2011-04-18,5.792,43.25,97.375,54.125,,2.542
2011-04-19,5.042,36.292,75.333,39.042,,1.708
2011-04-20,4.5,27.957,58.565,30.609,,1.125
2011-04-21,6.417,42.167,93.583,51.417,,3.042
2011-04-22,9.13,54.333,145.125,90.792,,2.348
2011-04-23,7.042,40.792,102.542,61.75,,1.833
2011-04-24,6.25,26.375,45.792,19.417,,2.083
2011-04-25,7.083,42.583,99.375,56.792,,2.5
2011-04-26,6.625,41.042,94.875,53.833,,3.833
2011-04-27,5.625,41.087,77.391,36.304,,3.292
2011-04-28,5.75,39.375,76.75,37.375,,2.583
2011-04-29,6.304,33.625,59.458,25.833,,2.739
2011-04-30,6.333,35.917,74.208,38.292,,3.042
2011-05-01,7.208,32.292,63.333,31.042,,2.042
2011-05-02,6.583,35.333,79.792,44.458,,2.375
2011-05-03,7.875,38.458,71.917,33.458,,2.875
2011-05-04,6.208,26.522,45.739,19.217,,3.625
2011-05-05,5.208,26.458,42.375,15.917,,2.375
2011-05-06,6.087,38.792,76.458,37.667,,2.739
2011-05-07,4.708,31.333,55.542,24.208,,2.917
2011-05-08,5.458,24.708,37.083,12.375,,3.875
2011-05-09,5.5,37.125,68.458,31.333,,3.583
2011-05-10,4.667,26.75,70.333,43.583,,4.208
2011-05-11,5.625,32.565,97.391,64.826,,2.458
2011-05-12,6.583,42.167,110.625,68.458,,2.5
2011-05-13,4.957,31.167,54.0,22.833,,3.478
2011-05-14,5.917,34.542,57.0,22.458,,4.125
2011-05-15,5.0,22.958,34.583,11.625,,2.875
2011-05-16,6.208,45.417,85.083,39.667,,4.375
2011-05-17,6.708,46.125,91.292,45.167,,3.667
2011-05-18,7.417,52.391,95.304,42.913,,3.333
2011-05-19,5.75,38.542,72.792,34.25,,4.167
2011-05-20,5.435,39.583,76.292,36.708,,4.0
2011-05-21,5.208,27.708,61.375,33.667,,3.292
2011-05-22,4.083,17.083,31.792,14.708,,2.583
2011-05-23,4.5,29.0,71.083,42.083,,1.167
2011-05-24,6.208,48.458,108.708,60.25,,2.333
2011-05-25,6.583,48.261,96.913,48.652,,3.792
2011-05-26,5.708,46.333,101.083,54.75,,3.417
2011-05-27,5.435,43.083,87.292,44.208,,1.826
2011-05-28,7.75,40.208,100.208,60.0,,1.792
2011-05-29,3.292,12.125,24.667,12.542,,1.458
2011-05-30,2.167,12.792,24.833,12.042,,1.042
2011-05-31,5.208,38.875,84.208,45.333,,1.875
2011-06-01,6.375,43.217,116.391,73.174,,2.0
2011-06-02,7.125,42.208,105.417,63.208,,2.583
2011-06-03,7.13,43.25,92.167,48.917,,3.391
2011-06-04,6.375,33.792,66.792,33.0,,3.958
2011-06-05,5.792,30.083,46.542,16.458,,4.417
2011-06-06,7.167,46.667,87.875,41.208,,3.5
2011-06-07,7.667,49.917,111.292,61.375,,3.292
2011-06-08,6.083,54.522,100.565,46.043,,4.125
2011-06-09,5.792,38.375,73.792,35.417,,4.208
2011-06-10,7.087,41.625,85.875,44.25,,4.304
2011-06-11,5.625,28.083,55.333,27.25,,2.125
2011-06-12,7.208,28.75,48.25,19.5,,2.375
2011-06-13,6.958,44.75,89.458,44.708,,3.5
2011-06-14,4.958,27.875,62.833,34.958,,2.625
2011-06-15,5.583,36.696,83.435,46.739,,3.333
2011-06-16,6.792,42.75,108.0,65.25,,2.708
2011-06-17,7.696,54.292,115.542,61.25,,3.478
2011-06-18,9.25,46.667,106.042,59.375,,3.375
2011-06-19,8.333,31.125,62.458,31.333,,3.083
2011-06-20,7.917,44.208,115.792,71.583,,2.917
2011-06-21,6.25,37.042,93.75,56.708,,4.5
2011-06-22,6.167,31.304,87.348,56.043,,5.792
2011-06-23,3.917,15.417,46.125,30.708,,4.708
2011-06-24,3.783,13.917,42.458,28.542,,4.652
2011-06-25,3.583,12.792,38.042,25.25,,4.417
2011-06-26,4.5,13.208,36.625,23.417,,3.583
2011-06-27,4.375,18.042,60.958,42.917,,4.042
2011-06-28,4.042,17.042,50.625,33.583,,4.708
2011-06-29,6.5,37.391,91.087,53.696,,6.708
2011-06-30,6.083,35.208,84.375,49.167,,4.958
2011-07-01,6.783,32.625,107.083,74.458,,4.609
2011-07-02,6.25,30.875,70.792,39.917,,4.042
2011-07-03,5.667,22.417,41.167,18.75,,4.0
2011-07-04,4.375,25.1,51.75,26.65,,4.333
2011-07-05,6.875,43.292,82.458,39.167,,3.5
2011-07-06,6.417,38.652,84.522,45.87,,3.417
2011-07-07,5.125,24.25,79.167,54.917,,2.792
2011-07-08,5.043,18.625,61.667,43.042,,4.304
2011-07-09,4.542,15.583,48.667,33.083,,3.792
2011-07-10,4.583,13.667,35.417,21.75,,3.75
2011-07-11,4.917,22.833,74.75,51.917,,4.083
2011-07-12,6.917,25.0,106.75,81.75,,3.833
2011-07-13,4.917,22.739,85.435,62.696,,4.083
2011-07-14,5.083,24.833,79.0,54.167,,4.417
2011-07-15,5.87,31.125,83.542,52.417,,4.435
2011-07-16,7.333,39.875,82.708,42.833,,5.75
2011-07-17,5.458,19.333,44.292,24.958,,3.792
2011-07-18,4.583,15.0,56.583,41.583,,2.292
2011-07-19,3.167,17.75,61.417,43.667,,1.917
2011-07-20,3.375,18.217,51.261,33.043,,2.375
2011-07-21,4.583,23.667,71.083,47.417,,2.083
2011-07-22,6.217,36.792,89.083,52.292,,3.783
2011-07-23,5.5,31.25,67.083,35.833,,4.042
2011-07-24,5.583,22.417,39.958,17.542,,3.208
2011-07-25,6.0,33.417,77.917,44.5,,3.625
2011-07-26,5.542,29.458,77.542,48.083,,3.583
2011-07-27,4.25,21.435,65.087,43.652,,4.333
2011-07-28,6.333,28.667,82.417,53.75,,4.667
2011-07-29,6.957,38.0,88.167,50.167,,4.217
2011-07-30,6.958,31.958,81.542,49.583,,3.708
2011-07-31,5.25,21.542,38.125,16.583,,3.292
2011-08-01,6.792,35.625,87.208,51.583,,3.25
2011-08-02,6.333,37.0,90.167,53.167,,3.083
2011-08-03,5.708,31.826,92.13,60.304,,3.833
2011-08-04,5.625,28.292,90.083,61.792,,3.958
2011-08-05,6.696,28.292,99.25,70.958,,3.043
2011-08-06,5.292,18.917,64.875,45.958,,3.625
2011-08-07,5.125,13.75,40.917,27.167,,4.083
2011-08-08,5.75,26.458,80.167,53.708,,4.917
2011-08-09,7.083,45.875,86.417,40.542,,6.917
2011-08-10,7.0,42.0,90.957,48.957,,6.792
2011-08-11,6.833,36.083,86.25,50.167,,5.25
2011-08-12,6.609,32.917,68.875,35.958,,4.087
2011-08-13,6.083,27.458,49.583,22.125,,4.417
2011-08-14,4.458,15.417,27.0,11.583,,5.667
2011-08-15,5.042,22.042,41.792,19.75,,5.292
2011-08-16,4.917,24.792,44.458,19.667,,5.458
2011-08-17,4.875,27.087,57.087,30.0,,5.667
2011-08-18,4.583,26.458,57.75,31.292,,5.5
2011-08-19,4.304,25.542,52.333,26.792,,3.174
2011-08-20,6.375,33.083,65.292,32.208,,2.167
2011-08-21,5.625,22.5,47.875,25.375,,1.833
2011-08-22,6.125,37.458,84.208,46.75,,3.25
2011-08-23,6.292,30.167,91.042,60.875,,3.5
2011-08-24,5.625,27.304,85.609,58.304,,4.375
2011-08-25,6.0,26.208,98.333,72.125,,4.167
2011-08-26,5.87,25.583,88.417,62.833,,3.609
2011-08-27,6.167,26.208,67.458,41.25,,3.125
2011-08-28,6.208,23.167,46.167,23.0,,4.625
2011-08-29,6.375,36.667,89.208,52.542,,4.417
2011-08-30,6.625,46.292,101.167,54.875,,4.375
2011-08-31,5.583,32.913,91.913,59.0,,4.25
2011-09-01,5.292,21.75,87.333,65.583,,3.167
2011-09-02,,14.292,45.167,30.875,,2.391
2011-09-03,,17.458,42.208,24.75,,2.0
2011-09-04,,24.542,58.583,34.042,,1.625
2011-09-05,,31.542,94.292,62.75,,2.292
2011-09-06,,30.708,72.875,42.167,,2.375
2011-09-07,,43.435,92.478,49.043,,3.208
2011-09-08,,38.333,79.208,40.875,,3.708
2011-09-09,,30.917,83.292,52.375,,3.739
2011-09-10,,22.708,63.667,40.958,,4.083
2011-09-11,,18.417,46.625,28.208,,4.292
2011-09-12,,30.458,86.75,56.292,,4.625
2011-09-13,,36.583,87.292,50.708,,5.25
2011-09-14,,42.261,95.304,53.043,,5.125
2011-09-15,,32.042,102.208,70.167,,4.208
2011-09-16,,23.167,89.208,66.042,,3.609
2011-09-17,6.958,24.917,90.042,65.125,,3.25
2011-09-18,5.667,14.542,45.25,30.708,,3.625
2011-09-19,3.542,13.167,36.833,23.667,,3.583
2011-09-20,3.125,19.167,50.083,30.917,,1.25
2011-09-21,2.208,11.739,25.87,14.13,,1.333
2011-09-22,3.083,19.958,45.875,25.917,,1.458
2011-09-23,4.043,20.875,51.542,30.667,,1.652
2011-09-24,4.333,22.708,59.583,36.875,,1.625
2011-09-25,5.25,20.292,39.417,19.125,,1.917
2011-09-26,7.083,41.958,111.167,69.208,,2.625
2011-09-27,4.125,24.75,61.542,36.792,,2.417
2011-09-28,5.636,38.13,83.13,45.0,,2.792
2011-09-29,5.667,37.375,82.042,44.667,,3.292
2011-09-30,5.348,32.583,65.958,33.375,,3.217
2011-10-01,3.917,17.5,39.375,21.875,,1.708
2011-10-02,3.833,15.167,31.458,16.292,,1.333
2011-10-03,4.583,28.167,76.708,48.542,,1.917
2011-10-04,6.542,40.375,108.583,68.208,,2.667
2011-10-05,7.042,37.348,111.435,74.087,,2.708
2011-10-06,5.208,31.125,76.208,45.083,,3.125
2011-10-07,6.522,32.458,76.75,44.292,,3.435
2011-10-08,7.083,33.125,71.375,38.25,,2.958
2011-10-09,7.125,27.25,42.542,15.292,,3.583
2011-10-10,8.0,31.542,54.833,23.292,,5.0
2011-10-11,8.591,41.167,104.5,63.333,,3.708
2011-10-12,6.583,39.478,85.0,45.522,,3.958
2011-10-13,8.542,47.583,126.917,79.333,,3.542
2011-10-14,8.583,44.042,137.292,93.25,,3.348
2011-10-15,7.458,34.125,86.458,52.333,,4.417
2011-10-16,5.958,24.958,41.042,16.083,,4.5
2011-10-17,6.042,34.542,83.0,48.458,,3.5
2011-10-18,4.435,30.625,79.292,48.667,,2.708
2011-10-19,4.5,31.0,82.609,51.609,,2.833
2011-10-20,6.917,46.458,115.833,69.375,,4.042
2011-10-21,5.417,39.0,93.292,54.292,,3.957
2011-10-22,5.458,30.0,69.667,39.667,,3.542
2011-10-23,4.833,18.917,38.125,19.208,,3.083
2011-10-24,6.292,36.125,102.083,65.958,,3.417
2011-10-25,4.913,24.208,74.875,50.667,,3.042
2011-10-26,5.75,31.13,91.783,60.652,,1.917
2011-10-27,5.0,30.625,91.458,60.833,,2.0
2011-10-28,8.083,50.875,127.75,76.875,,3.348
2011-10-29,7.25,38.625,84.583,45.958,,3.167
2011-10-30,6.0,27.208,56.625,29.417,,2.583
2011-10-31,5.125,29.792,88.042,58.25,,2.5
2011-11-01,7.174,44.458,120.458,76.0,,3.083
2011-11-02,8.333,51.0,141.783,90.783,,3.583
2011-11-03,7.417,35.042,76.167,41.125,,4.125
2011-11-04,7.75,40.125,109.625,69.5,,4.0
2011-11-05,8.958,38.833,112.833,74.0,,3.333
2011-11-06,7.917,28.5,71.958,43.458,,3.792
2011-11-07,4.208,26.333,64.208,37.875,,2.583
2011-11-08,5.652,29.875,95.375,65.5,,2.292
2011-11-09,6.125,34.478,107.565,73.087,,2.167
2011-11-10,6.167,34.083,108.25,74.167,,2.458
2011-11-11,7.25,37.375,124.667,87.292,,2.565
2011-11-12,7.625,31.125,87.625,56.5,,3.125
2011-11-13,7.375,24.083,51.625,27.542,,3.875
2011-11-14,7.792,37.375,95.833,58.458,,3.625
2011-11-15,5.174,29.917,82.625,52.708,,2.417
2011-11-16,5.583,31.913,94.478,62.565,,1.875
2011-11-17,6.542,32.458,94.292,61.833,,3.125
2011-11-18,8.25,45.083,141.667,96.583,,3.174
2011-11-19,8.208,35.833,109.292,73.458,,2.833
2011-11-20,4.708,16.083,35.917,19.833,,2.625
2011-11-21,4.583,30.083,79.917,49.833,,1.708
2011-11-22,6.478,36.625,108.792,72.167,,2.167
2011-11-23,8.083,34.609,104.348,69.739,,2.708
2011-11-24,3.083,21.292,44.167,22.875,,2.125
2011-11-25,3.958,26.375,65.292,38.917,,1.391
2011-11-26,7.083,34.625,103.958,69.333,,1.833
2011-11-27,8.083,27.0,65.375,38.375,,2.542
2011-11-28,12.375,38.958,174.458,135.5,,3.292
2011-11-29,10.391,42.875,154.042,111.167,,4.375
2011-11-30,6.25,31.565,117.957,86.391,,3.792
2011-12-01,3.565,23.292,63.542,40.25,,2.0
2011-12-02,5.458,34.5,113.042,78.542,,2.087
2011-12-03,4.542,24.292,65.875,41.583,,2.667
2011-12-04,4.042,15.417,37.375,21.958,,1.833
2011-12-05,5.833,31.917,101.083,69.167,,1.917
2011-12-06,8.174,42.625,148.458,105.833,,2.333
2011-12-07,8.375,37.87,141.435,103.565,,2.792
2011-12-08,7.917,39.333,139.375,100.042,,2.667
2011-12-09,4.542,21.583,58.667,37.083,,1.739
2011-12-10,5.792,28.5,89.167,60.667,,1.667
2011-12-11,6.083,20.417,50.25,29.833,,1.5
2011-12-12,8.167,35.292,116.375,81.083,,2.667
2011-12-13,7.043,34.042,117.333,83.292,,2.542
2011-12-14,8.5,42.304,136.13,93.826,,3.042
2011-12-15,8.083,34.792,112.5,77.708,,3.583
2011-12-16,3.5,21.792,50.708,28.917,,2.0
2011-12-17,3.958,22.625,53.708,31.083,,1.083
2011-12-18,3.792,18.208,36.292,18.083,,1.5
2011-12-19,5.833,35.25,102.167,66.917,,2.042
2011-12-20,5.435,36.042,102.625,66.583,,1.667
2011-12-21,6.917,37.478,119.478,82.0,,4.0
2011-12-22,6.667,32.167,98.292,66.125,,4.167
2011-12-23,3.375,18.25,40.125,21.875,,1.348
2011-12-24,4.833,25.625,71.5,45.875,,2.417
2011-12-25,2.958,14.583,30.5,15.917,,1.125
2011-12-26,4.333,28.5,76.125,47.625,,1.167
2011-12-27,4.696,28.042,80.625,52.583,,1.333
2011-12-28,8.083,40.609,129.652,89.043,,1.958
2011-12-29,6.167,26.667,75.75,49.083,,3.208
2011-12-30,3.875,13.417,30.708,17.292,,1.522
2011-12-31,5.087,19.522,43.304,23.783,,1.261
2012-01-01,5.739,22.0,42.75,20.75,14.75,1.875
2012-01-02,4.625,16.261,29.826,13.565,18.625,2.333
2012-01-03,3.0,12.292,21.25,8.958,8.208,1.458
2012-01-04,3.708,16.542,34.375,17.833,4.583,0.957
2012-01-05,6.167,29.625,70.208,40.583,9.958,1.5
2012-01-06,5.375,20.917,43.667,22.75,14.875,1.333
2012-01-07,7.625,38.0,112.083,74.083,19.667,2.542
2012-01-08,7.739,37.083,115.458,78.375,19.958,2.333
2012-01-09,4.792,29.174,79.348,50.174,13.792,1.958
2012-01-10,5.125,33.833,82.125,48.292,8.0,1.625
2012-01-11,6.75,38.875,116.333,77.458,11.333,1.739
2012-01-12,8.125,39.375,112.25,72.875,19.708,2.458
2012-01-13,8.042,29.583,59.375,29.792,32.708,2.5
2012-01-14,3.25,14.75,28.0,13.25,8.167,1.25
2012-01-15,4.348,23.4,58.4,35.0,12.167,2.083
2012-01-16,6.708,45.545,111.909,66.364,16.458,2.667
2012-01-17,5.208,29.5,79.667,50.167,15.917,2.167
2012-01-18,3.75,22.042,48.833,26.792,5.875,1.0
2012-01-19,5.75,30.833,77.958,47.125,15.167,2.208
2012-01-20,5.167,18.667,34.167,15.5,24.708,2.833
2012-01-21,7.958,44.458,134.167,89.708,22.958,2.292
2012-01-22,6.13,33.5,107.792,74.292,9.875,2.25
2012-01-23,4.583,31.13,84.652,53.522,6.458,1.792
2012-01-24,5.625,33.458,97.875,64.417,13.792,2.875
2012-01-25,3.375,18.625,34.958,16.333,14.75,2.391
2012-01-26,2.833,15.833,29.333,13.5,6.5,1.125
2012-01-27,4.542,20.125,37.208,17.083,11.292,1.458
2012-01-28,4.833,31.458,75.208,43.75,9.042,1.292
2012-01-29,7.048,44.417,123.25,78.833,18.208,2.75
2012-01-30,6.583,34.391,93.913,59.522,26.417,3.042
2012-01-31,8.667,47.0,136.917,89.917,25.682,3.0
2012-02-01,8.5,49.417,140.25,90.833,26.208,3.13
2012-02-02,7.667,36.583,101.833,65.25,18.708,3.458
2012-02-03,5.167,20.0,39.125,19.125,15.375,2.167
2012-02-04,8.292,44.542,148.375,103.833,19.292,2.583
2012-02-05,3.87,21.75,54.875,33.125,13.333,2.625
2012-02-06,5.083,29.783,83.565,53.783,6.625,1.5
2012-02-07,5.792,30.542,95.083,64.542,13.583,2.458
2012-02-08,3.167,18.333,41.958,23.625,7.625,1.391
2012-02-09,4.833,26.458,62.292,35.833,12.083,1.208
2012-02-10,4.958,20.792,38.708,17.917,19.083,2.333
2012-02-11,5.292,22.042,47.833,25.792,20.0,2.292
2012-02-12,7.261,46.542,134.417,87.875,20.583,2.167
2012-02-13,5.083,29.435,75.261,45.826,15.083,2.208
2012-02-14,7.167,44.958,131.458,86.5,15.417,2.583
2012-02-15,5.375,33.125,92.75,59.625,10.292,2.043
2012-02-16,3.208,15.875,35.667,19.792,9.042,1.292
2012-02-17,6.042,27.875,59.958,32.083,11.208,1.292
2012-02-18,6.917,37.167,132.917,95.75,10.417,1.667
2012-02-19,4.174,27.833,68.708,40.875,13.083,1.667
2012-02-20,6.125,38.13,110.957,72.826,11.708,1.625
2012-02-21,6.333,38.667,105.333,66.667,17.667,2.208
2012-02-22,7.417,41.875,106.708,64.833,26.833,3.0
2012-02-23,5.292,28.375,58.0,29.625,21.333,2.792
2012-02-24,2.917,11.667,20.75,9.083,10.958,1.333
2012-02-25,4.375,27.417,70.542,43.125,10.208,1.583
2012-02-26,6.696,45.636,124.0,78.364,25.333,2.875
2012-02-27,7.833,45.565,121.826,76.261,30.0,3.458
2012-02-28,7.833,49.417,130.0,80.583,22.833,3.458
2012-03-01,7.333,42.583,130.458,87.875,16.565,3.348
2012-03-02,3.833,15.25,30.583,15.333,20.417,2.167
2012-03-03,3.583,17.25,31.958,14.708,12.708,1.5
2012-03-04,5.542,36.292,95.167,58.875,15.375,2.458
2012-03-05,7.826,45.375,111.458,66.083,33.833,4.125
2012-03-06,9.125,50.87,134.0,83.13,35.833,5.083
2012-03-07,6.208,41.083,91.875,50.792,23.458,5.75
2012-03-08,6.792,49.208,103.667,54.458,28.625,7.304
2012-03-09,7.792,47.333,83.25,35.917,48.25,8.792
2012-03-10,5.042,23.833,37.208,13.375,26.75,4.5
2012-03-11,4.125,30.833,79.625,48.792,11.708,1.875
2012-03-12,5.391,42.292,95.25,52.958,16.583,3.417
2012-03-13,5.083,40.957,89.957,49.0,14.875,4.417
2012-03-14,3.708,21.917,50.625,28.708,12.458,1.1
2012-03-15,6.25,45.875,113.667,67.792,12.208,1.609
2012-03-16,7.167,38.292,88.333,50.042,26.667,3.542
2012-03-17,6.75,31.75,49.542,17.792,34.917,2.375
2012-03-18,5.625,43.167,89.458,46.292,22.667,1.333
2012-03-19,8.826,47.583,112.75,65.167,25.208,2.708
2012-03-20,7.917,45.435,101.391,55.957,28.083,1.542
2012-03-21,3.333,18.083,41.208,23.125,7.625,0.667
2012-03-22,5.583,42.375,96.792,54.417,14.625,2.478
2012-03-23,4.5,26.292,54.25,27.958,20.083,1.667
2012-03-24,4.833,23.292,40.5,17.208,18.208,1.375
2012-03-25,3.042,17.667,34.958,17.292,13.292,0.833
2012-03-26,5.174,35.792,85.375,49.583,14.958,1.083
2012-03-27,6.083,46.261,116.739,70.478,18.083,1.417
2012-03-28,7.042,48.125,117.333,69.208,15.833,1.125
2012-03-29,6.125,32.958,99.458,66.5,21.917,2.391
2012-03-30,4.25,27.25,58.708,31.458,15.5,0.875
2012-03-31,4.583,22.875,41.375,18.5,16.25,1.708
2012-04-01,3.875,15.875,30.583,14.708,,1.0
2012-04-02,6.292,46.875,107.042,60.167,,2.083
2012-04-03,5.087,39.375,93.417,54.042,,1.458
2012-04-04,3.875,28.957,49.913,20.957,,1.708
2012-04-05,5.042,38.417,74.958,36.542,,2.917
2012-04-06,5.5,35.25,80.292,45.042,,0.957
2012-04-07,4.25,25.583,54.292,28.708,,0.875
2012-04-08,5.208,25.208,40.75,15.542,,1.708
2012-04-09,7.375,50.875,97.583,46.708,,3.792
2012-04-10,7.348,50.792,98.625,47.833,,3.708
2012-04-11,6.917,54.304,127.826,73.522,,2.625
2012-04-12,4.875,36.417,64.917,28.5,,2.208
2012-04-13,5.833,37.5,83.5,46.0,,1.826
2012-04-14,3.625,19.5,39.167,19.667,,0.917
2012-04-15,5.875,28.083,48.125,20.042,,1.25
2012-04-16,6.458,46.625,107.625,61.0,,2.083
2012-04-17,4.826,30.375,72.458,42.083,,1.458
2012-04-18,5.958,46.0,93.87,47.87,,1.75
2012-04-19,4.792,39.417,76.083,36.667,,1.917
2012-04-20,6.625,48.208,113.042,64.833,,1.348
2012-04-21,5.375,34.75,72.792,38.042,,1.333
2012-04-22,3.5,21.583,37.083,15.5,,0.958
2012-04-23,5.625,42.708,90.833,48.125,,2.25
2012-04-24,8.304,54.375,105.958,51.583,,3.875
2012-04-25,7.458,56.043,98.522,42.478,,3.625
2012-04-26,5.292,45.667,89.5,43.833,,1.667
2012-04-27,3.75,29.417,59.75,30.333,,1.522
2012-04-28,5.667,40.792,77.625,36.833,,2.458
2012-04-29,5.208,25.458,36.958,11.5,,2.875
2012-04-30,5.167,27.583,52.333,24.75,,1.958
2012-05-01,3.957,28.583,57.958,29.375,,2.042
2012-05-02,4.25,30.739,67.13,36.391,,1.75
2012-05-03,3.917,19.5,36.875,17.375,,1.5
2012-05-04,2.458,11.958,21.375,9.417,,1.391
