date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,7.833,10.292,2.458,4.708
2011-01-02,2.125,3.208,1.083,3.583
2011-01-03,2.875,4.083,1.208,5.5
2011-01-04,1.958,2.958,1.0,6.542
2011-01-05,5.625,7.417,1.792,3.042
2011-01-06,12.292,16.125,3.833,3.25
2011-01-07,10.042,15.542,5.5,3.0
2011-01-08,9.75,13.125,3.375,2.917
2011-01-09,9.458,12.875,3.417,4.875
2011-01-10,16.667,24.917,8.25,4.917
2011-01-11,7.542,10.375,2.833,4.0
2011-01-12,18.583,28.708,10.125,4.042
2011-01-13,10.792,20.375,9.583,4.583
2011-01-14,5.958,8.333,2.375,6.042
2011-01-15,7.542,10.208,2.667,3.5
2011-01-16,11.583,15.917,4.333,3.0
2011-01-17,13.958,21.125,7.167,3.125
2011-01-18,18.917,28.667,9.75,3.417
2011-01-19,13.833,23.958,10.125,3.0
2011-01-20,6.625,8.708,2.083,2.542
2011-01-21,9.625,12.917,3.292,2.208
2011-01-22,8.708,11.542,2.833,3.25
2011-01-23,4.625,6.125,1.5,3.208
2011-01-24,9.375,11.708,2.333,3.125
2011-01-25,4.583,6.5,1.917,4.0
2011-01-26,4.0,5.167,1.167,3.375
2011-01-27,10.125,12.917,2.792,4.625
2011-01-28,10.5,12.458,1.958,4.208
2011-01-29,7.458,9.208,1.75,3.25
2011-01-30,7.125,10.75,3.625,2.833
2011-01-31,6.5,9.0,2.5,3.375
2011-02-01,8.875,13.083,4.208,4.208
2011-02-02,3.833,5.083,1.25,3.333
2011-02-03,13.833,17.75,3.917,3.667
2011-02-04,10.917,14.5,3.583,5.708
2011-02-05,7.75,9.625,1.875,6.125
2011-02-06,14.75,18.833,4.083,4.833
2011-02-07,9.083,13.917,4.833,4.208
2011-02-08,3.833,6.417,2.583,3.625
2011-02-09,5.375,7.167,1.792,3.083
2011-02-10,7.565,9.0,1.435,3.167
2011-02-11,6.958,8.875,1.917,3.375
2011-02-12,6.708,8.167,1.458,3.75
2011-02-13,18.042,21.125,3.083,3.333
2011-02-14,15.708,19.667,3.958,3.0
2011-02-15,5.696,7.043,1.348,3.167
2011-02-16,9.25,13.5,4.25,3.333
2011-02-17,5.0,6.583,1.583,3.333
2011-02-18,3.25,4.333,1.083,3.0
2011-02-19,6.208,7.708,1.5,3.167
2011-02-20,13.167,17.042,3.875,3.625
2011-02-21,23.083,31.75,8.667,5.125
2011-02-22,18.708,24.292,5.583,4.125
2011-02-23,15.75,21.542,5.792,3.792
2011-02-24,10.208,12.083,1.875,5.0
2011-02-25,7.083,8.292,1.208,3.0
2011-02-26,2.917,3.958,1.042,2.958
2011-02-27,7.792,9.625,1.833,3.167
2011-02-28,10.667,14.75,4.083,2.917
2011-03-01,18.208,24.542,6.333,4.125
2011-03-02,17.583,31.167,13.583,3.375
2011-03-03,5.083,6.875,1.792,3.042
2011-03-04,7.667,9.375,1.708,2.75
2011-03-05,20.583,33.0,12.417,2.833
2011-03-06,23.25,45.333,22.083,3.792
