date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,10.1,7.592,5.1
2011-01-02,8.2,6.05,4.2
2011-01-03,6.5,5.446,3.6
2011-01-04,6.2,3.979,1.1
2011-01-05,6.5,3.871,0.9
2011-01-06,8.7,5.871,3.4
2011-01-07,7.3,5.333,4.0
2011-01-08,7.4,5.542,3.0
2011-01-09,10.1,7.179,4.8
2011-01-10,10.1,7.154,4.1
2011-01-11,8.9,5.85,1.9
2011-01-12,5.7,3.8,1.3
2011-01-13,8.7,6.175,4.4
2011-01-14,8.1,6.15,4.6
2011-01-15,7.8,6.5,5.0
2011-01-16,6.6,5.921,5.2
2011-01-17,8.6,6.088,3.7
2011-01-18,9.5,6.288,2.6
2011-01-19,10.0,7.508,6.3
2011-01-20,10.3,9.0,6.7
2011-01-21,9.3,8.067,6.9
2011-01-22,11.0,7.996,5.4
2011-01-23,9.0,6.604,2.8
2011-01-24,5.1,2.862,1.2
2011-01-25,4.5,1.962,-0.1
2011-01-26,5.6,2.088,-0.9
2011-01-27,7.5,4.004,0.9
2011-01-28,8.0,5.042,3.4
2011-01-29,5.6,3.808,2.1
2011-01-30,6.4,3.488,1.4
2011-01-31,5.9,3.392,0.8
2011-02-01,7.2,4.579,0.5
2011-02-02,2.3,0.296,-1.9
2011-02-03,4.0,1.192,-2.3
2011-02-04,6.8,4.292,2.0
2011-02-05,7.5,5.654,3.3
2011-02-06,9.6,7.842,5.7
2011-02-07,10.3,8.408,5.3
2011-02-08,4.8,2.804,-0.5
2011-02-09,4.5,1.658,-1.4
2011-02-10,6.1,3.571,0.8
2011-02-11,7.1,4.338,1.6
2011-02-12,7.6,4.275,1.4
2011-02-13,6.4,5.054,4.0
2011-02-14,7.0,6.196,5.4
2011-02-15,7.8,5.567,2.9
2011-02-16,6.4,3.692,1.4
2011-02-17,6.5,3.642,0.9
2011-02-18,3.3,1.333,-0.3
2011-02-19,6.8,2.775,-0.5
2011-02-20,7.6,4.333,0.9
2011-02-21,8.2,5.8,2.9
2011-02-22,11.1,8.612,5.9
2011-02-23,12.6,10.708,8.7
2011-02-24,11.8,9.062,7.4
2011-02-25,8.5,7.529,6.7
2011-02-26,6.9,4.75,2.6
2011-02-27,5.7,3.175,1.7
2011-02-28,8.3,4.6,0.8
2011-03-01,11.8,9.008,6.2
2011-03-02,12.3,10.75,9.2
2011-03-03,11.3,9.2,7.5
2011-03-04,10.4,8.212,6.0
2011-03-05,12.9,11.221,10.1
2011-03-06,16.9,12.858,10.5
2011-03-07,12.2,11.0,9.4
2011-03-08,12.6,10.175,8.1
2011-03-09,10.0,7.292,6.0
2011-03-10,10.3,8.05,5.7
2011-03-11,8.7,5.55,2.2
2011-03-12,6.9,3.412,1.3
2011-03-13,7.4,4.321,1.5
2011-03-14,9.0,6.067,2.4
2011-03-15,10.0,7.079,4.3
2011-03-16,12.0,7.954,2.8
2011-03-17,14.5,12.383,9.9
2011-03-18,13.1,11.962,10.0
2011-03-19,10.5,7.496,4.8
2011-03-20,9.7,6.408,3.4
2011-03-21,10.3,7.55,4.6
2011-03-22,14.4,10.138,5.9
2011-03-23,12.7,10.546,7.8
2011-03-24,11.7,10.383,7.1
2011-03-25,9.8,7.171,4.6
2011-03-26,9.4,6.204,3.4
2011-03-27,11.2,8.471,4.7
2011-03-28,14.5,10.879,8.5
2011-03-29,14.9,10.646,6.7
2011-03-30,16.8,14.117,10.5
2011-03-31,15.3,10.979,5.3
2011-04-01,16.9,12.912,7.9
2011-04-02,18.5,13.167,7.6
2011-04-03,10.4,7.767,6.2
2011-04-04,12.8,8.567,4.6
2011-04-05,16.4,10.542,6.1
2011-04-06,17.5,12.796,7.5
2011-04-07,17.7,15.271,12.6
2011-04-08,16.1,14.962,14.2
2011-04-09,16.2,14.846,13.3
2011-04-10,17.3,13.892,10.3
2011-04-11,18.6,12.204,7.5
2011-04-12,14.2,10.054,5.9
2011-04-13,18.1,13.883,9.1
2011-04-14,21.1,15.775,11.5
2011-04-15,18.0,16.525,15.3
2011-04-16,17.6,14.225,8.6
2011-04-17,17.2,12.0,6.7
2011-04-18,17.9,14.283,11.4
2011-04-19,12.8,10.617,8.3
2011-04-20,13.5,10.708,7.8
2011-04-21,17.5,12.971,8.1
2011-04-22,16.0,14.788,13.9
2011-04-23,15.6,13.958,10.2
2011-04-24,16.5,12.892,8.7
2011-04-25,16.9,13.642,10.9
2011-04-26,19.6,16.133,11.9
2011-04-27,20.5,17.392,12.7
2011-04-28,16.9,13.538,11.5
2011-04-29,16.5,13.604,9.5
2011-04-30,20.3,17.4,13.8
2011-05-01,19.1,17.579,16.5
2011-05-02,21.1,18.062,15.4
2011-05-03,19.2,16.738,14.7
2011-05-04,21.3,17.45,13.4
2011-05-05,21.0,17.262,14.5
2011-05-06,20.8,18.179,15.5
2011-05-07,24.5,19.954,17.5
2011-05-08,24.7,20.762,17.0
2011-05-09,22.4,20.525,17.3
2011-05-10,22.3,20.958,19.6
2011-05-11,22.0,20.212,19.2
2011-05-12,22.7,20.812,19.4
2011-05-13,21.2,19.568,17.0
2011-05-14,23.2,19.561,15.6
2011-05-15,22.9,20.339,15.4
2011-05-16,22.3,19.863,17.8
2011-05-17,23.0,20.0,17.1
2011-05-18,24.2,19.432,15.5
2011-05-19,22.8,21.387,19.9
2011-05-20,23.4,21.342,20.1
2011-05-21,24.4,22.576,20.8
2011-05-22,21.3,20.341,18.7
2011-05-23,16.2,15.911,15.5
2011-05-24,21.5,20.14,18.2
2011-05-26,23.2,20.493,17.8
2011-05-27,19.0,17.95,17.2
2011-05-28,20.7,19.853,19.1
2011-05-29,21.8,19.796,16.9
2011-05-30,21.1,18.654,16.2
2011-05-31,21.6,18.983,16.0
2011-06-01,20.3,18.39,16.9
2011-06-02,22.0,19.892,17.8
2011-06-03,25.3,21.625,19.2
2011-06-04,25.4,22.433,20.7
2011-06-05,23.6,21.767,19.7
2011-06-06,26.1,21.883,17.9
2011-06-07,24.4,22.47,21.1
2011-06-08,25.2,22.681,20.8
2011-06-09,25.5,23.494,22.3
2011-06-10,24.8,22.604,20.8
2011-06-11,23.5,22.129,20.7
2011-06-12,23.7,21.238,19.9
2011-06-13,25.0,21.733,19.5
2011-06-14,24.6,22.875,20.7
2011-06-15,26.4,22.861,19.9
2011-06-16,21.3,19.981,18.5
2011-06-17,25.3,21.821,18.6
2011-06-18,23.5,21.325,20.4
