date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,190.174,5.292,8.87,19.583,24.458,4.875,,0.826,13.375,199.043
2011-01-02,187.667,4.348,4.417,7.0,7.333,0.333,,0.583,11.292,192.083
2011-01-03,187.458,4.583,4.958,10.583,10.708,0.125,,1.542,17.583,192.417
2011-01-04,188.125,4.75,4.417,7.875,8.583,0.708,,3.083,21.0,192.542
2011-01-05,189.25,4.542,6.292,25.708,45.042,19.333,,0.167,7.958,195.542
2011-01-06,192.708,5.417,11.208,32.167,56.375,24.208,,0.583,14.083,203.917
2011-01-07,189.292,3.375,3.625,9.435,14.522,5.087,,0.042,6.167,192.917
2011-01-08,188.087,4.167,6.696,15.375,19.583,4.208,,0.217,5.792,194.783
2011-01-09,190.042,4.87,9.5,19.917,29.875,9.958,,1.042,16.292,199.542
2011-01-10,193.333,7.292,16.625,37.125,90.25,53.125,,2.583,34.708,209.958
2011-01-11,185.25,4.292,4.583,9.167,11.667,2.5,,1.917,21.875,189.833
2011-01-12,189.238,4.091,6.857,21.045,37.318,16.273,,0.409,6.5,196.095
2011-01-13,190.917,5.125,8.625,22.583,39.125,16.542,,1.417,15.833,199.542
2011-01-14,191.458,6.0,7.5,18.739,30.696,11.957,,3.375,33.208,198.958
2011-01-15,190.087,4.708,7.391,15.875,25.5,9.625,,0.217,12.625,197.478
2011-01-16,187.875,4.043,5.0,27.708,59.083,31.375,,0.0,11.958,192.875
2011-01-17,191.125,4.458,9.458,25.083,54.208,29.125,,0.125,16.167,200.583
2011-01-18,193.792,5.667,16.167,45.75,99.917,54.167,,0.375,15.25,209.958
2011-01-19,189.333,4.75,11.292,32.0,74.917,42.917,,0.25,11.083,200.625
2011-01-20,185.167,4.0,6.0,28.792,56.708,27.917,,0.0,6.458,191.167
2011-01-21,187.125,4.958,8.958,30.261,55.87,25.609,,0.0,9.458,196.083
2011-01-22,191.261,6.083,13.043,30.542,55.583,25.042,,0.87,12.708,204.304
2011-01-23,187.542,3.609,6.75,12.958,19.0,6.042,,0.208,4.875,194.292
2011-01-24,187.792,3.208,5.625,12.417,17.25,4.833,,0.083,5.292,193.417
2011-01-25,190.048,4.375,6.524,18.667,31.5,12.833,,1.125,15.333,196.571
2011-01-26,192.375,4.042,7.875,23.167,45.917,22.75,,0.458,8.833,200.25
2011-01-27,192.714,5.0,8.19,26.364,47.409,21.045,,3.0,22.864,200.905
2011-01-28,191.208,3.792,6.875,15.478,21.739,6.261,,1.875,19.625,198.083
2011-01-29,188.13,3.125,6.696,7.167,8.667,1.5,,0.0,5.417,194.826
2011-01-30,194.0,4.826,13.458,28.875,56.5,27.625,,0.333,9.25,207.458
2011-01-31,190.458,3.958,9.917,23.625,37.542,13.917,,0.375,9.25,200.375
2011-02-01,190.5,4.792,10.792,18.208,32.125,13.917,,1.167,17.208,201.292
2011-02-02,188.417,3.292,6.208,5.625,6.667,1.042,,0.0,7.042,194.625
2011-02-03,193.042,4.833,10.917,21.917,35.792,13.875,,0.333,10.667,203.958
2011-02-04,189.667,4.583,7.625,13.304,15.609,2.304,,2.542,20.25,197.292
2011-02-05,191.652,5.958,10.13,22.792,29.75,6.958,,4.217,37.375,201.783
2011-02-06,190.375,6.174,14.083,34.167,66.542,32.375,,1.417,31.292,204.458
2011-02-07,198.1,6.522,22.6,31.762,77.048,45.286,,0.409,20.208,220.7
2011-02-08,189.571,3.208,4.714,9.542,12.708,3.167,,0.167,9.792,194.286
2011-02-09,188.522,4.208,9.217,16.792,24.917,8.125,,0.5,11.0,197.739
2011-02-10,191.174,4.625,11.348,24.875,46.833,21.958,,0.708,13.375,202.522
2011-02-11,189.043,4.5,7.696,21.609,31.522,9.913,,0.667,10.833,196.739
2011-02-12,189.174,4.292,6.609,15.292,19.125,3.833,,0.348,11.75,195.783
2011-02-13,188.957,4.696,9.217,32.5,61.75,29.25,,0.0,14.708,198.174
2011-02-14,197.348,6.75,20.913,41.042,107.167,66.125,,0.25,22.917,218.261
2011-02-15,195.739,6.25,14.391,32.167,82.625,50.458,,0.25,18.458,210.13
2011-02-16,188.304,4.083,8.0,29.875,59.417,29.542,,0.583,11.833,196.304
2011-02-17,187.913,3.625,6.174,10.667,13.958,3.292,,0.417,10.5,194.087
2011-02-18,190.348,3.667,5.043,13.261,20.478,7.217,,0.042,5.292,195.391
2011-02-19,192.609,4.625,8.304,20.042,30.083,10.042,,0.522,10.208,200.913
2011-02-20,194.174,5.696,13.913,44.125,97.208,53.083,,1.417,12.583,208.087
2011-02-21,200.087,8.75,30.696,53.833,160.208,106.375,,3.5,35.875,230.783
2011-02-22,189.043,5.0,11.696,32.0,57.083,25.083,,1.042,23.792,200.739
2011-02-23,189.348,5.167,11.565,23.0,48.625,25.625,,0.417,15.708,200.913
2011-02-24,189.35,4.364,4.75,21.818,33.545,11.727,,0.952,25.682,194.1
2011-02-25,192.043,5.917,12.957,36.739,69.783,33.043,,0.625,26.833,205.0
2011-02-26,190.125,3.375,6.417,8.417,9.667,1.25,,0.0,9.125,196.542
2011-02-27,192.0,3.478,6.75,20.0,38.375,18.375,,0.0,9.208,198.75
2011-02-28,192.25,3.708,7.958,28.208,56.292,28.083,,0.0,9.708,200.208
2011-03-01,194.958,6.792,21.5,53.833,128.5,74.667,,1.875,24.833,216.458
2011-03-02,189.917,5.25,14.708,36.542,97.5,60.958,,0.833,23.167,204.625
2011-03-03,189.261,3.667,6.957,16.826,23.348,6.522,,0.042,17.792,196.217
2011-03-04,190.5,4.042,9.042,15.5,19.042,3.542,,0.0,13.375,199.542
2011-03-05,189.125,5.304,13.417,28.292,74.958,46.667,,0.375,12.917,202.542
2011-03-06,196.875,8.208,23.708,42.75,125.667,82.917,,1.625,23.708,220.583
2011-03-07,191.583,6.167,11.0,26.083,44.208,18.125,,1.25,30.125,202.583
2011-03-08,192.227,6.636,10.455,35.762,57.333,21.571,,1.955,28.208,202.682
2011-03-09,191.083,5.958,6.25,40.583,74.333,33.75,,0.292,22.458,197.333
2011-03-10,188.391,3.75,6.522,11.348,14.826,3.478,,0.0,11.625,194.913
2011-03-11,189.25,3.917,6.917,11.167,13.75,2.583,,0.609,14.583,196.167
2011-03-12,191.167,3.043,6.625,8.875,10.667,1.792,,0.0,11.625,197.792
2011-03-13,191.75,3.917,8.542,30.875,58.333,27.458,,0.417,11.208,200.292
2011-03-14,193.625,4.625,12.375,36.625,66.375,29.75,,1.208,13.375,206.0
2011-03-15,194.792,4.75,11.708,29.458,57.458,28.0,,1.042,20.083,206.5
2011-03-16,193.5,4.917,13.0,37.417,64.458,27.042,,1.125,13.333,206.5
2011-03-17,193.0,6.417,22.478,34.826,61.261,26.435,,0.292,22.958,215.478
2011-03-18,202.167,9.458,29.0,36.292,86.5,50.208,,0.565,35.875,231.167
2011-03-19,187.833,3.217,7.458,11.625,16.875,5.25,,0.0,4.708,195.292
2011-03-20,189.042,4.083,12.458,27.375,39.542,12.167,,1.083,13.625,201.5
2011-03-21,188.5,3.583,9.083,21.542,30.0,8.458,,0.542,13.833,197.583
2011-03-22,192.625,6.125,18.0,51.75,105.792,54.042,,3.583,28.583,210.625
2011-03-23,184.667,4.217,12.619,28.227,40.955,12.727,,0.136,13.696,197.286
2011-03-24,191.87,5.583,8.348,18.391,23.0,4.609,,0.375,18.083,200.217
2011-03-25,194.625,3.792,6.458,7.667,8.25,0.583,,0.391,13.917,201.083
2011-03-26,197.667,4.304,9.125,31.833,54.292,22.458,,0.125,12.0,206.792
2011-03-27,199.083,4.708,11.792,40.958,76.583,35.625,,2.042,19.667,210.875
2011-03-28,196.958,4.667,10.708,27.458,49.167,21.708,,2.125,30.042,207.667
2011-03-29,197.25,4.417,10.0,35.0,56.958,21.958,,2.25,19.458,207.25
2011-03-30,195.917,4.542,12.875,40.917,64.0,23.083,,3.25,18.042,208.792
2011-03-31,186.304,3.375,6.522,14.174,16.13,1.957,,0.583,16.917,192.826
2011-04-01,185.417,,10.792,44.083,76.542,32.458,,3.625,30.042,196.208
2011-04-02,186.125,,11.833,32.25,46.25,14.0,,3.87,36.083,197.958
2011-04-03,186.783,,5.957,5.957,7.783,1.826,,0.0,7.167,192.739
2011-04-04,187.167,,6.542,20.0,36.042,16.042,,0.5,9.125,193.708
2011-04-05,189.208,,10.958,46.917,82.167,35.25,,2.458,18.542,200.167
