date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,7.75,9.958,2.208,3.167
2011-01-02,1.667,2.667,1.0,2.5
2011-01-03,2.708,3.958,1.25,4.5
2011-01-04,1.833,2.833,1.0,5.5
2011-01-05,2.833,4.25,1.417,1.583
2011-01-06,4.167,5.667,1.5,1.667
2011-01-07,4.136,6.636,2.5,1.5
2011-01-08,6.292,8.917,2.625,1.875
2011-01-09,6.417,9.375,2.958,3.708
2011-01-10,9.917,15.417,5.5,5.458
2011-01-11,3.542,7.583,4.042,3.417
2011-01-12,8.708,14.833,6.125,2.375
2011-01-13,5.333,7.542,2.208,3.625
2011-01-14,4.083,5.792,1.708,4.583
2011-01-15,1.875,2.917,1.042,2.25
2011-01-16,6.125,7.792,1.667,2.125
2011-01-17,6.667,10.542,3.875,1.75
2011-01-18,12.417,18.75,6.333,2.25
2011-01-19,16.583,28.5,11.917,2.083
2011-01-20,8.583,11.5,2.917,1.458
2011-01-21,6.25,8.0,1.75,1.125
2011-01-22,5.042,7.708,2.667,2.583
2011-01-23,2.083,3.417,1.333,1.917
2011-01-24,3.13,5.087,1.957,2.0
2011-01-25,3.478,5.217,1.739,2.75
2011-01-26,2.333,3.667,1.333,2.0
2011-01-27,3.0,4.125,1.125,3.625
2011-01-28,2.0,3.0,1.0,3.667
2011-01-29,4.667,6.583,1.917,1.583
2011-01-30,4.5,8.167,3.667,1.458
2011-01-31,4.167,5.5,1.333,2.0
2011-02-01,5.708,8.125,2.417,3.125
2011-02-02,3.917,6.458,2.542,2.0
2011-02-03,4.75,6.5,1.75,2.375
2011-02-04,3.375,4.625,1.25,4.542
2011-02-05,8.542,13.667,5.125,5.25
2011-02-06,15.208,19.458,4.25,4.917
2011-02-07,5.833,7.958,2.125,2.583
2011-02-08,2.042,4.833,2.792,2.25
2011-02-09,3.542,9.0,5.458,2.0
2011-02-10,3.542,5.0,1.458,2.417
2011-02-11,1.458,2.458,1.0,2.333
2011-02-12,2.375,3.375,1.0,2.5
2011-02-13,11.917,14.458,2.542,2.167
2011-02-14,12.417,15.708,3.292,1.167
2011-02-15,7.083,10.792,3.708,1.708
2011-02-16,4.625,6.708,2.083,2.5
