date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2011-02-22,,,,,,1.75,
2011-02-23,,,,,,1.75,
2011-02-24,,,,,,0.875,
2011-02-25,,,,,,0.292,
2011-02-26,,,,,,0.087,
2011-02-27,,,,,,0.167,
2011-02-28,,,,,,0.125,
2011-03-01,,,,,,1.667,
2011-03-02,,,,,,1.5,
2011-03-03,,,,,,0.0,
2011-03-04,,,,,,0.0,
2011-03-05,,,,,,1.125,
2011-03-06,,,,,,4.333,
2011-03-07,,,,,,1.667,
2011-03-08,,,,,,0.875,
2011-03-09,,,,,,0.083,
2011-03-10,,,,,,0.083,
2011-03-11,,,,,,1.0,
2011-03-12,,,,,,0.125,
2011-03-13,,,9.571,17.714,8.143,0.5,
2011-03-14,,,19.286,23.238,3.952,1.333,
2011-03-15,,,16.042,18.958,2.917,1.042,
2011-03-16,,,20.0,21.375,1.375,1.583,
2011-03-17,,,24.958,31.667,6.708,1.917,
2011-03-18,,,16.208,20.25,4.042,2.739,
2011-03-19,,,3.833,4.042,0.208,0.0,
2011-03-20,,,12.0,14.733,2.733,0.65,
2011-03-21,257.333,36.333,13.652,14.391,0.739,0.708,293.667
2011-03-22,,,21.458,25.125,3.667,2.792,
2011-03-23,191.222,21.111,14.833,16.583,1.75,0.208,212.333
2011-03-24,189.87,8.957,8.458,9.042,0.583,0.625,198.826
2011-03-25,193.708,5.833,3.739,3.826,0.087,0.0,199.542
2011-03-26,194.5,6.667,9.542,10.75,1.208,0.25,201.167
2011-03-27,196.875,11.875,21.667,25.167,3.5,2.375,208.75
2011-03-28,196.292,11.833,16.043,19.348,3.304,1.792,208.125
2011-03-29,196.125,13.625,20.208,23.583,3.375,1.875,209.75
2011-03-30,193.522,13.696,15.5,17.625,2.125,1.917,207.217
2011-03-31,186.917,6.667,8.25,9.083,0.833,0.792,193.583
2011-04-01,191.917,14.208,19.083,21.5,2.417,1.208,206.125
2011-04-02,190.833,13.833,15.708,18.792,3.083,2.167,204.667
2011-04-03,189.375,3.417,2.957,4.957,2.0,0.0,192.792
2011-04-04,191.125,6.0,5.792,6.167,0.375,0.125,197.125
2011-04-05,192.238,12.0,20.333,21.625,1.292,1.333,204.238
2011-04-06,192.542,15.125,20.167,22.167,2.0,1.917,207.667
2011-04-07,188.125,11.875,12.667,14.625,1.958,1.583,200.0
2011-04-08,186.875,6.292,7.958,9.083,1.125,0.0,193.167
2011-04-09,186.75,9.125,8.292,10.042,1.75,0.792,195.875
2011-04-10,189.75,11.667,12.348,13.609,1.261,2.217,201.417
2011-04-11,189.208,12.792,15.042,16.625,1.583,1.583,202.0
2011-04-12,193.609,11.478,20.458,23.375,2.917,0.25,205.087
2011-04-13,192.167,16.833,22.625,24.875,2.25,2.167,209.0
2011-04-14,192.208,19.75,25.917,27.917,2.0,4.083,211.958
2011-04-15,192.917,18.333,20.167,22.125,1.958,1.792,211.25
2011-04-16,190.208,11.458,9.458,13.583,4.125,0.542,201.667
2011-04-17,188.792,6.333,6.435,7.043,0.609,0.13,195.125
2011-04-18,189.583,13.708,16.458,17.667,1.208,0.708,203.292
2011-04-19,191.591,7.909,8.458,8.875,0.417,0.292,199.5
2011-04-20,191.045,6.409,5.208,5.417,0.208,0.0,197.455
2011-04-21,193.125,13.667,17.083,19.417,2.333,2.125,206.792
2011-04-22,193.833,18.583,20.125,21.958,1.833,1.292,212.417
2011-04-23,190.375,9.167,9.875,10.667,0.792,0.708,199.542
2011-04-24,191.958,10.208,8.435,9.391,0.957,0.696,202.167
2011-04-25,192.542,9.625,10.667,12.875,2.208,0.583,202.167
2011-04-26,191.792,13.208,12.542,14.708,2.167,1.417,205.0
2011-04-27,188.652,8.0,7.458,9.458,2.0,0.625,196.652
2011-04-28,189.478,9.13,12.083,13.708,1.625,0.25,198.609
2011-04-29,193.5,11.5,12.958,14.708,1.75,1.417,205.0
2011-04-30,191.708,9.583,7.542,8.917,1.375,0.583,201.292
2011-05-01,191.083,8.542,6.565,8.348,1.783,0.261,199.625
2011-05-02,191.0,11.0,10.0,10.5,0.5,0.708,202.0
2011-05-03,192.75,14.042,14.083,14.375,0.292,1.0,206.792
2011-05-04,189.565,8.783,8.417,8.583,0.167,0.667,198.348
2011-05-05,189.167,6.333,5.708,5.75,0.042,0.042,195.5
2011-05-06,189.292,7.958,8.083,8.458,0.375,0.042,197.25
2011-05-07,187.583,12.917,10.625,11.583,0.958,0.792,200.5
2011-05-08,186.875,14.125,12.739,14.522,1.783,4.174,201.0
2011-05-09,190.042,15.875,10.708,11.292,0.583,1.458,205.917
2011-05-10,185.042,20.5,21.042,29.333,8.292,2.75,205.542
2011-05-11,187.174,21.391,15.333,21.667,6.333,1.5,208.565
2011-05-12,183.792,16.167,14.125,18.333,4.208,0.5,199.958
2011-05-13,191.208,11.833,9.792,10.333,0.542,0.375,203.042
2011-05-14,192.167,16.083,9.958,10.125,0.167,1.667,208.25
2011-05-15,191.708,15.167,9.435,9.609,0.174,1.957,206.875
2011-05-16,192.625,13.667,9.458,10.708,1.25,0.917,206.292
2011-05-17,189.25,15.333,11.292,13.0,1.708,0.75,204.583
2011-05-18,192.13,15.304,15.583,17.417,1.833,1.0,207.435
2011-05-19,190.208,16.042,13.75,15.542,1.792,1.083,206.25
2011-05-20,188.75,14.875,11.083,13.583,2.5,1.375,203.625
2011-05-21,186.833,13.042,10.625,13.583,2.958,1.208,199.875
2011-05-22,183.583,5.583,2.565,4.391,1.826,0.0,189.167
2011-05-23,187.667,4.875,3.0,3.083,0.083,0.0,192.542
2011-05-24,189.958,9.5,11.391,12.696,1.304,0.292,199.458
2011-05-25,190.304,18.478,18.25,20.375,2.125,2.917,208.783
2011-05-26,188.667,16.792,16.958,18.417,1.458,2.208,205.458
2011-05-27,187.458,9.333,7.458,7.708,0.25,0.042,196.792
2011-05-28,189.042,15.75,11.708,14.0,2.292,1.0,204.792
2011-05-29,184.625,6.208,2.043,2.609,0.565,0.478,190.833
2011-05-30,184.708,5.25,2.292,2.458,0.167,0.0,189.958
2011-05-31,187.167,11.792,12.583,13.667,1.083,0.792,198.958
2011-06-01,187.696,12.696,11.458,12.083,0.625,1.042,200.391
2011-06-02,188.625,13.875,12.75,15.208,2.458,1.0,202.5
2011-06-03,190.25,18.042,15.292,17.25,1.958,3.042,208.292
2011-06-04,187.75,15.125,12.083,13.75,1.667,3.667,202.875
2011-06-05,187.75,13.458,10.87,12.348,1.478,3.652,201.208
2011-06-06,188.522,14.522,12.667,13.583,0.917,0.0,203.043
2011-06-07,188.042,16.833,13.208,15.0,1.792,0.0,204.875
2011-06-08,188.625,13.667,10.792,11.792,1.0,0.042,202.292
2011-06-09,186.0,11.167,9.208,10.417,1.208,0.0,197.167
2011-06-10,186.542,15.417,13.542,15.667,2.125,0.0,201.958
2011-06-11,186.375,13.0,7.917,9.375,1.458,0.0,199.375
2011-06-12,190.625,15.708,8.957,11.217,2.261,0.217,206.333
2011-06-13,187.957,14.913,9.833,11.125,1.292,0.625,202.87
2011-06-14,188.458,11.5,8.125,9.667,1.542,0.625,199.958
2011-06-15,191.542,15.375,11.875,13.417,1.542,0.292,206.917
2011-06-16,189.0,13.75,8.292,9.333,1.042,0.208,202.75
2011-06-17,189.958,14.5,11.5,12.375,0.875,0.542,204.458
2011-06-18,192.333,18.0,13.667,15.708,2.042,1.083,210.333
2011-06-19,192.0,15.208,12.609,14.826,2.217,1.217,207.208
2011-06-20,186.522,13.348,11.087,13.13,2.043,0.042,199.87
2011-06-21,184.625,15.042,11.5,14.958,3.458,1.208,199.667
2011-06-22,186.542,20.042,14.417,21.125,6.708,3.25,206.583
2011-06-23,183.042,14.5,9.583,17.375,7.792,2.708,197.542
2011-06-24,183.125,13.167,7.875,13.333,5.458,2.458,196.292
2011-06-25,180.625,11.5,6.0,9.292,3.292,1.458,192.125
2011-06-26,178.333,5.583,3.0,5.304,2.304,0.348,183.917
2011-06-27,177.87,6.696,3.708,4.917,1.208,0.125,184.565
2011-06-28,179.208,11.375,8.167,12.25,4.083,1.417,190.583
2011-06-29,183.792,19.125,12.875,19.75,6.875,3.625,202.917
2011-06-30,183.042,18.458,13.375,16.792,3.417,3.917,201.5
2011-07-01,181.792,14.917,10.667,15.25,4.583,1.458,196.708
2011-07-02,181.708,13.542,6.708,8.833,2.125,1.125,195.25
2011-07-03,189.625,17.833,9.609,12.217,2.609,1.957,207.458
2011-07-04,185.261,16.13,11.167,14.417,3.25,0.208,201.391
2011-07-05,191.375,16.333,9.083,10.333,1.25,0.167,207.708
2011-07-06,198.125,14.333,9.167,10.833,1.667,0.708,212.458
2011-07-07,187.833,15.417,10.208,16.125,5.917,0.0,203.25
2011-07-08,184.25,14.333,6.375,13.042,6.667,0.083,198.583
2011-07-09,186.667,14.875,6.542,11.625,5.083,0.167,201.542
2011-07-10,186.708,12.833,5.913,9.652,3.739,0.174,199.542
2011-07-11,191.522,12.261,4.375,7.792,3.417,0.542,203.783
2011-07-12,,,7.083,13.917,6.833,0.667,
2011-07-13,,,5.708,12.375,6.667,0.542,
2011-07-14,,,6.917,13.292,6.375,0.542,
2011-07-15,,,11.792,17.042,5.25,2.208,
2011-07-16,,,10.708,14.875,4.167,1.833,
2011-07-17,,,6.609,8.783,2.174,1.261,
2011-07-18,,,2.5,4.042,1.542,0.167,
2011-07-19,,,1.208,2.458,1.25,0.0,
2011-07-20,,,1.833,3.417,1.583,0.0,
2011-07-21,,,5.583,6.75,1.167,0.292,
2011-07-22,,,7.125,8.792,1.667,1.25,
2011-07-23,,,5.417,6.333,0.917,1.0,
2011-07-24,,,5.0,5.609,0.609,1.087,
2011-07-25,,,6.75,8.333,1.583,0.333,
2011-07-26,,,6.958,8.875,1.917,0.583,
2011-07-27,,,6.125,8.0,1.875,0.583,
2011-07-28,,,9.292,15.167,5.875,2.792,
2011-07-29,,,9.0,11.833,2.833,2.167,
2011-07-30,,,5.792,8.667,2.875,0.875,
2011-07-31,,,6.261,7.565,1.304,0.565,
2011-08-01,,,4.958,5.458,0.5,0.125,
2011-08-02,,,5.458,6.042,0.583,0.292,
2011-08-03,,,6.542,7.75,1.208,0.5,
2011-08-04,,,6.333,7.458,1.125,0.792,
2011-08-05,,,5.958,7.792,1.833,0.333,
2011-08-06,,,6.208,10.0,3.792,1.042,
2011-08-07,,,6.043,9.087,3.043,1.565,
2011-08-08,,,9.5,13.167,3.667,0.708,
2011-08-09,,,12.25,16.333,4.083,2.25,
2011-08-10,,,11.0,13.958,2.958,2.0,
2011-08-11,,,7.25,9.458,2.208,0.5,
2011-08-12,,,6.625,8.667,2.042,0.542,
2011-08-13,,,5.5,7.25,1.75,0.417,
2011-08-14,,,4.957,6.522,1.565,0.652,
2011-08-15,,,6.542,8.208,1.667,2.5,
2011-08-16,,,7.083,9.167,2.083,3.083,
2011-08-17,,,8.083,10.25,2.167,3.708,
2011-08-18,,,8.25,11.417,3.167,2.708,
2011-08-19,,,4.542,5.417,0.875,0.833,
2011-08-20,,,3.167,4.042,0.875,0.0,
2011-08-21,,,3.13,4.522,1.391,0.0,
2011-08-22,,,7.25,8.667,1.417,0.375,
2011-08-23,,,7.917,9.333,1.417,0.417,
2011-08-24,,,5.958,10.125,4.167,0.375,
2011-08-25,,,5.25,10.917,5.667,0.917,
2011-08-26,,,5.25,8.958,3.708,0.583,
2011-08-27,,,4.625,5.375,0.75,0.125,
2011-08-28,,,4.348,5.0,0.652,0.217,
2011-08-29,,,6.833,7.75,0.917,0.833,
2011-08-30,,,4.875,5.583,0.708,0.208,
2011-08-31,,,3.958,4.792,0.833,0.0,
2011-09-01,,,3.792,5.375,1.583,0.0,
2011-09-02,,,2.083,3.0,0.917,0.0,
2011-09-03,,,0.917,1.75,0.833,0.0,
2011-09-04,,,5.217,6.739,1.522,0.087,
2011-09-05,,,4.292,5.208,0.917,0.0,
2011-09-06,,,6.333,7.042,0.708,0.0,
2011-09-07,,,9.292,10.083,0.792,0.25,
2011-09-08,,,8.208,8.792,0.583,0.25,
2011-09-09,,,8.25,11.25,3.0,0.042,
2011-09-10,,,5.375,8.542,3.167,0.125,
2011-09-11,,,3.13,4.783,1.652,0.043,
2011-09-12,,,7.417,9.5,2.083,1.083,
2011-09-13,,,9.25,12.25,3.0,1.292,
2011-09-14,,,9.625,12.292,2.667,2.042,
2011-09-15,,,8.542,11.958,3.417,1.542,
2011-09-16,,,5.125,7.042,1.917,0.708,
2011-09-17,,,3.875,6.25,2.375,0.083,
2011-09-18,,,3.348,7.478,4.13,0.652,
2011-09-19,,,2.042,3.375,1.333,0.25,
2011-09-20,,,1.583,1.625,0.042,0.0,
2011-09-21,,,1.826,2.652,0.826,0.0,
2011-09-22,,,5.875,7.375,1.5,0.0,
2011-09-23,,,6.542,7.792,1.25,0.0,
2011-09-24,,,4.125,4.708,0.583,0.0,
2011-09-25,,,4.739,5.13,0.391,0.435,
2011-09-26,,,6.583,6.917,0.333,0.125,
2011-09-27,,,5.458,5.958,0.5,0.125,
2011-09-28,,,9.417,9.875,0.458,0.875,
2011-09-29,,,6.75,7.292,0.542,0.542,
2011-09-30,,,7.083,7.917,0.833,0.292,
2011-10-01,,,2.583,2.667,0.083,0.0,
2011-10-02,,,4.043,4.087,0.043,0.0,
2011-10-03,,,3.458,3.75,0.292,0.0,
2011-10-04,,,10.792,12.292,1.5,0.375,
2011-10-05,,,7.833,9.083,1.25,0.292,
2011-10-06,,,6.375,8.125,1.75,0.542,
2011-10-07,,,7.667,8.75,1.083,0.292,
2011-10-08,,,8.167,9.125,0.958,0.958,
2011-10-09,,,6.348,7.261,0.913,1.217,
2011-10-10,,,9.042,10.25,1.208,1.375,
2011-10-11,,,13.125,16.167,3.042,0.708,
2011-10-12,,,10.333,12.917,2.583,0.583,
2011-10-13,,,13.417,15.417,2.0,0.583,
2011-10-14,,,8.667,10.375,1.708,0.083,
2011-10-15,,,8.208,10.917,2.708,0.458,
2011-10-16,,,6.174,7.522,1.348,0.391,
2011-10-17,,,8.833,9.5,0.667,0.125,
2011-10-18,,,6.292,7.5,1.208,0.0,
2011-10-19,,,3.417,3.417,0.0,0.0,
2011-10-20,,,10.333,10.625,0.292,0.417,
2011-10-21,,,6.417,6.667,0.25,0.217,
2011-10-22,,,6.083,6.875,0.792,0.042,
2011-10-23,,,5.522,6.0,0.478,0.261,
2011-10-24,,,12.125,15.125,3.0,1.0,
2011-10-25,,,7.375,9.708,2.333,0.583,
2011-10-26,,,7.708,8.667,0.958,0.0,
2011-10-27,,,6.417,7.667,1.25,0.083,
2011-10-28,,,10.208,10.708,0.5,0.375,
2011-10-29,,,10.25,10.792,0.542,1.042,
2011-10-30,,,5.696,5.739,0.043,0.261,
2011-10-31,,,6.625,8.042,1.417,0.0,
2011-11-01,,,12.375,15.167,2.792,0.792,
2011-11-02,,,12.167,13.542,1.375,0.958,
2011-11-03,,,14.875,17.583,2.708,2.333,
2011-11-04,,,10.917,14.833,3.917,1.75,
2011-11-05,,,11.167,13.542,2.375,1.042,
2011-11-06,,,6.913,10.435,3.522,1.478,
2011-11-07,,,2.625,2.75,0.125,0.0,
2011-11-08,,,5.792,6.375,0.583,0.0,
2011-11-09,,,8.083,9.625,1.542,0.0,
2011-11-10,,,5.625,5.958,0.333,0.0,
2011-11-11,,,8.375,12.25,3.875,0.0,
2011-11-12,,,11.292,15.208,3.917,1.083,
2011-11-13,,,6.0,7.478,1.478,0.261,
2011-11-14,,,8.167,9.25,1.083,0.583,
2011-11-15,,,7.875,8.208,0.333,0.0,
2011-11-16,,,10.208,12.25,2.042,0.042,
2011-11-17,,,8.792,10.0,1.208,0.708,
2011-11-18,,,13.458,14.917,1.458,0.542,
2011-11-19,,,11.25,19.5,8.25,0.708,
2011-11-20,,,3.13,3.826,0.696,0.304,
2011-11-21,,,7.625,8.75,1.125,0.125,
2011-11-22,,,11.042,12.667,1.625,0.583,
2011-11-23,,,12.208,14.958,2.75,1.292,
2011-11-24,,,4.875,5.208,0.333,0.292,
2011-11-25,,,9.125,10.667,1.542,0.208,
2011-11-26,,,10.542,12.917,2.375,0.708,
2011-11-27,,,13.217,17.087,3.87,1.957,
2011-11-28,,,12.583,25.083,12.5,0.875,
2011-11-29,,,16.583,35.458,18.875,2.25,
2011-11-30,,,8.25,17.125,8.875,1.042,
2011-12-01,,,1.5,1.75,0.25,0.0,
2011-12-02,,,3.292,3.542,0.25,0.0,
2011-12-03,,,5.833,7.0,1.167,0.0,
2011-12-04,,,4.913,5.652,0.739,0.0,
2011-12-05,,,8.0,10.909,2.909,0.25,
2011-12-06,,,11.708,15.708,4.0,0.75,
2011-12-07,,,12.0,20.042,8.042,1.208,
2011-12-08,,,11.333,15.542,4.208,0.833,
2011-12-09,,,5.944,6.833,0.889,0.125,
2011-12-10,,,10.667,11.917,1.25,0.333,
2011-12-11,,,12.083,13.875,1.792,0.348,
2011-12-12,,,14.375,20.833,6.458,0.542,
2011-12-13,,,12.478,20.0,7.522,0.75,
2011-12-14,,,18.5,25.292,6.792,0.833,
2011-12-15,,,13.208,22.042,8.833,1.083,
2011-12-16,,,8.391,8.696,0.304,0.0,
2011-12-17,,,11.083,12.417,1.333,0.042,
2011-12-18,,,11.25,12.75,1.5,0.304,
2011-12-19,,,15.792,21.667,5.875,1.042,
2011-12-20,,,20.87,28.652,7.783,1.417,
2011-12-21,,,21.375,34.0,12.625,1.5,
2011-12-22,,,15.417,26.625,11.208,1.833,
2011-12-23,,,11.333,13.75,2.417,0.0,
2011-12-24,,,13.417,19.25,5.833,0.25,
2011-12-25,,,6.565,7.739,1.174,0.0,
2011-12-26,,,8.583,9.958,1.375,0.0,
2011-12-27,,,12.75,16.042,3.292,0.25,
2011-12-28,,,16.958,22.708,5.75,1.25,
2011-12-29,,,9.75,15.583,5.833,1.458,
2011-12-30,,,5.583,6.375,0.792,0.208,
2011-12-31,,,8.208,9.25,1.042,0.375,
2012-01-01,194.333,9.917,10.25,10.542,0.292,0.042,204.25
2012-01-02,193.708,9.167,7.458,8.083,0.625,0.417,202.875
2012-01-03,189.739,5.565,4.833,5.083,0.25,0.0,195.304
2012-01-04,191.583,6.083,7.167,7.25,0.083,0.0,197.667
2012-01-05,193.667,11.708,15.125,16.292,1.167,0.042,205.375
2012-01-06,192.708,13.875,11.565,13.435,1.87,0.087,206.583
2012-01-07,189.667,16.083,19.417,27.0,7.583,0.875,205.75
2012-01-08,187.458,19.167,21.542,29.917,8.375,1.333,206.625
2012-01-09,186.087,11.87,13.375,22.292,8.917,1.125,197.957
2012-01-10,186.522,9.304,13.375,16.167,2.792,0.125,195.826
2012-01-11,193.208,14.875,22.167,27.75,5.583,0.583,208.083
2012-01-12,194.545,18.955,23.042,31.167,8.125,2.083,213.5
2012-01-13,195.292,21.042,20.652,29.957,9.304,2.435,216.333
2012-01-14,187.083,5.083,4.542,5.125,0.583,0.0,192.167
2012-01-15,190.875,7.5,12.625,16.083,3.458,0.0,198.375
2012-01-16,193.833,19.292,24.333,35.583,11.25,0.083,213.125
2012-01-17,191.826,12.13,17.458,24.25,6.792,0.0,203.957
2012-01-18,193.056,9.556,11.333,12.542,1.208,0.0,202.611
2012-01-19,195.261,13.261,15.292,18.458,3.167,0.042,208.522
2012-01-20,195.542,10.875,10.348,11.0,0.652,0.0,206.417
2012-01-21,192.391,13.826,16.083,19.25,3.167,0.5,206.217
2012-01-22,190.583,20.167,18.542,26.917,8.375,0.792,210.75
2012-01-23,189.125,13.208,14.667,18.167,3.5,0.042,202.333
2012-01-24,190.333,16.708,20.25,30.417,10.167,1.667,207.042
2012-01-25,188.261,6.609,7.0,8.875,1.875,0.25,194.87
2012-01-26,190.625,5.375,6.083,7.5,1.417,0.0,196.0
2012-01-27,194.217,8.522,9.913,11.304,1.391,0.261,202.739
2012-01-28,194.042,8.5,10.792,11.833,1.042,0.083,202.542
2012-01-29,198.167,14.5,19.958,24.208,4.25,1.292,212.667
2012-01-30,198.125,13.458,13.125,14.792,1.667,1.458,211.583
2012-01-31,200.542,18.208,21.75,27.458,5.708,1.958,218.75
2012-02-01,196.435,19.043,20.625,26.208,5.583,2.125,215.478
2012-02-02,195.0,20.917,19.458,27.917,8.458,4.167,215.917
2012-02-03,194.125,11.417,9.957,10.957,1.0,1.087,205.542
2012-02-04,192.522,16.696,18.583,25.458,6.875,0.458,209.217
2012-02-05,190.625,4.958,4.083,4.25,0.167,0.0,195.583
2012-02-06,188.625,10.208,11.958,13.583,1.625,0.0,198.833
2012-02-07,190.542,9.667,8.75,10.333,1.583,0.125,200.208
2012-02-08,192.696,5.304,5.167,5.625,0.458,0.0,198.0
2012-02-09,192.87,8.913,11.375,12.292,0.917,0.0,201.783
2012-02-10,192.174,9.304,8.13,8.565,0.435,0.522,201.478
2012-02-11,193.125,7.542,6.208,6.833,0.625,0.5,200.667
2012-02-12,193.5,11.5,20.292,23.042,2.75,1.208,205.0
2012-02-13,191.292,8.083,9.167,10.5,1.333,0.583,199.375
2012-02-14,193.167,15.333,20.667,25.75,5.083,2.208,208.5
2012-02-15,188.435,9.609,10.875,12.208,1.333,0.792,198.043
2012-02-16,193.667,6.25,7.0,7.958,0.958,0.0,199.917
2012-02-17,194.783,10.174,11.0,12.13,1.13,0.522,204.957
2012-02-18,193.625,20.625,18.375,28.458,10.083,0.958,214.25
2012-02-19,191.542,7.417,7.083,8.708,1.625,0.0,198.958
2012-02-20,194.091,9.955,12.542,15.792,3.25,0.125,204.045
2012-02-21,195.13,8.913,10.5,12.042,1.542,0.5,204.043
2012-02-22,194.917,10.75,14.625,16.875,2.25,0.833,205.667
2012-02-23,193.208,8.75,10.458,12.125,1.667,0.167,201.958
2012-02-24,192.409,5.091,5.0,5.87,0.87,0.0,197.5
2012-02-25,195.333,7.583,10.417,11.792,1.375,0.5,202.917
2012-02-26,195.625,10.542,17.333,19.167,1.833,1.333,206.167
2012-02-27,194.762,18.333,24.125,28.667,4.542,2.292,213.095
2012-02-28,191.875,14.333,21.625,24.833,3.208,2.333,206.208
2012-03-01,189.542,14.0,15.5,18.375,2.875,1.375,203.542
2012-03-02,192.636,6.045,6.417,7.458,1.042,0.417,198.682
2012-03-03,191.458,6.792,8.043,9.043,1.0,0.174,198.25
2012-03-04,193.958,12.583,17.042,19.292,2.25,1.292,206.542
2012-03-05,196.417,16.042,22.292,25.875,3.583,2.5,212.458
2012-03-06,196.522,20.522,23.458,28.958,5.5,3.333,217.043
2012-03-07,192.087,18.609,26.75,34.667,7.917,2.833,210.696
2012-03-08,192.708,24.125,26.833,39.208,12.375,4.875,216.833
2012-03-09,193.565,20.174,22.042,23.833,1.792,4.625,213.739
2012-03-10,191.75,12.667,10.739,12.391,1.652,1.652,204.417
2012-03-11,192.167,7.708,8.125,9.083,0.958,0.333,199.875
2012-03-12,192.667,15.292,19.875,22.625,2.75,1.708,207.958
2012-03-13,186.652,13.391,11.167,12.833,1.667,0.875,200.043
2012-03-14,193.0,4.625,6.625,8.125,1.5,0.0,197.625
2012-03-15,197.087,14.783,16.222,18.556,2.333,1.458,211.87
2012-03-16,196.304,17.739,,,,4.292,214.043
2012-03-17,194.833,9.75,20.25,21.875,1.625,2.391,204.583
2012-03-18,187.478,13.304,12.864,15.818,2.955,0.0,200.783
2012-03-19,191.375,17.417,21.375,24.792,3.417,0.739,208.792
2012-03-20,191.522,18.13,15.75,19.708,3.958,0.083,209.652
2012-03-21,,,4.583,6.458,1.875,0.0,
2012-03-22,,,24.545,29.5,4.955,1.042,
2012-03-23,,,10.458,12.375,1.917,0.0,
2012-03-24,,,13.478,14.304,0.826,1.261,
2012-03-25,,,3.125,3.292,0.167,0.208,
2012-03-26,,,12.0,12.583,0.583,0.292,
2012-03-27,,,15.333,16.583,1.25,0.0,
2012-03-28,,,22.167,27.083,4.917,0.5,
2012-03-29,,,15.833,22.833,7.0,0.625,
2012-03-30,,,3.875,4.125,0.25,0.083,
2012-03-31,,,8.783,9.652,0.87,0.565,
2012-04-01,191.174,6.435,7.0,8.0,1.0,0.261,197.609
2012-04-02,191.708,9.875,16.625,17.917,1.292,1.0,201.583
2012-04-03,185.609,5.739,7.542,8.125,0.583,0.417,191.348
2012-04-04,188.696,7.174,8.435,9.348,0.913,0.542,195.87
2012-04-05,190.375,12.542,16.25,18.5,2.25,2.208,202.917
2012-04-06,188.609,6.826,9.417,10.375,0.958,0.083,195.435
2012-04-07,190.583,6.292,10.042,10.917,0.875,0.125,196.875
2012-04-08,191.5,9.458,13.522,14.348,0.826,1.609,200.958
2012-04-09,191.875,14.75,18.25,20.042,1.792,2.542,206.625
2012-04-10,191.217,15.522,19.958,22.292,2.333,2.583,206.739
2012-04-11,186.542,18.5,21.292,25.667,4.375,0.333,205.042
2012-04-12,187.25,13.292,19.667,22.083,2.417,1.417,200.542
2012-04-13,186.409,11.091,11.167,13.125,1.958,0.542,197.5
2012-04-14,186.792,6.167,6.583,7.583,1.0,0.167,192.958
2012-04-15,188.348,9.087,12.478,13.87,1.391,0.522,197.435
2012-04-16,188.583,14.708,18.833,21.5,2.667,0.667,203.292
