date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-02-19,3.708,12.292,19.667,7.375,
2011-02-20,4.542,24.333,46.583,22.25,
2011-02-21,6.333,34.708,67.625,32.917,
2011-02-22,5.636,29.458,55.208,25.75,
2011-02-23,5.125,22.375,37.958,15.583,
2011-02-24,4.333,16.583,31.083,14.5,
2011-02-25,5.208,19.417,30.458,11.042,
2011-02-26,3.5,8.542,14.417,5.875,
2011-02-27,4.25,18.625,41.792,23.167,
2011-02-28,4.208,21.917,47.708,25.792,
2011-03-01,4.708,30.083,48.875,18.792,
2011-03-02,4.875,24.458,47.0,22.542,
2011-03-03,4.25,14.917,26.917,12.0,
2011-03-04,3.5,7.292,11.833,4.542,
2011-03-05,4.696,23.0,42.292,19.292,
2011-03-06,5.958,25.208,46.583,21.375,
2011-03-07,6.0,20.792,36.417,15.625,
2011-03-08,6.333,21.625,43.208,21.583,
2011-03-09,6.458,25.917,51.958,26.042,
2011-03-10,4.792,20.125,33.833,13.708,
2011-03-11,3.667,13.583,19.167,5.583,
2011-03-12,3.458,9.542,14.333,4.792,
2011-03-13,4.083,22.042,40.458,18.417,
2011-03-14,4.682,25.208,44.625,19.417,
2011-03-15,5.333,28.375,63.042,34.667,
2011-03-16,4.792,33.333,57.167,23.833,
2011-03-17,5.875,34.0,52.708,18.708,
2011-03-18,6.417,23.417,37.125,13.708,
2011-03-19,3.25,13.083,27.583,14.5,
2011-03-20,3.458,15.0,24.25,9.25,
2011-03-21,3.696,20.5,32.042,11.542,
2011-03-22,5.5,35.208,62.417,27.208,
2011-03-23,4.083,24.417,43.25,18.833,
2011-03-24,4.375,11.625,12.875,1.25,
2011-03-25,3.208,5.292,6.0,0.708,
2011-03-26,3.583,17.167,25.25,8.083,
2011-03-27,4.75,31.0,53.042,22.042,
2011-03-28,4.826,24.75,44.958,20.208,
2011-03-29,4.458,27.917,46.625,18.708,
2011-03-30,3.333,23.458,37.292,13.833,
2011-03-31,3.208,11.542,15.333,3.792,
2011-04-01,5.042,26.25,38.083,11.833,
2011-04-02,4.417,24.333,35.917,11.583,
2011-04-03,2.875,7.333,12.083,4.75,
2011-04-04,3.417,20.583,36.208,15.625,
2011-04-05,3.458,24.625,38.542,13.917,
2011-04-06,3.913,23.292,33.708,10.417,
2011-04-07,3.083,20.417,30.542,10.125,
2011-04-08,3.708,13.75,16.333,2.583,
2011-04-09,3.083,12.875,18.958,6.083,
2011-04-10,4.333,18.625,24.042,5.417,
2011-04-11,4.792,24.083,38.458,14.375,
2011-04-12,4.0,27.833,43.167,15.333,
2011-04-13,4.304,29.875,45.042,15.167,
2011-04-14,4.667,31.667,42.083,10.417,
2011-04-15,5.667,39.042,63.792,24.75,
2011-04-16,3.833,17.5,27.542,10.042,
2011-04-17,3.25,11.542,16.5,4.958,
2011-04-18,4.042,23.5,35.833,12.333,
2011-04-19,3.042,15.667,24.208,8.542,
2011-04-20,2.783,13.75,23.583,9.833,
2011-04-21,3.458,21.333,33.042,11.708,
2011-04-22,4.75,35.292,58.875,23.583,
2011-04-23,3.5,15.583,21.958,6.375,
2011-04-24,3.292,12.167,15.875,3.708,
2011-04-25,3.792,18.417,36.083,17.667,
2011-04-26,3.792,20.833,31.542,10.708,
2011-04-27,3.522,16.042,21.417,5.375,
2011-04-28,3.917,15.417,20.25,4.833,
2011-04-29,4.083,17.917,26.083,8.167,
2011-04-30,3.417,13.625,18.625,5.0,
2011-05-01,3.542,13.0,14.458,1.458,
2011-05-02,4.13,17.25,27.917,10.667,
2011-05-03,4.167,19.667,25.792,6.125,
2011-05-04,4.167,15.208,20.875,5.667,
2011-05-05,3.0,8.333,11.208,2.875,
2011-05-06,3.208,13.083,19.958,6.875,
2011-05-07,2.833,15.292,20.458,5.167,
2011-05-08,2.792,11.792,13.875,2.083,
2011-05-09,4.458,21.125,28.917,7.792,
2011-05-10,2.958,26.167,42.667,16.5,
2011-05-11,2.833,19.208,32.333,13.125,
2011-05-12,3.304,22.917,49.042,26.125,
2011-05-13,2.708,10.458,11.833,1.375,
2011-05-14,3.708,17.333,21.417,4.083,
2011-05-15,3.125,13.292,16.042,2.75,
2011-05-16,3.417,19.792,27.625,7.833,
2011-05-17,3.958,20.875,32.75,11.875,
2011-05-18,3.652,21.545,33.636,12.091,
2011-05-19,3.833,22.792,34.292,11.5,
2011-05-20,2.792,18.167,29.167,11.0,
2011-05-21,3.417,16.75,25.625,8.875,
2011-05-22,2.542,8.833,13.375,4.542,
2011-05-23,2.917,14.208,29.708,15.5,
2011-05-24,2.75,16.857,33.357,16.5,
2011-05-25,3.435,18.917,21.917,3.0,
2011-05-26,3.833,26.208,38.083,11.875,
2011-05-27,3.417,23.917,40.75,16.833,
2011-05-28,4.167,22.25,39.208,16.958,
2011-05-29,1.875,3.667,6.542,2.875,
2011-05-30,2.167,11.292,18.0,6.708,
2011-05-31,3.083,20.292,32.167,11.875,
2011-06-01,3.739,22.25,38.792,16.542,
2011-06-02,3.208,20.792,34.125,13.333,
2011-06-03,4.375,21.792,34.417,12.625,
2011-06-04,3.042,16.083,21.458,5.375,
2011-06-05,2.958,14.25,18.583,4.333,
2011-06-06,4.333,21.708,33.375,11.667,
2011-06-07,3.917,22.292,37.042,14.75,
2011-06-08,2.652,17.417,25.625,8.208,
2011-06-09,2.292,13.042,16.833,3.792,
2011-06-10,2.958,22.5,32.583,10.083,
2011-06-11,3.417,14.167,22.25,8.083,
2011-06-12,4.25,14.083,20.625,6.542,
2011-06-13,3.542,17.667,32.583,14.917,
2011-06-14,3.417,17.583,31.167,13.583,
2011-06-15,3.25,27.625,45.25,17.625,
2011-06-16,3.792,20.417,41.875,21.458,
2011-06-17,3.435,18.833,30.75,11.917,
2011-06-18,5.458,26.083,43.792,17.708,
2011-06-19,4.0,17.417,22.708,5.292,
2011-06-20,4.167,22.792,40.833,18.042,
2011-06-21,2.167,17.083,26.417,9.333,
2011-06-22,3.087,20.625,41.708,21.083,
2011-06-23,2.25,13.708,26.917,13.208,
2011-06-24,2.583,12.667,25.375,12.708,
2011-06-25,2.0,10.542,21.667,11.125,
2011-06-26,4.333,9.5,20.417,10.917,
2011-06-27,2.958,9.0,17.833,8.833,
2011-06-28,1.833,11.25,21.125,9.875,
2011-06-29,2.478,17.917,32.25,14.333,
2011-06-30,2.125,15.5,24.042,8.542,
2011-07-01,2.042,16.583,28.0,11.417,
2011-07-02,2.833,13.667,20.625,6.958,
2011-07-03,3.042,12.208,16.75,4.542,
2011-07-04,1.958,13.125,21.0,7.875,
2011-07-05,2.833,12.833,15.125,2.292,
2011-07-06,3.375,17.042,25.75,8.708,
2011-07-07,2.708,14.958,31.125,16.167,
2011-07-08,2.565,13.5,31.208,17.708,
2011-07-09,2.292,10.167,22.792,12.625,
2011-07-10,1.792,9.333,16.583,7.25,
2011-07-11,2.083,10.917,21.458,10.542,
2011-07-12,2.458,11.375,31.292,19.917,
2011-07-13,2.435,12.167,27.5,15.333,
2011-07-14,1.792,11.833,25.208,13.375,
2011-07-15,2.375,15.042,28.5,13.458,
2011-07-16,2.917,16.417,27.583,11.167,
2011-07-17,2.417,10.958,18.417,7.458,
2011-07-18,2.0,5.833,16.375,10.542,
2011-07-19,1.208,4.417,12.5,8.083,
2011-07-20,1.909,8.125,20.125,12.0,
2011-07-21,2.208,15.292,23.667,8.375,
2011-07-22,2.375,13.083,25.708,12.625,
2011-07-23,2.375,11.875,20.708,8.833,
2011-07-24,2.5,9.333,13.417,4.083,
2011-07-25,2.708,11.542,20.5,8.958,
2011-07-26,3.292,14.667,26.792,12.125,
2011-07-27,1.391,8.833,14.458,5.625,
2011-07-28,2.125,12.292,26.333,14.042,
2011-07-29,2.792,15.958,29.083,13.125,
2011-07-30,2.5,11.792,20.75,8.958,
2011-07-31,2.542,10.125,14.458,4.333,
2011-08-01,2.792,11.625,20.208,8.583,
2011-08-02,2.417,11.917,20.792,8.875,
2011-08-03,2.091,12.125,22.792,10.667,
2011-08-04,2.458,17.917,30.958,13.042,
2011-08-05,2.583,11.792,25.542,13.75,
2011-08-06,2.458,10.75,23.083,12.333,
2011-08-07,2.208,10.625,17.917,7.292,
2011-08-08,1.75,10.792,21.375,10.583,
2011-08-09,2.917,20.0,34.167,14.167,
2011-08-10,2.783,16.208,26.0,9.792,
2011-08-11,2.417,15.042,24.583,9.542,
2011-08-12,2.958,14.167,25.042,10.875,
2011-08-13,2.667,8.458,13.375,4.917,
2011-08-14,1.875,8.5,11.583,3.083,
2011-08-15,2.0,10.292,13.625,3.333,
2011-08-16,1.833,9.875,12.792,2.917,
2011-08-17,1.565,10.0,11.875,1.875,
2011-08-18,2.042,12.458,22.208,9.75,
2011-08-19,2.917,12.667,21.625,8.958,
2011-08-20,3.0,13.375,26.583,13.208,
2011-08-21,3.292,10.375,19.042,8.667,
2011-08-22,2.792,15.167,28.25,13.083,
2011-08-23,2.792,14.042,28.458,14.417,
2011-08-24,2.435,12.875,27.417,14.542,
2011-08-25,3.25,11.083,34.708,23.625,
2011-08-26,2.417,11.25,26.625,15.375,
2011-08-27,2.583,12.458,22.167,9.708,
2011-08-28,2.583,8.792,12.667,3.875,
2011-08-29,3.125,14.375,24.042,9.667,
2011-08-30,2.833,18.5,29.375,10.875,
2011-08-31,2.348,11.375,21.333,9.958,
2011-09-01,2.375,9.5,28.75,19.25,
2011-09-02,1.625,5.333,13.333,8.0,
2011-09-03,1.542,4.958,8.333,3.375,
2011-09-04,2.125,10.917,14.583,3.667,
2011-09-05,2.375,14.917,25.292,10.375,
2011-09-06,2.478,17.583,33.208,15.625,
2011-09-07,3.208,21.5,33.708,12.208,
2011-09-08,3.5,20.917,30.458,9.542,
2011-09-09,2.792,15.292,27.667,12.375,
2011-09-10,2.917,11.708,23.167,11.458,
2011-09-11,1.833,7.333,13.375,6.042,
2011-09-12,2.333,14.083,26.5,12.417,
2011-09-13,2.208,14.458,28.25,13.792,
2011-09-14,2.783,16.833,29.583,12.75,
2011-09-15,2.292,15.333,28.625,13.292,
2011-09-16,2.833,14.667,39.542,24.875,
2011-09-17,3.417,11.583,28.125,16.542,
2011-09-18,2.375,8.417,17.917,9.5,
2011-09-19,1.917,6.5,14.208,7.708,
2011-09-20,1.875,8.792,20.25,11.458,
2011-09-21,1.391,7.0,13.833,6.833,
2011-09-22,2.042,10.625,19.458,8.833,
2011-09-23,2.625,16.083,26.708,10.625,
2011-09-24,2.792,13.667,28.792,15.125,
2011-09-25,2.5,11.042,15.958,4.917,
2011-09-26,3.583,18.958,39.667,20.708,
2011-09-27,2.958,17.5,34.625,17.125,
2011-09-28,3.696,21.583,36.083,14.5,
2011-09-29,2.75,15.208,24.917,9.708,
2011-09-30,2.625,13.875,21.083,7.208,
2011-10-01,2.583,12.0,26.708,14.708,
2011-10-02,2.792,11.167,19.167,8.0,
2011-10-03,2.667,17.0,36.583,19.583,
2011-10-04,3.95,26.81,47.571,20.762,
2011-10-05,3.917,24.0,51.0,27.0,
2011-10-06,2.75,15.875,25.333,9.458,
2011-10-07,4.542,25.167,40.583,15.417,
2011-10-08,4.292,17.667,28.25,10.583,
2011-10-09,4.333,10.458,14.083,3.625,
2011-10-10,4.542,14.083,18.583,4.5,
2011-10-11,5.957,26.333,44.917,18.583,
2011-10-12,4.833,21.208,37.958,16.75,
2011-10-13,5.875,31.375,60.792,29.417,
2011-10-14,4.542,21.25,40.542,19.292,
2011-10-15,3.5,14.042,22.75,8.708,
2011-10-16,4.0,13.083,15.625,2.542,
2011-10-17,4.708,21.583,42.167,20.583,
2011-10-18,3.333,18.708,41.75,23.042,
2011-10-19,3.0,14.625,31.75,17.125,
2011-10-20,4.042,20.375,32.958,12.583,
2011-10-21,3.208,17.167,30.542,13.375,
2011-10-22,3.417,13.417,21.708,8.292,
2011-10-23,3.708,13.125,20.833,7.708,
2011-10-24,3.458,20.625,38.542,17.917,
2011-10-25,3.875,17.0,40.167,23.167,
2011-10-26,3.174,19.083,34.708,15.625,
2011-10-27,3.542,19.667,46.75,27.083,
2011-10-28,4.708,27.458,50.542,23.083,
2011-10-29,4.5,20.542,34.042,13.5,
2011-10-30,4.0,12.958,21.083,8.125,
2011-10-31,4.083,20.417,44.292,23.875,
2011-11-01,4.75,29.042,52.333,23.292,
2011-11-02,4.565,25.208,43.333,18.125,
2011-11-03,5.333,24.292,39.0,14.708,
2011-11-04,4.875,24.25,43.25,19.0,
2011-11-05,5.083,24.042,43.792,19.75,
2011-11-06,3.917,13.833,21.292,7.458,
2011-11-07,3.417,15.833,34.917,19.083,
2011-11-08,3.875,16.958,41.917,24.958,
2011-11-09,4.0,20.958,49.375,28.417,
2011-11-10,3.708,18.917,49.583,30.667,
2011-11-11,5.083,19.417,57.5,38.083,
2011-11-12,5.417,18.375,39.083,20.708,
2011-11-13,5.083,14.667,24.667,10.0,
2011-11-14,5.792,21.583,43.75,22.167,
2011-11-15,3.292,19.125,27.833,8.708,
2011-11-16,4.304,22.167,46.25,24.083,
2011-11-17,5.083,22.708,50.333,27.625,
2011-11-18,5.333,28.208,54.708,26.5,
2011-11-19,4.042,21.75,31.417,9.667,
2011-11-20,3.0,7.833,10.625,2.792,
2011-11-21,3.667,21.125,40.042,18.917,
2011-11-22,4.652,27.667,62.667,35.0,
2011-11-23,3.875,21.417,32.167,10.75,
2011-11-24,2.417,8.125,10.667,2.542,
2011-11-25,3.833,23.958,47.333,23.375,
2011-11-26,4.583,22.583,47.042,24.458,
2011-11-27,5.625,23.792,39.833,16.042,
2011-11-28,8.125,28.917,85.917,57.0,
2011-11-29,7.792,30.125,91.25,61.125,
2011-11-30,5.182,20.417,68.083,47.667,
2011-12-01,2.917,11.417,28.875,17.458,
2011-12-02,2.958,12.167,27.875,15.708,
2011-12-03,2.792,11.875,20.125,8.25,
2011-12-04,3.125,13.625,20.0,6.375,
2011-12-05,4.333,23.042,54.417,31.375,
2011-12-06,4.375,25.958,51.75,25.792,
2011-12-07,5.565,27.0,68.25,41.25,
2011-12-08,5.042,23.375,37.167,13.792,
2011-12-09,4.417,19.792,48.292,28.5,
2011-12-10,3.333,14.792,26.75,11.958,
2011-12-11,5.167,18.125,34.292,16.167,
2011-12-12,6.875,24.75,72.375,47.625,
2011-12-13,5.125,22.042,65.167,43.125,
2011-12-14,5.435,26.875,63.458,36.583,
2011-12-15,5.625,23.125,67.583,44.458,
2011-12-16,2.708,12.125,17.958,5.833,
2011-12-17,3.208,13.542,23.833,10.292,
2011-12-18,3.333,14.25,18.875,4.625,
2011-12-19,4.333,21.708,48.167,26.458,
2011-12-20,4.5,27.625,55.375,27.75,
2011-12-21,6.0,27.0,66.417,39.417,
2011-12-22,5.25,23.333,55.875,32.542,
2011-12-23,3.875,14.875,27.75,12.875,
2011-12-24,3.667,15.583,33.958,18.375,
2011-12-25,2.625,7.583,8.625,1.042,
2011-12-26,3.0,14.167,21.333,7.167,
2011-12-27,5.042,26.125,64.25,38.125,
2011-12-28,5.682,28.542,70.583,42.042,
2011-12-29,4.667,17.458,42.75,25.292,
2011-12-30,4.125,13.75,27.167,13.417,
2011-12-31,3.957,15.565,25.174,9.609,
2012-01-01,3.208,9.583,12.667,3.083,
2012-01-02,3.75,9.5,13.333,3.833,
2012-01-03,2.333,4.542,5.583,1.042,
2012-01-04,3.609,11.375,18.292,6.917,
2012-01-05,4.333,18.25,29.125,10.875,
2012-01-06,4.375,14.833,22.792,7.958,
2012-01-07,5.875,23.167,47.958,24.792,
2012-01-08,5.375,24.0,52.75,28.75,
2012-01-09,4.957,20.292,53.583,33.292,
2012-01-10,2.833,9.458,13.167,3.708,
2012-01-11,4.542,24.917,49.25,24.333,
2012-01-12,5.708,25.417,46.042,20.625,
2012-01-13,6.833,19.75,33.75,14.0,
2012-01-14,3.333,7.292,11.958,4.667,
2012-01-15,4.792,19.5,38.292,18.792,
2012-01-16,6.13,28.167,65.875,37.708,
2012-01-17,6.0,27.708,64.208,36.5,
2012-01-18,3.208,14.333,20.083,5.75,
2012-01-19,4.625,20.458,46.667,26.208,
2012-01-20,4.667,11.042,16.042,5.0,
2012-01-21,6.125,27.333,58.292,30.958,
2012-01-22,4.833,22.042,45.708,23.667,
2012-01-23,4.217,21.75,45.583,23.833,
2012-01-24,4.125,18.417,43.458,25.042,
2012-01-25,3.125,6.458,7.5,1.042,
2012-01-26,2.708,7.208,8.375,1.167,
2012-01-27,3.5,10.375,13.75,3.375,
2012-01-28,3.583,18.875,29.417,10.542,
2012-01-29,5.75,27.75,59.75,32.0,
2012-01-30,5.522,25.292,46.417,21.125,
2012-01-31,5.417,28.25,51.333,23.083,
2012-02-01,6.208,31.5,64.458,32.958,
2012-02-02,4.958,23.125,34.958,11.833,
2012-02-03,4.833,13.583,19.25,5.667,
2012-02-04,5.458,23.333,47.0,23.667,
2012-02-05,3.875,13.917,29.708,15.792,
2012-02-06,2.583,10.222,13.667,3.444,
2012-02-07,3.111,,,,
2012-02-08,2.917,11.4,16.6,5.2,
2012-02-09,4.042,19.792,29.125,9.333,
2012-02-10,3.875,12.542,17.375,4.833,
2012-02-11,4.375,11.208,16.042,4.833,
2012-02-12,5.208,27.708,49.083,21.375,
2012-02-13,4.0,18.125,23.792,5.667,
2012-02-14,4.5,27.917,49.833,21.917,
2012-02-15,4.25,23.292,39.875,16.583,
2012-02-16,3.958,13.042,25.0,11.958,
2012-02-17,4.25,14.75,21.333,6.583,
2012-02-18,5.5,26.125,56.792,30.667,
2012-02-19,4.083,18.0,36.208,18.208,
2012-02-20,3.783,18.042,38.042,20.0,
2012-02-21,4.458,21.042,34.25,13.208,
2012-02-22,5.125,24.917,43.042,18.125,
2012-02-23,4.917,18.792,31.167,12.375,
2012-02-24,3.167,8.208,10.208,2.0,
2012-02-25,3.875,19.542,38.208,18.667,
2012-02-26,4.917,22.708,37.375,14.667,
2012-02-27,5.409,27.375,41.5,14.125,
2012-02-28,5.542,31.167,55.333,24.167,
2012-03-01,4.542,24.292,37.25,12.958,
2012-03-02,4.542,16.667,27.5,10.833,
2012-03-03,3.25,12.583,15.625,3.042,
2012-03-04,4.125,23.333,37.75,14.417,
2012-03-05,6.478,31.0,54.542,23.542,
2012-03-06,6.125,33.458,59.667,26.208,
2012-03-07,6.0,37.875,62.292,24.417,
2012-03-08,4.542,32.583,54.708,22.125,
2012-03-09,6.167,30.625,41.5,10.875,
2012-03-10,5.042,17.708,22.042,4.333,
2012-03-11,3.875,20.625,43.333,22.708,
2012-03-12,4.458,26.583,42.458,15.875,
2012-03-13,3.174,18.792,27.083,8.292,
2012-03-14,3.25,14.708,27.417,12.708,
2012-03-15,4.333,29.375,49.083,19.708,
2012-03-16,5.458,24.5,44.083,19.583,
2012-03-17,6.5,19.167,23.5,4.333,
2012-03-18,2.524,9.583,9.833,0.25,
2012-03-19,6.083,24.0,39.167,15.167,
2012-03-20,5.292,25.417,36.208,10.792,
2012-03-21,3.043,13.208,22.667,9.458,
2012-03-22,3.958,23.875,35.75,11.875,
2012-03-23,4.292,16.292,30.083,13.792,
2012-03-24,4.125,15.583,20.917,5.333,
2012-03-25,3.75,15.917,28.042,12.125,
2012-03-26,4.083,22.292,39.667,17.375,
2012-03-27,4.783,25.542,46.0,20.458,
2012-03-28,5.167,28.083,44.458,16.375,
2012-03-29,4.583,21.625,40.25,18.625,
2012-03-30,3.417,14.042,24.417,10.375,
2012-03-31,3.333,12.583,16.0,3.417,
2012-04-01,3.5,10.75,15.708,4.958,
2012-04-02,4.458,22.125,35.25,13.125,
2012-04-03,3.208,12.083,14.083,2.0,
2012-04-04,2.87,11.708,12.667,0.958,
2012-04-05,3.542,14.625,17.292,2.667,
2012-04-06,3.583,15.5,24.792,9.292,
2012-04-07,3.542,14.417,23.583,9.167,
2012-04-08,3.833,14.917,20.125,5.208,
2012-04-09,4.958,26.542,39.167,12.625,
2012-04-10,5.417,27.125,38.5,11.375,
2012-04-11,4.435,26.75,39.958,13.208,
2012-04-12,4.208,22.542,30.708,8.167,
2012-04-13,4.708,25.083,48.167,23.083,
2012-04-14,3.75,16.333,26.833,10.5,
2012-04-15,4.375,15.875,19.708,3.833,
2012-04-16,4.167,25.208,39.292,14.083,
2012-04-17,3.792,20.042,37.0,16.958,
2012-04-18,4.0,21.083,31.792,10.708,
2012-04-19,3.167,15.667,21.25,5.583,
2012-04-20,4.125,24.833,39.917,15.083,
2012-04-21,2.958,11.625,16.542,4.917,
2012-04-22,3.25,11.375,14.5,3.125,
2012-04-23,3.292,15.0,18.875,3.875,
2012-04-24,5.542,31.0,43.125,12.125,
2012-04-25,5.542,26.25,35.625,9.375,
2012-04-26,4.783,24.875,40.708,15.833,
2012-04-27,2.875,19.5,30.125,10.625,
2012-04-28,4.167,22.708,31.542,8.833,
2012-04-29,4.208,15.0,17.625,2.625,
2012-04-30,3.5,11.958,19.167,7.208,
2012-05-01,2.708,17.0,25.25,8.25,
2012-05-02,2.174,7.833,13.667,5.833,
2012-05-03,2.125,6.208,8.0,1.792,
2012-05-04,2.042,2.792,2.917,0.125,
2012-05-05,3.292,11.167,15.333,4.167,
2012-05-06,3.958,12.958,15.667,2.708,
2012-05-07,4.292,20.0,28.25,8.25,
2012-05-08,5.208,25.542,35.75,10.208,
2012-05-09,5.773,27.458,38.625,11.167,
2012-05-10,3.375,16.5,27.708,11.208,
2012-05-11,2.542,11.25,21.542,10.292,
2012-05-12,2.667,11.333,19.458,8.125,
2012-05-13,2.875,17.667,23.833,6.167,
2012-05-14,4.167,20.25,31.042,10.792,
2012-05-15,3.708,23.583,40.0,16.417,
2012-05-16,4.304,24.958,37.75,12.792,
2012-05-17,4.042,20.292,29.917,9.625,
2012-05-18,3.708,17.958,25.333,7.375,
2012-05-19,3.917,22.25,30.625,8.375,
2012-05-20,3.583,15.375,18.0,2.625,
2012-05-21,3.417,16.25,25.125,8.875,
2012-05-22,4.5,26.667,36.292,9.625,
2012-05-23,4.435,28.667,39.667,11.0,
2012-05-24,4.417,32.083,42.125,10.042,
2012-05-25,6.0,32.75,47.167,14.417,
2012-05-26,3.875,18.875,25.667,6.792,
2012-05-27,4.042,14.042,17.208,3.167,
2012-05-28,3.333,12.708,17.208,4.5,
2012-05-29,4.208,17.75,25.958,8.208,
2012-05-30,3.217,16.75,29.708,12.958,
2012-05-31,3.417,14.875,21.167,6.292,
2012-06-01,3.833,17.833,26.208,8.375,
2012-06-02,3.542,15.5,21.75,6.25,
2012-06-03,3.583,13.042,17.625,4.583,
2012-06-04,3.375,15.792,23.625,7.833,
2012-06-05,3.458,21.167,34.208,13.042,
2012-06-06,2.826,16.0,20.917,4.917,
2012-06-07,3.833,21.75,30.458,8.708,
2012-06-08,3.917,20.833,30.5,9.667,
2012-06-09,2.667,13.375,17.917,4.542,
2012-06-10,2.75,8.917,10.917,2.0,
2012-06-11,3.125,17.583,25.083,7.5,
2012-06-12,2.682,14.208,24.417,10.208,
2012-06-13,3.375,21.042,30.0,8.958,
2012-06-14,3.125,22.708,32.708,10.0,
2012-06-15,3.042,16.542,24.125,7.583,
2012-06-16,2.042,10.083,19.083,9.0,
2012-06-17,2.667,13.292,18.417,5.125,
2012-06-18,5.0,20.125,31.208,11.083,
2012-06-19,3.25,13.458,29.167,15.708,
2012-06-20,2.545,12.042,15.875,3.833,
2012-06-21,3.792,20.5,37.625,17.125,
2012-06-22,2.917,14.542,26.583,12.042,
2012-06-23,3.375,16.125,23.083,6.958,
2012-06-24,3.667,12.75,17.042,4.292,
2012-06-25,3.292,17.583,27.083,9.5,
2012-06-26,2.417,12.25,19.75,7.5,
2012-06-27,2.652,18.5,27.875,9.375,
2012-06-28,2.583,14.167,26.583,12.417,
2012-06-29,2.542,16.75,26.458,9.708,
2012-06-30,3.25,18.25,31.917,13.667,
2012-07-01,3.25,12.667,19.042,6.375,
2012-07-02,3.167,13.042,21.0,7.958,
2012-07-03,4.5,24.667,38.375,13.708,
2012-07-04,3.304,15.333,25.792,10.458,
2012-07-05,2.792,17.167,25.0,7.833,
2012-07-06,3.292,20.667,40.417,19.75,
2012-07-07,2.875,10.792,16.167,5.375,
2012-07-08,3.167,8.542,12.833,4.292,
2012-07-09,3.167,14.958,23.458,8.5,
2012-07-10,3.833,15.667,24.75,9.083,
2012-07-11,4.391,18.167,34.0,15.833,
2012-07-12,1.458,9.042,12.875,3.833,
2012-07-13,3.208,18.75,31.458,12.708,
2012-07-14,3.167,15.417,25.708,10.292,
2012-07-15,2.917,8.958,19.292,10.333,
2012-07-16,2.917,6.417,14.75,8.333,
2012-07-17,2.458,9.167,19.583,10.417,
2012-07-18,3.273,10.583,26.333,15.75,
2012-07-19,1.75,11.625,22.542,10.917,
2012-07-20,3.042,16.333,31.708,15.375,
2012-07-21,3.333,13.708,26.625,12.917,
2012-07-22,2.792,7.75,10.75,3.0,
2012-07-23,3.333,14.75,23.0,8.25,
2012-07-24,3.542,17.792,28.333,10.542,
2012-07-25,4.0,18.958,28.625,9.667,
2012-07-26,3.833,21.5,29.625,8.125,
2012-07-27,3.875,18.583,27.25,8.667,
2012-07-28,3.958,16.083,22.75,6.667,
2012-07-29,2.75,8.292,11.875,3.583,
2012-07-30,1.708,8.833,15.042,6.208,
2012-07-31,2.333,15.042,26.292,11.25,
2012-08-01,1.826,10.708,21.167,10.458,
2012-08-02,1.667,10.625,21.75,11.125,
2012-08-03,2.75,18.292,33.875,15.583,
