date,NO2_mean,NOX_mean,NO_mean
2011-01-01,11.917,14.25,2.333
2011-01-02,6.833,7.792,0.958
2011-01-03,12.292,14.583,2.292
2011-01-04,10.375,12.458,2.083
2011-01-05,15.87,22.522,6.652
2011-01-06,24.833,55.625,30.792
2011-01-07,16.0,23.708,7.708
2011-01-08,15.625,18.917,3.292
2011-01-09,17.458,24.25,6.792
2011-01-10,28.083,56.5,28.417
2011-01-11,16.708,25.458,8.75
2011-01-12,21.348,31.174,9.826
2011-01-13,22.375,42.583,20.208
2011-01-14,17.208,23.375,6.167
2011-01-15,14.208,18.042,3.833
2011-01-16,5.083,5.333,0.25
2011-01-17,15.208,22.042,6.833
2011-01-18,32.5,60.5,28.0
2011-01-19,16.783,20.87,4.087
2011-01-20,7.0,7.375,0.375
2011-01-21,9.708,10.125,0.417
2011-01-22,23.208,33.0,9.792
2011-01-23,16.125,25.125,9.0
2011-01-24,15.042,23.292,8.25
2011-01-25,15.583,23.5,7.917
2011-01-26,17.304,29.391,12.087
2011-01-27,25.667,44.583,18.917
2011-01-28,18.292,23.458,5.167
2011-01-29,7.458,7.792,0.333
2011-01-30,20.0,33.458,13.458
2011-01-31,21.292,34.375,13.083
2011-02-01,19.875,36.083,16.208
2011-02-02,11.478,16.826,5.348
2011-02-03,17.792,32.625,14.833
2011-02-04,17.542,25.042,7.5
2011-02-05,17.292,20.917,3.625
2011-02-06,25.708,39.083,13.375
2011-02-07,20.917,35.167,14.25
2011-02-08,12.125,18.75,6.625
2011-02-09,17.0,28.826,11.826
2011-02-10,18.375,27.125,8.75
2011-02-11,16.417,23.375,6.958
2011-02-12,11.0,12.792,1.792
2011-02-13,17.333,18.833,1.5
2011-02-14,26.696,39.174,12.478
2011-02-15,15.333,24.25,8.917
2011-02-16,21.826,33.913,12.087
2011-02-17,16.042,25.167,9.125
2011-02-18,13.292,18.708,5.417
2011-02-19,13.625,17.458,3.833
2011-02-20,27.25,43.083,15.833
