date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-05-27,98.0,79.417,63.0,8.75,9.75,1.0,8,1.0,19.2,17.646,16.7
2011-05-28,100.0,95.417,85.0,13.292,14.458,1.167,15,1.0,20.3,19.112,17.4
2011-05-29,100.0,90.25,70.0,3.957,4.957,1.0,138,1.0,19.8,18.883,16.9
2011-05-30,93.0,74.417,67.0,2.25,3.25,1.0,47,1.0,20.3,18.138,16.4
2011-05-31,91.0,69.958,54.0,8.136,9.136,1.0,0,1.167,22.7,18.529,14.7
2011-06-01,100.0,87.917,76.0,14.5,15.75,1.25,16,1.043,19.4,17.733,16.6
2011-06-02,100.0,84.417,72.0,14.25,16.417,2.167,2,1.333,23.2,19.567,16.9
2011-06-03,96.0,77.5,55.0,17.958,20.5,2.542,0,2.25,25.7,21.483,17.0
2011-06-04,87.0,75.792,61.0,13.458,15.0,1.542,0,2.727,26.0,22.779,19.8
2011-06-05,89.0,78.167,69.0,12.957,14.174,1.217,0,2.889,24.0,21.9,18.6
2011-06-06,93.0,67.667,44.0,17.0,19.0,2.0,0,1.895,26.8,21.892,16.0
2011-06-07,80.0,65.375,52.0,20.125,22.917,2.792,0,1.789,25.1,22.079,19.3
2011-06-08,89.0,76.667,61.0,17.125,18.458,1.333,4,2.833,25.8,21.75,18.1
2011-06-09,91.0,80.625,65.0,13.083,14.792,1.708,0,2.5,26.2,23.229,21.2
2011-06-10,100.0,87.292,75.0,19.625,22.458,2.833,24,3.042,24.4,22.7,20.0
2011-06-11,100.0,86.167,66.0,10.042,11.208,1.167,50,1.125,24.4,22.058,20.1
2011-06-12,100.0,86.583,72.0,16.609,18.0,1.391,12,1.609,23.8,20.717,18.7
2011-06-13,100.0,83.792,58.0,17.708,19.958,2.25,0,2.792,24.7,21.608,19.4
2011-06-14,96.0,65.375,43.0,7.708,8.708,1.0,1,1.167,26.7,22.671,19.8
2011-06-15,75.0,55.333,34.0,16.208,18.292,2.083,0,1.5,26.9,22.212,17.5
2011-06-16,100.0,87.292,75.0,16.042,17.75,1.708,21,1.25,21.0,19.633,17.9
2011-06-17,100.0,85.25,69.0,20.75,22.208,1.458,5,2.0,25.3,21.912,18.1
2011-06-18,100.0,93.75,85.0,23.917,25.833,1.917,7,1.625,23.5,21.658,20.5
2011-06-19,100.0,90.167,76.0,13.174,14.609,1.435,2,1.826,25.2,22.483,20.7
2011-06-20,100.0,95.625,83.0,19.458,23.958,4.5,12,1.167,24.1,22.304,20.9
2011-06-21,100.0,88.292,74.0,16.042,20.292,4.25,8,2.625,27.6,24.638,22.0
2011-06-22,95.0,82.5,69.0,14.458,20.125,5.667,0,3.292,28.9,26.175,22.7
2011-06-23,100.0,85.667,72.0,7.375,10.5,3.125,0,1.833,29.5,26.596,24.3
2011-06-24,93.0,83.292,74.0,7.458,10.667,3.208,0,1.833,29.7,27.254,25.4
2011-06-25,91.0,78.083,64.0,6.042,8.75,2.708,0,1.625,31.2,28.396,26.2
2011-06-26,100.0,77.875,54.0,6.087,8.0,1.913,8,1.174,31.9,28.175,25.1
2011-06-27,90.0,79.875,70.0,8.458,11.833,3.375,0,1.792,29.7,27.829,26.5
2011-06-28,96.0,77.667,63.0,7.667,10.917,3.25,0,1.833,31.0,28.288,25.9
2011-06-29,87.0,72.833,54.0,17.292,22.917,5.625,0,4.0,34.5,29.504,25.2
2011-06-30,85.0,70.5,53.0,21.375,26.875,5.5,0,3.333,33.1,29.162,25.8
2011-07-01,100.0,88.167,76.0,25.542,38.667,13.125,3,3.958,27.2,25.612,24.5
2011-07-02,92.0,79.583,67.0,19.792,23.917,4.125,0,3.25,30.1,26.988,24.7
2011-07-03,90.0,80.333,65.0,10.739,12.348,1.609,0,2.609,29.9,27.117,24.7
2011-07-04,100.0,84.75,71.0,11.792,14.25,2.458,19,2.625,29.2,26.762,23.1
2011-07-05,100.0,79.833,57.0,17.917,20.208,2.292,0,2.833,30.3,26.8,23.6
2011-07-06,100.0,79.833,48.0,14.208,15.833,1.625,8,1.875,31.0,25.896,23.2
2011-07-07,100.0,97.792,89.0,13.792,19.75,5.958,56,1.75,26.2,24.488,22.8
2011-07-08,97.0,82.417,70.0,7.917,11.292,3.375,0,1.958,31.3,28.371,26.1
2011-07-09,86.0,71.583,54.0,5.5,7.667,2.167,0,1.583,32.5,29.404,27.1
2011-07-10,85.0,67.75,45.0,6.435,8.87,2.435,0,1.696,34.1,29.421,25.8
2011-07-11,85.0,71.833,58.0,8.875,12.333,3.458,0,1.5,32.9,28.858,25.5
2011-07-12,98.0,85.167,69.0,13.333,25.417,12.083,4,1.875,29.4,26.571,24.3
2011-07-13,97.0,75.375,60.0,9.25,15.417,6.167,0,1.5,30.8,27.304,23.1
2011-07-14,88.0,68.826,43.0,9.5,13.625,4.125,0,2.25,32.1,28.291,25.9
2011-07-15,84.0,64.292,39.0,14.792,18.292,3.5,0,2.417,32.6,28.771,24.7
2011-07-16,76.0,62.792,50.0,18.833,21.458,2.625,0,3.333,34.0,29.167,24.4
2011-07-17,83.0,64.125,48.0,7.826,9.13,1.304,0,1.348,34.6,29.904,24.6
2011-07-18,96.0,87.083,73.0,6.0,7.458,1.458,25,1.0,28.6,27.175,25.8
2011-07-19,94.0,82.583,74.0,5.917,7.292,1.375,27,1.0,27.8,26.625,24.5
2011-07-20,80.0,74.125,65.0,3.458,4.458,1.0,0,1.0,31.2,28.621,26.9
2011-07-21,93.0,75.458,67.0,5.0,6.125,1.125,0,1.042,28.2,26.475,24.0
2011-07-22,94.0,84.25,78.0,17.542,22.333,4.792,0,2.333,26.2,24.375,22.3
2011-07-23,89.0,73.25,54.0,12.5,14.458,1.958,0,2.833,30.3,26.508,23.4
2011-07-24,84.0,71.708,53.0,8.13,9.217,1.087,0,1.957,30.3,26.254,22.0
2011-07-25,85.0,74.958,61.0,10.958,12.625,1.667,0,1.667,29.3,27.012,24.9
2011-07-26,89.0,76.042,61.0,13.292,15.708,2.417,0,1.792,30.2,27.121,23.6
2011-07-27,85.0,78.5,65.0,9.75,14.083,4.333,0,2.375,29.6,27.404,26.4
2011-07-28,96.0,82.583,64.0,12.583,17.5,4.917,3,2.125,31.2,27.583,25.2
2011-07-29,96.0,77.833,60.0,17.792,21.708,3.917,1,2.083,31.5,28.008,24.5
2011-07-30,92.0,77.375,67.0,12.167,14.833,2.667,2,1.917,30.7,27.846,25.8
2011-07-31,91.0,72.917,53.0,9.0,10.043,1.043,3,1.261,31.9,27.804,24.4
2011-08-01,93.0,72.375,56.0,7.458,8.583,1.125,0,1.0,31.1,27.738,25.2
2011-08-02,82.0,71.25,57.0,9.125,10.292,1.167,0,1.0,31.1,27.796,25.1
2011-08-03,88.0,67.375,48.0,12.25,13.958,1.708,0,1.708,32.9,28.808,25.0
2011-08-04,77.0,62.042,48.0,7.25,8.833,1.583,0,1.292,33.3,29.492,25.3
2011-08-05,100.0,84.958,67.0,12.208,14.292,2.083,22,1.0,29.2,27.021,25.4
2011-08-06,100.0,77.125,55.0,9.917,16.625,6.708,0,1.25,31.7,28.429,25.3
2011-08-07,88.0,71.583,54.0,7.261,10.435,3.174,0,1.696,32.5,29.008,25.2
2011-08-08,84.0,71.167,49.0,13.667,16.917,3.25,0,2.208,33.3,29.288,26.6
2011-08-09,87.0,72.25,53.0,22.042,24.625,2.583,0,3.458,34.6,29.9,25.6
2011-08-10,87.0,73.333,57.0,17.333,19.875,2.542,0,3.125,33.7,29.933,26.2
2011-08-11,87.0,72.75,57.0,14.125,17.5,3.375,0,2.25,32.7,30.025,27.1
2011-08-12,86.0,72.5,58.0,10.542,11.958,1.417,0,1.667,33.3,29.712,26.6
2011-08-13,85.0,69.542,47.0,7.917,8.958,1.042,0,1.792,35.4,30.454,26.6
2011-08-14,86.0,74.542,61.0,5.87,6.87,1.0,0,3.087,32.7,29.65,27.9
2011-08-15,89.0,75.583,56.0,9.292,10.583,1.292,0,2.667,32.9,29.471,27.5
2011-08-16,88.0,75.958,56.0,11.125,13.0,1.875,0,2.625,33.3,29.692,27.5
2011-08-17,87.0,77.125,59.0,10.958,13.333,2.375,0,2.417,32.5,29.767,27.9
2011-08-18,100.0,81.583,61.0,11.619,13.952,2.333,9,2.208,32.9,29.429,27.7
2011-08-19,92.0,72.042,51.0,6.792,7.917,1.125,2,1.208,30.3,27.825,25.9
2011-08-20,100.0,82.125,64.0,10.958,12.0,1.042,3,1.042,28.1,24.792,23.0
2011-08-21,100.0,93.5,85.0,9.435,10.696,1.261,10,1.13,25.7,23.888,23.2
2011-08-22,95.0,77.583,60.0,14.25,15.833,1.583,3,2.0,29.6,26.3,22.3
2011-08-23,99.0,85.667,69.0,14.583,18.042,3.458,9,1.875,30.4,26.904,24.1
2011-08-24,95.0,75.417,51.0,13.417,20.917,7.5,0,1.667,34.0,28.671,24.6
2011-08-25,98.0,81.958,65.0,13.25,19.083,5.833,3,1.583,30.6,27.862,25.6
2011-08-26,100.0,84.625,61.0,12.0,16.417,4.417,4,1.375,32.0,27.35,25.2
2011-08-27,100.0,84.542,56.0,9.375,10.542,1.167,19,1.0,33.2,27.375,24.8
2011-08-28,99.0,76.208,50.0,10.957,12.087,1.13,0,1.783,33.3,28.567,24.4
2011-08-29,89.0,66.042,46.0,8.667,10.083,1.417,0,1.375,33.8,29.258,25.0
2011-08-30,77.0,59.417,42.0,9.833,10.833,1.0,0,1.042,33.7,29.771,25.7
2011-08-31,91.0,69.917,59.0,8.125,9.208,1.083,1,1.083,32.2,28.742,26.5
2011-09-01,100.0,84.667,70.0,6.75,8.083,1.333,11,1.0,30.3,27.708,25.5
2011-09-02,89.0,76.667,65.0,4.958,6.0,1.042,10,1.0,29.2,28.154,26.5
2011-09-03,100.0,86.833,71.0,5.833,6.833,1.0,126,1.0,28.1,26.029,21.7
2011-09-04,100.0,99.917,98.0,10.522,11.652,1.13,92,1.0,24.8,23.338,21.3
2011-09-05,100.0,89.917,74.0,14.125,17.292,3.167,4,1.0,25.9,24.208,21.6
2011-09-06,85.0,63.917,44.0,4.375,5.375,1.0,0,1.0,27.9,23.646,19.7
2011-09-07,87.0,62.792,29.0,16.833,20.083,3.25,0,2.083,29.0,22.654,17.4
2011-09-08,89.0,65.458,37.0,18.417,20.5,2.083,0,1.958,30.6,24.554,18.1
2011-09-09,92.0,75.292,60.0,14.208,16.625,2.417,0,1.458,31.5,27.533,23.9
2011-09-10,96.0,78.75,58.0,10.375,12.708,2.333,0,1.417,31.7,27.842,23.7
2011-09-11,89.0,74.458,55.0,8.696,10.348,1.652,0,1.304,32.6,28.421,25.8
2011-09-12,84.0,71.417,46.0,11.583,14.292,2.708,0,1.667,32.6,27.788,23.7
2011-09-13,92.0,74.542,51.0,15.958,19.042,3.083,0,1.792,32.5,28.042,24.1
2011-09-14,93.0,72.542,40.0,15.0,17.542,2.542,0,1.833,33.8,28.412,24.0
2011-09-15,89.0,71.417,50.0,12.667,14.25,1.583,0,1.083,32.4,28.471,24.8
2011-09-16,100.0,80.542,60.0,8.0,9.458,1.458,5,1.0,31.2,27.512,25.3
2011-09-17,100.0,93.125,69.0,11.667,15.167,3.5,11,1.042,30.4,26.483,24.9
2011-09-18,100.0,81.542,63.0,6.913,8.739,1.826,0,1.174,31.5,27.675,24.7
2011-09-19,100.0,84.125,73.0,5.958,7.708,1.75,16,1.542,29.3,25.167,20.7
2011-09-20,100.0,95.125,84.0,5.042,6.042,1.0,60,1.0,22.9,21.583,20.7
2011-09-21,100.0,89.75,76.0,3.625,4.625,1.0,84,1.0,24.7,22.642,20.6
2011-09-22,100.0,76.333,57.0,5.208,6.333,1.125,4,1.0,22.8,20.362,17.1
2011-09-23,90.0,66.417,41.0,8.542,9.958,1.417,0,1.0,24.1,18.654,14.1
2011-09-24,90.0,67.25,45.0,7.542,8.792,1.25,0,1.0,24.1,18.921,13.9
2011-09-25,90.0,74.333,59.0,10.348,11.783,1.435,0,1.0,25.3,21.004,15.6
2011-09-26,90.0,74.833,63.0,13.75,14.917,1.167,0,1.0,23.3,21.171,18.7
2011-09-27,95.0,65.792,36.0,10.333,12.25,1.917,0,1.0,27.4,22.021,17.1
2011-09-28,86.0,68.208,44.0,15.625,18.167,2.542,0,1.375,26.7,21.938,17.1
2011-09-29,86.0,74.0,60.0,14.25,16.625,2.375,0,1.75,26.3,22.771,18.0
2011-09-30,100.0,84.208,70.0,10.375,11.75,1.375,5,1.417,26.3,23.654,20.7
2011-10-01,81.0,61.542,45.0,3.708,4.708,1.0,0,1.0,21.4,19.2,16.2
2011-10-02,83.0,67.042,50.0,7.652,9.043,1.391,0,1.13,20.7,17.292,14.3
2011-10-03,73.0,59.958,51.0,4.542,5.542,1.0,0,1.0,19.6,16.871,13.9
2011-10-04,86.0,59.208,24.0,13.667,16.167,2.5,0,1.0,22.5,17.154,12.1
2011-10-05,100.0,91.542,78.0,11.042,12.25,1.208,15,1.0,20.0,18.075,16.9
2011-10-06,100.0,75.667,51.0,8.75,9.792,1.042,3,1.083,23.9,20.296,17.2
2011-10-07,83.0,61.125,42.0,9.458,10.542,1.083,0,1.167,22.7,18.954,15.9
2011-10-08,89.0,68.167,38.0,16.083,17.5,1.417,0,1.083,24.2,18.125,13.2
2011-10-09,89.0,64.833,37.0,12.435,13.522,1.087,0,1.739,24.6,18.933,13.5
