date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,14.25,16.042,1.792,1.042
2011-01-02,6.208,6.625,0.417,1.333
2011-01-03,12.208,13.125,0.917,2.125
2011-01-04,7.792,8.375,0.583,3.792
2011-01-05,15.292,17.292,2.0,0.478
2011-01-06,23.478,30.609,7.13,1.13
2011-01-07,8.208,8.875,0.667,0.125
2011-01-08,13.458,14.75,1.292,0.167
2011-01-09,17.125,20.667,3.542,1.625
2011-01-10,29.435,42.696,13.261,2.375
2011-01-11,13.833,16.458,2.625,1.75
2011-01-12,20.652,25.87,5.217,0.682
2011-01-13,19.917,30.417,10.5,1.708
2011-01-14,17.417,18.708,1.292,3.417
2011-01-15,13.958,16.125,2.167,1.167
2011-01-16,9.5,10.125,0.625,0.583
2011-01-17,22.375,29.5,7.125,0.5
2011-01-18,28.708,39.542,10.833,0.667
2011-01-19,31.864,48.318,16.455,0.727
2011-01-20,13.875,14.792,0.917,0.0
2011-01-21,19.208,20.833,1.625,0.083
2011-01-22,23.333,28.958,5.625,0.875
2011-01-23,7.783,8.826,1.043,0.435
2011-01-24,10.833,12.75,1.917,0.458
2011-01-25,15.625,18.333,2.708,1.75
2011-01-26,17.792,20.917,3.125,0.609
2011-01-27,24.208,29.5,5.292,2.542
2011-01-28,16.917,19.417,2.5,1.708
2011-01-29,9.25,10.083,0.833,0.375
2011-01-30,24.083,29.458,5.375,0.583
2011-01-31,22.75,30.208,7.458,0.625
2011-02-01,18.542,30.708,12.167,2.083
2011-02-02,7.13,7.87,0.739,1.0
2011-02-03,21.375,25.75,4.375,1.042
2011-02-04,15.5,16.792,1.292,2.708
2011-02-05,17.458,19.75,2.292,3.958
2011-02-06,30.375,38.833,8.458,1.792
2011-02-07,25.333,31.667,6.333,0.833
2011-02-08,8.833,10.25,1.417,0.833
2011-02-09,14.739,16.913,2.174,1.591
2011-02-10,17.125,21.042,3.917,1.625
2011-02-11,12.458,13.625,1.167,1.0
2011-02-12,10.958,11.875,0.917,0.75
2011-02-13,25.708,30.125,4.417,0.625
2011-02-14,33.875,50.792,16.917,0.292
2011-02-15,22.0,32.375,10.375,0.458
2011-02-16,21.375,25.0,3.625,1.091
2011-02-17,11.391,13.13,1.739,1.043
2011-02-18,7.708,8.583,0.875,0.25
2011-02-19,13.583,16.125,2.542,0.917
2011-02-20,25.75,32.208,6.458,1.125
2011-02-21,45.0,82.333,37.333,3.708
2011-02-22,22.625,25.25,2.625,1.542
2011-02-23,22.13,35.087,12.957,0.682
2011-02-24,8.409,9.045,0.636,1.5
2011-02-25,19.125,23.542,4.417,0.875
2011-02-26,7.583,8.125,0.542,0.042
2011-02-27,9.875,11.0,1.125,0.0
2011-02-28,17.375,20.458,3.083,0.708
2011-03-01,34.043,48.0,13.957,1.136
2011-03-02,29.167,44.833,15.667,1.042
2011-03-03,6.583,7.583,1.0,0.792
2011-03-04,10.375,11.542,1.167,0.292
2011-03-05,25.917,36.792,10.875,0.292
2011-03-06,34.417,61.958,27.542,2.083
2011-03-07,12.667,13.667,1.0,1.417
2011-03-08,11.826,13.217,1.391,1.318
2011-03-09,17.917,19.208,1.292,0.625
2011-03-10,8.667,9.792,1.125,0.167
2011-03-11,8.542,9.833,1.292,1.167
2011-03-12,8.333,9.5,1.167,0.542
2011-03-13,13.083,14.75,1.667,0.333
2011-03-14,26.667,32.708,6.042,1.625
2011-03-15,21.562,23.875,2.312,1.435
2011-03-16,29.333,33.208,3.875,1.167
2011-03-17,32.417,46.458,14.042,0.625
2011-03-18,32.958,64.875,31.917,1.583
2011-03-19,6.458,7.458,1.0,0.0
2011-03-20,15.818,18.773,2.955,1.391
2011-03-21,13.667,14.917,1.25,1.042
2011-03-22,32.522,41.435,8.913,4.091
2011-03-23,22.0,23.625,1.625,0.25
2011-03-24,15.917,17.042,1.125,1.458
2011-03-25,6.5,7.417,0.917,0.917
2011-03-26,13.208,14.458,1.25,0.25
2011-03-27,26.917,30.792,3.875,2.292
2011-03-28,20.417,24.417,4.0,2.333
2011-03-29,23.227,27.409,4.182,2.045
2011-03-30,26.25,35.75,9.5,2.458
2011-03-31,11.292,12.292,1.0,0.625
2011-04-01,23.083,26.0,2.917,2.708
2011-04-02,21.917,24.667,2.75,3.25
2011-04-03,4.708,4.75,0.042,0.708
2011-04-04,8.458,9.0,0.542,0.375
2011-04-05,15.5,17.5,2.0,1.375
2011-04-06,19.083,21.042,1.958,1.833
2011-04-07,25.833,30.167,4.333,2.542
2011-04-08,24.261,25.609,1.348,1.318
2011-04-09,12.083,12.667,0.583,0.5
2011-04-10,16.458,16.958,0.5,2.292
2011-04-11,17.417,19.958,2.542,2.792
2011-04-12,19.625,21.042,1.417,1.435
2011-04-13,26.208,30.417,4.208,3.0
2011-04-14,19.13,21.087,1.957,4.174
2011-04-15,23.25,24.0,0.75,4.292
2011-04-16,14.292,16.625,2.333,1.333
2011-04-17,10.0,10.208,0.208,0.958
2011-04-18,18.375,19.458,1.083,1.375
2011-04-19,13.208,14.292,1.083,0.87
2011-04-20,9.417,9.667,0.25,0.0
2011-04-21,20.348,23.174,2.826,2.13
2011-04-22,37.292,44.708,7.417,1.292
2011-04-23,22.833,26.25,3.417,0.375
2011-04-24,14.167,14.875,0.708,1.25
2011-04-25,20.522,23.478,2.957,1.5
2011-04-26,19.833,22.75,2.917,2.083
2011-04-27,15.409,16.545,1.136,1.318
2011-04-28,13.583,14.625,1.042,1.75
2011-04-29,13.708,14.875,1.167,2.125
2011-04-30,19.583,21.292,1.708,2.292
2011-05-01,17.739,18.652,0.913,1.208
2011-05-02,11.125,12.042,0.917,1.333
2011-05-03,21.958,22.958,1.0,2.5
2011-05-04,13.917,15.875,1.958,3.0
2011-05-05,11.292,11.667,0.375,1.625
2011-05-06,16.333,17.375,1.042,1.833
2011-05-07,7.375,7.708,0.333,1.292
2011-05-08,8.667,9.417,0.75,2.417
2011-05-09,14.417,15.917,1.5,2.292
2011-05-10,17.0,24.625,7.625,3.208
2011-05-11,19.75,25.917,6.167,1.583
2011-05-12,18.167,19.958,1.792,0.958
2011-05-13,17.0,18.739,1.739,2.826
2011-05-14,16.583,17.583,1.0,3.458
2011-05-15,12.125,13.292,1.167,2.458
2011-05-16,19.708,21.542,1.833,3.417
2011-05-17,18.833,20.0,1.167,3.583
2011-05-18,26.958,29.583,2.625,4.125
