date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,191.125,10.333,10.042,10.417,0.375,,11.292,201.458
2011-01-02,190.304,2.913,4.083,4.083,0.0,,8.333,193.217
2011-01-03,190.417,4.25,9.0,9.125,0.125,,17.792,194.667
2011-01-04,191.125,4.167,7.792,8.292,0.5,,22.25,195.292
2011-01-05,191.333,10.333,13.545,17.273,3.727,,5.625,201.667
2011-01-06,190.792,11.167,13.875,16.667,2.792,,11.375,201.958
2011-01-07,189.25,5.083,4.542,5.25,0.708,,3.333,194.333
2011-01-08,189.957,6.609,7.292,7.583,0.292,,3.625,196.565
2011-01-09,192.125,10.708,12.167,13.25,1.083,,14.333,202.833
2011-01-10,196.75,27.667,20.167,27.583,7.417,,26.833,224.417
2011-01-11,192.222,10.111,9.591,11.091,1.5,,40.0,202.333
2011-01-12,193.375,11.625,12.609,15.565,2.957,,9.0,205.0
2011-01-13,191.478,11.391,14.708,17.583,2.875,,16.958,202.87
2011-01-14,192.87,10.522,11.667,12.917,1.25,,33.458,203.391
2011-01-15,191.522,12.217,8.625,9.375,0.75,,11.5,203.739
2011-01-16,191.739,8.652,9.625,12.417,2.792,,9.042,200.391
2011-01-17,191.652,8.0,11.458,13.917,2.458,,7.708,199.652
2011-01-18,194.5,25.955,26.0,36.864,10.864,,11.348,220.455
2011-01-19,193.083,18.75,17.957,24.13,6.174,,6.792,211.833
2011-01-20,187.542,8.458,8.75,10.458,1.708,,5.417,196.0
2011-01-21,186.826,7.304,8.292,9.75,1.458,,6.583,194.13
2011-01-22,189.375,12.167,10.917,11.5,0.583,,8.625,201.542
2011-01-23,190.667,8.238,6.478,7.174,0.696,,4.292,198.905
2011-01-24,191.042,7.042,9.208,10.167,0.958,,6.917,198.083
2011-01-25,193.417,14.417,10.708,11.375,0.667,,14.833,207.833
2011-01-26,190.478,5.609,8.783,10.435,1.652,,7.5,196.087
2011-01-27,191.583,7.708,12.25,13.792,1.542,,20.875,199.292
2011-01-28,190.708,7.125,8.25,9.042,0.792,,18.042,197.833
2011-01-29,190.15,2.0,3.762,3.905,0.143,,5.81,192.15
2011-01-30,193.792,6.417,11.625,14.375,2.75,,6.417,200.208
2011-01-31,192.278,15.889,15.455,18.818,3.364,,8.958,208.167
2011-02-01,191.292,7.208,11.792,13.458,1.667,,16.833,198.5
2011-02-02,190.25,5.125,8.652,11.174,2.522,,5.292,195.375
2011-02-03,192.0,7.957,10.75,11.833,1.083,,8.375,199.957
2011-02-04,191.0,5.958,11.292,12.333,1.042,,19.25,196.958
2011-02-05,193.125,9.375,10.0,10.417,0.417,,32.833,202.5
2011-02-06,197.043,21.87,23.583,32.292,8.708,,31.542,218.913
2011-02-07,191.208,11.583,12.458,13.958,1.5,,11.208,202.792
2011-02-08,188.875,6.125,7.75,8.542,0.792,,9.25,195.0
2011-02-09,190.739,7.391,12.13,13.609,1.478,,9.917,198.13
2011-02-10,189.636,8.636,10.85,12.15,1.3,,10.917,198.273
2011-02-11,189.542,10.292,8.333,9.375,1.042,,9.792,199.833
2011-02-12,189.417,6.5,5.792,6.417,0.625,,11.583,195.917
2011-02-13,191.261,11.043,15.875,18.375,2.5,,11.875,202.304
2011-02-14,191.917,13.542,23.125,34.417,11.292,,9.083,205.458
2011-02-15,193.042,11.458,11.583,14.0,2.417,,12.875,204.5
2011-02-16,190.087,9.217,14.174,18.261,4.087,,10.375,199.304
2011-02-17,189.261,7.478,9.091,10.136,1.045,,10.238,196.739
2011-02-18,189.833,5.625,6.292,7.125,0.833,,5.875,195.458
2011-02-19,193.292,11.458,11.208,11.875,0.667,,9.5,204.75
2011-02-20,195.174,12.783,16.417,19.458,3.042,,9.667,207.957
2011-02-21,195.318,23.227,26.304,36.0,9.696,,21.125,218.545
2011-02-22,192.458,9.208,13.5,15.625,2.125,,17.208,201.667
2011-02-23,191.125,14.625,16.087,20.435,4.348,,16.667,205.75
2011-02-24,192.696,5.609,7.792,8.667,0.875,,25.208,198.304
2011-02-25,192.583,10.458,13.125,14.708,1.583,,23.833,203.042
2011-02-26,189.25,2.417,3.792,3.792,0.0,,8.792,191.667
2011-02-27,192.87,8.0,7.792,9.417,1.625,,8.25,200.87
2011-02-28,193.583,11.708,13.75,15.958,2.208,,10.125,205.292
2011-03-01,194.739,25.304,26.522,32.696,6.174,,15.5,220.043
2011-03-02,189.409,12.773,15.348,20.13,4.783,,14.958,202.182
2011-03-03,190.083,9.542,5.208,6.0,0.792,,19.458,199.625
2011-03-04,190.583,4.708,5.333,5.5,0.167,,12.125,195.292
2011-03-05,191.174,12.087,17.125,19.708,2.583,,8.917,203.261
2011-03-06,192.783,15.435,20.682,24.909,4.227,,15.333,208.217
