date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,15.652,18.043,2.391,1.043
2011-01-02,4.167,4.792,0.625,1.583
2011-01-03,11.125,12.458,1.333,2.625
2011-01-04,6.75,8.083,1.333,4.167
2011-01-05,15.208,18.625,3.417,0.958
2011-01-06,25.583,44.958,19.375,1.125
2011-01-07,4.833,5.792,0.958,0.167
2011-01-08,12.522,14.391,1.87,0.391
2011-01-09,19.458,24.333,4.875,1.417
2011-01-10,32.375,54.917,22.542,3.0
2011-01-11,8.833,11.0,2.167,2.333
2011-01-12,19.042,27.208,8.167,0.75
2011-01-13,20.875,37.542,16.667,2.083
2011-01-14,15.625,18.042,2.417,3.958
2011-01-15,15.478,20.261,4.783,1.043
2011-01-16,9.792,14.375,4.583,0.333
2011-01-17,19.417,28.875,9.458,0.5
2011-01-18,39.5,66.0,26.5,0.833
2011-01-19,27.542,44.542,17.0,0.542
2011-01-20,10.792,12.708,1.917,0.0
2011-01-21,16.917,19.208,2.292,0.0
2011-01-22,24.391,32.957,8.565,1.913
2011-01-23,9.5,12.292,2.792,0.542
2011-01-24,9.792,12.542,2.75,0.833
2011-01-25,13.083,16.75,3.667,1.917
2011-01-26,17.25,27.25,10.0,1.25
2011-01-27,19.875,25.5,5.625,4.667
2011-01-28,12.458,14.333,1.875,2.667
2011-01-29,5.087,5.957,0.87,0.522
2011-01-30,24.542,37.417,12.875,0.833
2011-01-31,17.417,23.25,5.833,1.083
2011-02-01,20.542,35.125,14.583,2.25
2011-02-02,6.333,7.875,1.542,1.0
2011-02-03,21.5,33.917,12.417,1.125
2011-02-04,12.167,14.333,2.167,3.417
2011-02-05,15.13,17.565,2.435,5.261
2011-02-06,29.208,44.042,14.833,2.292
2011-02-07,27.792,46.083,18.292,1.5
2011-02-08,8.792,11.042,2.25,1.167
2011-02-09,12.542,15.417,2.875,1.625
2011-02-10,22.958,34.5,11.542,1.833
2011-02-11,11.542,13.292,1.75,1.417
2011-02-12,8.435,9.739,1.304,1.609
2011-02-13,23.917,30.875,6.958,1.0
2011-02-14,37.208,72.75,35.542,0.958
2011-02-15,24.0,51.542,27.542,0.917
2011-02-16,17.208,25.625,8.417,1.875
2011-02-17,10.875,13.792,2.917,1.542
2011-02-18,6.833,8.042,1.208,0.75
2011-02-19,15.348,18.826,3.478,1.0
2011-02-20,32.167,50.292,18.125,1.875
2011-02-21,46.167,95.042,48.875,4.292
