date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-06,,,,,1.357
2011-01-07,,,,,0.458
2011-01-08,,,,,0.0
2011-01-09,,,,,0.417
2011-01-10,,,,,0.792
2011-01-11,,,,,1.167
2011-01-12,,,,,1.042
2011-01-13,,,,,1.125
2011-01-14,,,,,1.292
2011-01-15,,,,,0.826
2011-01-16,,,,,0.042
2011-01-17,,,,,0.458
2011-01-18,,,,,0.2
2011-01-20,,,,,0.0
2011-01-21,,,,,0.75
2011-01-22,,,,,4.043
2011-01-23,,,,,2.708
2011-01-24,,,,,1.182
2011-01-25,8.286,8.571,0.286,,0.375
2011-01-26,11.913,15.174,3.261,,0.0
2011-01-27,15.333,16.958,1.625,,0.833
2011-01-28,10.958,11.75,0.792,,0.917
2011-01-29,7.125,7.792,0.667,,0.652
2011-01-30,9.542,13.625,4.083,,0.917
2011-01-31,13.542,16.958,3.417,,1.125
2011-02-01,11.0,14.667,3.667,,1.458
2011-02-02,6.13,6.391,0.261,,1.0
2011-02-03,14.625,18.792,4.167,,1.125
2011-02-04,12.458,15.583,3.125,,2.375
2011-02-05,9.583,10.083,0.5,,3.13
2011-02-06,15.333,18.292,2.958,,1.042
2011-02-07,13.533,21.533,8.0,,2.125
2011-02-08,5.417,5.833,0.417,,0.542
2011-02-09,10.75,13.042,2.292,,0.0
2011-02-10,10.043,11.913,1.87,,0.13
2011-02-11,6.75,6.917,0.167,,0.125
2011-02-12,5.087,5.087,0.0,,0.13
2011-02-13,19.583,37.375,17.792,,0.583
2011-02-14,23.0,47.333,24.333,,0.292
2011-02-15,12.625,22.917,10.292,,0.417
2011-02-16,12.292,17.292,5.0,,0.833
2011-02-17,11.125,19.0,7.875,,0.75
2011-02-18,6.833,9.208,2.375,,0.083
2011-02-19,6.261,6.609,0.348,,0.0
2011-02-20,15.042,21.458,6.417,,0.75
2011-02-21,21.667,30.583,8.917,,1.167
2011-02-22,15.917,17.625,1.708,,0.75
2011-02-23,14.042,17.375,3.333,,1.125
2011-02-24,7.292,9.625,2.333,,1.792
2011-02-25,12.875,15.333,2.458,,1.0
2011-02-26,3.652,3.652,0.0,,0.826
2011-02-27,7.333,8.417,1.083,,0.0
2011-02-28,8.958,9.625,0.667,,0.083
2011-03-01,25.417,39.208,13.792,,1.167
2011-03-02,15.875,19.625,3.75,,0.0
2011-03-03,7.708,8.583,0.875,,0.208
2011-03-04,3.167,3.167,0.0,,0.0
2011-03-05,14.708,23.583,8.875,,0.208
2011-03-06,21.125,37.458,16.333,,0.917
2011-03-07,11.792,12.792,1.0,,1.667
2011-03-08,12.792,14.167,1.375,,1.625
2011-03-09,13.25,14.458,1.208,,0.917
2011-03-10,7.958,8.083,0.125,,0.75
2011-03-11,4.913,4.957,0.043,,1.087
2011-03-12,6.25,6.375,0.125,,0.833
2011-03-13,13.125,15.625,2.5,,0.583
2011-03-14,14.542,16.5,1.958,,0.792
2011-03-15,11.208,12.333,1.125,,0.667
2011-03-16,20.667,22.375,1.708,,0.917
2011-03-17,19.625,22.583,2.958,,0.0
2011-03-18,8.913,10.696,1.783,,0.0
2011-03-19,4.875,5.0,0.125,,0.0
2011-03-20,9.667,11.0,1.333,,1.292
2011-03-21,11.833,12.25,0.417,,1.333
2011-03-22,17.583,20.458,2.875,,1.958
2011-03-23,16.125,17.208,1.083,,0.083
2011-03-24,7.417,7.667,0.25,,0.625
2011-03-25,3.739,3.739,0.0,,0.87
2011-03-26,10.042,11.417,1.375,,0.958
2011-03-27,18.583,20.667,2.083,,2.042
2011-03-28,11.333,13.792,2.458,,1.375
2011-03-29,17.25,19.417,2.167,,1.542
2011-03-30,15.083,17.042,1.958,,1.417
2011-03-31,7.542,8.625,1.083,,0.583
2011-04-01,18.625,20.542,1.917,,2.417
2011-04-02,11.5,13.292,1.792,,2.042
