date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-21,100.0,98.458,89.0,20.75,23.5,2.75,7,1.0,9.2,7.854,7.0
2011-01-22,100.0,91.667,74.0,24.696,32.435,7.739,0,3.0,10.8,7.779,4.2
2011-01-23,83.0,71.917,51.0,10.125,12.125,2.0,0,1.0,10.5,7.446,3.4
2011-01-24,71.0,56.958,43.0,13.375,16.042,2.667,0,1.0,5.9,3.417,1.7
2011-01-25,72.0,54.458,38.0,17.833,21.458,3.625,0,1.833,5.9,2.842,0.4
2011-01-26,77.0,58.875,42.0,20.208,25.708,5.5,0,1.217,6.6,2.408,-0.8
2011-01-27,72.0,60.167,48.0,25.375,31.083,5.708,0,4.167,7.7,4.483,1.3
2011-01-28,79.0,66.542,51.0,17.375,19.25,1.875,0,2.333,8.4,4.975,3.0
2011-01-29,89.0,71.708,51.0,7.261,8.261,1.0,0,1.0,5.8,3.654,2.1
2011-01-30,92.0,78.5,61.0,23.958,30.75,6.792,0,1.417,6.7,3.421,1.0
2011-01-31,77.0,60.333,41.0,19.958,23.5,3.542,0,1.292,7.2,3.688,1.6
2011-02-01,93.0,60.542,33.0,21.125,33.833,12.708,0,3.542,8.2,4.212,0.4
2011-02-02,70.0,56.25,37.0,7.81,9.333,1.524,0,1.083,3.7,0.788,-0.7
2011-02-03,85.0,61.375,42.0,22.217,29.217,7.0,0,1.542,4.7,1.479,-3.2
2011-02-04,81.0,55.5,37.0,15.167,17.083,1.917,0,3.708,8.0,5.071,2.4
2011-02-05,77.0,59.5,43.0,17.083,19.125,2.042,0,5.043,8.4,5.754,2.2
2011-02-06,100.0,94.042,72.0,30.25,39.6,9.35,8,2.875,9.7,7.608,4.9
2011-02-07,100.0,87.75,59.0,29.0,45.417,16.417,20,2.208,10.9,8.775,5.7
2011-02-08,71.0,54.5,36.0,10.375,12.708,2.333,0,1.208,5.9,3.304,-0.4
2011-02-09,74.0,56.25,40.0,17.0,20.667,3.667,0,1.833,5.6,2.4,-0.9
2011-02-10,75.0,59.75,44.0,22.417,29.417,7.0,0,1.958,7.0,3.779,0.3
2011-02-11,79.0,64.25,50.0,13.333,15.0,1.667,0,1.667,6.9,4.362,1.6
2011-02-12,81.0,65.455,48.0,11.45,12.65,1.2,0,1.45,7.4,4.254,2.3
2011-02-13,100.0,85.917,66.0,28.375,33.292,4.917,11,1.0,5.5,4.488,2.6
2011-02-14,100.0,100.0,100.0,38.958,72.667,33.708,11,1.167,7.2,6.058,5.1
2011-02-15,100.0,89.833,74.0,24.875,47.583,22.708,0,1.5,7.9,5.067,2.8
2011-02-16,75.0,62.375,48.0,19.625,24.125,4.5,0,2.0,6.7,4.35,2.0
2011-02-17,73.0,53.208,35.0,14.167,17.042,2.875,0,1.542,7.5,4.346,1.5
2011-02-18,80.0,66.333,49.0,8.333,9.583,1.25,0,1.0,4.7,1.921,0.4
2011-02-19,90.0,72.875,47.0,17.478,20.609,3.13,0,1.783,7.4,2.438,-2.1
2011-02-20,87.0,66.75,41.0,31.208,43.625,12.417,0,2.208,8.3,3.871,0.1
2011-02-21,79.0,71.958,62.0,46.609,88.435,41.826,0,4.833,8.0,5.275,1.6
2011-02-22,100.0,76.667,50.0,24.042,26.667,2.625,7,2.292,11.7,8.733,5.3
2011-02-23,100.0,91.542,57.0,23.625,37.167,13.542,15,2.292,13.2,10.875,9.1
2011-02-24,72.0,59.958,42.0,9.304,10.391,1.087,0,1.833,13.6,9.375,6.9
2011-02-25,100.0,86.75,71.0,23.042,28.917,5.875,3,1.583,9.1,7.454,6.5
2011-02-26,88.0,68.292,51.0,6.087,7.087,1.0,0,1.0,6.7,4.933,1.9
2011-02-27,86.0,68.083,45.0,10.708,12.083,1.375,0,1.0,6.2,2.946,0.7
2011-02-28,86.0,62.75,38.0,18.667,21.708,3.042,0,1.0,8.7,4.671,-0.4
2011-03-01,98.0,85.375,70.0,44.583,69.833,25.25,0,3.217,13.6,9.338,4.8
2011-03-02,100.0,92.667,77.0,32.0,54.958,22.958,4,2.542,11.6,10.408,8.6
2011-03-03,80.0,64.875,46.0,7.083,8.083,1.0,0,1.125,11.9,9.183,6.8
2011-03-04,100.0,85.333,59.0,10.13,11.174,1.043,9,1.0,9.7,7.983,5.3
2011-03-05,100.0,100.0,100.0,26.833,41.25,14.417,45,1.667,13.4,10.933,9.7
2011-03-06,100.0,92.333,72.0,37.542,74.083,36.542,11,5.333,16.1,13.092,11.2
2011-03-07,94.0,71.125,54.0,17.208,19.0,1.792,0,2.458,12.9,11.15,8.7
2011-03-08,79.0,65.875,55.0,16.625,19.875,3.25,0,2.75,14.1,10.283,7.5
2011-03-09,100.0,93.375,63.0,18.292,19.958,1.667,16,1.542,9.3,7.425,6.3
2011-03-10,95.0,70.375,51.0,7.5,8.5,1.0,1,1.083,11.0,8.283,5.8
2011-03-11,75.0,61.292,45.0,9.174,10.609,1.435,0,2.174,10.0,5.879,2.4
2011-03-12,81.0,66.625,45.0,9.375,10.875,1.5,0,1.0,7.2,3.762,1.5
2011-03-13,77.0,66.25,58.0,13.75,16.0,2.25,0,1.5,6.4,4.088,2.1
2011-03-14,86.0,62.917,36.0,32.125,40.167,8.042,0,2.667,9.6,5.733,1.1
2011-03-15,83.0,60.458,30.0,24.667,35.417,10.75,0,2.208,11.4,6.612,3.3
2011-03-16,76.0,52.708,24.0,33.708,38.625,4.917,0,2.083,12.6,7.996,2.3
2011-03-17,100.0,98.458,75.0,37.792,55.458,17.667,14,1.625,15.3,11.8,9.1
2011-03-18,100.0,98.625,91.0,32.174,61.652,29.478,3,3.261,12.9,11.583,10.1
2011-03-19,100.0,67.792,48.0,9.208,10.292,1.083,0,1.0,9.8,7.342,3.9
2011-03-20,84.0,64.333,47.0,18.625,21.25,2.625,0,1.0,11.0,6.55,2.2
2011-03-21,84.0,56.708,31.0,15.542,16.792,1.25,0,,12.4,7.583,4.5
2011-03-22,81.0,67.042,47.0,41.292,57.917,16.625,0,8.357,13.0,9.333,3.6
2011-03-23,100.0,95.167,64.0,26.75,29.583,2.833,31,1.458,11.9,10.104,7.9
2011-03-24,100.0,82.333,60.0,19.208,20.833,1.625,7,2.542,12.6,10.3,7.2
2011-03-25,79.0,57.375,36.0,7.609,8.739,1.13,0,1.348,11.0,7.542,5.2
2011-03-26,90.0,74.667,52.0,19.292,21.208,1.917,1,1.083,8.2,5.775,2.8
2011-03-27,87.0,65.792,47.0,34.583,39.833,5.25,0,3.292,12.7,8.433,3.2
2011-03-28,89.0,66.5,32.0,27.333,35.75,8.417,0,3.167,16.6,10.638,6.2
2011-03-29,92.0,55.625,15.0,26.792,30.5,3.708,0,3.0,15.9,10.883,4.9
2011-03-30,89.0,66.5,53.0,31.042,39.75,8.708,0,4.167,18.6,14.304,9.4
2011-03-31,100.0,84.792,61.0,16.042,17.125,1.083,17,1.917,15.5,11.425,5.4
2011-04-01,73.0,52.458,24.0,31.609,34.696,3.087,0,3.75,17.8,12.954,5.9
2011-04-02,86.0,66.0,51.0,29.0,33.208,4.208,0,4.458,18.6,12.404,7.3
2011-04-03,60.0,48.125,37.0,5.333,6.333,1.0,0,1.217,11.4,7.842,5.9
2011-04-04,60.0,43.125,21.0,8.792,10.167,1.375,0,1.333,14.6,9.038,4.9
2011-04-05,49.0,39.667,31.0,19.75,23.208,3.458,0,3.0,16.0,10.725,5.5
2011-04-06,73.0,54.25,30.0,31.333,35.542,4.208,0,3.208,18.3,12.683,5.9
2011-04-07,74.0,64.542,51.0,32.125,37.833,5.708,0,3.708,19.9,15.983,11.8
2011-04-08,100.0,90.0,73.0,32.696,36.13,3.435,32,2.792,16.7,15.2,14.4
2011-04-09,100.0,83.125,60.0,15.5,17.792,2.292,16,1.958,19.3,15.354,13.5
2011-04-10,89.0,57.167,36.0,23.458,24.708,1.25,0,4.391,17.5,14.333,9.4
2011-04-11,83.0,59.958,31.0,26.474,31.526,5.053,0,3.368,17.4,11.988,7.5
2011-04-12,75.0,57.542,44.0,23.292,26.375,3.083,0,3.333,14.1,10.629,6.9
2011-04-13,77.0,54.917,25.0,37.208,46.417,9.208,0,4.542,19.4,13.629,7.6
2011-04-14,81.0,60.958,27.0,36.875,41.958,5.083,0,6.792,21.5,15.675,9.8
2011-04-15,90.0,77.583,66.0,33.783,36.609,2.826,2,6.042,19.8,17.121,15.8
2011-04-16,100.0,71.875,49.0,18.583,22.708,4.125,0,2.583,18.5,14.504,8.3
2011-04-17,69.0,50.833,34.0,12.792,14.042,1.25,0,2.565,17.8,12.817,6.6
2011-04-18,100.0,79.583,54.0,20.333,23.208,2.875,8,2.708,20.1,14.825,11.4
2011-04-19,100.0,77.167,47.0,16.292,18.5,2.208,7,1.75,14.0,11.125,9.2
2011-04-20,83.0,69.125,53.0,12.708,14.292,1.583,0,1.0,13.7,10.692,8.4
2011-04-21,88.0,66.042,35.0,32.167,38.458,6.292,0,2.958,18.7,13.108,6.4
2011-04-22,100.0,88.167,62.0,47.261,58.696,11.435,10,1.292,16.1,14.004,12.7
2011-04-23,100.0,96.042,83.0,25.5,30.458,4.958,37,1.042,14.8,13.262,10.1
2011-04-24,99.0,72.417,40.0,17.917,19.583,1.667,0,2.0,18.1,12.654,7.4
2011-04-25,92.0,70.208,44.0,28.458,32.083,3.625,1,2.333,17.0,13.154,8.7
2011-04-26,87.0,72.542,51.0,23.75,27.5,3.75,0,2.875,21.2,16.738,10.9
2011-04-27,100.0,92.583,78.0,22.208,24.417,2.208,9,3.25,22.0,18.392,13.0
2011-04-28,100.0,82.917,58.0,18.708,20.625,1.917,1,2.542,17.7,13.754,10.6
2011-04-29,95.0,70.375,53.0,22.304,25.043,2.739,0,3.5,17.2,13.833,8.7
2011-04-30,92.0,66.375,40.0,21.375,23.542,2.167,0,2.708,22.4,18.021,12.3
2011-05-01,100.0,94.208,81.0,21.792,23.708,1.917,11,2.435,19.2,17.404,15.2
2011-05-02,98.0,58.292,39.0,19.458,21.25,1.792,0,2.208,21.7,18.004,13.8
2011-05-03,82.0,58.25,40.0,27.583,29.625,2.042,0,4.583,20.8,16.946,13.8
2011-05-04,89.0,62.5,41.0,19.292,21.708,2.417,0,4.417,21.2,17.175,12.9
2011-05-05,72.0,53.042,30.0,12.125,13.125,1.0,0,2.542,22.1,17.654,12.9
2011-05-06,81.0,68.292,48.0,19.783,21.391,1.609,0,2.5,23.5,18.762,13.6
2011-05-07,100.0,74.875,50.0,10.125,11.125,1.0,3,2.042,25.5,20.771,17.9
2011-05-08,100.0,75.417,47.0,12.583,14.167,1.583,1,4.261,25.7,21.412,17.5
2011-05-09,91.0,66.708,32.0,18.542,20.625,2.083,0,3.042,24.5,21.4,16.7
2011-05-10,100.0,99.792,95.0,20.833,32.25,11.417,11,4.25,23.8,21.8,20.7
2011-05-11,100.0,100.0,100.0,23.167,39.583,16.417,70,2.875,22.6,20.742,19.6
2011-05-12,100.0,96.667,82.0,22.545,25.636,3.091,25,1.818,23.5,20.971,19.7
2011-05-13,100.0,61.292,33.0,18.13,20.739,2.609,0,3.333,23.1,20.579,18.1
2011-05-14,68.0,44.875,27.0,16.417,17.875,1.458,0,4.458,24.1,20.279,16.5
2011-05-15,63.0,46.875,28.0,17.083,18.542,1.458,0,3.435,24.2,19.862,13.9
2011-05-16,83.0,66.25,46.0,23.833,26.333,2.5,0,4.917,24.5,20.938,18.1
2011-05-17,94.0,73.208,45.0,23.875,26.292,2.417,0,5.667,24.0,19.875,15.9
2011-05-18,90.0,62.292,37.0,35.208,38.792,3.583,0,5.292,24.5,19.542,13.9
2011-05-19,79.0,65.75,46.0,26.417,28.792,2.375,0,4.583,24.8,20.888,15.8
2011-05-20,92.0,77.917,52.0,19.783,22.087,2.304,0,4.792,25.2,21.579,19.6
2011-05-21,99.0,89.083,75.0,15.542,18.0,2.458,0,3.458,26.5,23.2,20.7
2011-05-22,100.0,84.167,55.0,8.208,9.458,1.25,18,2.087,22.9,20.483,16.6
2011-05-23,100.0,92.042,76.0,8.875,10.125,1.25,40,1.042,17.3,15.538,13.9
2011-05-24,100.0,82.667,57.0,16.875,18.167,1.292,24,2.292,23.8,18.483,14.0
2011-05-25,100.0,74.75,56.0,30.167,33.875,3.708,0,4.25,24.3,20.208,15.8
2011-05-26,100.0,73.333,51.0,16.625,17.833,1.208,2,2.4,24.1,20.788,17.9
2011-05-27,100.0,85.292,72.0,12.609,13.652,1.043,8,1.111,20.0,18.338,17.1
2011-05-28,100.0,99.917,98.0,18.917,21.042,2.125,18,1.0,20.6,19.512,17.7
2011-05-29,100.0,98.708,91.0,6.75,7.75,1.0,107,1.0,20.2,19.167,17.3
2011-05-30,95.0,80.417,71.0,4.25,5.25,1.0,13,1.0,22.0,19.017,16.8
2011-05-31,91.0,73.792,56.0,11.875,13.0,1.125,0,1.417,24.6,19.588,15.6
2011-06-01,100.0,93.875,84.0,19.208,20.958,1.75,18,1.0,20.5,18.404,17.0
2011-06-02,100.0,92.0,77.0,18.875,21.208,2.333,0,1.5,23.2,20.254,17.3
2011-06-03,100.0,86.333,65.0,24.957,28.696,3.739,0,3.125,25.4,22.012,18.4
2011-06-04,100.0,87.167,69.0,16.792,19.0,2.208,0,3.458,26.2,23.092,21.0
2011-06-05,100.0,87.292,74.0,17.875,19.25,1.375,0,4.565,24.6,22.288,20.3
2011-06-06,99.0,75.542,49.0,30.917,33.667,2.75,0,4.0,27.1,22.558,17.8
2011-06-07,86.0,72.708,55.0,28.375,31.667,3.292,0,2.75,26.4,22.988,20.7
2011-06-08,100.0,86.208,69.0,19.875,21.5,1.625,3,2.875,25.8,22.208,18.5
2011-06-09,100.0,92.348,75.0,20.13,21.957,1.826,0,2.913,26.6,23.539,21.4
2011-06-10,100.0,96.0,84.0,27.913,32.391,4.478,26,4.0,24.8,23.158,20.4
2011-06-11,100.0,92.958,77.0,17.375,19.583,2.208,51,2.208,25.0,22.533,20.9
2011-06-12,100.0,93.417,77.0,20.458,21.958,1.5,16,2.304,24.1,21.308,19.7
2011-06-13,100.0,91.75,71.0,25.25,28.167,2.917,0,4.333,24.8,21.812,19.8
2011-06-14,100.0,71.292,44.0,14.333,15.583,1.25,0,1.542,28.3,23.667,20.8
2011-06-15,86.0,59.75,39.0,19.25,21.333,2.083,0,1.958,27.3,23.208,18.9
2011-06-16,100.0,96.708,85.0,19.708,22.292,2.583,29,1.417,21.9,20.325,18.3
2011-06-17,100.0,91.292,77.0,26.087,28.174,2.087,5,2.792,26.4,22.388,18.5
2011-06-18,100.0,99.417,92.0,29.625,32.625,3.0,9,2.042,24.4,22.158,21.4
2011-06-19,100.0,96.958,88.0,18.833,21.333,2.5,3,2.174,25.1,22.867,21.3
2011-06-20,100.0,99.792,97.0,26.875,35.458,8.583,16,1.292,24.5,22.733,21.2
2011-06-21,100.0,96.208,81.0,22.083,28.75,6.667,11,3.542,27.6,24.962,22.3
2011-06-22,100.0,92.333,82.0,20.375,31.042,10.667,0,4.75,29.2,26.671,23.9
2011-06-23,100.0,94.167,81.0,11.542,21.125,9.583,0,2.167,30.1,26.954,24.8
2011-06-24,100.0,94.25,83.0,11.043,21.304,10.261,0,2.208,30.3,27.6,25.3
2011-06-25,100.0,88.625,74.0,9.042,15.25,6.208,0,1.833,31.5,28.638,26.1
2011-06-26,100.0,85.5,64.0,8.75,12.292,3.542,7,1.696,32.3,28.621,26.0
2011-06-27,100.0,88.667,74.0,11.5,19.792,8.292,0,2.333,29.8,28.133,26.8
2011-06-28,100.0,85.042,68.0,12.0,19.833,7.833,0,2.208,32.0,28.825,26.2
2011-06-29,100.0,82.833,64.0,22.458,30.875,8.417,0,5.042,33.2,29.275,26.9
2011-06-30,97.0,80.792,53.0,33.375,48.042,14.667,0,7.042,32.9,29.521,26.9
2011-07-01,100.0,96.625,86.0,33.222,52.889,19.667,5,7.727,27.4,25.892,24.7
2011-07-02,100.0,89.292,72.0,,,,0,,31.2,27.333,25.1
2011-07-03,100.0,91.625,74.0,,,,0,,30.2,27.542,25.4
2011-07-04,100.0,93.333,82.0,,,,21,,29.6,27.108,23.5
2011-07-05,100.0,85.083,67.0,,,,0,,31.3,27.379,24.2
2011-07-06,100.0,84.625,51.0,,,,8,,32.1,26.675,24.3
2011-07-07,100.0,100.0,100.0,,,,41,,26.4,24.946,23.2
2011-07-08,100.0,91.417,74.0,,,,0,,31.9,28.792,26.1
2011-07-09,98.0,79.75,57.0,,,,0,,33.4,29.938,27.6
2011-07-10,98.0,75.583,48.0,,,,0,,34.1,29.871,27.6
2011-07-11,100.0,81.792,61.0,,,,0,,33.5,29.462,27.0
2011-07-12,100.0,92.208,74.0,,,,4,,30.6,27.229,25.0
2011-07-13,100.0,83.458,68.0,,,,0,,31.4,27.958,24.2
2011-07-14,95.0,78.167,48.0,,,,0,,32.7,28.725,26.6
2011-07-15,97.0,74.667,44.0,,,,0,,32.8,29.329,26.3
2011-07-16,93.0,75.708,62.0,,,,0,,34.2,29.8,26.9
2011-07-17,99.0,74.75,56.0,,,,0,,36.9,30.904,26.0
2011-07-18,100.0,96.708,84.0,,,,26,,29.1,27.683,26.1
2011-07-19,100.0,94.75,84.0,,,,30,,28.0,26.892,25.0
2011-07-20,94.0,84.208,73.0,,,,0,,32.7,29.346,27.5
2011-07-21,100.0,85.417,81.0,,,,0,,28.8,27.138,23.8
2011-07-22,100.0,95.083,84.0,,,,0,,26.3,24.775,22.9
2011-07-23,99.0,84.625,63.0,,,,0,,30.5,26.867,24.5
2011-07-24,97.0,81.5,60.0,,,,0,,30.0,26.896,23.4
2011-07-25,95.0,85.875,70.0,,,,0,,30.5,27.704,26.3
2011-07-26,98.0,86.667,70.0,,,,0,,30.7,27.817,24.9
2011-07-27,98.0,89.042,77.0,,,,0,,31.2,28.096,26.8
2011-07-28,100.0,92.667,77.0,19.667,20.667,1.0,1,1.167,30.8,28.021,26.4
2011-07-29,100.0,88.542,71.0,22.957,30.565,7.609,1,2.792,31.6,28.542,25.6
2011-07-30,97.0,86.708,76.0,15.833,19.583,3.75,2,2.542,31.3,28.638,26.9
2011-07-31,98.0,79.917,59.0,9.208,10.292,1.083,0,1.783,32.7,28.717,25.7
2011-08-01,100.0,81.292,62.0,10.75,12.125,1.375,0,1.0,33.5,28.75,25.7
2011-08-02,92.0,81.5,65.0,11.583,13.042,1.458,0,1.167,32.5,28.617,25.6
2011-08-03,99.0,78.083,50.0,13.833,17.042,3.208,0,2.083,33.6,29.358,25.9
2011-08-04,87.0,71.083,54.0,10.455,13.591,3.136,3,1.571,35.0,30.226,26.1
2011-08-05,100.0,92.667,79.0,15.167,19.958,4.792,29,1.083,30.1,27.725,25.8
2011-08-06,100.0,84.5,61.0,11.5,20.833,9.333,0,1.417,32.8,28.983,26.0
2011-08-07,95.0,81.708,64.0,8.435,11.87,3.435,0,2.261,32.8,29.479,27.3
2011-08-08,97.0,83.292,62.0,14.792,22.208,7.417,0,3.375,33.6,29.658,27.7
2011-08-09,100.0,84.333,61.0,26.917,32.792,5.875,0,5.125,34.8,30.104,26.7
2011-08-10,99.0,86.0,70.0,18.083,21.125,3.042,0,3.625,33.1,30.117,28.2
2011-08-11,100.0,83.625,66.0,18.25,23.667,5.417,0,3.333,33.0,30.417,28.0
2011-08-12,91.0,81.958,69.0,11.875,13.542,1.667,0,1.75,33.1,30.296,28.1
2011-08-13,94.0,80.625,55.0,9.875,11.125,1.25,0,2.208,35.2,30.933,27.7
2011-08-14,100.0,87.625,72.0,7.609,8.696,1.087,0,3.478,32.9,30.092,28.4
2011-08-15,100.0,89.208,66.0,11.333,13.083,1.75,0,3.667,32.9,29.692,28.0
2011-08-16,100.0,89.667,64.0,14.167,16.375,2.208,0,3.917,34.3,30.004,28.3
2011-08-17,100.0,90.792,72.0,15.5,19.083,3.583,0,3.25,33.2,30.271,28.5
2011-08-18,100.0,94.625,76.0,14.667,18.583,3.917,3,2.792,32.7,29.733,28.1
2011-08-19,100.0,81.25,59.0,12.625,14.25,1.625,4,1.625,31.9,28.762,26.9
2011-08-20,100.0,88.625,72.0,14.417,15.667,1.25,8,1.208,28.3,25.538,23.7
2011-08-21,100.0,98.417,91.0,13.261,14.913,1.652,9,1.174,26.8,24.667,23.6
2011-08-22,100.0,86.167,69.0,20.458,22.5,2.042,1,2.583,29.9,26.933,23.3
2011-08-23,100.0,92.542,76.0,19.708,25.5,5.792,4,2.708,31.0,27.892,25.0
2011-08-24,100.0,85.208,57.0,14.625,23.792,9.167,0,2.375,35.1,29.517,25.8
2011-08-25,100.0,91.542,74.0,14.87,25.043,10.174,4,2.125,30.8,28.408,26.4
2011-08-26,100.0,89.542,67.0,14.583,21.792,7.208,1,2.292,32.1,28.538,26.0
2011-08-27,100.0,91.208,66.0,11.417,12.833,1.417,10,1.0,33.4,28.158,25.0
2011-08-28,100.0,85.542,57.0,12.565,13.957,1.391,0,2.435,34.0,29.283,25.3
2011-08-29,97.0,73.833,53.0,11.833,13.833,2.0,0,1.667,34.9,30.279,26.2
2011-08-30,85.0,65.917,51.0,12.625,13.792,1.167,0,1.125,34.7,30.725,26.7
2011-08-31,100.0,79.458,66.0,10.125,11.792,1.667,3,1.25,34.0,29.479,26.9
2011-09-01,100.0,94.625,81.0,8.0,11.208,3.208,9,1.042,31.0,28.262,25.8
2011-09-02,100.0,90.5,75.0,5.917,7.75,1.833,10,1.0,29.7,28.238,26.4
2011-09-03,100.0,96.667,87.0,8.375,9.417,1.042,138,1.0,28.3,26.233,22.0
2011-09-04,100.0,100.0,100.0,15.174,16.913,1.739,90,1.0,25.4,23.742,21.5
2011-09-05,100.0,93.625,81.0,17.833,24.458,6.625,2,1.125,26.6,24.854,23.0
2011-09-06,87.0,67.042,45.0,10.0,11.125,1.125,0,1.167,29.2,24.717,21.7
2011-09-07,89.0,65.583,31.0,25.542,28.833,3.292,0,3.042,29.3,23.875,18.9
2011-09-08,89.0,69.667,41.0,27.375,30.292,2.917,0,2.792,30.4,25.504,20.0
2011-09-09,100.0,85.208,68.0,17.875,21.167,3.292,0,1.625,31.9,28.192,24.5
2011-09-10,100.0,89.542,69.0,11.958,15.75,3.792,0,1.625,32.1,28.588,24.9
2011-09-11,100.0,84.75,62.0,8.522,10.478,1.957,0,1.652,32.9,28.962,26.7
2011-09-12,94.0,79.708,50.0,14.333,17.875,3.542,0,2.208,33.1,28.508,25.1
2011-09-13,100.0,84.0,56.0,21.087,26.261,5.174,0,1.8,33.4,28.754,25.5
2011-09-14,100.0,84.708,56.0,20.0,23.625,3.625,0,,34.6,29.204,25.5
2011-09-15,98.0,79.792,59.0,15.667,18.25,2.583,0,2.0,33.6,29.375,25.6
2011-09-16,100.0,88.083,66.0,9.833,13.542,3.708,6,1.0,32.7,28.088,25.7
2011-09-17,100.0,96.833,80.0,13.375,20.042,6.667,10,1.333,30.4,27.017,25.4
2011-09-18,100.0,90.292,72.0,9.0,12.174,3.174,0,1.783,31.8,28.183,25.6
2011-09-19,100.0,91.625,80.0,6.5,9.083,2.583,20,2.292,29.5,25.888,21.4
2011-09-20,100.0,99.25,95.0,9.667,11.542,1.875,56,1.0,23.2,22.217,21.3
2011-09-21,100.0,96.583,83.0,7.75,8.833,1.083,54,1.0,25.3,23.171,21.4
2011-09-22,100.0,80.25,62.0,11.652,13.565,1.913,3,1.125,23.5,21.075,18.6
2011-09-23,92.0,68.375,45.0,10.583,12.417,1.833,0,1.0,24.4,19.717,15.4
2011-09-24,91.0,69.875,50.0,8.875,10.333,1.458,0,1.0,25.0,20.004,15.2
2011-09-25,92.0,78.208,65.0,11.826,13.391,1.565,0,1.348,26.7,21.992,16.7
2011-09-26,91.0,78.75,68.0,19.125,21.25,2.125,0,1.375,24.2,21.996,20.1
2011-09-27,95.0,69.667,36.0,12.542,14.0,1.458,0,1.167,28.5,23.092,18.9
2011-09-28,88.0,71.875,52.0,21.417,24.167,2.75,0,1.917,26.9,22.867,18.7
2011-09-29,88.0,80.167,66.0,21.0,24.083,3.083,0,2.25,26.6,23.467,19.2
2011-09-30,100.0,91.625,77.0,14.792,17.292,2.5,3,2.333,27.2,24.308,21.3
2011-10-01,81.0,64.958,46.0,4.833,5.833,1.0,0,1.0,22.6,20.042,16.9
2011-10-02,82.0,70.042,53.0,9.826,11.609,1.783,0,1.435,21.3,18.121,15.7
2011-10-03,77.0,61.917,53.0,6.875,7.917,1.042,0,1.0,20.3,17.654,15.2
2011-10-04,85.0,59.958,26.0,18.875,22.5,3.625,0,1.0,23.8,18.383,13.0
2011-10-05,100.0,94.917,83.0,16.375,18.208,1.833,14,1.042,20.8,18.771,17.8
2011-10-06,100.0,79.958,56.0,14.25,15.458,1.208,5,1.5,24.5,21.067,17.5
2011-10-07,80.0,61.792,46.0,11.542,12.583,1.042,0,1.792,23.9,20.162,16.8
2011-10-08,91.0,70.292,45.0,17.833,19.208,1.375,0,1.458,24.5,19.296,14.4
2011-10-09,92.0,66.25,39.0,17.087,18.261,1.174,0,3.043,25.6,20.267,14.7
2011-10-10,91.0,76.5,62.0,20.083,21.5,1.417,0,3.667,24.6,20.804,16.8
2011-10-11,100.0,87.042,69.0,33.542,37.583,4.042,0,3.25,23.6,20.454,17.0
2011-10-12,100.0,80.625,59.0,27.667,33.208,5.542,0,2.708,24.2,20.838,17.1
2011-10-13,96.0,76.583,63.0,41.5,47.167,5.667,0,2.292,22.2,20.308,18.4
2011-10-14,100.0,94.458,84.0,31.708,36.042,4.333,67,1.625,21.9,19.883,18.5
2011-10-15,100.0,98.417,84.0,24.083,28.458,4.375,23,3.542,25.8,22.842,19.9
