date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,6.458,7.875,1.417,10.083
2011-01-02,3.333,4.125,0.792,6.667
2011-01-03,2.292,2.542,0.25,5.917
2011-01-04,2.25,2.5,0.25,15.417
2011-01-05,6.625,8.167,1.542,4.0
2011-01-06,11.13,14.913,3.783,8.625
2011-01-07,6.208,6.708,0.5,3.333
2011-01-08,4.25,4.583,0.333,2.875
2011-01-09,6.167,6.667,0.5,6.333
2011-01-10,10.625,15.792,5.167,16.167
2011-01-11,7.0,11.833,4.833,17.333
2011-01-12,8.0,9.125,1.125,4.0
2011-01-13,7.957,13.435,5.478,7.833
2011-01-14,4.125,4.458,0.333,8.208
2011-01-15,2.958,3.208,0.25,4.125
2011-01-16,8.792,10.167,1.375,8.625
2011-01-17,12.542,17.167,4.625,7.542
2011-01-18,13.583,18.583,5.0,10.292
2011-01-19,15.333,21.0,5.667,9.136
2011-01-20,11.783,15.13,3.348,8.083
2011-01-21,7.708,9.208,1.5,9.625
2011-01-22,5.167,6.792,1.625,6.458
2011-01-23,1.958,2.417,0.458,5.583
2011-01-24,2.292,2.958,0.667,4.333
2011-01-25,1.292,1.542,0.25,5.75
2011-01-26,3.458,4.208,0.75,2.875
2011-01-27,6.348,6.957,0.609,9.75
2011-01-28,6.75,7.375,0.625,13.542
2011-01-29,2.875,3.042,0.167,7.958
2011-01-30,5.667,6.042,0.375,4.458
2011-01-31,5.167,5.625,0.458,4.875
2011-02-01,8.375,11.208,2.833,9.208
2011-02-02,4.708,5.25,0.542,7.75
2011-02-03,15.217,19.174,3.957,9.333
2011-02-04,10.083,11.583,1.5,12.917
2011-02-05,6.0,7.0,1.0,20.417
2011-02-06,17.333,22.5,5.167,25.304
2011-02-07,10.0,12.167,2.167,9.042
2011-02-08,2.5,2.708,0.208,4.375
2011-02-09,2.952,3.381,0.429,3.917
2011-02-10,7.13,10.13,3.0,6.208
2011-02-11,3.667,4.25,0.583,4.708
2011-02-12,3.333,3.792,0.458,7.667
2011-02-13,11.292,13.833,2.542,9.958
2011-02-14,15.5,23.583,8.083,7.625
2011-02-15,11.375,20.458,9.083,15.458
2011-02-16,5.083,5.75,0.667,3.167
2011-02-17,3.522,4.0,0.478,9.0
2011-02-18,3.625,4.0,0.375,5.083
2011-02-19,6.292,7.375,1.083,7.667
2011-02-20,8.375,10.75,2.375,9.292
2011-02-21,10.875,13.458,2.583,9.375
2011-02-22,11.625,13.042,1.417,24.708
2011-02-23,9.208,11.333,2.125,19.333
2011-02-24,7.217,7.696,0.478,27.75
2011-02-25,7.333,8.583,1.25,20.833
2011-02-26,2.25,2.292,0.042,5.167
2011-02-27,4.833,5.667,0.833,8.458
2011-02-28,10.792,11.75,0.958,8.083
2011-03-01,16.708,22.833,6.125,19.542
2011-03-02,12.174,15.217,3.043,13.542
2011-03-03,1.0,1.125,0.125,11.208
2011-03-04,8.583,9.708,1.125,24.083
2011-03-05,17.208,21.292,4.083,11.917
2011-03-06,18.0,28.083,10.083,15.375
2011-03-07,5.333,5.625,0.292,23.217
2011-03-08,6.0,6.542,0.542,23.792
2011-03-09,6.087,6.826,0.739,13.042
2011-03-10,2.333,2.667,0.333,8.458
2011-03-11,2.75,3.042,0.292,7.083
2011-03-12,2.583,3.0,0.417,4.333
2011-03-13,6.125,6.958,0.833,7.708
2011-03-14,9.208,10.792,1.583,8.5
2011-03-15,8.333,10.833,2.5,16.042
2011-03-16,13.522,16.391,2.87,13.125
2011-03-17,13.125,14.625,1.5,16.083
2011-03-18,5.833,6.292,0.458,7.958
2011-03-19,3.792,4.042,0.25,7.5
2011-03-20,3.75,3.917,0.167,5.5
2011-03-21,4.875,5.208,0.333,8.333
2011-03-22,8.875,10.0,1.125,8.727
2011-03-23,19.304,22.522,3.217,13.417
2011-03-24,7.792,8.667,0.875,2.708
2011-03-25,2.375,2.375,0.0,6.792
2011-03-26,4.417,4.75,0.333,6.042
2011-03-27,11.125,11.875,0.75,11.542
2011-03-28,10.458,12.208,1.75,26.0
2011-03-29,12.5,14.167,1.667,15.042
2011-03-30,14.087,17.13,3.043,17.75
2011-03-31,5.708,6.542,0.833,13.042
2011-04-01,11.783,14.087,2.304,9.0
2011-04-02,8.917,10.75,1.833,17.542
2011-04-03,0.75,0.833,0.083,6.542
2011-04-04,3.625,4.667,1.042,5.333
2011-04-05,11.917,13.833,1.917,11.083
2011-04-06,12.875,14.75,1.875,16.833
2011-04-07,16.083,18.833,2.75,16.25
2011-04-08,16.391,20.261,3.87,25.042
2011-04-09,6.625,7.75,1.125,19.542
2011-04-10,4.0,4.417,0.417,28.208
2011-04-11,6.875,7.625,0.75,22.75
2011-04-12,4.083,4.25,0.167,16.625
2011-04-13,12.917,14.625,1.708,19.609
2011-04-14,17.458,19.375,1.917,24.208
2011-04-15,13.522,15.609,2.087,28.083
2011-04-16,5.292,6.625,1.333,32.583
2011-04-17,4.667,5.083,0.417,15.833
2011-04-18,7.208,8.0,0.792,19.708
2011-04-19,5.625,6.208,0.583,10.833
2011-04-20,2.391,2.826,0.435,1.708
2011-04-21,6.917,8.042,1.125,11.958
2011-04-22,10.348,12.261,1.913,36.792
2011-04-23,7.042,7.917,0.875,21.917
2011-04-24,4.458,4.792,0.333,9.917
2011-04-25,5.417,6.167,0.75,14.917
2011-04-26,8.792,9.75,0.958,22.25
2011-04-27,6.958,8.042,1.083,32.708
2011-04-28,5.167,5.542,0.375,13.708
2011-04-29,5.13,5.304,0.174,10.083
2011-04-30,10.208,11.417,1.208,21.917
2011-05-01,4.708,5.292,0.583,29.625
2011-05-02,3.458,3.458,0.0,111.083
2011-05-03,6.292,6.417,0.125,77.292
2011-05-04,3.833,4.0,0.167,35.167
2011-05-05,6.75,6.917,0.167,19.875
2011-05-06,7.261,7.696,0.435,33.458
2011-05-07,4.708,4.708,0.0,20.917
2011-05-08,4.75,5.042,0.292,36.958
2011-05-09,10.25,10.583,0.333,39.583
2011-05-10,6.417,9.5,3.083,41.292
2011-05-11,4.917,5.958,1.042,14.5
2011-05-12,5.333,6.625,1.292,7.609
2011-05-13,4.174,5.478,1.304,77.0
2011-05-14,7.25,7.833,0.583,34.167
2011-05-15,6.167,6.5,0.333,27.125
2011-05-16,11.042,12.125,1.083,31.417
2011-05-17,10.5,12.375,1.875,37.333
2011-05-18,8.625,9.625,1.0,19.792
2011-05-19,13.708,15.083,1.375,30.542
2011-05-20,13.609,15.783,2.174,47.25
2011-05-21,12.375,14.583,2.208,38.292
2011-05-22,7.0,8.75,1.75,18.792
2011-05-23,9.875,12.0,2.125,13.125
2011-05-24,7.583,8.25,0.667,9.458
2011-05-25,12.458,13.667,1.208,20.958
2011-05-26,9.958,11.333,1.375,21.625
2011-05-27,7.522,7.565,0.043,18.083
2011-05-28,8.833,9.208,0.375,13.625
2011-05-29,4.833,6.125,1.292,12.792
2011-05-30,3.125,3.333,0.208,5.667
2011-05-31,4.75,5.125,0.375,5.917
2011-06-01,13.625,14.708,1.083,36.375
2011-06-02,10.667,12.417,1.75,9.75
2011-06-03,14.609,18.217,3.609,24.5
2011-06-04,13.958,15.667,1.708,47.875
2011-06-05,10.917,12.75,1.833,53.0
2011-06-06,4.917,5.125,0.208,22.958
2011-06-07,13.833,16.708,2.875,29.458
2011-06-08,8.75,9.208,0.458,16.167
2011-06-09,15.208,16.292,1.083,28.652
2011-06-10,15.739,17.565,1.826,41.708
2011-06-11,5.375,6.25,0.875,18.542
2011-06-12,9.042,10.292,1.25,22.5
2011-06-13,6.292,7.5,1.208,16.25
2011-06-14,3.75,4.083,0.333,16.5
2011-06-15,10.125,11.583,1.458,15.333
2011-06-16,9.708,10.75,1.042,20.042
2011-06-17,6.478,7.087,0.609,6.75
2011-06-18,9.708,10.583,0.875,17.333
2011-06-19,7.625,8.583,0.958,24.333
2011-06-20,10.875,12.083,1.208,20.583
2011-06-21,14.875,17.792,2.917,21.542
2011-06-22,17.875,21.875,4.0,28.833
2011-06-23,16.5,33.083,16.583,28.167
2011-06-24,10.957,18.087,7.13,17.542
2011-06-25,10.833,12.958,2.125,23.417
2011-06-26,6.458,9.208,2.75,20.208
2011-06-27,8.958,12.042,3.083,17.167
2011-06-28,9.542,14.958,5.417,26.208
2011-06-29,6.708,8.458,1.75,18.125
2011-06-30,8.364,14.136,5.773,30.455
2011-07-01,6.696,8.391,1.696,25.583
2011-07-02,4.792,6.75,1.958,17.042
2011-07-03,7.542,9.25,1.708,25.75
2011-07-04,9.0,11.708,2.708,33.167
2011-07-05,6.5,7.167,0.667,19.583
2011-07-06,8.435,9.261,0.826,23.217
2011-07-07,10.75,15.0,4.25,19.522
2011-07-08,11.13,16.043,4.913,23.917
2011-07-09,9.583,12.417,2.833,25.167
2011-07-10,6.958,8.833,1.875,22.583
2011-07-11,6.458,10.083,3.625,11.292
2011-07-12,6.75,9.875,3.125,13.333
2011-07-13,7.542,13.417,5.875,10.5
2011-07-14,5.792,13.958,8.167,14.625
2011-07-15,6.87,9.826,2.957,23.333
2011-07-16,4.042,5.292,1.25,17.708
2011-07-17,2.75,4.083,1.333,19.583
2011-07-18,2.583,3.917,1.333,18.333
2011-07-19,2.042,2.625,0.583,23.208
2011-07-20,2.333,3.0,0.667,12.167
2011-07-21,2.25,3.708,1.458,10.333
2011-07-22,4.957,6.609,1.652,21.458
2011-07-23,3.5,4.958,1.458,25.208
2011-07-24,5.417,7.333,1.917,32.083
2011-07-25,4.458,5.917,1.458,17.042
2011-07-26,6.958,9.5,2.542,17.458
2011-07-27,11.042,14.75,3.708,15.5
2011-07-28,6.667,10.917,4.25,22.542
2011-07-29,4.87,7.261,2.391,19.542
2011-07-30,4.75,6.167,1.417,22.875
2011-07-31,6.625,7.792,1.167,24.5
2011-08-01,9.25,10.708,1.458,24.625
2011-08-02,11.417,13.542,2.125,29.458
2011-08-03,8.042,11.125,3.083,27.125
2011-08-04,7.042,8.708,1.667,19.708
2011-08-05,6.478,8.391,1.913,10.792
2011-08-06,6.667,8.375,1.708,12.0
2011-08-07,8.375,9.792,1.417,25.25
2011-08-08,12.0,13.292,1.292,30.304
2011-08-09,12.667,14.25,1.583,39.708
2011-08-10,9.833,11.542,1.708,41.292
2011-08-11,5.833,7.458,1.625,19.292
2011-08-12,4.478,4.783,0.304,23.167
2011-08-13,5.417,6.208,0.792,24.292
2011-08-14,5.75,6.333,0.583,44.5
2011-08-15,5.375,6.042,0.667,29.625
2011-08-16,6.083,6.708,0.625,29.125
2011-08-17,10.708,13.458,2.75,36.708
2011-08-18,11.875,15.417,3.542,35.625
2011-08-19,8.261,13.217,4.957,12.542
2011-08-20,8.083,8.75,0.667,9.5
2011-08-21,9.167,9.917,0.75,18.0
2011-08-22,11.75,13.5,1.75,16.708
2011-08-23,10.167,11.792,1.625,29.875
2011-08-24,8.5,13.0,4.5,16.917
2011-08-25,8.167,14.667,6.5,9.417
2011-08-26,7.652,10.391,2.739,13.7
2011-08-27,6.625,9.125,2.5,18.625
2011-08-28,7.0,7.625,0.625,32.042
2011-08-29,7.167,8.125,0.958,23.75
2011-08-30,8.625,9.833,1.208,24.0
2011-08-31,12.421,15.842,3.421,18.958
2011-09-01,6.714,11.667,4.952,14.5
2011-09-02,3.87,6.435,2.565,22.167
