date,NO2_mean,NOX_mean,NO_mean
2017-01-01,3.458,3.833,0.375
2017-01-02,3.042,3.708,0.667
2017-01-03,2.458,2.792,0.333
2017-01-04,3.625,4.75,1.125
2017-01-05,8.0,11.125,3.125
2017-01-06,8.696,12.87,4.174
2017-01-07,4.708,5.792,1.083
2017-01-08,16.042,21.0,4.958
2017-01-09,9.208,13.042,3.833
2017-01-10,8.958,12.792,3.833
2017-01-11,8.85,14.5,5.65
2017-01-12,7.958,12.375,4.417
2017-01-13,7.542,11.042,3.5
2017-01-14,4.375,5.917,1.542
2017-01-15,15.905,25.524,9.619
2017-01-16,18.87,30.565,11.696
2017-01-17,17.917,32.167,14.25
2017-01-18,8.25,11.083,2.833
2017-01-19,9.417,12.792,3.375
2017-01-20,6.875,8.75,1.875
2017-01-21,5.417,6.542,1.125
2017-01-22,12.167,17.458,5.292
2017-01-23,10.917,17.667,6.75
2017-01-24,5.208,8.75,3.542
2017-01-25,4.667,6.875,2.208
2017-01-26,4.913,7.435,2.522
2017-01-27,3.583,4.833,1.25
2017-01-28,8.292,9.917,1.625
2017-01-29,9.917,13.542,3.625
2017-01-30,10.458,14.625,4.167
2017-01-31,12.792,17.792,5.0
2017-02-01,12.0,16.522,4.522
2017-02-02,10.417,14.208,3.792
2017-02-03,8.833,11.708,2.875
2017-02-04,5.0,6.417,1.417
2017-02-05,7.13,11.391,4.261
2017-02-06,6.708,10.417,3.708
2017-02-07,7.875,11.5,3.625
2017-02-08,9.583,13.417,3.833
2017-02-09,14.708,19.542,4.833
2017-02-10,20.958,26.292,5.333
2017-02-11,5.875,6.833,0.958
2017-02-12,6.375,9.333,2.958
2017-02-13,8.125,12.208,4.083
2017-02-14,14.391,19.174,4.783
2017-02-15,15.0,20.957,5.957
2017-02-16,12.083,15.75,3.667
2017-02-17,8.167,10.542,2.375
2017-02-18,2.292,2.792,0.5
2017-02-19,9.583,12.542,2.958
2017-02-20,7.25,9.958,2.708
2017-02-21,8.708,12.0,3.292
2017-02-22,10.917,14.208,3.292
2017-02-23,10.333,13.792,3.458
2017-02-24,11.208,15.625,4.417
2017-02-25,7.087,8.174,1.087
2017-02-26,7.375,9.667,2.292
2017-02-27,8.917,11.0,2.083
2017-02-28,11.458,14.875,3.417
2017-03-01,4.348,6.13,1.783
2017-03-02,4.042,4.375,0.333
2017-03-03,14.0,18.0,4.0
2017-03-04,15.0,18.125,3.125
2017-03-05,15.583,22.625,7.042
2017-03-06,3.833,6.042,2.208
2017-03-07,12.833,15.667,2.833
2017-03-08,13.167,15.75,2.583
2017-03-09,3.5,4.875,1.375
2017-03-10,2.875,4.125,1.25
2017-03-11,5.0,6.667,1.667
2017-03-12,7.125,9.042,1.917
2017-03-13,16.708,21.417,4.708
2017-03-14,13.833,17.958,4.125
2017-03-15,15.042,22.208,7.167
2017-03-16,6.739,10.348,3.609
2017-03-17,5.957,7.87,1.913
2017-03-18,10.875,12.875,2.0
2017-03-19,17.25,20.708,3.458
2017-03-20,11.167,14.0,2.833
2017-03-21,7.042,7.833,0.792
2017-03-22,5.875,8.625,2.75
2017-03-23,3.958,5.75,1.792
2017-03-24,7.833,9.583,1.75
2017-03-25,9.0,10.333,1.333
2017-03-26,14.909,18.591,3.682
2017-03-27,19.818,24.045,4.227
2017-03-28,11.75,14.25,2.5
2017-03-29,10.083,12.625,2.542
2017-03-30,5.083,6.458,1.375
2017-03-31,9.0,11.542,2.542
2017-04-03,8.692,10.462,1.769
2017-04-04,7.875,9.417,1.542
2017-04-05,12.0,14.167,2.167
2017-04-06,8.708,11.292,2.583
2017-04-07,13.833,15.875,2.042
2017-04-08,12.583,16.125,3.542
2017-04-09,7.417,9.292,1.875
2017-04-10,14.833,18.625,3.792
2017-04-11,11.045,12.909,1.864
2017-04-12,3.667,4.292,0.625
2017-04-13,7.417,9.083,1.667
2017-04-14,12.875,16.583,3.708
2017-04-15,13.0,15.625,2.625
2017-04-16,7.583,8.875,1.292
2017-04-17,11.167,14.042,2.875
2017-04-18,7.208,8.958,1.75
2017-04-19,6.292,8.292,2.0
2017-04-20,8.417,9.833,1.417
2017-04-21,13.913,16.696,2.783
2017-04-22,5.417,6.5,1.083
2017-04-23,3.583,4.167,0.583
2017-04-24,6.208,7.292,1.083
2017-04-25,8.208,10.75,2.542
2017-04-26,10.0,13.13,3.13
2017-04-27,4.0,4.792,0.792
2017-04-28,8.375,10.417,2.042
2017-04-29,8.917,10.667,1.75
2017-04-30,8.958,9.958,1.0
2017-05-01,8.524,11.524,3.0
2017-05-02,5.417,6.292,0.875
2017-05-03,6.125,7.042,0.917
2017-05-04,7.208,8.083,0.875
2017-05-05,4.917,5.417,0.5
2017-05-06,5.625,6.708,1.083
2017-05-07,5.458,5.75,0.292
2017-05-08,9.292,10.917,1.625
2017-05-09,13.0,14.917,1.917
2017-05-10,12.583,13.125,0.542
2017-05-11,7.913,9.217,1.304
2017-05-12,9.5,11.375,1.875
2017-05-13,8.458,8.792,0.333
2017-05-14,6.208,7.917,1.708
2017-05-15,6.13,7.261,1.13
2017-05-16,8.25,10.167,1.917
2017-05-17,8.25,10.458,2.208
2017-05-18,5.875,6.917,1.042
2017-05-19,6.333,6.875,0.542
2017-05-20,9.292,10.042,0.75
2017-05-21,7.478,7.826,0.348
2017-05-22,6.917,8.125,1.208
2017-05-23,6.875,7.875,1.0
2017-05-24,6.125,7.458,1.333
2017-05-25,9.292,11.083,1.792
2017-05-26,9.75,10.958,1.208
2017-05-27,4.042,4.667,0.625
2017-05-28,2.708,3.167,0.458
2017-05-29,8.75,11.208,2.458
2017-05-30,10.087,11.913,1.826
2017-05-31,7.478,8.783,1.304
2017-06-01,5.75,6.875,1.125
2017-06-02,4.375,5.333,0.958
2017-06-03,2.5,3.667,1.167
2017-06-04,1.208,1.75,0.542
2017-06-05,3.708,4.792,1.083
2017-06-06,6.0,7.375,1.375
2017-06-07,8.625,10.75,2.125
2017-06-08,8.25,9.042,0.792
2017-06-09,5.542,7.083,1.542
2017-06-10,7.304,8.87,1.565
2017-06-11,3.708,3.958,0.25
2017-06-12,2.435,3.087,0.652
2017-06-13,4.75,5.833,1.083
2017-06-14,6.25,7.417,1.167
2017-06-15,8.708,10.458,1.75
2017-06-16,5.375,6.083,0.708
2017-06-17,4.208,4.833,0.625
2017-06-18,6.625,7.583,0.958
2017-06-19,8.25,9.417,1.167
2017-06-20,7.609,8.783,1.174
2017-06-21,6.958,8.208,1.25
2017-06-22,6.958,8.167,1.208
2017-06-23,7.542,8.292,0.75
2017-06-24,6.0,6.333,0.333
2017-06-25,4.042,4.208,0.167
2017-06-26,6.304,8.043,1.739
2017-06-27,8.542,11.25,2.708
2017-06-28,9.0,10.292,1.292
2017-06-29,8.333,11.708,3.375
2017-06-30,8.522,9.565,1.043
2017-07-01,5.708,9.542,3.833
2017-07-02,4.417,5.333,0.917
2017-07-03,7.667,11.095,3.429
2017-07-04,5.875,8.583,2.708
2017-07-05,5.5,6.708,1.208
2017-07-06,5.625,6.708,1.083
2017-07-07,7.167,8.875,1.708
2017-07-08,3.875,4.792,0.917
2017-07-09,3.792,4.458,0.667
2017-07-10,4.652,8.174,3.522
2017-07-11,3.625,8.125,4.5
2017-07-12,5.917,8.667,2.75
2017-07-13,5.333,8.583,3.25
2017-07-14,4.208,8.208,4.0
2017-07-15,3.333,6.458,3.125
2017-07-16,3.917,4.667,0.75
2017-07-17,6.125,7.417,1.292
2017-07-18,6.708,8.708,2.0
2017-07-19,6.25,8.083,1.833
2017-07-20,7.478,10.217,2.739
2017-07-21,6.174,10.174,4.0
2017-07-22,3.083,6.917,3.833
2017-07-23,3.125,5.5,2.375
2017-07-24,4.292,8.0,3.708
2017-07-25,8.417,13.0,4.583
2017-07-26,5.917,8.25,2.333
2017-07-27,9.167,10.667,1.5
2017-07-28,8.375,10.958,2.583
2017-07-29,5.083,6.667,1.583
2017-07-30,2.696,3.261,0.565
2017-07-31,4.391,6.696,2.304
2017-08-01,5.25,7.375,2.125
