date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.958,79.0,62.417,39.0,12.583,13.87,15.826,1.957,17.292,3.087,15.0,7.9,3.483,-0.3,204.542
2011-01-02,188.25,87.0,61.417,38.0,8.417,6.958,7.542,0.583,7.25,2.625,9.833,10.2,4.908,1.7,196.667
2011-01-03,187.167,71.0,56.625,39.0,7.917,7.625,8.292,0.667,10.375,2.042,10.375,9.0,5.146,2.9,195.083
2011-01-04,188.875,85.0,53.958,32.0,7.667,5.292,5.667,0.375,22.542,4.625,21.208,8.9,4.371,0.9,196.542
2011-01-05,189.417,93.0,78.083,59.0,9.25,12.292,13.833,1.542,5.708,1.667,7.917,6.0,2.038,0.2,198.667
2011-01-06,191.208,82.0,67.333,43.0,14.917,21.625,31.333,9.708,13.25,2.792,12.375,9.3,4.329,0.9,206.125
2011-01-07,189.583,67.0,52.917,33.0,7.667,7.583,8.417,0.833,5.625,1.958,6.667,8.2,4.362,1.1,197.25
2011-01-08,190.75,72.0,52.375,35.0,8.542,7.917,8.875,0.958,6.75,2.083,6.833,8.8,3.808,0.5,199.292
2011-01-09,190.75,68.0,60.708,49.0,9.958,11.667,13.125,1.458,12.083,3.333,11.5,10.1,4.808,1.2,200.708
2011-01-10,190.565,84.0,65.042,43.0,12.609,18.917,26.042,7.125,18.875,2.708,17.167,11.7,5.904,1.5,203.174
2011-01-11,189.958,80.0,58.625,39.0,11.667,15.696,20.304,4.609,19.458,3.261,18.083,11.0,5.133,1.2,201.625
2011-01-12,189.667,76.0,50.708,32.0,10.167,15.833,19.875,4.042,8.875,2.333,8.5,7.2,1.979,-0.9,199.833
2011-01-13,190.042,74.0,59.833,38.0,11.167,19.042,28.042,9.0,14.208,4.667,14.5,9.8,4.412,0.0,201.208
2011-01-14,190.458,80.0,62.833,46.0,7.75,8.333,9.083,0.75,12.417,3.042,12.375,7.9,5.125,3.0,198.208
2011-01-15,188.292,73.0,59.458,46.0,5.417,5.792,6.333,0.542,8.292,2.042,9.167,8.7,5.65,3.9,193.708
2011-01-16,189.818,78.0,50.458,38.0,9.818,18.583,22.583,4.0,14.458,2.292,11.75,6.3,4.329,2.6,199.636
