date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,7.375,19.333,37.75,18.417,,17.458
2011-01-02,5.375,9.5,17.833,8.333,,8.333
2011-01-03,5.917,8.958,18.333,9.375,,10.583
2011-01-04,4.478,8.833,18.125,9.292,,16.958
2011-01-05,4.083,15.083,36.833,21.75,,2.75
2011-01-06,5.708,27.25,78.208,50.958,,11.833
2011-01-07,4.208,15.042,36.917,21.875,,1.958
2011-01-08,4.792,11.333,24.875,13.542,,3.792
2011-01-09,6.167,20.625,50.375,29.75,,14.833
2011-01-10,7.875,29.583,92.625,63.042,,21.25
2011-01-11,6.75,20.417,52.625,32.208,,20.25
2011-01-12,7.292,27.125,85.25,58.125,,8.0
2011-01-13,8.125,26.652,89.87,63.217,,12.864
2011-01-14,4.826,15.417,41.625,26.208,,15.583
2011-01-15,3.75,9.542,21.917,12.375,,6.625
2011-01-16,5.083,28.083,87.708,59.625,,13.417
2011-01-17,6.083,29.917,98.583,68.667,,13.708
2011-01-18,7.875,34.583,124.625,90.042,,20.417
2011-01-19,8.208,36.042,131.583,95.542,,21.458
2011-01-20,6.208,34.083,95.042,60.958,,13.292
2011-01-21,7.083,31.125,92.333,61.208,,12.708
2011-01-22,4.958,13.625,27.792,14.167,,5.083
2011-01-23,4.625,13.417,31.958,18.542,,2.167
2011-01-24,3.652,18.458,51.5,33.042,,4.875
2011-01-25,3.875,17.957,46.478,28.522,,11.333
2011-01-26,4.542,21.042,56.5,35.458,,6.583
2011-01-27,5.083,17.667,40.792,23.125,,15.875
2011-01-28,5.292,17.625,40.125,22.5,,15.875
2011-01-29,4.708,11.625,24.833,13.208,,6.542
2011-01-30,5.125,21.417,58.208,36.792,,7.042
2011-01-31,5.583,20.458,53.583,33.125,,5.208
2011-02-01,7.375,27.458,92.833,65.375,,18.625
2011-02-02,5.875,15.958,39.125,23.167,,7.958
2011-02-03,4.391,22.583,58.708,36.125,,7.667
2011-02-04,4.583,22.833,69.958,47.125,,20.958
2011-02-05,4.333,15.375,32.167,16.792,,25.708
2011-02-06,7.083,34.792,108.458,73.667,,43.708
2011-02-07,6.125,28.25,83.583,55.333,,18.5
2011-02-08,2.875,13.043,33.435,20.391,,5.087
2011-02-09,3.292,13.583,32.208,18.625,,6.583
2011-02-10,3.75,20.667,54.042,33.375,,9.208
2011-02-11,3.75,13.708,32.375,18.667,,6.917
2011-02-12,3.833,9.5,20.792,11.292,,7.917
2011-02-13,5.522,34.75,95.5,60.75,,13.417
2011-02-14,6.25,35.458,120.417,84.958,,18.458
2011-02-15,4.667,28.208,76.542,48.333,,23.292
2011-02-16,3.542,22.25,53.875,31.625,,12.458
2011-02-17,3.583,17.458,43.958,26.5,,8.708
2011-02-18,3.458,12.125,28.917,16.792,,7.292
2011-02-19,5.167,16.292,35.333,19.042,,10.042
2011-02-20,5.917,27.083,75.708,48.625,,11.792
2011-02-21,6.917,31.542,95.25,63.708,,16.792
2011-02-22,7.375,32.0,74.696,42.696,,32.75
2011-02-23,5.826,25.583,67.875,42.292,,28.333
2011-02-24,4.708,21.409,47.136,25.727,,31.75
2011-02-25,5.167,21.333,50.0,28.667,,23.042
2011-02-26,3.125,5.917,12.125,6.208,,3.708
2011-02-27,4.042,18.667,47.042,28.375,,12.625
2011-02-28,5.542,27.25,68.0,40.75,,14.125
2011-03-01,6.625,33.167,78.042,44.875,,21.583
2011-03-02,9.042,34.958,114.042,79.083,,32.333
2011-03-03,6.25,20.542,47.25,26.708,,14.0
2011-03-04,5.826,22.917,42.667,19.75,,27.167
2011-03-05,5.792,31.833,81.708,49.875,,13.292
2011-03-06,6.875,29.083,84.0,54.917,,15.875
2011-03-07,6.458,21.632,46.053,24.421,,15.429
2011-03-08,8.167,23.875,52.292,28.417,,6.667
2011-03-09,8.083,27.167,66.958,39.792,,18.917
2011-03-10,6.875,16.25,35.125,18.875,,9.0
2011-03-11,5.833,10.833,20.583,9.75,,8.292
2011-03-12,6.042,14.792,35.167,20.375,,8.958
2011-03-13,7.667,22.556,48.222,25.667,,9.588
2011-03-14,4.522,30.826,74.087,43.261,,14.375
2011-03-15,3.917,26.417,60.708,34.292,,18.708
2011-03-16,3.667,26.0,54.375,28.375,,19.625
2011-03-17,6.375,33.542,71.333,37.792,,29.5
2011-03-18,5.375,18.917,37.958,19.042,,14.0
2011-03-19,2.125,15.0,36.75,21.75,,9.292
2011-03-20,2.75,20.917,47.667,26.75,,11.083
2011-03-21,2.75,19.5,45.625,26.125,,11.417
