date,NO2_mean,NOX_mean,NO_mean
2018-01-01,12.087,15.043,2.957
2018-01-02,6.667,8.167,1.5
2018-01-03,10.958,13.375,2.417
2018-01-04,20.208,29.833,9.625
2018-01-05,12.167,15.375,3.208
2018-01-06,13.375,16.792,3.417
2018-01-07,29.375,57.25,27.875
2018-01-08,31.478,61.826,30.348
2018-01-09,21.208,34.125,12.917
2018-01-10,35.208,65.042,29.833
2018-01-11,29.75,58.583,28.833
2018-01-12,26.375,41.25,14.875
2018-01-13,11.792,14.542,2.75
2018-01-14,24.0,37.25,13.25
2018-01-15,34.826,72.348,37.522
2018-01-16,28.875,52.875,24.0
2018-01-17,24.25,46.167,21.917
2018-01-18,22.958,35.833,12.875
2018-01-19,28.0,43.25,15.25
2018-01-20,18.917,26.167,7.25
2018-01-21,24.958,36.208,11.25
2018-01-22,24.913,40.174,15.261
2018-01-23,35.292,80.417,45.125
2018-01-24,21.375,34.667,13.292
2018-01-25,31.25,56.708,25.458
2018-01-26,12.583,17.167,4.583
2018-01-27,11.625,18.167,6.542
2018-01-28,29.458,48.583,19.125
2018-01-29,22.0,35.739,13.739
2018-01-30,31.583,58.542,26.958
2018-01-31,32.375,55.792,23.417
2018-02-01,22.0,41.25,19.25
2018-02-02,27.667,51.208,23.542
2018-02-03,21.375,29.458,8.083
2018-02-04,22.0,31.0,9.0
2018-02-05,31.261,60.304,29.043
2018-02-06,36.0,68.333,32.333
2018-02-07,29.917,55.833,25.917
2018-02-08,17.875,25.833,7.958
2018-02-09,24.25,32.625,8.375
2018-02-10,7.792,9.875,2.083
2018-02-11,22.625,30.042,7.417
2018-02-12,24.609,36.0,11.391
2018-02-13,28.667,40.375,11.708
2018-02-14,24.917,37.375,12.458
2018-02-15,35.833,60.583,24.75
2018-02-16,22.417,34.333,11.917
2018-02-17,16.333,20.292,3.958
2018-02-18,32.375,51.292,18.917
2018-02-19,40.043,75.739,35.696
2018-02-20,25.667,43.542,17.875
2018-02-21,21.083,31.25,10.167
2018-02-22,25.917,35.375,9.458
2018-02-23,10.25,13.417,3.167
2018-02-24,23.083,28.375,5.292
2018-02-25,24.167,36.167,12.0
2018-02-26,20.522,26.87,6.348
2018-02-27,39.368,55.895,16.526
2018-02-28,31.043,43.739,12.696
2018-03-01,20.542,27.125,6.583
2018-03-02,17.542,20.917,3.375
2018-03-03,24.125,28.833,4.708
2018-03-04,23.542,31.958,8.417
2018-03-05,24.5,34.958,10.458
2018-03-06,31.833,47.958,16.125
2018-03-07,20.304,26.783,6.478
2018-03-08,19.958,28.708,8.75
2018-03-09,26.75,40.208,13.458
2018-03-10,18.167,22.208,4.042
2018-03-11,27.042,36.625,9.583
2018-03-12,33.708,51.417,17.708
2018-03-13,24.5,39.5,15.0
2018-03-14,27.522,42.739,15.217
2018-03-15,27.375,45.542,18.167
2018-03-16,21.917,29.083,7.167
2018-03-17,15.875,19.25,3.375
2018-03-18,32.167,58.792,26.625
2018-03-19,31.0,45.167,14.167
2018-03-20,35.125,50.583,15.458
2018-03-21,29.0,36.087,7.087
2018-03-22,11.0,14.042,3.042
2018-03-23,12.0,14.75,2.75
2018-03-24,14.625,17.625,3.0
2018-03-25,28.792,44.208,15.417
2018-03-26,27.333,39.417,12.083
2018-03-27,26.458,31.292,4.833
2018-03-28,18.826,21.957,3.13
2018-03-29,26.042,38.542,12.5
2018-03-30,31.083,41.458,10.375
2018-03-31,10.417,11.708,1.292
2018-04-01,21.083,27.25,6.167
2018-04-02,35.25,49.792,14.542
2018-04-03,34.667,55.417,20.75
2018-04-04,23.13,34.478,11.348
2018-04-05,12.583,15.417,2.833
2018-04-06,19.833,26.542,6.708
2018-04-07,18.25,23.292,5.042
2018-04-08,12.083,15.125,3.042
2018-04-09,32.75,48.625,15.875
2018-04-10,17.625,22.083,4.458
2018-04-11,35.348,47.87,12.522
2018-04-12,29.667,41.542,11.875
2018-04-13,23.875,31.333,7.458
2018-04-14,20.375,26.458,6.083
2018-04-15,9.417,11.417,2.0
2018-04-16,19.19,25.286,6.095
2018-04-17,33.333,46.625,13.292
2018-04-18,27.348,38.261,10.913
2018-04-19,27.333,43.5,16.167
2018-04-20,30.875,41.25,10.375
2018-04-21,32.417,44.458,12.042
2018-04-22,25.583,31.5,5.917
2018-04-23,18.042,30.75,12.708
2018-04-24,7.625,7.792,0.167
2018-04-25,15.609,21.739,6.13
2018-04-26,19.917,26.5,6.583
2018-04-27,28.625,36.958,8.333
2018-04-28,20.208,24.0,3.792
2018-04-29,15.042,18.167,3.125
2018-04-30,24.167,27.583,3.417
2018-05-01,24.125,27.875,3.75
2018-05-02,19.348,24.348,5.0
2018-05-03,11.417,13.083,1.667
2018-05-04,11.708,12.917,1.208
2018-05-05,17.0,18.708,1.708
2018-05-06,18.333,19.958,1.625
2018-05-07,25.583,33.625,8.042
2018-05-08,17.583,21.458,3.875
2018-05-09,22.478,30.0,7.522
2018-05-10,20.792,28.333,7.542
2018-05-11,26.542,38.583,12.042
2018-05-12,22.625,30.5,7.875
2018-05-13,18.125,21.125,3.0
2018-05-14,16.333,21.833,5.5
2018-05-15,21.708,28.375,6.667
2018-05-16,23.043,32.391,9.348
2018-05-17,26.833,37.125,10.292
2018-05-18,23.958,33.375,9.417
2018-05-19,6.917,9.542,2.625
2018-05-20,7.875,9.833,1.958
2018-05-21,21.667,29.833,8.167
2018-05-22,15.917,23.75,7.833
2018-05-23,26.087,32.913,6.826
2018-05-24,19.208,24.875,5.667
2018-05-25,33.625,46.458,12.833
2018-05-26,27.0,30.542,3.542
2018-05-27,21.583,25.792,4.208
2018-05-28,15.0,16.542,1.542
