date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2013-05-14,26.666666666666668,28.541666666666668,1.875,11.347826086956522,
2013-05-15,17.166666666666668,18.5,1.3333333333333333,7.166666666666667,
2013-05-16,5.75,6.041666666666667,0.2916666666666667,3.4583333333333335,
2013-05-17,8.833333333333334,9.291666666666666,0.4583333333333333,4.083333333333333,
2013-05-18,7.913043478260869,8.173913043478262,0.2608695652173913,4.083333333333333,
2013-05-19,5.666666666666667,5.833333333333333,0.16666666666666666,2.125,
2013-05-20,15.5,16.625,1.125,4.416666666666667,
2013-05-21,21.5,24.083333333333332,2.5833333333333335,6.708333333333333,
2013-05-22,20.0,20.791666666666668,0.7916666666666666,8.666666666666666,
2013-05-23,17.583333333333332,18.208333333333332,0.625,7.541666666666667,
2013-05-24,15.583333333333334,16.25,0.6666666666666666,6.875,
2013-05-25,10.166666666666666,10.25,0.08333333333333333,5.125,
2013-05-26,4.3478260869565215,5.3478260869565215,1.0,3.8333333333333335,
2013-05-27,4.458333333333333,5.458333333333333,1.0,3.3333333333333335,
2013-05-28,2.875,3.875,1.0,2.0416666666666665,
2013-05-29,10.541666666666666,12.416666666666666,1.875,3.375,
2013-05-30,17.541666666666668,19.583333333333332,2.0416666666666665,4.708333333333333,
2013-05-31,9.625,11.208333333333334,1.5833333333333333,4.291666666666667,
2013-06-01,8.416666666666666,9.833333333333334,1.4166666666666667,2.875,
2013-06-02,8.375,9.708333333333334,1.3333333333333333,3.0833333333333335,
2013-06-03,16.52173913043478,17.782608695652176,1.2608695652173914,5.208333333333333,
2013-06-04,17.375,18.958333333333332,1.5833333333333333,6.3478260869565215,
2013-06-05,17.25,18.666666666666668,1.4166666666666667,5.75,
2013-06-06,10.541666666666666,11.625,1.0833333333333333,3.4583333333333335,
2013-06-07,10.083333333333334,11.0,0.9166666666666666,5.958333333333333,
2013-06-08,9.916666666666666,10.708333333333334,0.7916666666666666,5.208333333333333,
2013-06-09,7.291666666666667,7.916666666666667,0.625,4.0,
2013-06-10,5.541666666666667,5.916666666666667,0.375,3.1666666666666665,
2013-06-11,7.130434782608695,7.434782608695652,0.30434782608695654,3.4583333333333335,
2013-06-12,8.583333333333334,8.958333333333334,0.375,4.125,
2013-06-13,16.75,19.208333333333332,2.4583333333333335,6.666666666666667,
2013-06-14,13.041666666666666,14.0,0.9583333333333334,7.541666666666667,
2013-06-15,12.083333333333334,12.875,0.7916666666666666,2.8333333333333335,
2013-06-16,16.208333333333332,18.875,2.6666666666666665,6.041666666666667,
2013-06-17,15.041666666666666,17.416666666666668,2.375,5.666666666666667,
2013-06-18,16.625,18.833333333333332,2.2083333333333335,5.625,
2013-06-19,11.0,12.608695652173912,1.608695652173913,3.75,
2013-06-20,12.291666666666666,12.541666666666666,0.25,2.75,
2013-06-21,13.083333333333334,13.375,0.2916666666666667,2.5,
2013-06-22,13.416666666666666,14.041666666666666,0.625,4.5,
2013-06-23,13.375,13.958333333333334,0.5833333333333334,6.416666666666667,
2013-06-24,12.666666666666666,13.166666666666666,0.5,5.791666666666667,
2013-06-25,16.304347826086957,18.695652173913043,2.391304347826087,4.75,
2013-06-26,9.5,9.625,0.125,2.652173913043478,
2013-06-27,16.695652173913043,18.26086956521739,1.565217391304348,4.75,
2013-06-28,9.833333333333334,10.208333333333334,0.375,4.333333333333333,
2013-06-29,8.458333333333334,9.291666666666666,0.8333333333333334,4.333333333333333,
2013-06-30,4.25,4.333333333333333,0.08333333333333333,3.6666666666666665,
2013-07-01,7.083333333333333,7.458333333333333,0.375,3.9166666666666665,
2013-07-02,16.458333333333332,18.458333333333332,2.0,5.958333333333333,
2013-07-03,15.166666666666666,17.5,2.3333333333333335,3.7916666666666665,
2013-07-04,18.083333333333332,20.375,2.2916666666666665,3.875,
2013-07-05,16.26086956521739,21.217391304347824,4.956521739130435,4.875,
2013-07-06,10.583333333333334,15.708333333333334,5.125,4.416666666666667,
2013-07-07,9.708333333333334,10.833333333333334,1.125,6.041666666666667,
2013-07-08,13.5,15.791666666666666,2.2916666666666665,6.541666666666667,
2013-07-09,14.458333333333334,19.75,5.291666666666667,6.125,
2013-07-10,20.708333333333332,26.541666666666668,5.833333333333333,8.583333333333334,
2013-07-11,18.875,21.833333333333332,2.9583333333333335,7.083333333333333,
2013-07-12,17.166666666666668,21.875,4.708333333333333,6.958333333333333,
2013-07-13,8.956521739130435,12.347826086956522,3.391304347826087,4.208333333333333,
2013-07-14,6.875,8.0,1.125,3.7083333333333335,
2013-07-15,10.083333333333334,12.625,2.5416666666666665,2.875,
2013-07-16,13.916666666666666,18.333333333333332,4.416666666666667,6.043478260869565,
2013-07-17,15.833333333333334,17.916666666666668,2.0833333333333335,6.625,
2013-07-18,11.875,14.791666666666666,2.9166666666666665,5.0,
2013-07-19,11.458333333333334,12.375,0.9166666666666666,4.583333333333333,
2013-07-20,13.625,14.666666666666666,1.0416666666666667,7.166666666666667,
2013-07-21,6.739130434782608,6.739130434782608,0.0,6.125,
2013-07-22,11.75,12.833333333333334,1.0833333333333333,6.0,
2013-07-23,15.041666666666666,17.666666666666668,2.625,5.875,
2013-07-24,13.708333333333334,15.291666666666666,1.5833333333333333,6.75,
2013-07-25,18.208333333333332,21.583333333333332,3.375,6.125,
2013-07-26,11.666666666666666,12.375,0.7083333333333334,6.25,
2013-07-27,9.708333333333334,10.0,0.2916666666666667,5.791666666666667,
2013-07-28,5.541666666666667,5.541666666666667,0.0,3.7916666666666665,
2013-07-29,15.045454545454545,19.09090909090909,4.045454545454546,6.173913043478261,
2013-07-30,16.458333333333332,18.083333333333332,1.625,5.541666666666667,
2013-07-31,17.458333333333332,19.416666666666668,1.9583333333333333,5.0,
2013-08-01,17.875,21.0,3.125,4.083333333333333,
2013-08-02,10.083333333333334,11.0,0.9166666666666666,3.3043478260869565,
2013-08-03,8.416666666666666,8.791666666666666,0.375,3.6666666666666665,
2013-08-04,7.25,7.666666666666667,0.4166666666666667,4.375,
2013-08-05,11.041666666666666,12.541666666666666,1.5,4.666666666666667,
2013-08-06,12.956521739130435,14.956521739130435,2.0,4.478260869565218,
2013-08-07,13.041666666666666,14.708333333333334,1.6666666666666667,5.375,
2013-08-08,15.916666666666666,17.666666666666668,1.75,4.5,
2013-08-09,16.875,18.166666666666668,1.2916666666666667,6.125,
2013-08-10,14.291666666666666,15.041666666666666,0.75,6.458333333333333,
2013-08-11,8.958333333333334,9.291666666666666,0.3333333333333333,5.958333333333333,
2013-08-12,7.208333333333333,7.375,0.16666666666666666,5.5,
2013-08-13,8.291666666666666,8.458333333333334,0.16666666666666666,6.166666666666667,
2013-08-14,8.652173913043478,9.130434782608695,0.4782608695652174,6.875,
2013-08-15,7.583333333333333,7.791666666666667,0.20833333333333334,6.791666666666667,
2013-08-16,7.125,7.375,0.25,5.625,
2013-08-17,6.625,7.208333333333333,0.5833333333333334,5.583333333333333,
2013-08-18,7.875,9.166666666666666,1.2916666666666667,6.875,
2013-08-19,8.541666666666666,11.125,2.5833333333333335,6.666666666666667,
2013-08-20,11.0,12.541666666666666,1.5416666666666667,6.958333333333333,
2013-08-21,11.458333333333334,12.916666666666666,1.4583333333333333,6.958333333333333,
2013-08-22,11.130434782608695,12.565217391304348,1.434782608695652,5.125,
2013-08-23,9.866666666666667,12.333333333333334,2.466666666666667,3.8666666666666667,
2013-08-24,10.958333333333334,12.541666666666666,1.5833333333333333,3.875,
2013-08-25,7.375,7.916666666666667,0.5416666666666666,3.8333333333333335,
2013-08-26,9.75,11.666666666666666,1.9166666666666667,4.833333333333333,
2013-08-27,13.708333333333334,16.5,2.7916666666666665,4.3478260869565215,
2013-08-28,12.875,13.541666666666666,0.6666666666666666,4.875,
2013-08-29,16.666666666666668,17.75,1.0833333333333333,6.791666666666667,
2013-08-30,16.61111111111111,20.944444444444443,4.333333333333333,3.625,
2013-08-31,9.416666666666666,13.041666666666666,3.625,3.2083333333333335,
2013-09-01,3.4166666666666665,3.7916666666666665,0.375,2.0,
2013-09-02,13.833333333333334,16.875,3.0416666666666665,2.6666666666666665,
2013-09-03,7.791666666666667,10.666666666666666,2.875,2.0416666666666665,
2013-09-04,8.791666666666666,10.041666666666666,1.25,1.8333333333333333,
