date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,192.25,15.792,18.667,35.917,17.25,,,208.042
2011-01-02,190.125,7.958,11.958,17.583,5.625,,,198.083
2011-01-03,191.0,12.875,15.583,22.375,6.792,,,203.875
2011-01-04,191.542,6.75,16.217,27.565,11.348,,,198.292
2011-01-05,189.652,15.304,28.458,60.208,31.75,,,204.957
2011-01-06,190.417,19.208,38.458,112.708,74.25,,,209.625
2011-01-07,190.625,18.292,28.958,76.417,47.458,,,208.917
2011-01-08,191.458,23.542,23.792,59.875,36.083,,,215.0
2011-01-09,194.0,20.375,28.042,63.625,35.583,,,214.375
2011-01-10,194.238,19.714,35.952,97.0,61.048,,,213.952
2011-01-11,190.583,9.0,25.087,60.696,35.609,,,199.583
2011-01-12,192.292,20.042,37.333,110.042,72.708,,,212.333
2011-01-13,191.458,14.208,28.208,78.458,50.25,,,205.667
2011-01-14,192.333,9.75,24.583,48.542,23.958,,,202.083
2011-01-15,190.826,13.783,28.792,59.458,30.667,,,204.609
2011-01-16,190.833,31.583,32.042,73.583,41.542,,,222.417
2011-01-17,189.792,35.583,41.5,149.125,107.625,,,225.375
2011-01-18,190.833,27.625,35.478,106.478,71.0,,,218.458
2011-01-19,189.667,34.5,32.0,68.917,36.917,,,224.167
2011-01-20,187.652,19.174,29.667,68.042,38.375,,,206.826
2011-01-21,187.667,28.208,29.917,69.042,39.125,,,215.875
2011-01-22,188.458,12.375,19.625,40.458,20.833,,,200.833
2011-01-23,189.478,8.609,22.217,49.261,27.043,,,198.087
2011-01-24,188.792,5.833,25.208,58.5,33.292,,,194.625
2011-01-25,190.833,9.167,29.565,73.435,43.87,,,200.0
2011-01-26,190.833,7.5,27.458,62.25,34.792,,,198.333
2011-01-27,191.833,12.0,33.75,74.125,40.375,,,203.833
2011-01-28,191.522,12.174,28.667,63.75,35.083,,,203.696
2011-01-29,190.875,15.875,26.417,60.167,33.75,,,206.75
2011-01-30,190.833,16.167,30.167,82.833,52.667,,,207.0
2011-01-31,190.375,16.583,37.792,108.375,70.583,,,206.958
2011-02-01,190.833,13.292,25.913,66.783,40.87,,,204.125
2011-02-02,189.826,5.739,21.542,47.208,25.667,,,195.565
2011-02-03,188.944,7.778,28.125,63.208,35.083,,,196.722
2011-02-04,,,24.167,48.5,24.333,,,
2011-02-05,,,27.0,53.708,26.708,,,
2011-02-06,184.083,26.667,28.273,57.773,29.5,,,210.75
2011-02-07,183.333,10.125,25.875,59.375,33.5,,,193.458
2011-02-08,181.542,5.083,18.826,43.261,24.435,,,186.625
2011-02-09,181.583,6.167,24.333,54.5,30.167,,,187.75
2011-02-10,181.583,12.458,33.292,85.333,52.042,,,194.042
2011-02-11,189.304,17.217,24.417,57.417,33.0,,,206.522
2011-02-12,190.333,14.417,26.875,49.042,22.167,,,204.75
2011-02-13,190.25,27.125,30.167,71.667,41.5,,,217.375
2011-02-14,190.375,28.958,34.167,103.542,69.375,,,219.333
2011-02-15,190.25,21.042,30.0,78.0,48.0,,,211.292
2011-02-16,189.522,13.913,33.875,85.208,51.333,,,203.435
2011-02-17,189.625,7.458,25.042,57.125,32.083,,,197.083
2011-02-18,191.458,12.0,24.375,52.625,28.25,,,203.458
2011-02-19,191.958,14.5,24.417,52.375,27.958,,,206.458
2011-02-20,191.083,26.542,39.125,110.0,70.875,,,217.625
2011-02-21,192.19,34.143,41.045,118.273,77.227,,,226.333
2011-02-22,190.917,27.583,32.217,54.652,22.435,,,218.5
2011-02-23,191.417,15.917,32.875,80.875,48.0,,,207.333
2011-02-24,192.0,17.375,34.708,69.875,35.167,,,209.375
