date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,13.458,22.542,9.083,2.0
2011-01-02,6.75,7.333,0.583,1.792
2011-01-03,9.5,10.625,1.125,2.391
2011-01-04,9.5,10.625,1.125,2.625
2011-01-05,16.348,23.261,6.913,0.75
2011-01-06,23.0,45.125,22.125,1.25
2011-01-07,18.917,34.792,15.875,1.083
2011-01-08,17.292,35.375,18.083,1.292
2011-01-09,18.792,32.583,13.792,2.542
2011-01-10,21.583,44.083,22.5,3.583
2011-01-11,11.792,14.708,2.917,1.348
2011-01-12,24.0,49.625,25.625,2.125
2011-01-13,16.0,35.391,19.391,2.667
2011-01-14,16.0,19.708,3.708,3.167
2011-01-15,18.167,22.375,4.208,1.542
2011-01-16,21.458,28.042,6.583,1.083
2011-01-17,25.292,66.0,40.708,3.429
2011-01-18,27.417,84.542,57.125,5.792
2011-01-19,22.5,39.417,16.917,4.375
2011-01-20,18.833,24.583,5.75,3.75
2011-01-21,20.957,42.391,21.435,3.292
2011-01-22,13.417,20.083,6.667,5.333
2011-01-23,9.208,11.5,2.292,3.75
2011-01-24,6.792,8.5,1.708,3.292
2011-01-25,13.583,18.917,5.333,4.083
2011-01-26,11.708,14.708,3.0,2.792
2011-01-27,21.833,35.0,13.167,3.875
2011-01-28,16.417,21.0,4.583,3.75
2011-01-29,17.087,31.783,14.696,3.083
2011-01-30,19.625,40.167,20.542,2.875
2011-01-31,23.25,43.667,20.417,3.667
2011-02-01,14.583,31.75,17.167,3.958
2011-02-02,9.25,11.0,1.75,3.13
2011-02-03,12.875,17.0,4.125,3.583
2011-02-04,13.5,17.833,4.333,5.5
2011-02-05,20.417,36.542,16.125,4.875
2011-02-06,20.0,27.435,7.435,6.083
2011-02-07,12.875,18.083,5.208,6.625
2011-02-08,5.667,6.75,1.083,4.083
2011-02-09,9.292,11.417,2.125,3.174
2011-02-10,17.75,36.375,18.625,3.75
2011-02-11,12.5,21.625,9.125,3.625
2011-02-12,14.875,20.125,5.25,4.708
2011-02-13,19.083,24.5,5.417,3.125
2011-02-14,26.913,69.087,42.174,3.0
2011-02-15,17.458,30.125,12.667,3.875
2011-02-16,21.043,37.696,16.652,4.087
2011-02-17,13.542,18.458,4.917,3.417
2011-02-18,12.042,15.958,3.917,2.958
2011-02-19,13.917,21.083,7.167,4.125
2011-02-20,26.417,55.708,29.292,6.25
2011-02-21,33.583,80.458,46.875,7.042
2011-02-22,24.0,29.957,5.957,5.5
2011-02-23,18.5,28.833,10.333,5.652
2011-02-24,20.583,27.458,6.875,7.25
2011-02-25,17.167,20.542,3.375,5.042
2011-02-26,5.958,7.333,1.375,3.0
2011-02-27,14.125,28.042,13.917,3.292
2011-02-28,16.167,22.25,6.083,4.125
2011-03-01,21.174,37.13,15.957,4.583
2011-03-02,21.083,32.417,11.333,5.542
2011-03-03,13.375,16.375,3.0,3.875
2011-03-04,10.875,11.958,1.083,2.667
2011-03-05,24.292,40.542,16.25,5.125
2011-03-06,18.542,39.125,20.583,5.792
2011-03-07,23.125,35.792,12.667,5.958
2011-03-08,26.625,51.208,24.583,6.792
2011-03-09,21.391,30.391,9.0,4.625
2011-03-10,15.455,31.273,15.818,2.818
2011-03-11,10.417,13.208,2.792,3.542
2011-03-12,9.458,10.292,0.833,2.833
2011-03-13,19.292,25.167,5.875,4.25
2011-03-14,27.292,50.875,23.583,7.25
2011-03-15,19.583,26.292,6.708,5.75
2011-03-16,24.625,31.875,7.25,5.0
2011-03-17,23.826,28.0,4.174,5.125
2011-03-18,18.167,22.042,3.875,5.042
2011-03-19,8.333,9.625,1.292,4.083
2011-03-20,16.75,25.167,8.417,5.583
2011-03-21,20.583,27.875,7.292,5.739
2011-03-22,30.375,57.083,26.708,7.917
2011-03-23,21.167,24.0,2.833,4.125
2011-03-24,8.042,8.625,0.583,5.458
2011-03-25,3.0,3.174,0.174,3.917
2011-03-26,9.25,10.458,1.208,3.458
2011-03-27,24.708,35.875,11.167,7.75
2011-03-28,22.542,31.417,8.875,7.375
2011-03-29,27.75,45.958,18.208,9.167
2011-03-30,22.917,39.542,16.625,7.875
2011-03-31,13.333,16.25,2.917,4.292
2011-04-01,38.292,62.5,24.208,4.25
2011-04-02,24.083,37.958,13.875,3.208
2011-04-03,6.875,7.25,0.375,0.375
2011-04-04,15.917,23.542,7.625,0.261
2011-04-05,24.083,39.083,15.0,1.667
2011-04-06,29.25,53.25,24.0,3.292
2011-04-07,22.25,32.125,9.875,3.5
2011-04-08,24.478,34.391,9.913,1.667
2011-04-09,11.792,14.583,2.792,2.125
2011-04-10,22.167,26.458,4.292,4.417
2011-04-11,20.583,27.25,6.667,2.708
2011-04-12,23.333,30.833,7.5,3.043
2011-04-13,24.5,44.958,20.458,3.833
2011-04-14,40.625,53.667,13.042,9.792
2011-04-15,40.333,59.75,19.417,2.958
2011-04-16,12.217,31.261,19.043,0.667
2011-04-17,13.75,16.292,2.542,0.917
2011-04-18,25.667,37.25,11.583,1.083
2011-04-19,10.625,13.208,2.583,0.542
2011-04-20,11.75,18.708,6.958,0.478
2011-04-21,25.0,43.458,18.458,3.875
2011-04-22,22.958,33.208,10.25,1.542
2011-04-23,14.417,18.125,3.708,0.333
2011-04-24,10.348,12.0,1.652,1.292
2011-04-25,15.167,19.75,4.583,1.625
2011-04-26,27.833,43.125,15.292,3.083
2011-04-27,21.0,41.208,20.208,1.5
2011-04-28,13.583,15.5,1.917,0.913
2011-04-29,17.333,20.583,3.25,1.958
2011-04-30,18.583,24.375,5.792,3.333
2011-05-01,10.042,11.25,1.208,0.958
2011-05-02,19.217,22.13,2.913,3.292
2011-05-03,16.833,19.125,2.292,1.167
2011-05-04,17.292,20.667,3.375,4.5
2011-05-05,11.958,13.042,1.083,1.083
2011-05-06,15.042,21.125,6.083,0.957
2011-05-07,9.125,10.083,0.958,1.667
2011-05-08,14.5,16.458,1.958,2.708
2011-05-09,21.458,23.792,2.333,4.0
2011-05-10,16.522,27.609,11.087,2.583
2011-05-11,13.125,22.583,9.458,1.625
2011-05-12,12.5,19.0,6.5,0.833
2011-05-13,7.5,8.667,1.167,1.5
2011-05-14,10.75,11.667,0.917,2.087
2011-05-15,18.875,21.792,2.917,4.0
2011-05-16,26.042,30.375,4.333,4.25
2011-05-17,21.25,24.583,3.333,2.333
2011-05-18,23.565,30.609,7.043,4.042
2011-05-19,22.625,29.833,7.208,2.583
2011-05-20,18.292,23.292,5.0,3.167
2011-05-21,12.583,14.625,2.042,2.292
2011-05-22,7.542,9.083,1.542,1.13
2011-05-23,8.583,9.75,1.167,0.083
2011-05-24,11.375,13.833,2.458,0.417
2011-05-25,14.333,16.708,2.375,1.375
2011-05-26,13.609,15.217,1.609,1.625
2011-05-27,12.667,13.875,1.208,0.708
2011-05-28,18.25,21.833,3.583,0.0
2011-05-29,6.667,8.125,1.458,0.0
2011-05-30,3.292,4.292,1.0,0.043
2011-05-31,9.417,14.667,5.25,0.375
2011-06-01,12.75,15.25,2.5,0.333
2011-06-02,11.25,15.083,3.833,0.542
2011-06-03,14.435,23.348,8.913,1.125
2011-06-04,19.208,27.208,8.0,3.792
2011-06-05,18.583,23.292,4.708,3.375
2011-06-06,21.5,29.125,7.625,3.125
2011-06-07,20.545,27.773,7.227,1.19
2011-06-08,19.125,22.792,3.667,1.125
2011-06-09,22.167,30.917,8.75,2.25
2011-06-10,19.435,26.087,6.652,0.304
2011-06-11,11.714,14.476,2.762,0.227
2011-06-12,10.875,13.625,2.75,0.083
2011-06-13,14.708,18.5,3.792,0.875
2011-06-14,22.083,29.583,7.5,2.227
2011-06-15,20.417,35.25,14.833,1.087
2011-06-16,17.708,22.708,5.0,0.167
2011-06-17,21.25,31.833,10.583,1.043
