date,SO2_mean
2011-01-01,4.833333333333333
2011-01-02,4.708333333333333
2011-01-03,6.833333333333333
2011-01-04,7.708333333333333
2011-01-05,3.5833333333333335
2011-01-06,5.5
2011-01-07,2.6666666666666665
2011-01-08,2.7083333333333335
2011-01-09,5.291666666666667
2011-01-10,6.333333333333333
2011-01-11,5.5
2011-01-12,6.0
2011-01-13,10.458333333333334
2011-01-14,13.708333333333334
2011-01-15,4.375
2011-01-16,2.4583333333333335
2011-01-17,2.0416666666666665
2011-01-18,5.708333333333333
2011-01-19,3.625
2011-01-20,2.25
2011-01-21,1.8333333333333333
2011-01-22,3.9583333333333335
2011-01-23,5.541666666666667
2011-01-24,9.083333333333334
2011-01-25,6.625
2011-01-26,5.541666666666667
2011-01-27,8.5
2011-01-28,4.208333333333333
2011-01-29,3.5833333333333335
2011-01-30,3.5833333333333335
2011-01-31,5.666666666666667
2011-02-01,8.416666666666666
2011-02-02,3.8260869565217392
2011-02-03,7.5
2011-02-04,9.5
2011-02-05,7.0
2011-02-06,4.291666666666667
2011-02-07,4.416666666666667
2011-02-08,5.0
2011-02-09,5.916666666666667
2011-02-10,6.130434782608695
2011-02-11,4.541666666666667
2011-02-12,4.833333333333333
2011-02-13,2.6666666666666665
2011-02-14,2.625
2011-02-15,2.75
2011-02-16,4.75
2011-02-17,6.041666666666667
2011-02-18,4.916666666666667
2011-02-19,4.25
2011-02-20,5.208333333333333
2011-02-21,7.666666666666667
2011-02-22,2.869565217391304
2011-02-23,4.625
2011-02-24,5.416666666666667
2011-02-25,4.833333333333333
2011-02-26,2.1666666666666665
2011-02-27,2.4166666666666665
2011-02-28,2.6666666666666665
2011-03-01,5.583333333333333
2011-03-02,7.375
2011-03-03,2.9166666666666665
2011-03-04,1.7391304347826086
2011-03-05,2.7916666666666665
2011-03-06,10.333333333333334
2011-03-07,6.541666666666667
2011-03-08,5.25
2011-03-09,2.75
2011-03-10,1.7916666666666667
2011-03-11,3.875
2011-03-12,5.333333333333333
2011-03-13,3.25
2011-03-14,4.916666666666667
2011-03-15,7.5
2011-03-16,3.6666666666666665
2011-03-17,5.541666666666667
2011-03-18,6.166666666666667
2011-03-19,3.9583333333333335
2011-03-20,7.125
2011-03-21,4.260869565217392
2011-03-22,8.375
2011-03-23,3.0
2011-03-24,12.583333333333334
2011-03-25,6.0
2011-03-26,4.958333333333333
2011-03-27,9.125
2011-03-28,13.041666666666666
2011-03-29,10.291666666666666
2011-03-30,8.541666666666666
2011-03-31,4.958333333333333
2011-04-01,12.916666666666666
2011-04-02,10.333333333333334
2011-04-03,3.7083333333333335
2011-04-04,3.6666666666666665
2011-04-05,5.583333333333333
2011-04-06,10.826086956521738
2011-04-07,8.541666666666666
2011-04-08,5.0
2011-04-09,7.5
2011-04-10,10.416666666666666
2011-04-11,9.041666666666666
2011-04-12,6.125
2011-04-13,10.083333333333334
2011-04-14,13.875
2011-04-15,9.375
2011-04-16,4.875
2011-04-17,5.25
2011-04-18,4.041666666666667
2011-04-19,7.666666666666667
