date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2011-02-20,193.0,10.708,20.0,27.667,7.667,7.0,203.708
2011-02-21,194.0,19.583,30.958,45.917,14.958,7.25,213.583
2011-02-22,189.9,12.55,19.35,20.15,0.8,4.909,202.45
2011-02-23,189.0,15.917,18.5,26.0,7.5,5.25,204.917
2011-02-24,190.208,12.042,13.708,15.625,1.917,6.958,202.25
2011-02-25,189.208,15.125,21.25,24.208,2.958,6.292,204.333
2011-02-26,187.708,7.625,5.792,5.917,0.125,3.833,195.333
2011-02-27,189.833,9.292,9.25,10.917,1.667,3.25,199.125
2011-02-28,190.125,10.583,11.875,13.083,1.208,3.958,200.708
2011-03-01,189.696,21.391,26.435,35.826,9.391,9.042,211.087
2011-03-02,188.375,17.333,22.0,31.208,9.208,6.583,205.708
2011-03-03,188.833,8.417,6.167,6.375,0.208,4.125,197.25
2011-03-04,190.375,11.375,8.875,9.208,0.333,3.417,201.75
2011-03-05,189.958,21.708,23.5,37.083,13.583,5.417,211.667
2011-03-06,189.5,19.75,21.083,37.708,16.625,6.25,209.25
2011-03-07,192.583,18.125,20.708,23.375,2.667,6.917,210.708
2011-03-08,194.375,18.875,25.875,30.75,4.875,8.542,213.25
2011-03-09,191.391,11.391,16.696,17.826,1.13,4.792,202.783
2011-03-10,189.5,8.75,7.708,8.708,1.0,3.5,198.25
2011-03-11,189.375,7.917,8.0,9.333,1.333,4.792,197.292
2011-03-12,190.375,7.542,7.333,8.167,0.833,4.333,197.917
2011-03-13,191.708,10.458,11.958,13.917,1.958,4.417,202.167
2011-03-14,192.0,12.583,20.083,24.708,4.625,8.542,204.583
2011-03-15,191.833,9.875,11.958,12.667,0.708,6.125,201.708
2011-03-16,191.458,10.458,18.083,19.5,1.417,4.958,201.917
2011-03-17,190.261,14.957,23.913,27.217,3.304,6.542,205.217
2011-03-18,195.125,15.0,19.875,23.208,3.333,6.25,210.125
2011-03-19,190.5,6.167,7.583,7.958,0.375,4.565,196.667
2011-03-20,191.083,8.917,14.958,17.667,2.708,6.708,200.0
2011-03-21,191.958,9.875,18.0,20.792,2.792,7.292,201.833
2011-03-22,192.958,15.417,26.833,38.833,12.0,8.667,208.375
2011-03-23,188.542,12.0,15.25,15.667,0.417,4.667,200.542
2011-03-24,190.042,9.167,,,,,199.208
2011-03-25,192.478,8.348,,,,,200.826
2011-03-26,194.273,8.818,,,,,203.091
2011-03-30,192.923,39.692,28.429,32.357,3.929,10.0,232.615
2011-03-31,190.458,19.5,12.333,12.583,0.25,4.042,209.958
2011-04-01,191.417,22.0,31.875,35.083,3.208,8.208,213.417
2011-04-02,190.292,18.875,25.917,31.0,5.083,5.208,209.167
2011-04-03,187.583,8.375,5.25,5.542,0.292,1.75,195.958
2011-04-04,188.478,10.087,7.833,8.833,1.0,1.333,198.565
2011-04-05,189.875,15.792,15.292,16.583,1.292,3.833,205.667
2011-04-06,190.208,20.25,29.0,34.542,5.542,6.625,210.458
2011-04-07,188.375,18.458,27.0,31.0,4.0,6.5,206.833
2011-04-08,187.739,16.522,19.652,23.174,3.522,2.391,204.261
2011-04-09,188.478,16.913,17.458,20.958,3.5,5.208,205.391
2011-04-10,190.625,16.042,19.667,21.708,2.042,8.75,206.667
2011-04-11,189.5,15.458,16.75,18.542,1.792,5.083,204.958
2011-04-12,189.375,12.792,18.292,21.208,2.917,8.792,202.167
2011-04-13,190.292,16.875,23.75,28.083,4.333,6.875,207.167
2011-04-14,192.542,20.792,32.292,36.708,4.417,17.667,213.333
2011-04-15,190.208,23.042,34.042,39.792,5.75,4.5,213.25
2011-04-16,190.0,14.13,12.0,17.565,5.565,3.217,204.13
2011-04-17,188.917,10.042,8.042,8.333,0.292,2.458,198.958
2011-04-18,189.913,16.783,21.667,24.0,2.333,2.25,206.696
2011-04-19,188.917,11.792,10.125,11.125,1.0,2.083,200.708
2011-04-20,189.417,11.042,10.25,11.0,0.75,2.25,200.458
2011-04-21,191.25,17.333,24.667,29.125,4.458,7.583,208.583
2011-04-22,189.125,15.0,17.125,19.0,1.875,2.25,204.125
2011-04-23,187.5,12.333,12.167,13.583,1.417,2.125,199.833
2011-04-24,189.522,8.913,10.0,10.696,0.696,2.739,198.435
2011-04-25,189.542,11.25,15.583,16.458,0.875,3.208,200.792
2011-04-26,190.167,19.833,26.75,32.542,5.792,6.5,210.0
2011-04-27,187.5,18.167,21.333,26.333,5.0,3.542,205.667
2011-04-28,187.542,11.417,12.875,14.042,1.167,3.667,198.958
2011-04-29,189.875,12.5,16.083,18.0,1.917,4.958,202.375
2011-04-30,189.875,14.958,21.125,23.875,2.75,8.625,204.833
2011-05-01,184.625,11.542,11.0,11.583,0.583,2.583,196.167
2011-05-02,191.696,16.609,17.348,20.261,2.913,7.609,208.304
2011-05-03,191.208,15.833,14.667,15.5,0.833,3.208,207.042
2011-05-04,192.958,18.583,21.583,25.292,3.708,8.375,211.542
2011-05-05,189.542,11.083,7.875,8.208,0.333,1.75,200.625
2011-05-06,188.708,12.458,10.5,11.333,0.833,2.667,201.167
2011-05-07,185.75,15.083,15.917,17.542,1.625,7.167,200.833
2011-05-08,186.458,16.625,21.667,24.708,3.042,10.333,203.083
2011-05-09,190.583,22.083,24.417,26.083,1.667,10.542,212.667
2011-05-10,184.0,24.261,23.913,43.783,19.87,9.391,208.261
2011-05-11,181.045,21.727,17.227,29.545,12.318,5.824,202.773
2011-05-12,180.167,16.208,14.458,21.292,6.833,4.125,196.375
2011-05-13,186.292,14.458,12.458,13.542,1.083,3.25,200.75
2011-05-14,188.833,14.5,12.625,13.417,0.792,3.5,203.333
2011-05-15,192.167,23.958,20.875,22.542,1.667,7.375,216.125
2011-05-16,191.667,22.0,22.583,24.833,2.25,6.708,213.667
2011-05-17,190.333,18.708,16.333,17.792,1.458,4.167,209.042
2011-05-18,190.435,21.435,22.391,25.609,3.217,8.261,211.87
2011-05-19,190.208,23.375,23.417,25.542,2.125,8.083,213.583
2011-05-20,186.5,18.875,18.167,20.5,2.333,6.708,205.375
2011-05-21,183.958,16.292,16.167,18.167,2.0,6.125,200.25
2011-05-22,184.25,13.583,10.167,12.125,1.958,2.167,197.833
2011-05-23,185.273,11.409,5.75,6.042,0.292,1.292,196.682
2011-05-24,185.333,11.833,5.792,6.125,0.333,1.75,197.167
2011-05-25,186.5,14.708,10.458,11.125,0.667,2.333,201.208
2011-05-26,186.13,13.783,11.435,12.0,0.565,2.0,199.913
2011-05-27,185.625,13.292,9.458,9.75,0.292,1.625,198.917
2011-05-28,186.958,16.875,15.0,16.167,1.167,1.25,203.833
2011-05-29,182.958,13.625,6.708,7.0,0.292,1.75,196.583
2011-05-30,183.522,12.609,3.917,4.333,0.417,1.0,196.13
2011-05-31,184.792,13.417,7.125,8.542,1.417,2.417,198.208
2011-06-01,184.292,12.875,9.75,10.333,0.583,1.625,197.167
2011-06-02,185.25,13.917,9.333,10.083,0.75,1.958,199.167
2011-06-03,186.826,16.696,15.174,16.043,0.87,3.826,203.522
2011-06-04,188.208,22.208,24.292,28.375,4.083,11.667,210.417
2011-06-05,189.333,21.375,23.625,27.208,3.583,9.792,210.708
2011-06-06,189.75,22.542,25.125,29.833,4.708,9.542,212.292
2011-06-07,186.875,17.292,14.083,15.625,1.542,2.042,204.167
2011-06-08,186.042,18.0,16.917,18.083,1.167,4.167,204.042
2011-06-09,187.292,19.958,21.625,25.208,3.583,7.458,207.25
2011-06-10,187.583,20.792,20.583,27.583,7.0,4.042,208.375
2011-06-11,187.652,19.87,17.087,19.609,2.522,4.0,207.522
2011-06-12,189.458,19.0,12.75,14.375,1.625,3.417,208.458
2011-06-13,188.083,17.958,18.458,22.583,4.125,4.917,206.042
2011-06-14,191.875,21.167,21.417,23.667,2.25,6.042,213.042
2011-06-15,191.042,18.417,16.167,18.292,2.125,2.25,209.458
2011-06-16,188.833,16.25,12.542,13.167,0.625,1.083,205.083
2011-06-17,189.333,19.5,21.75,24.542,2.792,6.167,208.833
2011-06-18,189.958,17.333,16.25,17.458,1.208,3.583,207.292
2011-06-19,190.217,19.696,15.87,18.217,2.348,3.0,209.913
2011-06-20,185.625,16.25,11.625,13.958,2.333,3.125,201.875
2011-06-21,186.208,21.167,20.833,27.167,6.333,8.708,207.375
2011-06-22,186.75,22.458,26.208,38.5,12.292,12.75,209.208
2011-06-23,183.208,23.667,21.625,36.083,14.458,10.917,206.875
2011-06-24,182.667,24.833,17.875,30.917,13.042,10.529,207.5
2011-06-25,183.458,23.875,15.708,27.833,12.125,15.0,207.333
2011-06-26,178.458,11.708,4.833,6.5,1.667,,190.167
2011-06-27,182.227,22.0,14.435,19.217,4.783,8.714,204.227
2011-06-28,187.542,23.833,18.5,27.208,8.708,13.583,211.375
2011-06-29,190.667,33.0,24.625,39.792,15.167,12.0,223.667
2011-06-30,187.958,28.125,22.042,38.5,16.458,14.208,216.083
2011-07-01,192.833,17.667,19.542,25.417,5.875,2.375,210.5
2011-07-02,204.708,19.25,18.25,21.083,2.833,5.042,223.958
2011-07-03,202.542,18.25,16.0,18.167,2.167,3.5,220.792
2011-07-04,195.708,15.5,18.083,24.208,6.125,4.333,211.208
2011-07-05,195.087,14.0,25.13,27.913,2.783,8.435,209.087
2011-07-06,206.042,10.292,17.792,19.458,1.667,3.625,216.333
2011-07-07,193.625,10.625,19.875,28.958,9.083,3.875,204.25
2011-07-08,204.917,14.458,15.875,22.5,6.625,4.875,219.375
2011-07-09,193.083,11.958,14.042,20.458,6.417,4.875,205.042
2011-07-10,192.958,7.833,7.875,9.417,1.542,3.167,200.792
2011-07-11,194.833,8.667,6.917,7.917,1.0,1.25,203.5
2011-07-12,197.292,7.875,8.542,12.208,3.667,1.292,205.167
2011-07-13,196.652,11.913,7.478,10.043,2.565,1.913,208.565
2011-07-14,200.042,15.5,10.875,13.083,2.208,3.458,215.542
2011-07-15,208.458,29.792,20.333,22.792,2.458,6.792,238.25
2011-07-16,219.125,16.125,10.875,11.667,0.792,3.0,235.25
2011-07-17,195.25,10.292,5.375,6.083,0.708,1.625,205.542
2011-07-18,175.792,9.625,4.542,5.458,0.917,1.583,185.417
2011-07-19,173.174,8.304,3.625,3.917,0.292,1.042,181.478
2011-07-20,179.875,11.583,3.417,4.417,1.0,1.375,191.458
2011-07-21,191.391,15.0,8.217,9.391,1.174,2.087,206.391
2011-07-22,202.042,15.042,10.042,11.375,1.333,3.417,217.083
2011-07-23,204.083,22.208,19.75,23.042,3.292,10.958,226.292
2011-07-24,205.917,14.958,7.208,7.75,0.542,4.333,220.875
2011-07-25,211.591,14.318,7.875,8.417,0.542,2.667,225.909
2011-07-26,211.833,14.083,9.167,10.292,1.125,2.167,225.917
2011-07-27,212.958,17.833,18.708,21.625,2.917,4.708,230.792
2011-07-28,208.583,25.917,19.875,27.375,7.5,11.417,234.5
2011-07-29,199.609,23.739,23.87,30.522,6.652,9.783,223.348
2011-07-30,197.792,19.208,14.125,19.0,4.875,4.583,217.0
2011-07-31,202.542,18.708,19.667,22.667,3.0,9.667,221.25
2011-08-01,201.958,12.5,8.25,8.625,0.375,3.25,214.458
2011-08-02,196.0,12.208,7.5,8.125,0.625,1.458,208.208
2011-08-03,191.5,11.417,6.917,8.208,1.292,1.375,202.917
2011-08-04,190.667,11.583,5.625,7.667,2.042,1.25,202.25
2011-08-05,189.167,13.042,9.125,10.25,1.125,1.667,202.208
2011-08-06,184.043,13.652,6.652,8.565,1.913,2.348,197.696
2011-08-07,184.667,12.583,5.458,6.75,1.292,2.042,197.25
2011-08-08,193.958,22.542,19.458,22.708,3.25,9.625,216.5
2011-08-09,197.542,33.292,27.042,36.583,9.542,17.125,230.833
2011-08-10,192.417,26.792,19.792,25.042,5.25,9.5,219.208
2011-08-11,186.833,20.875,12.625,15.917,3.292,5.917,207.708
2011-08-12,199.167,19.083,10.75,13.417,2.667,4.958,218.25
2011-08-13,197.583,22.875,17.875,20.458,2.583,9.125,220.458
2011-08-14,195.391,22.0,17.087,19.609,2.522,8.522,217.391
2011-08-15,189.708,18.792,11.917,13.167,1.25,4.458,208.5
2011-08-16,188.208,14.458,10.583,11.542,0.958,4.042,202.667
2011-08-17,187.583,15.667,14.042,16.542,2.5,6.042,203.25
2011-08-18,199.833,16.042,12.208,14.708,2.5,3.75,215.875
2011-08-19,202.5,19.0,16.625,18.375,1.75,3.167,221.5
2011-08-20,205.333,14.417,6.833,7.375,0.542,1.25,219.75
2011-08-21,215.125,16.875,10.583,11.292,0.708,1.917,232.0
2011-08-22,204.087,15.043,7.043,7.783,0.739,2.565,219.13
2011-08-23,205.083,16.833,12.083,13.708,1.625,1.875,221.917
2011-08-24,203.708,15.167,9.75,13.0,3.25,1.75,218.875
2011-08-25,201.125,14.125,7.333,10.625,3.292,1.875,215.25
2011-08-26,196.792,15.208,10.625,14.583,3.958,4.417,212.0
2011-08-27,196.125,14.208,6.583,7.375,0.792,2.542,210.333
2011-08-28,208.083,14.125,5.542,5.958,0.417,1.583,222.208
2011-08-29,223.136,16.409,7.25,8.042,0.792,2.208,239.545
2011-08-30,220.13,18.565,10.174,11.087,0.913,2.522,238.696
2011-08-31,196.917,16.208,7.833,8.25,0.417,1.875,213.125
2011-09-01,195.792,14.75,7.167,8.583,1.417,1.333,210.542
2011-09-02,182.458,12.167,3.833,4.25,0.417,1.375,194.625
2011-09-03,178.042,11.292,4.625,4.792,0.167,1.5,189.333
2011-09-04,183.042,14.792,7.458,8.25,0.792,3.542,197.833
2011-09-05,197.783,15.739,6.25,7.167,0.917,2.042,213.522
2011-09-06,212.667,17.042,11.042,12.708,1.667,4.042,229.708
2011-09-07,219.609,19.435,16.696,19.0,2.304,4.87,239.043
2011-09-08,220.958,18.667,11.833,12.667,0.833,3.292,239.625
2011-09-09,210.25,16.833,11.208,12.792,1.583,3.667,227.083
2011-09-10,208.667,14.125,6.75,8.583,1.833,1.958,222.792
2011-09-11,202.375,13.417,5.5,6.917,1.417,1.958,215.792
2011-09-12,217.292,15.292,8.208,9.708,1.5,2.375,232.583
2011-09-13,235.667,16.167,10.75,12.083,1.333,2.583,251.833
2011-09-14,229.167,15.792,8.667,9.583,0.917,2.333,244.958
2011-09-15,190.913,13.522,6.826,7.913,1.087,1.696,204.435
2011-09-16,184.0,12.5,8.292,10.5,2.208,1.5,196.5
2011-09-17,193.417,12.542,7.792,9.792,2.0,1.583,205.958
2011-09-18,195.333,11.292,4.25,5.167,0.917,2.0,206.625
2011-09-19,196.708,12.292,4.125,4.375,0.25,1.417,209.0
2011-09-20,186.333,11.458,4.583,5.0,0.417,1.958,197.792
2011-09-21,186.083,11.167,4.0,4.458,0.458,1.458,197.25
2011-09-22,197.417,11.75,4.917,5.375,0.458,2.0,209.167
2011-09-23,246.304,13.739,6.826,7.522,0.696,1.913,260.043
2011-09-24,291.917,15.625,9.417,10.208,0.792,3.167,307.542
2011-09-25,233.708,15.375,7.708,8.167,0.458,1.875,249.083
2011-09-26,198.875,15.708,11.708,12.583,0.875,2.292,214.583
2011-09-27,202.0,16.0,11.75,13.292,1.542,1.625,218.0
2011-09-28,201.0,18.75,16.333,17.917,1.583,5.0,219.75
2011-09-29,202.292,17.5,16.625,18.542,1.917,3.792,219.792
2011-09-30,201.208,15.958,13.917,15.958,2.042,1.75,217.167
2011-10-01,202.304,12.565,4.13,4.478,0.348,1.348,214.87
2011-10-02,226.542,13.75,5.417,5.875,0.458,2.25,240.292
2011-10-03,200.625,12.917,5.083,5.333,0.25,1.25,213.542
2011-10-04,197.792,15.5,12.333,13.708,1.375,2.167,213.292
2011-10-05,191.087,16.826,13.292,14.333,1.042,1.083,207.913
2011-10-06,186.5,14.5,10.25,11.875,1.625,3.167,201.0
2011-10-07,190.417,15.167,10.917,11.792,0.875,1.958,205.583
2011-10-08,191.042,15.292,9.875,10.208,0.333,2.583,206.333
2011-10-09,190.783,15.783,8.261,8.522,0.261,4.043,206.565
2011-10-10,191.917,16.917,12.458,13.458,1.0,5.375,208.833
2011-10-11,190.708,17.125,16.167,18.25,2.083,2.458,207.833
2011-10-12,193.875,22.958,21.542,26.625,5.083,6.25,216.833
2011-10-13,189.833,19.583,17.542,18.792,1.25,1.875,209.417
2011-10-14,185.208,14.917,13.333,14.667,1.333,1.167,200.125
2011-10-15,182.833,18.875,14.583,16.417,1.833,3.792,201.708
2011-10-16,187.667,14.958,9.292,9.708,0.417,4.25,202.625
2011-10-17,189.957,16.043,11.217,13.217,2.0,2.217,206.0
2011-10-18,189.167,15.792,10.417,11.708,1.292,2.542,204.958
2011-10-19,189.5,15.458,9.667,10.583,0.917,2.083,204.958
2011-10-20,189.292,16.0,12.0,12.875,0.875,2.667,205.292
2011-10-21,187.75,15.792,11.042,11.708,0.667,2.208,203.542
2011-10-22,184.083,13.875,11.083,12.417,1.333,2.333,197.958
2011-10-23,183.208,11.208,5.5,5.875,0.375,1.25,194.417
2011-10-24,184.913,15.13,13.25,15.458,2.208,4.167,200.043
2011-10-25,187.522,14.087,8.087,8.87,0.783,2.043,201.609
2011-10-26,189.5,11.167,6.542,7.167,0.625,1.792,200.667
2011-10-27,190.958,14.708,12.625,13.833,1.208,2.208,205.667
2011-10-28,190.708,16.042,12.958,14.292,1.333,2.833,206.75
2011-10-29,189.333,16.417,11.958,12.958,1.0,2.333,205.75
2011-10-30,188.958,15.042,9.542,10.125,0.583,1.875,204.0
2011-10-31,188.708,14.208,8.375,12.958,4.583,1.5,202.917
2011-11-01,189.292,14.833,11.833,13.375,1.542,2.583,204.125
2011-11-02,187.826,14.261,14.783,16.13,1.348,2.087,202.087
2011-11-03,190.125,21.708,16.667,19.458,2.792,2.583,211.833
2011-11-04,190.0,19.25,14.292,17.167,2.875,1.875,209.25
2011-11-05,187.75,18.542,16.917,19.958,3.042,1.625,206.292
2011-11-06,184.958,16.208,10.667,13.458,2.792,1.875,201.167
2011-11-07,185.652,11.174,5.917,6.417,0.5,1.583,196.826
2011-11-08,186.708,10.375,6.667,7.292,0.625,1.833,197.083
2011-11-09,187.417,11.5,9.458,11.083,1.625,1.958,198.917
2011-11-10,188.957,10.304,12.304,13.304,1.0,1.913,199.261
2011-11-11,189.083,13.542,16.208,18.917,2.708,2.917,202.625
2011-11-12,190.333,17.5,21.208,27.208,6.0,5.958,207.833
2011-11-13,190.917,14.833,14.167,18.083,3.917,4.0,205.75
2011-11-14,191.5,11.792,13.208,15.5,2.292,3.5,203.292
2011-11-15,189.958,8.583,9.042,10.083,1.042,2.208,198.542
2011-11-16,190.125,11.208,14.542,17.75,3.208,2.417,201.333
2011-11-17,192.458,13.25,16.25,21.458,5.208,3.167,205.708
2011-11-18,189.957,19.652,21.652,26.609,4.957,2.174,209.609
2011-11-19,183.833,15.667,17.375,19.917,2.542,2.5,199.5
2011-11-20,185.458,10.292,4.75,5.0,0.25,1.292,195.75
2011-11-21,187.333,11.167,9.542,10.833,1.292,1.917,198.5
2011-11-22,188.333,15.542,19.083,23.292,4.208,3.667,203.875
2011-11-23,188.333,21.167,21.375,27.083,5.708,5.167,209.5
2011-11-24,187.417,10.25,7.417,8.25,0.833,1.458,197.667
2011-11-25,189.333,14.458,14.792,18.458,3.667,1.875,203.792
2011-11-26,189.261,16.435,17.043,22.609,5.565,3.304,205.696
2011-11-27,189.708,18.75,16.25,19.875,3.625,3.208,208.458
2011-11-28,191.292,23.375,20.125,30.708,10.583,2.75,214.667
2011-11-29,192.917,32.042,28.917,62.583,33.667,6.833,224.958
2011-11-30,188.417,24.042,19.875,38.125,18.25,2.333,212.458
2011-12-01,186.167,9.083,5.792,6.0,0.208,1.125,195.25
2011-12-02,186.417,12.125,14.667,15.708,1.042,1.458,198.542
2011-12-03,185.167,12.125,10.583,13.5,2.917,2.083,197.292
2011-12-04,190.0,10.652,7.435,8.348,0.913,1.652,200.652
2011-12-05,191.0,13.625,12.542,16.958,4.417,1.708,204.625
2011-12-06,192.0,17.333,20.75,25.958,5.208,2.958,209.333
2011-12-07,191.458,18.5,15.583,23.75,8.167,1.542,209.958
2011-12-08,193.125,18.125,17.917,21.75,3.833,2.125,211.25
2011-12-09,191.25,10.292,7.542,8.042,0.5,1.75,201.542
2011-12-10,191.875,11.417,10.958,12.875,1.917,2.375,203.292
2011-12-11,192.417,11.5,11.042,12.458,1.417,3.458,203.917
2011-12-12,190.667,14.952,19.174,26.609,7.435,3.261,205.619
2011-12-13,191.917,18.542,18.167,32.125,13.958,2.167,210.458
2011-12-14,191.75,19.375,25.542,37.292,11.75,6.708,211.125
2011-12-15,191.583,15.75,14.708,23.917,9.208,3.833,207.333
2011-12-16,190.333,8.625,7.417,8.542,1.125,1.708,198.958
2011-12-17,191.167,10.125,9.958,11.625,1.667,1.75,201.292
2011-12-18,191.417,10.583,9.75,11.25,1.5,2.292,202.0
2011-12-19,191.19,12.333,12.0,14.792,2.792,1.792,203.524
2011-12-20,189.217,15.652,15.783,19.217,3.435,1.826,204.87
2011-12-21,191.667,17.125,17.958,25.0,7.042,4.0,208.792
2011-12-22,191.75,17.125,17.5,28.208,10.708,3.042,208.875
2011-12-23,188.0,11.167,8.875,10.125,1.25,1.667,199.167
2011-12-24,188.875,11.0,8.667,11.208,2.542,1.833,199.875
2011-12-25,190.333,7.958,5.25,5.625,0.375,2.375,198.292
2011-12-26,191.19,9.143,7.5,8.75,1.25,1.5,200.333
2011-12-27,191.083,13.833,15.0,18.125,3.125,2.0,204.917
2011-12-28,190.087,18.217,23.043,37.261,14.217,3.391,208.304
2011-12-29,190.125,16.792,15.583,28.125,12.542,2.875,206.917
2011-12-30,188.292,9.167,5.208,5.375,0.167,1.292,197.458
2011-12-31,190.125,14.333,14.75,18.792,4.042,3.75,204.458
