date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2013-06-14,181.20833333333334,39.458333333333336,14.5,17.458333333333332,2.9583333333333335,21.958333333333332,,220.66666666666666
2013-06-15,181.58333333333334,43.916666666666664,12.916666666666666,15.625,2.7083333333333335,14.75,,225.5
2013-06-16,180.7826086956522,43.73913043478261,7.375,8.708333333333334,1.3333333333333333,9.666666666666666,,224.52173913043478
2013-06-17,182.16666666666666,42.166666666666664,20.130434782608695,25.304347826086957,5.173913043478261,16.958333333333332,,224.33333333333334
2013-06-18,179.58333333333334,39.791666666666664,19.041666666666668,23.708333333333332,4.666666666666667,18.875,,219.375
2013-06-19,177.83333333333334,41.333333333333336,13.5,20.291666666666668,6.791666666666667,13.875,,219.16666666666666
2013-06-20,185.66666666666666,40.916666666666664,18.666666666666668,22.583333333333332,3.9166666666666665,8.583333333333334,,226.58333333333334
2013-06-21,186.7391304347826,35.608695652173914,14.416666666666666,16.583333333333332,2.1666666666666665,11.333333333333334,,222.34782608695653
2013-06-22,188.08333333333334,31.583333333333332,15.875,19.375,3.5,14.791666666666666,,219.66666666666666
2013-06-23,189.91666666666666,34.75,15.916666666666666,17.541666666666668,1.625,22.291666666666668,,224.66666666666666
2013-06-24,188.5,30.458333333333332,14.26086956521739,16.608695652173914,2.347826086956522,21.583333333333332,,218.95833333333334
2013-06-25,189.0,30.166666666666668,15.875,19.583333333333332,3.7083333333333335,18.625,,219.16666666666666
2013-06-26,183.47826086956522,30.043478260869566,8.541666666666666,10.083333333333334,1.5416666666666667,5.25,,213.52173913043478
2013-06-27,188.83333333333334,32.75,14.666666666666666,18.166666666666668,3.5,11.166666666666666,,221.58333333333334
2013-06-28,189.29166666666666,32.166666666666664,16.541666666666668,21.708333333333332,5.166666666666667,14.958333333333334,,221.45833333333334
2013-06-29,189.20833333333334,30.416666666666668,12.208333333333334,15.25,3.0416666666666665,15.791666666666666,,219.625
2013-06-30,186.45833333333334,25.875,5.916666666666667,6.833333333333333,0.9166666666666666,9.083333333333334,,212.33333333333334
2013-07-01,185.6086956521739,25.695652173913043,10.565217391304348,15.26086956521739,4.695652173913044,9.791666666666666,,211.30434782608697
2013-07-02,184.83333333333334,28.083333333333332,11.958333333333334,16.5,4.541666666666667,10.916666666666666,,212.91666666666666
2013-07-03,182.54166666666666,30.083333333333332,14.375,19.625,5.25,9.25,,212.625
2013-07-04,181.5,38.375,18.916666666666668,27.25,8.333333333333334,14.583333333333334,,219.875
2013-07-05,179.25,43.875,16.625,26.875,10.25,16.333333333333332,,223.125
2013-07-06,180.08695652173913,43.0,13.208333333333334,21.708333333333332,8.5,13.833333333333334,,223.08695652173913
2013-07-07,179.54166666666666,40.083333333333336,9.25,11.958333333333334,2.7083333333333335,14.333333333333334,,219.625
2013-07-08,182.125,44.166666666666664,14.565217391304348,20.695652173913043,6.130434782608695,19.708333333333332,,226.29166666666666
2013-07-09,183.16666666666666,45.791666666666664,20.75,28.291666666666668,7.541666666666667,23.333333333333332,,228.95833333333334
2013-07-10,184.3913043478261,44.869565217391305,24.041666666666668,31.958333333333332,7.916666666666667,23.52173913043478,,229.2608695652174
2013-07-11,184.54166666666666,41.333333333333336,23.833333333333332,30.25,6.416666666666667,25.916666666666668,,225.875
2013-07-12,184.375,40.625,19.916666666666668,29.458333333333332,9.541666666666666,21.5,,225.0
2013-07-13,182.08333333333334,41.333333333333336,11.666666666666666,16.5,4.833333333333333,16.291666666666668,,223.41666666666666
2013-07-14,185.16666666666666,40.416666666666664,10.25,14.708333333333334,4.458333333333333,15.458333333333334,,225.58333333333334
2013-07-15,182.7391304347826,38.47826086956522,7.434782608695652,10.695652173913043,3.260869565217391,8.083333333333334,,221.2173913043478
2013-07-16,186.0,39.541666666666664,13.583333333333334,20.958333333333332,7.375,12.0,,225.54166666666666
2013-07-17,182.75,38.916666666666664,17.583333333333332,22.083333333333332,4.5,26.416666666666668,,221.66666666666666
2013-07-18,182.45833333333334,34.0,10.583333333333334,15.083333333333334,4.5,18.958333333333332,,216.45833333333334
2013-07-19,184.66666666666666,31.5,9.875,11.458333333333334,1.5833333333333333,14.25,,216.16666666666666
2013-07-20,190.7391304347826,31.08695652173913,14.333333333333334,17.375,3.0416666666666665,19.458333333333332,,221.82608695652175
2013-07-21,189.0,31.666666666666668,12.833333333333334,13.75,0.9166666666666666,27.0,,220.66666666666666
2013-07-22,185.45833333333334,35.583333333333336,11.956521739130435,14.826086956521738,2.869565217391304,28.916666666666668,,221.04166666666666
2013-07-23,185.5,38.166666666666664,17.208333333333332,21.666666666666668,4.458333333333333,21.416666666666668,,223.66666666666666
2013-07-24,183.79166666666666,35.458333333333336,17.416666666666668,21.916666666666668,4.5,18.75,,219.25
2013-07-25,192.1304347826087,34.82608695652174,16.956521739130434,20.52173913043478,3.5652173913043477,28.125,,226.95652173913044
2013-07-26,195.75,37.375,17.333333333333332,21.125,3.7916666666666665,34.583333333333336,,233.125
2013-07-27,192.5,37.041666666666664,12.0,14.291666666666666,2.2916666666666665,33.583333333333336,,229.54166666666666
2013-07-28,189.70833333333334,32.791666666666664,6.916666666666667,8.416666666666666,1.5,23.958333333333332,,222.5
2013-07-29,186.5,34.916666666666664,16.130434782608695,25.304347826086957,9.173913043478262,21.833333333333332,,221.41666666666666
2013-07-30,185.56521739130434,39.608695652173914,13.208333333333334,17.125,3.9166666666666665,27.875,,225.17391304347825
2013-07-31,188.91666666666666,43.958333333333336,14.666666666666666,19.125,4.458333333333333,33.125,,232.875
2013-08-01,184.79166666666666,40.291666666666664,12.75,16.833333333333332,4.083333333333333,20.375,,225.08333333333334
2013-08-02,189.04166666666666,33.333333333333336,5.041666666666667,6.5,1.4583333333333333,21.583333333333332,,222.375
2013-08-03,189.45833333333334,32.666666666666664,7.833333333333333,9.333333333333334,1.5,23.625,,222.125
2013-08-04,188.43478260869566,33.73913043478261,7.458333333333333,9.458333333333334,2.0,19.041666666666668,,222.17391304347825
2013-08-05,184.45833333333334,34.833333333333336,11.173913043478262,16.391304347826086,5.217391304347826,16.208333333333332,,219.29166666666666
2013-08-06,185.91666666666666,39.125,11.458333333333334,13.666666666666666,2.2083333333333335,17.166666666666668,,225.04166666666666
2013-08-07,189.04166666666666,40.75,15.041666666666666,19.458333333333332,4.416666666666667,25.958333333333332,,229.79166666666666
2013-08-08,188.20833333333334,42.0,15.5,19.125,3.625,31.166666666666668,,230.20833333333334
2013-08-09,189.38095238095238,45.857142857142854,19.375,22.291666666666668,2.9166666666666665,40.91304347826087,,235.23809523809524
2013-08-10,191.33333333333334,41.875,12.416666666666666,13.5,1.0833333333333333,42.291666666666664,,233.20833333333334
2013-08-11,190.125,39.208333333333336,7.416666666666667,7.958333333333333,0.5416666666666666,38.125,,229.33333333333334
2013-08-12,189.0,35.125,6.739130434782608,8.130434782608695,1.391304347826087,28.625,,224.125
