date,PM25_mean,SPM_mean
2011-07-21,,13.125
2011-07-22,,23.0
2011-07-23,,31.125
2011-07-24,,38.417
2011-07-25,,40.417
2011-07-26,,23.917
2011-07-27,,17.333
2011-07-28,,22.75
2011-07-29,,22.75
2011-07-30,,21.667
2011-07-31,,25.167
2011-08-01,,34.375
2011-08-02,,41.708
2011-08-03,,13.652
2011-08-04,,13.75
2011-08-05,,22.667
2011-08-06,,13.375
2011-08-07,,14.125
2011-08-08,,20.917
2011-08-09,,25.583
2011-08-10,,24.292
2011-08-11,,21.667
2011-08-12,,21.292
2011-08-13,,18.917
2011-08-14,,12.75
2011-08-15,,17.0
2011-08-16,,19.792
2011-08-17,,23.958
2011-08-18,,22.042
2011-08-19,,22.792
2011-08-20,,29.458
2011-08-21,,15.042
2011-08-22,,17.5
2011-08-23,,15.478
2011-08-24,,25.75
2011-08-25,,26.958
2011-08-26,,13.5
2011-08-27,,17.125
2011-08-28,,21.208
2011-08-29,,23.0
2011-08-30,,29.708
2011-08-31,,36.87
2011-09-01,,29.167
2011-09-02,,13.875
2011-09-03,,10.0
2011-09-04,,10.417
2011-09-05,,10.917
2011-09-06,,14.458
2011-09-07,,20.125
2011-09-08,,29.292
2011-09-09,,29.667
2011-09-10,,21.75
2011-09-11,,16.125
2011-09-12,,15.375
2011-09-13,,17.833
2011-09-14,,19.833
2011-09-15,,18.333
2011-09-16,,13.565
2011-09-17,,11.458
2011-09-18,,11.667
2011-09-19,,7.583
2011-09-20,,7.0
2011-09-21,,7.5
2011-09-22,,10.792
2011-09-23,,12.333
2011-09-24,,15.917
2011-09-25,,21.458
2011-09-26,,24.458
2011-09-27,,24.292
2011-09-28,,26.958
2011-09-29,,30.087
2011-09-30,,17.708
2011-10-01,,18.042
2011-10-02,,16.292
2011-10-03,,14.583
2011-10-04,,14.625
2011-10-05,,18.667
2011-10-06,,24.292
2011-10-07,,41.375
2011-10-08,,40.292
2011-10-09,,57.292
2011-10-10,,50.042
2011-10-11,,42.625
2011-10-12,,47.333
2011-10-13,,54.5
2011-10-14,,48.042
2011-10-15,,18.833
2011-10-16,,33.542
2011-10-17,,33.917
2011-10-18,,20.0
2011-10-19,,20.625
2011-10-20,,27.625
2011-10-21,,26.292
2011-10-22,,9.542
2011-10-23,,12.75
2011-10-24,,18.5
2011-10-25,,18.083
2011-10-26,,17.167
2011-10-27,,19.261
2011-10-28,,27.75
2011-10-29,,29.0
2011-10-30,,13.375
2011-10-31,,16.5
2011-11-01,,20.083
2011-11-02,,23.542
2011-11-03,,23.625
2011-11-04,,21.542
2011-11-05,,16.5
2011-11-06,,12.667
2011-11-07,,17.042
2011-11-08,,15.667
2011-11-09,,13.826
2011-11-10,,15.292
2011-11-11,,21.667
2011-11-12,,27.292
2011-11-13,,46.5
2011-11-14,,47.458
2011-11-15,,28.458
2011-11-16,,17.958
2011-11-17,,28.458
2011-11-18,,38.125
2011-11-19,,21.792
2011-11-20,,16.958
2011-11-21,,10.458
2011-11-22,,14.348
2011-11-23,,26.375
2011-11-24,,9.5
2011-11-25,,17.0
2011-11-26,,25.0
2011-11-27,,45.417
2011-11-28,,32.667
2011-11-29,,31.917
2011-11-30,,38.792
2011-12-01,,6.583
2011-12-02,,8.042
2011-12-03,,8.458
2011-12-04,,13.667
2011-12-05,,17.875
2011-12-06,,34.333
2011-12-07,,37.333
2011-12-08,,23.833
2011-12-09,,14.958
2011-12-10,,15.583
2011-12-11,,28.625
2011-12-12,,33.958
2011-12-13,,30.5
2011-12-14,,45.5
2011-12-15,,36.917
2011-12-16,,9.125
2011-12-17,,20.792
2011-12-18,,24.583
2011-12-19,,19.292
2011-12-20,,5.667
2011-12-21,,49.917
2011-12-22,,25.833
2011-12-23,,12.708
2011-12-24,,15.625
2011-12-25,,5.875
2011-12-26,,8.875
2011-12-27,,13.917
2011-12-28,,21.458
2011-12-29,,25.625
2011-12-30,,18.625
2011-12-31,,18.0
2012-01-01,,14.958
2012-01-02,,20.75
2012-01-03,,4.542
2012-01-04,,7.833
2012-01-05,,12.958
2012-01-06,,17.708
2012-01-07,,29.913
2012-01-08,,27.625
2012-01-09,,27.75
2012-01-10,,12.375
2012-01-11,,15.542
2012-01-12,,27.083
2012-01-13,,22.792
2012-01-14,,17.042
2012-01-15,,25.0
2012-01-16,,32.417
2012-01-17,,31.833
2012-01-18,,15.667
2012-01-19,,20.333
2012-01-20,,20.583
2012-01-21,,33.083
2012-01-22,,20.273
2012-01-23,,9.417
2012-01-24,,19.458
2012-01-25,,16.958
2012-01-26,,25.042
2012-01-27,,11.792
2012-01-28,,10.875
2012-01-29,,18.792
2012-01-30,,33.5
2012-01-31,,46.042
2012-02-01,,41.875
2012-02-02,,24.542
2012-02-03,,18.792
2012-02-04,,28.958
2012-02-05,,20.25
2012-02-06,,18.417
2012-02-07,,15.708
2012-02-08,,6.292
2012-02-09,,13.917
2012-02-10,,20.875
2012-02-11,,22.833
2012-02-12,,27.958
2012-02-13,,23.375
2012-02-14,,23.167
2012-02-15,,19.583
2012-02-16,,20.542
2012-02-17,,22.833
2012-02-18,,14.333
2012-02-19,,6.917
2012-02-20,,7.087
2012-02-21,,30.708
2012-02-22,,50.208
2012-02-23,,31.583
2012-02-24,,10.0
2012-02-25,,15.75
2012-02-26,,33.042
2012-02-27,,25.083
2012-02-28,,20.625
2012-03-01,,20.792
2012-03-02,,16.667
2012-03-03,,17.375
2012-03-04,,40.917
2012-03-05,,59.958
2012-03-06,,26.167
2012-03-07,,27.375
2012-03-08,,42.042
2012-03-09,,54.083
2012-03-10,,34.708
2012-03-11,,18.042
2012-03-12,,22.167
2012-03-13,,21.583
2012-03-14,,10.25
2012-03-15,,11.333
2012-03-16,,18.542
2012-03-17,,34.208
2012-03-18,,20.208
2012-03-19,,28.87
2012-03-20,,32.375
2012-03-21,,12.625
2012-03-22,,16.417
2012-03-23,,27.042
2012-03-24,,37.417
2012-03-25,,25.125
2012-03-26,,16.708
2012-03-27,,19.917
2012-03-28,,21.174
2012-03-29,,31.375
2012-03-30,,20.75
2012-03-31,,21.792
2012-04-01,,14.417
2012-04-02,,18.25
2012-04-03,,12.87
2012-04-04,,18.708
2012-04-05,,27.25
2012-04-06,,11.917
2012-04-07,,13.25
2012-04-08,,16.333
2012-04-09,,24.292
2012-04-10,,27.417
2012-04-11,,22.25
2012-04-12,,20.708
2012-04-13,,15.0
2012-04-14,,17.875
2012-04-15,,20.167
2012-04-16,,22.833
2012-04-17,,26.542
2012-04-18,,27.167
2012-04-19,,34.625
2012-04-20,,22.542
2012-04-21,,8.75
2012-04-22,,17.625
2012-04-23,,41.667
2012-04-24,,51.042
2012-04-25,,25.208
2012-04-26,,0.333
2012-04-27,,10.348
2012-04-28,,24.875
2012-04-29,,39.583
2012-04-30,,11.083
2012-05-01,,8.917
2012-05-02,,11.917
2012-05-03,,7.042
2012-05-04,,9.417
2012-05-05,,16.458
2012-05-06,,18.583
2012-05-07,,47.458
2012-05-08,,37.125
2012-05-09,,28.174
2012-05-10,,32.333
2012-05-11,,10.542
2012-05-12,,10.333
2012-05-13,,31.792
2012-05-14,,32.417
2012-05-15,,17.125
2012-05-16,,26.208
2012-05-17,,13.625
2012-05-18,,15.739
2012-05-19,,37.5
2012-05-20,,29.625
2012-05-21,,14.913
2012-05-22,,16.875
2012-05-23,,24.208
2012-05-24,,37.458
2012-05-25,,32.75
2012-05-26,,24.958
2012-05-27,,29.583
2012-05-28,,34.25
2012-05-29,,43.958
2012-05-30,,47.958
2012-05-31,,36.792
2012-06-01,,29.5
2012-06-02,,18.25
2012-06-03,,14.458
2012-06-04,,8.348
2012-06-05,,7.727
2012-06-06,,27.625
2012-06-07,,33.5
2012-06-08,,21.292
2012-06-09,,17.583
2012-06-10,,28.333
2012-06-11,,43.333
2012-06-12,,21.958
2012-06-13,,13.0
2012-06-14,,18.5
2012-06-15,,14.208
2012-06-16,,7.042
2012-06-17,,11.5
2012-06-18,,13.917
2012-06-19,,11.375
2012-06-20,,15.125
2012-06-21,,12.625
2012-06-22,,17.696
2012-06-23,,28.125
2012-06-24,,6.208
2012-06-25,,8.083
2012-06-26,,12.727
2012-06-27,,9.625
2012-06-28,,16.083
2012-06-29,,27.75
2012-06-30,,14.542
2012-07-01,,20.5
2012-07-02,,18.375
2012-07-03,,11.583
2012-07-04,,13.375
2012-07-05,,16.75
2012-07-06,,15.958
2012-07-07,,20.625
2012-07-08,,20.75
2012-07-09,,30.1
2012-07-10,,45.917
2012-07-11,,22.458
2012-07-12,,37.25
2012-07-13,,15.25
2012-07-14,,17.875
2012-07-15,,18.708
2012-07-16,,19.125
2012-07-17,,12.375
2012-07-18,,12.542
2012-07-19,,16.667
2012-07-20,,11.826
2012-07-21,,13.917
2012-07-22,,2.917
2012-07-23,,18.955
2012-07-24,,38.25
2012-07-25,,50.625
2012-07-26,,53.333
2012-07-27,,42.458
2012-07-28,,20.792
2012-07-29,,19.875
2012-07-30,,36.5
2012-07-31,,17.667
2012-08-01,,18.292
2012-08-02,,13.5
2012-08-03,,15.417
2012-08-04,,19.958
2012-08-05,,16.208
2012-08-06,,17.75
2012-08-07,,25.917
2012-08-08,,31.783
2012-08-09,,28.375
2012-08-10,,32.042
2012-08-11,,26.0
2012-08-12,,22.833
2012-08-13,,19.783
2012-08-14,,15.583
2012-08-15,,18.208
2012-08-16,,22.75
2012-08-17,,25.458
2012-08-18,,32.125
2012-08-19,,27.958
2012-08-20,,19.0
2012-08-21,,16.375
2012-08-22,,16.875
2012-08-23,,13.75
2012-08-24,,14.917
2012-08-25,,13.375
2012-08-26,,13.0
2012-08-27,,12.917
2012-08-28,,14.25
2012-08-29,,16.042
2012-08-30,,16.958
2012-08-31,,16.583
2012-09-01,,17.542
2012-09-02,,27.167
2012-09-03,,34.5
2012-09-04,,31.458
2012-09-05,,18.417
2012-09-06,,15.375
2012-09-07,,23.042
2012-09-08,,19.292
2012-09-09,,18.667
2012-09-10,,16.917
2012-09-11,,16.458
2012-09-12,,23.25
2012-09-13,,28.609
2012-09-14,,25.167
2012-09-15,,19.333
2012-09-16,,9.667
2012-09-17,,7.958
2012-09-18,,18.167
2012-09-19,,27.25
2012-09-20,,38.708
2012-09-21,,39.75
2012-09-22,,35.667
2012-09-23,,21.25
2012-09-24,,18.417
2012-09-25,,17.083
2012-09-26,,20.917
2012-09-27,,24.208
2012-09-28,,25.417
2012-09-29,,20.667
2012-09-30,,16.5
2012-10-01,,11.583
2012-10-02,,12.208
2012-10-03,,12.083
2012-10-04,,13.375
2012-10-05,,13.167
2012-10-06,,27.625
2012-10-07,,21.208
2012-10-08,,16.375
2012-10-09,,18.208
2012-10-10,,21.458
2012-10-11,,26.826
2012-10-12,,17.292
2012-10-13,,16.5
2012-10-14,,29.375
2012-10-15,,26.125
2012-10-16,,31.625
2012-10-17,,29.25
2012-10-18,,12.833
2012-10-19,,14.458
2012-10-20,,24.25
2012-10-21,,30.875
2012-10-22,,26.5
2012-10-23,,12.167
2012-10-24,,15.292
2012-10-25,,21.708
2012-10-26,,23.667
2012-10-27,,38.25
2012-10-28,,24.958
2012-10-29,,23.0
2012-10-30,,28.167
2012-10-31,,26.917
2012-11-01,,16.625
2012-11-02,,16.417
2012-11-03,,20.333
2012-11-04,,22.125
2012-11-05,,26.292
2012-11-06,,26.696
2012-11-07,,26.5
2012-11-08,,39.0
2012-11-09,,48.208
2012-11-10,,29.417
2012-11-11,,20.208
2012-11-12,,23.792
2012-11-13,,26.208
2012-11-14,,16.583
2012-11-15,,13.375
2012-11-16,,14.208
2012-11-17,,16.292
2012-11-18,,20.417
2012-11-19,,22.208
2012-11-20,,25.208
2012-11-21,,24.0
2012-11-22,,21.792
2012-11-23,,47.0
2012-11-24,,38.958
2012-11-25,,23.792
2012-11-26,,16.958
2012-11-27,,8.667
2012-11-28,,24.583
2012-11-29,,24.333
2012-11-30,,23.417
2012-12-01,,21.542
2012-12-02,,15.5
2012-12-03,,24.208
2012-12-04,,20.261
2012-12-05,,19.5
2012-12-06,,12.125
2012-12-07,,15.792
2012-12-08,,18.833
2012-12-09,,12.375
2012-12-10,,11.167
2012-12-11,,18.542
2012-12-12,,18.583
2012-12-13,,19.5
2012-12-14,,36.25
2012-12-15,,30.708
2012-12-16,,15.375
2012-12-17,,31.375
2012-12-18,,19.292
2012-12-19,,21.083
2012-12-20,,18.4
2012-12-21,,25.385
2012-12-22,,17.167
2012-12-23,,21.5
2012-12-24,,15.958
2012-12-25,,27.875
2012-12-26,,20.083
2012-12-27,,13.348
2012-12-28,,7.583
2012-12-29,,20.208
2012-12-30,,16.958
2012-12-31,,9.417
2013-01-01,24.667,18.958
2013-01-02,18.75,15.375
2013-01-03,30.458,26.542
2013-01-04,30.125,27.542
2013-01-05,17.583,19.083
2013-01-06,17.917,18.042
2013-01-07,32.0,28.208
2013-01-08,18.042,30.917
2013-01-09,10.083,9.708
2013-01-10,9.75,8.125
2013-01-11,28.375,25.792
2013-01-12,44.958,37.208
2013-01-13,39.792,34.167
2013-01-14,14.25,14.125
2013-01-15,11.792,12.667
2013-01-16,16.0,15.125
2013-01-17,38.083,32.375
2013-01-18,43.542,35.917
2013-01-19,16.833,16.208
2013-01-20,25.625,29.211
2013-01-21,19.667,19.792
2013-01-22,27.043,25.043
2013-01-23,28.542,25.25
2013-01-24,29.833,29.083
2013-01-25,17.542,23.412
2013-01-26,18.333,21.417
2013-01-27,19.417,19.375
2013-01-28,24.708,28.833
2013-01-29,25.0,27.125
2013-01-30,34.75,38.333
2013-01-31,41.708,40.833
2013-02-01,42.625,45.708
2013-02-02,38.417,48.167
2013-02-03,41.333,50.583
2013-02-04,8.083,8.958
2013-02-05,10.958,11.167
2013-02-06,7.458,8.167
2013-02-07,4.583,4.958
2013-02-08,3.792,3.5
2013-02-09,11.417,11.792
2013-02-10,8.833,9.708
2013-02-11,8.125,7.542
2013-02-12,5.625,4.083
2013-02-13,4.375,3.875
2013-02-14,7.083,7.375
2013-02-15,6.583,6.708
2013-02-16,19.833,18.083
2013-02-17,17.292,15.542
2013-02-18,7.167,6.625
2013-02-19,12.391,8.636
2013-02-20,14.917,13.208
2013-02-21,17.542,14.5
2013-02-22,20.167,17.792
2013-02-23,17.792,15.292
2013-02-24,25.708,21.708
2013-02-25,43.042,36.042
2013-02-26,32.875,32.333
2013-02-27,11.458,19.417
2013-02-28,25.875,28.833
2013-03-01,41.958,48.292
2013-03-02,13.792,18.75
2013-03-03,6.542,7.609
2013-03-04,14.375,14.667
2013-03-05,21.75,23.25
2013-03-06,14.0,13.083
2013-03-07,12.625,10.792
2013-03-08,18.375,15.708
2013-03-09,34.083,27.708
2013-03-10,12.833,11.25
2013-03-11,12.75,11.875
2013-03-12,15.125,15.708
2013-03-13,5.958,14.792
2013-03-14,15.333,16.375
2013-03-15,25.708,25.75
2013-03-16,33.375,33.708
2013-03-17,27.292,27.208
2013-03-18,30.083,39.708
2013-03-19,48.375,53.625
2013-03-20,20.739,25.043
2013-03-21,12.042,11.75
2013-03-22,20.875,19.125
2013-03-23,30.958,29.292
2013-03-24,30.917,29.667
2013-03-25,31.333,43.333
2013-03-26,14.375,28.042
2013-03-27,24.0,22.458
2013-03-28,,29.792
2013-03-29,,27.875
2013-03-30,,17.417
2013-03-31,16.889,20.958
2013-04-01,,27.5
2013-04-02,,37.875
2013-04-03,,25.042
2013-04-04,,26.667
2013-04-05,,29.5
2013-04-06,,6.917
2013-04-07,,13.333
2013-04-08,,17.208
2013-04-09,,23.167
2013-04-10,,16.042
2013-04-11,,21.208
2013-04-12,,28.292
2013-04-13,,29.417
2013-04-14,,36.333
2013-04-15,,29.5
2013-04-16,,34.292
2013-04-17,,27.958
2013-04-18,,40.917
2013-04-19,,20.625
2013-04-20,,18.083
2013-04-21,,11.792
2013-04-22,,20.0
2013-04-23,,20.375
2013-04-24,,15.565
2013-04-25,,25.292
2013-04-26,,24.333
2013-04-27,,25.042
2013-04-28,,25.375
2013-04-29,,28.417
2013-04-30,,17.167
2013-05-01,,13.542
2013-05-02,,8.958
2013-05-03,,22.0
2013-05-04,,29.458
2013-05-05,,28.125
2013-05-06,,30.917
2013-05-07,,20.083
2013-05-08,,19.348
2013-05-09,,41.25
2013-05-10,,25.667
2013-05-11,,30.833
2013-05-12,,41.667
2013-05-13,,48.458
2013-05-14,,46.917
2013-05-15,,34.833
2013-05-16,,35.083
2013-05-17,,26.417
2013-05-18,,26.583
2013-05-19,,22.333
2013-05-20,,22.542
2013-05-21,,41.375
2013-05-22,,59.522
2013-05-23,,50.833
2013-05-24,,57.125
2013-05-25,,48.417
2013-05-26,,23.833
2013-05-27,,14.292
2013-05-28,,16.333
2013-05-29,,44.333
2013-05-30,,49.125
2013-05-31,,30.25
2013-06-01,,28.75
2013-06-02,,5.208
2013-06-03,,8.75
2013-06-04,,15.583
2013-06-05,,17.0
2013-06-06,,25.217
2013-06-07,,31.042
2013-06-08,,69.292
2013-06-09,,13.042
2013-06-10,,9.5
2013-06-11,,8.208
2013-06-12,,19.542
2013-06-13,,35.778
2013-06-14,,40.0
2013-06-15,,33.5
2013-06-16,,24.375
2013-06-17,,15.833
2013-06-18,,15.292
2013-06-19,,12.696
2013-06-20,,26.917
2013-06-21,,6.542
2013-06-22,,13.583
2013-06-23,,18.583
2013-06-24,,16.875
2013-06-25,,25.958
2013-06-26,,10.333
2013-06-27,,17.042
2013-06-28,,16.083
2013-06-29,,7.25
2013-06-30,,7.625
2013-07-01,,10.417
2013-07-02,,18.542
2013-07-03,,18.652
2013-07-04,,24.833
2013-07-05,,15.75
2013-07-06,,13.792
2013-07-07,,10.5
2013-07-08,,15.583
2013-07-09,,15.208
2013-07-10,,19.083
2013-07-11,,18.167
2013-07-12,,23.0
2013-07-13,,17.917
2013-07-14,,14.25
2013-07-15,,17.292
2013-07-16,,14.167
2013-07-17,,12.565
2013-07-18,,13.375
2013-07-19,,14.792
2013-07-20,,18.875
2013-07-21,,20.875
2013-07-22,,18.917
2013-07-23,,15.708
2013-07-24,,15.667
2013-07-25,,53.542
2013-07-26,,44.833
2013-07-27,,35.292
2013-07-28,,21.708
2013-07-29,,30.875
2013-07-30,,28.833
2013-07-31,,22.333
2013-08-01,,18.0
2013-08-02,,16.375
2013-08-03,,15.458
2013-08-04,,12.125
2013-08-05,,19.25
2013-08-06,,28.083
2013-08-07,,31.25
2013-08-08,,26.913
2013-08-09,,31.042
2013-08-10,,36.417
2013-08-11,,44.958
2013-08-12,,45.783
2013-08-13,,40.375
2013-08-14,,36.875
2013-08-15,,40.167
2013-08-16,,41.792
2013-08-17,,42.875
2013-08-18,,29.125
2013-08-19,,19.583
2013-08-20,,20.625
2013-08-21,,17.75
2013-08-22,,21.208
2013-08-23,,12.375
2013-08-24,,8.667
2013-08-25,,7.792
2013-08-26,,10.542
2013-08-27,,19.833
2013-08-28,,27.5
2013-08-29,,18.833
2013-08-30,,11.87
2013-08-31,,11.417
2013-09-01,,14.292
2013-09-02,,10.042
2013-09-03,,8.708
2013-09-04,,7.667
2013-09-05,,11.708
2013-09-06,,20.708
2013-09-07,,39.042
2013-09-08,,21.208
2013-09-09,,16.583
2013-09-10,,23.375
2013-09-11,,32.783
2013-09-12,,36.0
2013-09-13,,46.5
2013-09-14,,47.0
2013-09-15,,27.542
2013-09-16,,10.958
2013-09-17,,10.458
2013-09-18,,15.25
2013-09-19,,18.5
2013-09-20,,23.25
2013-09-21,,26.833
2013-09-22,,18.083
2013-09-23,,29.5
2013-09-24,,22.125
2013-09-25,,21.833
2013-09-26,,8.542
2013-09-27,,11.333
2013-09-28,,16.0
2013-09-29,,22.625
2013-09-30,,14.833
2013-10-01,,15.667
2013-10-02,,15.583
2013-10-03,,23.417
2013-10-04,,18.833
2013-10-05,,14.0
2013-10-06,,11.125
2013-10-07,,12.292
2013-10-08,,12.833
2013-10-09,,11.391
2013-10-10,,18.875
2013-10-11,,21.792
2013-10-12,,21.875
2013-10-13,,14.25
2013-10-14,,25.458
2013-10-15,,23.75
2013-10-16,,10.5
2013-10-17,,15.542
2013-10-18,,18.542
2013-10-19,,10.375
2013-10-20,,14.792
2013-10-21,,15.25
2013-10-22,,17.333
2013-10-23,,13.667
2013-10-24,,9.167
2013-10-25,,13.458
2013-10-26,,18.125
2013-10-27,,17.625
2013-10-28,,20.333
2013-10-29,,25.167
2013-10-30,,33.125
2013-10-31,,39.75
2013-11-01,,35.625
2013-11-02,,63.917
2013-11-03,,40.5
2013-11-04,,36.0
2013-11-05,,28.348
2013-11-06,,32.667
2013-11-07,,38.778
2013-11-08,,29.786
2013-11-09,,41.833
2013-11-10,,24.667
2013-11-11,,11.75
2013-11-12,,15.583
2013-11-13,,15.125
2013-11-14,,20.375
2013-11-15,,22.625
2013-11-16,,29.167
2013-11-17,,27.25
2013-11-18,,7.792
2013-11-19,,7.667
2013-11-20,,10.75
2013-11-21,,13.958
2013-11-22,,16.417
2013-11-23,,26.833
2013-11-24,,31.208
2013-11-25,,20.667
2013-11-26,,11.0
2013-11-27,,18.125
2013-11-28,,10.833
2013-11-29,,11.375
2013-11-30,,27.5
2013-12-01,,30.167
2013-12-02,,22.913
2013-12-03,,17.958
2013-12-04,,24.667
2013-12-05,,29.125
2013-12-06,,48.792
2013-12-07,,30.542
2013-12-08,,26.917
2013-12-09,,33.5
2013-12-10,,23.167
2013-12-11,,15.792
2013-12-12,,9.375
2013-12-13,,13.5
2013-12-14,,12.667
2013-12-15,,27.667
2013-12-16,,10.333
2013-12-17,,20.167
2013-12-18,,5.875
2013-12-19,,11.958
2013-12-20,,10.542
2013-12-21,,10.458
2013-12-22,,15.333
2013-12-23,,26.792
2013-12-24,,22.208
2013-12-25,26.167,17.739
2013-12-26,24.167,27.792
2013-12-27,26.333,21.875
2013-12-28,8.417,7.0
2013-12-29,17.208,15.792
2013-12-30,25.75,24.292
2013-12-31,34.042,34.958
2014-01-01,8.5,4.583
2014-01-02,13.208,8.091
2014-01-03,16.0,9.708
2014-01-04,20.708,18.5
2014-01-05,34.125,24.375
2014-01-06,22.625,41.792
2014-01-07,14.542,13.417
2014-01-08,15.25,14.0
2014-01-09,24.083,19.5
2014-01-10,38.083,29.917
2014-01-11,35.583,27.25
2014-01-12,13.417,10.958
2014-01-13,12.833,12.542
2014-01-14,20.042,21.042
2014-01-15,6.125,7.333
2014-01-16,23.625,20.25
2014-01-17,29.25,22.958
2014-01-18,18.125,16.333
2014-01-19,32.542,23.583
2014-01-20,38.75,30.5
2014-01-21,38.087,31.783
2014-01-22,13.5,13.583
2014-01-23,14.417,10.75
2014-01-24,19.417,15.792
2014-01-25,21.25,18.375
2014-01-26,23.167,26.125
2014-01-27,30.625,26.375
2014-01-28,17.667,13.667
2014-01-29,12.292,10.083
2014-01-30,7.667,6.875
2014-01-31,18.708,13.042
2014-02-01,13.25,9.833
2014-02-02,16.458,10.375
2014-02-03,11.292,9.042
2014-02-04,26.208,18.667
2014-02-05,32.0,21.208
