date,SO2_mean,SPM_mean
2011-01-01,4.875,41.542
2011-01-02,2.167,10.417
2011-01-03,5.042,25.167
2011-01-04,2.208,20.25
2011-01-05,1.739,11.217
2011-01-06,2.75,15.042
2011-01-07,2.5,14.042
2011-01-08,3.545,9.167
2011-01-09,7.25,38.333
2011-01-10,6.583,58.542
2011-01-11,3.75,28.917
2011-01-12,3.105,14.167
2011-01-13,4.833,20.625
2011-01-14,4.75,39.917
2011-01-15,3.5,19.208
2011-01-16,1.625,6.083
2011-01-17,1.826,9.708
2011-01-18,2.583,22.458
2011-01-19,1.625,33.0
2011-01-20,1.708,3.792
2011-01-21,2.042,7.5
2011-01-22,1.75,12.833
2011-01-23,1.957,11.348
2011-01-24,2.542,18.25
2011-01-25,2.625,13.625
2011-01-26,2.333,10.0
2011-01-27,3.364,15.333
2011-01-28,4.125,32.708
2011-01-29,4.208,20.583
2011-01-30,2.917,15.375
2011-01-31,4.333,23.042
2011-02-01,3.87,27.217
2011-02-02,1.917,8.625
2011-02-03,2.913,12.625
2011-02-04,3.75,22.375
2011-02-05,2.958,51.125
2011-02-06,2.958,41.542
2011-02-07,1.913,9.696
2011-02-08,1.375,8.625
2011-02-09,1.875,13.5
2011-02-10,2.542,15.667
2011-02-11,2.583,10.417
2011-02-12,3.458,12.458
2011-02-13,2.417,13.833
2011-02-14,1.833,19.875
2011-02-15,1.75,27.708
2011-02-16,2.333,18.042
2011-02-17,2.583,11.375
2011-02-18,2.0,11.417
2011-02-19,2.25,10.25
2011-02-20,2.875,13.667
2011-02-21,2.391,21.174
2011-02-22,1.875,19.208
2011-02-23,2.125,24.0
2011-02-24,6.583,33.792
2011-02-25,3.208,34.625
2011-02-26,1.625,9.833
2011-02-27,1.792,7.708
2011-02-28,1.778,14.111
2011-03-15,7.667,43.0
2011-03-16,4.042,44.667
2011-03-17,2.786,24.25
2011-03-18,2.292,30.167
2011-03-19,2.833,13.833
2011-03-20,2.958,12.542
2011-03-21,3.458,18.75
2011-03-22,3.875,20.083
2011-03-23,2.6,11.875
2011-03-24,4.292,32.125
2011-03-25,3.25,7.0
2011-03-26,2.826,11.565
2011-03-27,2.625,14.583
2011-03-28,5.75,18.375
2011-03-29,5.882,31.583
2011-03-30,14.591,25.75
2011-03-31,4.0,19.333
2011-04-01,4.333,41.625
2011-04-02,4.087,38.417
2011-04-03,2.958,25.167
2011-04-04,3.0,10.083
