date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,7.3,6.546,4.4
2011-01-02,6.1,4.342,2.0
2011-01-03,6.3,5.425,3.8
2011-01-04,5.1,2.833,1.5
2011-01-05,5.4,3.483,2.3
2011-01-06,6.3,4.929,3.3
2011-01-07,7.8,5.325,3.4
2011-01-08,8.8,6.725,4.2
2011-01-09,7.9,6.542,4.6
2011-01-10,7.8,5.708,3.9
2011-01-11,6.4,4.367,1.0
2011-01-12,5.6,3.517,1.0
2011-01-13,6.1,4.9,2.7
2011-01-14,7.4,5.458,3.4
2011-01-15,6.9,5.446,3.7
2011-01-16,6.2,4.9,3.2
2011-01-17,8.5,5.379,1.8
2011-01-18,9.0,6.667,3.3
2011-01-19,7.9,7.392,6.9
2011-01-20,11.0,8.804,6.8
2011-01-21,11.2,8.021,5.1
2011-01-22,7.8,6.175,3.8
2011-01-23,5.0,3.029,1.4
2011-01-24,1.6,0.512,-0.4
2011-01-25,2.4,1.383,0.5
2011-01-26,2.9,1.554,0.5
2011-01-27,6.0,3.867,2.4
2011-01-28,7.7,5.925,2.3
2011-01-29,8.0,5.192,3.3
2011-01-30,6.3,4.125,1.8
2011-01-31,6.1,3.783,1.3
2011-02-01,7.2,4.621,1.2
2011-02-02,1.1,-2.446,-4.2
2011-02-03,2.5,0.092,-2.2
2011-02-04,5.6,4.008,2.4
2011-02-05,6.7,4.496,2.1
2011-02-06,10.0,6.929,5.1
2011-02-07,7.9,5.704,2.5
2011-02-08,1.9,-0.292,-1.2
2011-02-09,3.3,1.733,-0.3
2011-02-10,5.2,3.667,2.7
2011-02-11,6.2,3.404,1.3
2011-02-12,6.9,3.992,0.9
2011-02-13,6.6,4.775,3.7
2011-02-14,8.6,6.442,4.8
2011-02-15,9.1,7.371,5.1
2011-02-16,7.5,4.904,2.6
2011-02-17,4.3,2.354,0.9
2011-02-18,1.0,-0.217,-1.4
2011-02-19,2.7,0.925,-0.3
2011-02-20,7.9,3.721,-0.1
2011-02-21,8.1,5.354,4.0
2011-02-22,8.0,5.988,4.3
2011-02-23,12.0,9.571,7.3
2011-02-24,10.6,7.738,5.9
2011-02-25,9.0,7.417,6.0
2011-02-26,6.7,5.158,3.0
2011-02-27,7.5,4.771,2.6
2011-02-28,5.4,3.258,0.4
2011-03-01,9.0,7.512,5.7
2011-03-02,9.9,8.983,7.9
2011-03-03,12.2,9.246,7.2
2011-03-04,8.2,6.233,5.5
2011-03-05,11.3,8.812,6.5
2011-03-06,12.3,10.283,8.2
2011-03-07,10.0,8.254,6.6
2011-03-08,11.3,8.65,5.7
2011-03-09,10.0,8.271,6.5
2011-03-10,9.7,7.421,4.1
2011-03-11,8.6,5.538,3.3
2011-03-12,3.6,2.35,0.2
2011-03-13,8.0,3.954,0.2
2011-03-14,10.8,7.212,1.7
2011-03-15,11.8,9.188,6.0
2011-03-16,9.0,7.804,6.6
2011-03-17,16.4,13.379,9.2
2011-03-18,12.5,11.429,10.7
2011-03-19,10.6,8.15,5.6
2011-03-20,10.8,7.429,4.9
2011-03-21,11.2,7.917,5.3
2011-03-22,13.7,9.133,4.8
2011-03-23,11.9,9.546,6.6
2011-03-24,9.5,8.038,7.3
2011-03-25,8.7,7.033,5.2
2011-03-26,7.9,6.371,4.7
2011-03-27,14.9,10.654,6.0
2011-03-28,15.8,12.421,9.8
2011-03-29,18.0,13.108,7.2
2011-03-30,21.1,17.812,15.4
2011-03-31,14.9,10.075,8.5
2011-04-01,18.7,12.158,6.9
2011-04-02,15.0,11.912,8.7
2011-04-03,12.7,9.375,6.5
2011-04-04,12.5,8.404,5.2
2011-04-05,13.9,9.192,6.2
2011-04-06,17.8,12.071,5.9
2011-04-07,20.8,16.692,12.2
2011-04-08,14.7,12.87,11.6
2011-04-09,15.9,12.421,9.9
2011-04-10,20.2,13.988,8.6
2011-04-11,15.0,11.004,7.2
2011-04-12,15.2,10.9,6.5
2011-04-13,16.8,13.012,9.6
2011-04-14,18.8,14.392,9.2
2011-04-15,21.8,17.392,14.3
2011-04-16,18.2,12.879,8.7
2011-04-17,16.2,12.017,7.6
2011-04-18,15.6,12.079,9.2
2011-04-19,9.6,8.162,6.0
2011-04-20,14.2,10.729,8.2
2011-04-21,18.0,13.55,8.2
2011-04-22,16.3,14.771,13.2
2011-04-23,14.0,12.275,11.1
2011-04-24,14.2,12.425,10.5
2011-04-25,16.7,13.775,10.9
2011-04-26,23.9,18.796,12.3
2011-04-27,21.3,16.383,11.6
2011-04-28,13.3,11.742,10.1
2011-04-29,19.6,14.879,10.7
2011-04-30,24.5,20.304,17.1
2011-05-01,21.4,18.188,14.0
2011-05-02,18.1,15.029,11.9
2011-05-03,17.3,14.396,11.7
2011-05-04,18.9,16.029,12.8
2011-05-05,21.0,17.183,13.6
2011-05-06,20.7,17.583,14.5
2011-05-07,21.8,18.817,16.0
2011-05-08,22.6,18.925,16.5
2011-05-09,28.6,22.625,15.2
2011-05-10,23.7,22.221,21.2
2011-05-11,24.9,21.925,20.0
2011-05-12,21.4,18.288,14.7
2011-05-13,19.7,16.8,13.8
2011-05-14,22.0,18.7,15.1
2011-05-15,23.7,19.521,15.4
2011-05-16,21.9,18.904,16.1
2011-05-17,20.1,17.588,14.2
2011-05-18,24.0,18.475,13.5
2011-05-19,24.5,20.242,16.6
2011-05-20,23.9,20.509,16.8
2011-05-21,25.6,22.525,19.5
2011-05-22,20.4,17.679,16.2
2011-05-23,17.0,14.221,12.8
2011-05-24,19.9,16.662,13.1
2011-05-25,20.7,18.629,16.6
2011-05-26,18.5,16.333,15.0
2011-05-27,18.5,17.192,16.2
2011-05-28,17.7,17.075,16.7
2011-05-29,17.2,16.121,14.2
2011-05-30,16.6,14.771,13.1
2011-05-31,18.9,16.325,13.5
2011-06-01,23.1,19.796,16.4
2011-06-02,23.2,20.167,17.9
2011-06-03,23.2,19.979,17.3
2011-06-04,26.2,21.467,18.4
2011-06-05,24.3,20.371,18.2
2011-06-06,25.6,21.2,17.1
2011-06-07,20.0,18.471,16.9
2011-06-08,23.1,19.654,17.5
2011-06-09,26.6,21.683,17.8
2011-06-10,23.7,21.083,19.4
2011-06-11,22.6,19.975,18.9
2011-06-12,20.5,19.333,18.3
2011-06-13,22.0,20.079,18.5
2011-06-14,22.6,20.092,18.1
2011-06-15,22.1,20.142,18.4
2011-06-16,18.5,18.05,17.8
2011-06-17,20.9,19.658,18.3
2011-06-18,20.6,19.833,19.4
2011-06-19,20.4,19.429,18.4
2011-06-20,24.7,21.896,19.9
2011-06-21,26.5,23.462,20.4
2011-06-22,28.0,25.708,23.2
2011-06-23,31.0,27.633,24.5
2011-06-24,30.4,27.471,24.5
2011-06-25,27.9,25.308,23.6
2011-06-26,27.6,25.271,22.3
2011-06-27,26.1,23.025,20.3
2011-06-28,28.6,25.838,23.7
2011-06-29,30.5,26.429,23.8
2011-06-30,30.5,25.146,22.9
2011-07-01,25.0,24.038,22.7
2011-07-02,26.7,25.708,24.7
2011-07-03,28.7,27.033,25.5
2011-07-04,27.1,25.004,22.1
2011-07-05,28.5,24.412,21.6
2011-07-06,24.3,22.742,20.6
2011-07-07,29.7,26.033,22.9
2011-07-08,31.3,27.588,25.3
2011-07-09,32.0,27.704,24.6
2011-07-10,29.0,25.704,22.7
2011-07-11,29.4,25.725,22.9
2011-07-12,28.8,26.288,23.2
2011-07-13,27.9,25.792,24.5
2011-07-14,28.8,26.329,24.3
2011-07-15,29.2,26.658,24.1
2011-07-16,29.9,26.992,24.2
2011-07-17,30.3,27.533,24.3
2011-07-18,27.3,26.062,24.7
2011-07-19,28.2,26.283,24.3
2011-07-20,24.3,22.638,21.2
2011-07-21,22.1,21.412,20.9
2011-07-22,25.1,22.512,20.9
2011-07-23,26.3,22.462,19.8
2011-07-24,28.8,23.946,18.8
2011-07-25,28.1,25.362,23.5
2011-07-26,28.5,25.846,23.4
2011-07-27,28.9,26.888,25.7
2011-07-28,30.5,27.1,24.6
2011-07-29,30.6,27.096,24.0
