date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,195.083,4.75,85.0,65.042,37.0,9.708,8.375,8.417,0.042,34.167,2.0,3.875,38.667,8.4,7.321,5.4,204.792
2011-01-02,192.042,4.792,85.0,68.542,45.0,7.875,10.625,12.333,1.708,12.5,5.0,2.083,16.5,8.4,5.583,2.9,199.917
2011-01-03,194.292,4.417,77.0,55.875,45.0,8.0,7.667,7.958,0.292,32.167,2.0,5.125,35.167,7.3,6.433,5.2,202.292
2011-01-04,191.292,3.333,65.0,49.583,42.0,5.25,6.25,6.917,0.667,18.125,0.0,2.375,20.625,6.3,3.729,1.5,196.542
2011-01-05,189.958,2.833,58.0,49.5,43.0,7.958,10.5,12.583,2.083,12.042,0.0,1.458,13.333,5.7,4.554,2.9,197.917
2011-01-06,193.208,4.0,61.0,53.75,45.0,13.167,18.833,27.375,8.542,13.833,0.0,1.783,16.625,7.6,5.688,2.8,206.375
2011-01-07,196.792,4.75,78.0,63.25,45.0,17.833,25.125,38.75,13.625,14.583,0.0,2.042,16.417,9.6,5.925,3.2,214.625
2011-01-08,190.5,3.333,75.0,65.0,49.0,8.333,15.958,18.125,2.167,9.625,0.0,1.458,12.417,10.0,6.771,3.3,198.833
2011-01-09,200.417,5.542,64.0,54.333,45.0,13.042,17.25,19.25,2.0,37.208,0.0,8.417,43.542,9.1,7.679,6.1,213.458
2011-01-10,199.458,7.083,67.0,63.167,56.0,21.333,27.208,38.125,10.917,51.0,0.0,6.917,62.417,8.6,6.546,4.0,220.792
2011-01-11,191.609,3.9,82.0,50.583,39.0,9.913,5.435,6.783,1.348,18.083,0.0,2.739,23.125,7.5,5.338,1.8,201.522
2011-01-12,194.542,4.167,89.0,68.875,47.0,15.958,12.333,17.542,5.208,14.167,1.0,1.417,17.542,7.4,4.471,1.8,210.5
2011-01-13,192.125,3.917,62.0,52.792,39.0,11.583,6.292,7.792,1.5,23.542,0.0,4.042,27.792,7.1,5.996,4.4,203.708
2011-01-14,198.583,5.083,71.0,56.625,43.0,16.75,15.75,23.958,8.208,28.208,0.0,3.208,34.958,8.3,6.1,3.9,215.333
2011-01-15,194.042,4.708,66.0,59.0,50.0,13.5,14.625,16.417,1.792,16.083,0.0,2.167,19.833,8.0,5.967,3.8,207.542
2011-01-16,190.0,4.083,86.0,72.583,61.0,11.708,17.0,20.75,3.75,14.708,1.0,1.5,18.0,7.3,5.471,3.1,201.708
2011-01-17,189.292,3.708,87.0,63.417,40.0,12.792,16.958,26.833,9.875,10.542,0.0,0.75,12.875,10.4,5.629,1.1,202.083
2011-01-18,187.792,3.75,86.0,72.292,62.0,12.75,22.375,34.792,12.417,15.375,1.0,2.167,24.667,9.3,7.125,5.0,200.542
2011-01-19,186.875,4.083,91.0,88.792,86.0,14.0,19.417,23.208,3.792,15.125,17.0,1.583,25.875,8.3,7.783,7.4,200.875
2011-01-20,185.875,3.458,90.0,68.917,51.0,10.25,12.917,15.375,2.458,7.958,0.0,1.75,10.0,12.2,9.629,7.5,196.125
2011-01-21,187.917,4.583,76.0,63.5,50.0,15.667,17.833,26.5,8.667,11.083,0.0,2.75,11.458,12.3,8.908,5.7,203.583
2011-01-22,195.0,4.792,91.0,70.292,43.0,14.792,10.875,16.167,5.292,14.708,11.0,1.958,20.75,9.2,7.733,6.2,209.792
2011-01-23,187.833,2.5,50.0,44.75,41.0,5.708,0.708,1.708,1.0,4.917,1.0,1.292,7.958,6.8,4.342,2.3,193.542
2011-01-24,190.417,3.25,80.0,53.458,37.0,6.5,3.0,4.042,1.042,12.955,0.0,1.417,15.667,2.8,1.467,-0.1,196.917
2011-01-25,192.435,3.783,82.0,53.458,36.0,7.174,5.652,6.435,0.783,17.083,0.0,2.13,18.125,3.6,2.171,0.6,199.609
2011-01-26,191.5,3.125,55.0,43.542,36.0,6.583,4.542,5.208,0.667,9.667,0.0,1.625,11.292,4.1,2.408,0.9,198.083
2011-01-27,193.333,5.0,85.0,70.25,55.0,13.958,22.625,29.042,6.417,29.917,0.0,1.958,41.667,6.2,3.95,1.3,207.292
2011-01-28,192.208,5.417,84.0,60.042,41.0,11.458,17.042,23.875,6.833,32.75,0.0,4.042,42.583,9.0,6.246,3.1,203.667
2011-01-29,192.167,5.083,79.0,58.833,48.0,10.333,11.458,14.458,3.0,18.875,0.0,4.458,22.833,9.1,5.933,2.6,202.5
2011-01-30,193.208,4.458,63.0,47.5,32.0,9.75,11.042,13.875,2.833,15.458,0.0,3.042,17.792,6.9,5.242,3.7,202.958
2011-01-31,199.458,5.25,64.0,45.625,32.0,17.917,19.542,33.5,13.958,24.875,0.0,4.583,28.25,8.2,4.55,0.9,217.375
2011-02-01,191.208,4.25,79.0,53.458,35.0,7.583,3.625,3.792,0.167,27.833,1.0,3.333,34.174,8.3,5.546,2.2,198.792
2011-02-02,189.667,2.833,72.0,55.625,41.0,5.958,2.792,3.167,0.375,10.042,0.0,1.083,10.375,1.9,-1.546,-3.3,195.625
2011-02-03,191.667,3.375,70.0,60.0,46.0,9.833,9.292,12.125,2.833,12.125,0.0,1.5,15.125,2.8,1.017,-1.8,201.5
2011-02-04,193.875,4.5,69.0,56.083,47.0,17.583,12.417,14.0,1.583,23.75,0.0,3.167,29.083,6.8,4.729,2.8,211.458
2011-02-05,191.75,4.542,87.0,70.25,49.0,10.125,11.792,12.292,0.5,34.875,1.0,3.5,45.583,6.4,4.729,2.2,201.875
2011-02-06,190.542,6.167,93.0,86.417,80.0,13.083,20.333,29.5,9.167,41.833,12.0,2.833,73.375,8.8,7.208,5.5,203.625
2011-02-07,191.125,4.542,94.0,66.875,46.0,10.792,8.25,9.0,0.75,20.708,10.0,2.167,30.333,9.2,7.154,3.7,201.917
2011-02-08,189.957,2.826,69.0,51.583,43.0,5.348,2.478,2.652,0.174,8.25,0.0,0.913,9.875,2.7,0.588,-0.5,195.304
2011-02-09,190.375,3.083,62.0,51.25,40.0,6.375,4.25,5.083,0.833,9.0,0.0,1.042,10.417,4.4,2.825,1.0,196.75
2011-02-10,191.583,4.0,66.0,51.083,39.0,10.917,11.083,14.917,3.833,9.833,0.0,1.417,12.958,6.4,4.721,2.9,202.5
2011-02-11,192.708,3.625,64.0,51.0,35.0,10.792,11.583,12.958,1.375,9.75,0.0,1.417,10.0,7.8,4.479,1.6,203.5
2011-02-12,195.375,5.708,71.0,56.25,40.0,12.167,17.292,20.875,3.583,17.417,0.0,3.542,22.208,8.9,4.579,-0.3,207.542
2011-02-13,190.083,4.917,92.0,85.125,51.0,14.208,26.167,34.958,8.792,17.875,22.0,1.167,26.958,6.4,5.579,4.2,204.292
2011-02-14,189.667,5.375,92.0,90.25,88.0,17.667,24.375,51.833,27.458,13.708,8.0,0.5,24.0,7.7,6.917,5.9,207.333
2011-02-15,194.13,6.478,93.0,80.125,65.0,21.261,24.667,41.083,16.417,23.25,11.0,2.542,38.083,10.5,8.192,5.2,215.391
2011-02-16,192.792,3.792,82.0,56.0,37.0,13.125,13.125,15.583,2.458,12.458,0.0,1.125,16.708,8.2,5.825,3.7,205.917
2011-02-17,190.625,3.25,61.0,45.375,35.0,6.708,3.917,4.167,0.25,11.708,0.0,1.5,14.667,5.3,3.388,2.0,197.333
2011-02-18,192.708,3.083,70.0,54.333,37.0,8.5,4.042,4.375,0.333,11.792,0.0,1.125,13.875,4.2,1.175,-0.2,201.208
2011-02-19,192.125,3.208,82.0,56.958,42.0,7.667,3.708,4.458,0.75,11.25,0.0,1.042,14.125,3.7,2.05,0.3,199.792
2011-02-20,191.167,3.875,67.0,57.167,40.0,10.208,13.333,15.25,1.917,11.583,0.0,1.333,14.0,8.8,4.217,-0.6,201.375
