date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,7.083,9.208,12.125,2.917,,46.125
2011-01-02,6.87,7.75,10.75,3.0,,14.375
2011-01-03,7.5,11.5,15.125,3.625,,38.25
2011-01-04,6.083,11.652,17.043,5.391,,20.083
2011-01-05,6.458,26.875,65.75,38.875,,20.542
2011-01-06,7.083,28.75,75.875,47.125,,16.375
2011-01-07,6.875,25.542,63.542,38.0,,19.083
2011-01-08,6.958,15.542,23.292,7.75,,17.75
2011-01-09,8.083,22.583,52.292,29.708,,36.958
2011-01-10,10.625,31.708,100.125,68.417,,65.792
2011-01-11,7.375,24.125,64.042,39.917,,26.333
2011-01-12,6.75,26.958,57.75,30.792,,21.083
2011-01-13,7.208,23.792,44.167,20.375,,28.583
2011-01-14,7.522,26.087,70.13,44.043,,29.261
2011-01-15,7.083,23.583,37.167,13.583,,17.25
2011-01-16,6.261,21.583,47.0,25.417,,17.792
2011-01-17,5.667,23.667,57.875,34.208,,12.708
2011-01-18,5.792,24.292,49.792,25.5,,21.958
2011-01-19,6.208,21.739,43.304,21.565,,20.167
2011-01-20,5.708,24.042,57.958,33.917,,9.167
2011-01-21,5.375,22.792,58.667,35.875,,12.917
2011-01-22,6.167,14.125,26.458,12.333,,17.292
2011-01-23,5.375,21.5,50.792,29.292,,13.042
2011-01-24,5.375,18.333,34.5,16.167,,14.375
2011-01-25,6.375,22.0,48.042,26.042,,19.333
2011-01-26,5.917,25.417,59.042,33.625,,12.042
2011-01-27,7.292,32.083,80.333,48.25,,29.0
2011-01-28,6.875,23.042,60.125,37.083,,37.5
2011-01-29,5.875,16.917,26.0,9.083,,18.0
2011-01-30,6.522,27.667,70.417,42.75,,17.333
2011-01-31,7.042,31.833,85.625,53.792,,26.375
2011-02-01,6.583,20.458,31.875,11.417,,36.625
2011-02-02,4.833,17.739,34.478,16.739,,9.565
2011-02-03,5.667,24.708,56.292,31.583,,20.083
2011-02-04,6.542,28.667,68.042,39.375,,31.083
2011-02-05,7.0,19.417,29.875,10.458,,49.667
2011-02-06,8.167,21.625,51.042,29.417,,69.833
2011-02-07,6.875,25.083,53.25,28.167,,27.042
2011-02-08,4.125,15.792,30.708,14.917,,10.708
2011-02-09,5.5,17.625,36.208,18.583,,17.25
2011-02-10,5.75,25.333,64.833,39.5,,14.917
2011-02-11,5.208,19.75,42.833,23.083,,8.833
2011-02-12,6.083,17.333,24.417,7.083,,13.958
2011-02-13,6.652,23.542,46.667,23.125,,17.0
2011-02-14,6.792,20.875,54.375,33.5,,14.75
2011-02-15,7.826,30.391,109.696,79.304,,36.261
2011-02-16,5.667,24.167,61.125,36.958,,17.5
2011-02-17,5.333,21.292,42.5,21.208,,15.083
2011-02-18,5.167,16.417,29.083,12.667,,14.125
2011-02-19,5.625,17.542,26.375,8.833,,15.458
2011-02-20,5.75,31.083,71.958,40.875,,12.583
2011-02-21,6.667,34.5,89.125,54.625,,25.333
2011-02-22,6.375,22.25,40.167,17.917,,25.625
2011-02-23,7.917,29.375,64.375,35.0,,23.958
2011-02-24,6.792,22.25,31.917,9.667,,38.208
2011-02-25,7.917,26.542,50.083,23.542,,40.875
2011-02-26,5.958,20.708,27.917,7.208,,13.708
2011-02-27,6.565,31.958,70.958,39.0,,10.542
2011-02-28,6.167,26.583,45.75,19.167,,13.0
2011-03-01,6.417,21.435,71.478,50.043,,25.958
2011-03-02,6.75,24.167,73.625,49.458,,25.917
2011-03-03,5.25,16.458,33.625,17.167,,18.5
2011-03-04,5.917,7.917,13.375,5.458,,16.292
2011-03-05,7.417,19.625,51.75,32.125,,14.391
2011-03-06,7.167,17.75,30.417,12.667,,27.625
2011-03-07,9.083,26.208,66.542,40.333,,53.958
2011-03-08,11.625,26.125,75.625,49.5,,61.208
2011-03-09,7.792,27.875,58.167,30.292,,32.667
2011-03-10,6.458,20.292,34.042,13.75,,20.333
2011-03-11,6.25,11.875,17.375,5.5,,27.125
2011-03-12,5.652,22.792,39.625,16.833,,10.875
2011-03-13,6.208,29.565,60.565,31.0,,15.5
2011-03-14,6.333,32.083,62.0,29.917,,28.25
2011-03-15,7.25,37.042,78.125,41.083,,43.708
2011-03-16,6.583,24.292,38.0,13.708,,33.333
2011-03-17,6.833,21.333,35.667,14.333,,35.042
2011-03-18,6.333,12.875,17.25,4.375,,32.5
2011-03-19,6.042,26.375,42.833,16.458,,21.292
2011-03-20,6.125,24.0,48.375,24.375,,20.833
2011-03-21,6.0,28.5,63.875,35.375,,21.0
2011-03-22,6.917,37.542,74.083,36.542,,22.833
2011-03-23,6.208,22.208,42.667,20.458,,19.0
2011-03-24,6.417,15.917,23.458,7.542,,32.833
2011-03-25,4.875,7.792,9.958,2.167,,15.25
2011-03-26,5.304,21.083,32.125,11.042,,12.5
2011-03-27,6.5,32.5,63.417,30.917,,25.125
2011-03-28,6.542,35.167,57.375,22.208,,37.792
2011-03-29,6.792,33.739,50.043,16.304,,35.75
2011-03-30,5.583,24.458,45.042,20.583,,35.542
2011-03-31,4.958,9.292,13.417,4.125,,19.083
2011-04-01,4.958,40.667,62.917,22.25,,38.292
2011-04-02,4.25,27.125,54.417,27.292,,41.25
2011-04-03,3.125,13.958,18.333,4.375,,24.375
2011-04-04,3.167,25.792,41.583,15.792,,13.625
2011-04-05,3.542,30.958,51.0,20.042,,16.417
2011-04-06,3.708,32.042,45.458,13.417,,17.833
2011-04-07,3.125,26.458,45.875,19.417,,19.417
2011-04-08,3.5,23.583,49.208,25.625,,32.833
2011-04-09,3.667,18.458,27.583,9.125,,43.75
2011-04-10,3.875,12.583,16.167,3.583,,28.208
2011-04-11,4.652,30.375,53.0,22.625,,37.083
2011-04-12,3.875,21.208,47.417,26.208,,29.25
2011-04-13,4.0,20.174,30.174,10.0,,36.917
2011-04-14,4.167,32.125,56.792,24.667,,35.542
2011-04-15,4.417,34.125,74.042,39.917,,46.333
2011-04-16,4.792,26.792,37.75,10.958,,54.708
2011-04-17,3.25,19.083,25.375,6.292,,20.542
2011-04-18,3.542,24.5,41.083,16.583,,26.25
2011-04-19,3.542,23.458,38.542,15.083,,13.875
2011-04-20,3.667,29.708,58.875,29.167,,20.087
2011-04-21,4.375,36.75,68.417,31.667,,28.792
