date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.667,3.25,72.0,66.0,50.0,13.708,11.458,12.792,1.333,,0.0,6.375,37.208,8.9,7.962,6.7,206.375
2011-01-02,189.125,2.542,75.0,59.458,42.0,9.125,9.458,10.875,1.417,,0.0,3.5,13.25,9.2,5.7,3.1,198.25
2011-01-03,192.217,3.125,80.0,59.625,44.0,8.565,8.083,9.167,1.083,,0.0,6.542,28.417,8.6,6.558,4.3,200.783
2011-01-04,189.444,2.125,84.0,61.667,52.0,6.667,7.417,8.667,1.25,,0.0,3.292,16.75,6.0,3.592,0.6,196.111
2011-01-05,,2.5,75.0,59.042,42.0,,10.042,12.708,2.667,,0.0,2.542,14.958,7.5,3.379,-0.6,
2011-01-06,191.4,3.762,72.0,60.917,49.0,14.5,21.818,37.773,15.955,,0.0,3.87,18.174,8.3,4.317,0.5,205.9
2011-01-07,193.125,5.565,77.0,64.333,48.0,18.375,21.042,31.25,10.208,,0.0,4.167,18.375,10.4,5.092,0.4,211.5
2011-01-08,191.958,5.167,80.0,63.958,46.0,15.042,17.542,29.458,11.917,,0.0,4.5,15.167,11.7,5.996,-0.3,207.0
2011-01-09,195.042,5.5,75.0,60.333,41.0,13.625,15.833,19.167,3.333,,0.0,8.5,38.958,10.8,7.704,3.4,208.667
2011-01-10,198.261,7.375,79.0,68.208,54.0,16.478,19.667,24.958,5.292,,0.0,8.25,58.958,8.6,5.262,1.2,214.739
2011-01-11,194.125,5.375,79.0,58.375,42.0,12.542,18.875,30.792,11.917,,0.0,5.625,36.625,7.6,4.904,2.0,206.667
2011-01-12,190.708,3.625,68.0,53.917,40.0,9.833,12.417,15.417,3.0,,0.0,4.583,12.458,9.0,5.096,2.0,200.542
2011-01-13,190.792,4.958,70.0,55.0,42.0,8.208,11.957,14.174,2.217,,0.0,5.167,18.083,7.8,6.167,4.1,199.0
2011-01-14,194.208,5.913,76.0,61.917,51.0,15.708,19.125,34.333,15.208,,0.0,5.667,38.958,9.8,6.225,2.3,209.917
2011-01-15,191.625,3.875,70.0,57.5,47.0,11.75,14.25,22.5,8.25,,0.0,4.458,17.667,8.7,6.608,4.7,203.375
2011-01-16,188.125,3.958,89.0,74.958,56.0,10.667,15.583,20.625,5.042,,6.0,2.625,9.625,7.1,6.088,3.5,198.792
2011-01-17,189.783,4.5,86.0,66.667,35.0,15.783,17.75,33.0,15.25,,0.0,2.917,9.708,13.1,6.375,1.2,205.565
2011-01-18,192.458,6.167,88.0,74.333,54.0,24.375,26.083,61.792,35.708,,1.0,3.875,22.458,13.1,6.862,2.4,216.833
2011-01-19,192.25,6.125,95.0,93.25,90.0,23.708,25.292,67.208,41.917,,20.0,2.667,33.167,10.6,9.025,7.6,215.958
2011-01-20,185.0,3.125,91.0,71.375,56.0,8.125,10.522,12.435,1.913,,0.0,2.625,6.417,13.7,10.521,8.4,193.125
2011-01-21,184.542,2.957,80.0,64.542,46.0,8.833,12.542,16.958,4.417,,0.0,3.125,5.5,14.9,9.862,5.9,193.375
2011-01-22,188.5,3.458,83.0,75.625,68.0,12.25,18.875,40.0,21.125,,0.0,3.042,12.458,10.8,7.962,5.3,200.75
2011-01-23,187.5,2.667,73.0,50.208,40.0,6.833,13.708,24.625,10.917,,0.0,2.625,4.208,6.7,4.658,2.8,194.333
2011-01-24,190.913,4.083,59.0,47.208,34.0,7.13,11.364,17.045,5.682,,0.0,3.292,11.167,5.4,3.225,1.2,198.043
2011-01-25,195.0,3.875,79.0,57.292,43.0,9.792,13.167,18.667,5.5,,0.0,3.667,18.208,4.6,2.742,-0.3,204.792
2011-01-26,195.292,3.292,66.0,48.75,32.0,9.458,11.917,16.667,4.75,,0.0,3.0,5.958,5.9,2.042,-1.6,204.75
2011-01-27,195.5,4.5,74.0,54.667,40.0,13.0,19.783,31.261,11.478,,0.0,4.417,20.042,8.7,4.683,0.1,208.5
2011-01-28,195.958,4.435,77.0,59.208,43.0,12.583,15.458,26.625,11.167,,0.0,5.042,33.375,10.8,6.825,3.5,208.542
2011-01-29,194.167,3.542,70.0,56.667,38.0,9.625,12.958,23.542,10.583,,0.0,5.042,20.625,11.3,6.846,2.4,203.792
2011-01-30,196.333,4.958,76.0,55.542,31.0,14.542,16.625,26.375,9.75,,0.0,4.542,18.0,10.7,5.242,2.1,210.875
2011-01-31,192.304,5.375,69.0,53.167,33.0,14.609,17.792,25.292,7.5,,0.0,5.583,17.208,9.3,3.992,-0.7,206.913
2011-02-01,191.458,4.292,79.0,59.792,41.0,9.375,9.833,13.542,3.708,,1.0,4.625,30.75,9.2,5.325,2.7,200.833
2011-02-02,189.174,2.652,80.0,55.833,43.0,6.565,7.913,10.783,2.87,,0.0,2.783,5.522,2.7,-0.321,-2.7,195.739
2011-02-03,192.042,3.375,71.0,63.542,54.0,10.375,14.435,18.087,3.652,,0.0,3.708,10.417,2.6,-0.204,-4.5,202.417
2011-02-04,193.417,5.652,78.0,60.833,41.0,12.0,14.75,18.5,3.75,,0.0,4.417,19.571,8.6,4.208,-0.7,205.417
2011-02-05,194.417,5.375,92.0,79.333,63.0,14.75,22.042,43.458,21.417,,3.0,3.792,,6.1,4.108,1.2,209.167
2011-02-06,193.542,6.292,95.0,87.208,76.0,20.542,25.458,57.583,32.125,,23.0,3.208,,11.9,8.662,5.4,214.083
2011-02-07,190.957,3.667,94.0,70.583,53.0,11.435,10.292,14.708,4.417,,11.0,2.652,7.714,9.4,7.258,2.9,202.391
2011-02-08,191.75,2.875,75.0,59.083,46.0,6.375,10.458,15.875,5.417,,0.0,2.208,5.25,2.9,1.317,0.2,198.125
2011-02-09,192.208,3.542,79.0,60.333,49.0,7.208,12.083,15.75,3.667,,0.0,2.708,10.167,6.2,3.129,0.5,199.417
2011-02-10,193.333,4.5,68.0,57.458,48.0,11.25,18.0,28.696,10.696,,0.0,3.667,11.792,6.7,4.4,1.7,204.583
2011-02-11,194.333,4.261,74.0,55.5,35.0,13.292,14.0,21.625,7.625,,0.0,4.0,8.958,9.4,4.692,0.2,207.625
2011-02-12,195.625,4.125,76.0,58.375,33.0,12.125,16.375,25.0,8.625,,0.0,5.083,16.0,10.5,4.962,-0.9,207.75
2011-02-13,194.708,4.875,95.0,90.083,74.0,15.375,22.5,40.833,18.333,,28.0,3.167,19.0,8.3,6.383,4.2,210.083
2011-02-14,194.304,6.042,94.0,92.25,89.0,21.87,25.708,52.625,26.917,,7.0,2.125,16.833,10.2,8.933,7.5,216.174
2011-02-15,191.292,5.0,95.0,85.833,70.0,14.292,19.208,29.458,10.25,,13.0,2.375,23.0,11.5,9.004,6.3,205.583
2011-02-16,191.0,4.333,88.0,64.417,38.0,12.739,16.625,26.375,9.75,,0.0,3.833,17.667,10.7,6.808,3.6,203.739
2011-02-17,189.583,3.417,64.0,49.417,38.0,7.083,6.087,7.696,1.609,,0.0,3.292,9.167,5.7,4.083,2.3,196.667
2011-02-18,192.0,3.522,71.0,57.625,46.0,7.125,8.667,11.625,2.958,,0.0,2.875,9.5,3.9,1.871,-0.2,199.125
2011-02-19,192.917,5.208,69.0,59.708,45.0,9.125,8.625,9.583,0.958,,0.0,2.739,13.125,5.5,2.4,-0.2,202.042
2011-02-20,192.167,4.458,71.0,58.792,43.0,12.583,18.083,24.167,6.083,,0.0,4.042,11.917,9.2,4.029,-1.2,204.75
2011-02-21,190.565,4.958,93.0,72.583,59.0,13.783,21.792,33.917,12.125,,3.0,3.5,23.208,9.2,6.604,4.3,204.348
2011-02-22,190.0,6.125,95.0,91.083,85.0,17.042,22.5,46.333,23.833,,12.0,2.261,21.167,10.4,8.175,5.9,207.042
2011-02-23,190.542,5.708,97.0,76.083,41.0,15.917,17.5,39.792,22.292,,34.0,2.833,23.5,17.8,12.679,9.9,206.458
2011-02-24,189.208,4.792,64.0,50.25,35.0,8.125,12.783,14.0,1.217,,0.0,7.042,36.5,17.6,11.608,7.0,197.333
2011-02-25,188.667,4.478,86.0,73.167,53.0,10.167,16.208,17.5,1.292,,2.0,4.208,32.625,10.8,9.308,8.0,198.833
2011-02-26,188.5,3.208,83.0,66.125,47.0,8.125,10.125,11.25,1.125,,0.0,2.667,8.958,9.7,7.288,4.1,196.625
2011-02-27,191.125,4.083,84.0,62.958,40.0,10.833,12.917,20.5,7.583,,0.0,2.958,9.042,12.5,6.688,1.7,201.958
2011-02-28,190.739,4.167,90.0,77.542,58.0,12.435,15.375,21.042,5.667,,21.0,3.792,11.917,9.2,5.862,2.6,203.174
2011-03-01,190.043,4.478,95.0,89.708,79.0,18.565,22.87,40.652,17.783,,7.0,2.955,18.652,11.9,9.854,7.7,208.609
