date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,15.083,21.958,6.875,,44.292
2011-01-02,12.783,16.478,3.696,,14.375
2011-01-03,15.417,20.917,5.5,,33.5
2011-01-04,11.75,19.417,7.667,,15.375
2011-01-05,20.25,30.458,10.208,,11.458
2011-01-06,22.625,32.917,10.292,,14.5
2011-01-07,27.417,40.75,13.333,,17.292
2011-01-08,21.583,29.375,7.792,,19.417
2011-01-09,18.826,24.478,5.652,,39.292
2011-01-10,28.435,46.043,17.609,,61.696
2011-01-11,12.208,17.583,5.375,,18.542
2011-01-12,22.958,37.375,14.417,,16.625
2011-01-13,19.917,32.125,12.208,,25.458
2011-01-14,24.625,35.75,11.125,,34.25
2011-01-15,23.625,30.292,6.667,,15.917
2011-01-16,25.87,34.87,9.0,,17.917
2011-01-17,25.958,36.583,10.625,,8.708
2011-01-18,30.542,50.667,20.125,,15.958
2011-01-19,27.875,48.0,20.125,,30.957
2011-01-20,19.625,24.917,5.292,,10.917
2011-01-21,21.75,31.917,10.167,,8.75
2011-01-22,15.375,20.708,5.333,,14.667
2011-01-23,16.174,28.522,12.348,,5.5
2011-01-24,14.042,24.542,10.5,,9.125
2011-01-25,16.333,27.167,10.833,,14.75
2011-01-26,17.667,28.0,10.333,,5.708
2011-01-27,26.625,36.75,10.125,,21.833
2011-01-28,23.375,35.542,12.167,,29.75
2011-01-29,15.042,18.5,3.458,,16.75
2011-01-30,15.043,20.565,5.522,,12.833
2011-01-31,24.208,33.875,9.667,,20.042
2011-02-01,18.292,29.5,11.208,,28.458
2011-02-02,12.917,21.667,8.75,,7.667
2011-02-03,23.458,36.542,13.083,,15.292
2011-02-04,24.833,39.625,14.792,,27.958
2011-02-05,21.042,24.542,3.5,,34.583
2011-02-06,26.0,44.957,18.957,,42.667
2011-02-07,19.708,33.792,14.083,,23.167
2011-02-08,12.87,23.478,10.609,,7.391
2011-02-09,17.042,29.0,11.958,,10.292
2011-02-10,19.042,28.667,9.625,,11.083
2011-02-11,19.833,27.958,8.125,,8.167
2011-02-12,18.333,22.75,4.417,,13.5
2011-02-13,30.739,57.826,27.087,,24.583
2011-02-14,34.167,84.292,50.125,,31.875
2011-02-15,25.042,35.292,10.25,,31.083
2011-02-16,17.958,26.625,8.667,,16.75
2011-02-17,16.087,28.043,11.957,,12.348
2011-02-18,16.333,25.167,8.833,,10.875
2011-02-19,20.5,27.625,7.125,,19.792
2011-02-20,23.13,31.609,8.478,,14.625
2011-02-21,30.583,40.25,9.667,,20.667
2011-02-22,27.375,51.25,23.875,,23.458
2011-02-23,21.042,39.0,17.958,,30.5
2011-02-24,21.5,23.75,2.25,,39.167
2011-02-25,18.792,23.792,5.0,,33.292
2011-02-26,13.667,15.708,2.042,,10.583
2011-02-27,15.826,20.13,4.304,,10.667
2011-02-28,26.125,34.5,8.375,,15.292
2011-03-01,31.625,59.417,27.792,,34.125
2011-03-02,18.042,24.792,6.75,,18.167
2011-03-03,16.667,18.833,2.167,,17.792
2011-03-04,20.417,24.292,3.875,,18.875
2011-03-05,28.0,45.391,17.391,,16.292
2011-03-06,24.125,37.25,13.125,,33.125
2011-03-07,18.304,22.522,4.217,,48.087
2011-03-08,20.182,24.227,4.045,,54.773
2011-03-09,10.792,11.75,0.958,,24.5
2011-03-10,10.083,11.583,1.5,,12.417
2011-03-11,16.167,22.417,6.25,,26.625
2011-03-12,14.087,21.087,7.0,,8.625
2011-03-13,19.083,24.583,5.5,,13.083
2011-03-14,27.542,35.708,8.167,,23.583
2011-03-15,20.5,24.375,3.875,,38.458
2011-03-16,26.583,31.583,5.0,,39.458
2011-03-17,22.333,31.417,9.083,,31.292
2011-03-18,16.292,21.208,4.917,,28.667
2011-03-19,9.391,11.217,1.826,,15.083
2011-03-20,13.25,16.042,2.792,,14.417
2011-03-21,14.625,17.042,2.417,,15.208
2011-03-22,25.375,30.042,4.667,,19.333
2011-03-23,22.0,31.0,9.0,,31.417
2011-03-24,18.292,27.792,9.5,,31.208
2011-03-25,14.208,20.25,6.042,,10.125
2011-03-26,19.13,27.0,7.87,,9.375
2011-03-27,20.708,24.792,4.083,,19.083
2011-03-28,19.083,22.083,3.0,,42.958
2011-03-29,21.708,24.333,2.625,,34.833
2011-03-30,12.958,13.958,1.0,,30.083
2011-03-31,14.667,19.458,4.792,,18.208
2011-04-01,21.792,23.375,1.583,,38.917
2011-04-02,13.542,14.208,0.667,,34.5
2011-04-03,6.5,6.708,0.208,,21.458
2011-04-04,10.652,11.304,0.652,,9.375
2011-04-05,16.417,18.375,1.958,,13.083
2011-04-06,20.458,22.333,1.875,,20.043
2011-04-07,14.792,17.917,3.125,,16.625
2011-04-08,14.25,19.292,5.042,,28.667
2011-04-09,14.208,18.583,4.375,,39.542
2011-04-10,18.417,21.25,2.833,,34.625
2011-04-11,16.391,21.217,4.826,,34.208
2011-04-12,17.208,24.5,7.292,,28.375
2011-04-13,24.458,31.833,7.375,,37.958
2011-04-14,19.625,23.5,3.875,,36.958
2011-04-15,16.417,20.375,3.958,,41.708
2011-04-16,8.542,9.833,1.292,,47.583
2011-04-17,15.583,20.667,5.083,,26.708
2011-04-18,20.652,33.652,13.0,,29.333
2011-04-19,9.833,16.208,6.375,,16.792
2011-04-20,10.682,12.864,2.182,,18.87
2011-04-21,24.083,27.125,3.042,,31.333
2011-04-22,19.333,21.792,2.458,,32.25
2011-04-23,22.125,32.25,10.125,,31.958
2011-04-24,17.917,22.833,4.917,,36.417
2011-04-25,22.783,32.826,10.043,,33.542
2011-04-26,13.875,16.875,3.0,,30.667
2011-04-27,18.708,24.667,5.958,,33.5
2011-04-28,21.292,34.708,13.417,,26.208
2011-04-29,15.292,17.958,2.667,,21.375
