date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,-2.1,-2.629,-3.1
2011-01-02,-1.2,-2.125,-2.6
2011-01-03,-2.0,-2.721,-3.1
2011-01-04,-2.5,-2.775,-3.0
2011-01-05,-2.2,-2.658,-3.3
2011-01-06,-2.0,-2.562,-3.0
2011-01-07,0.0,-1.967,-3.1
2011-01-08,-1.3,-2.425,-3.0
2011-01-09,-1.2,-2.292,-3.0
2011-01-10,-0.1,-1.821,-2.7
2011-01-11,-1.3,-2.554,-3.0
2011-01-12,-0.8,-2.238,-3.1
2011-01-13,-2.5,-2.762,-3.1
2011-01-14,-1.2,-2.183,-2.9
2011-01-15,-0.7,-2.125,-2.9
2011-01-16,-2.0,-2.446,-2.8
2011-01-17,0.3,-2.062,-3.1
2011-01-18,1.5,-1.15,-2.6
2011-01-19,-1.7,-1.917,-2.3
2011-01-20,-2.2,-3.092,-3.9
2011-01-21,-1.4,-2.529,-3.6
2011-01-22,0.5,-1.575,-2.7
2011-01-23,-2.5,-3.042,-8.7
2011-01-24,-2.2,-2.588,-3.1
2011-01-25,-2.0,-2.638,-3.0
2011-01-26,-2.4,-2.654,-2.9
2011-01-27,0.5,-1.971,-2.9
2011-01-28,0.5,-2.617,-3.4
2011-01-29,-1.0,-2.358,-3.1
2011-01-30,-1.4,-2.408,-3.7
2011-01-31,-1.1,-2.133,-3.5
2011-02-01,-2.4,-2.758,-3.1
2011-02-02,-2.2,-2.471,-2.8
2011-02-03,-2.4,-2.729,-3.2
2011-02-04,-2.4,-2.892,-3.5
2011-02-05,-0.2,-2.046,-2.8
2011-02-06,-0.6,-1.875,-2.9
2011-02-07,-1.7,-2.504,-3.2
2011-02-08,-2.4,-2.612,-2.8
2011-02-09,-2.1,-2.708,-3.8
2011-02-10,-1.6,-2.646,-3.2
2011-02-11,-0.6,-2.067,-3.8
2011-02-12,-0.4,-1.929,-3.9
2011-02-13,-0.4,-1.725,-2.8
2011-02-14,1.2,-0.275,-2.3
2011-02-15,-0.8,-2.312,-3.2
2011-02-16,-1.0,-2.333,-3.5
2011-02-17,-2.3,-2.767,-3.0
2011-02-18,-2.2,-2.508,-3.1
2011-02-19,-1.7,-2.596,-3.5
2011-02-20,-0.6,-2.029,-3.5
2011-02-21,-0.8,-1.983,-2.5
2011-02-22,1.7,-1.75,-2.4
2011-02-23,2.6,-1.729,-3.6
2011-02-24,-1.7,-2.85,-3.6
2011-02-25,-1.5,-2.458,-3.3
2011-02-26,-1.5,-2.462,-2.9
2011-02-27,-1.8,-2.55,-3.3
2011-02-28,-0.8,-2.1,-2.6
2011-03-01,1.8,-0.783,-3.3
2011-03-02,1.2,-1.842,-2.8
2011-03-03,-2.7,-3.258,-4.0
2011-03-04,-1.8,-2.067,-2.9
2011-03-05,1.8,-1.238,-2.6
2011-03-06,1.5,-2.154,-3.5
2011-03-07,-1.6,-2.404,-3.0
2011-03-08,-0.9,-2.425,-3.5
2011-03-09,-2.1,-2.775,-3.3
2011-03-10,-1.4,-2.692,-3.4
2011-03-11,0.5,-2.375,-3.4
