date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,7.458,8.292,0.833,4.625,40.042
2011-01-02,5.167,5.792,0.625,2.75,14.25
2011-01-03,6.375,7.042,0.667,4.708,31.042
2011-01-04,3.2,3.5,0.3,2.542,17.333
2011-01-05,9.667,10.333,0.667,2.043,16.87
2011-01-06,13.087,16.348,3.261,2.667,17.167
2011-01-07,10.958,12.833,1.875,2.292,17.083
2011-01-08,12.583,16.208,3.625,2.625,20.25
2011-01-09,10.625,12.292,1.667,6.333,40.583
2011-01-10,15.167,18.125,2.958,5.417,63.042
2011-01-11,10.261,14.783,4.522,3.417,35.125
2011-01-12,10.333,11.75,1.417,3.625,14.25
2011-01-13,8.478,9.87,1.391,4.417,25.25
2011-01-14,12.417,17.083,4.667,4.958,43.5
2011-01-15,9.292,10.917,1.625,3.917,18.708
2011-01-16,9.167,10.458,1.292,2.042,13.25
2011-01-17,9.708,13.208,3.5,2.042,11.708
2011-01-18,18.917,32.167,13.25,2.875,29.917
2011-01-19,19.583,35.75,16.167,2.417,32.875
2011-01-20,7.261,7.957,0.696,2.292,7.292
2011-01-21,7.75,9.083,1.333,2.542,4.625
2011-01-22,7.792,8.917,1.125,2.5,15.833
2011-01-23,6.25,6.875,0.625,1.957,7.826
2011-01-24,5.609,6.087,0.478,2.5,10.042
2011-01-25,7.708,8.542,0.833,2.792,18.875
2011-01-26,7.708,9.0,1.292,2.0,5.0
2011-01-27,9.348,10.522,1.174,2.958,18.792
2011-01-28,11.708,14.208,2.5,4.333,36.917
2011-01-29,5.708,6.333,0.625,4.25,22.417
2011-01-30,9.542,11.875,2.333,3.0,13.458
2011-01-31,11.167,13.5,2.333,4.042,15.542
2011-02-01,7.043,7.739,0.696,3.609,29.043
2011-02-02,4.042,4.708,0.667,2.042,6.556
2011-02-03,8.478,9.826,1.348,2.75,
2011-02-04,9.0,11.0,2.0,3.167,
2011-02-05,14.542,17.583,3.042,3.5,
2011-02-06,16.75,22.083,5.333,2.75,
2011-02-07,6.792,7.333,0.542,1.87,
2011-02-08,3.167,3.667,0.5,1.042,
2011-02-09,6.208,7.25,1.042,1.333,5.846
2011-02-10,9.87,11.609,1.739,2.042,10.75
2011-02-11,9.0,10.583,1.583,1.958,7.042
2011-02-12,8.792,9.917,1.125,2.708,9.375
2011-02-13,16.5,20.292,3.792,2.696,18.167
2011-02-14,21.083,32.542,11.458,1.542,15.917
2011-02-15,14.333,17.542,3.208,1.833,20.083
2011-02-16,9.458,11.292,1.833,2.5,14.125
2011-02-17,3.304,3.826,0.522,2.583,5.625
2011-02-18,4.25,4.708,0.458,2.292,7.875
2011-02-19,5.208,5.75,0.542,2.208,10.417
2011-02-20,8.875,10.917,2.042,2.25,9.667
2011-02-21,12.708,15.5,2.792,2.087,18.13
2011-02-22,16.75,25.875,9.125,2.167,17.083
2011-02-23,12.417,19.125,6.708,2.208,13.958
2011-02-24,7.435,7.913,0.478,6.208,31.833
2011-02-25,10.792,11.333,0.542,3.417,29.375
2011-02-26,6.292,6.583,0.292,1.875,6.042
2011-02-27,7.792,10.625,2.833,1.917,8.042
2011-02-28,10.217,11.87,1.652,3.261,9.522
2011-03-01,18.5,22.333,3.833,3.458,19.833
2011-03-02,10.739,12.217,1.478,2.045,11.25
2011-03-03,4.333,4.417,0.083,2.391,7.792
2011-03-04,8.083,8.708,0.625,2.391,16.083
2011-03-05,17.875,24.542,6.667,1.957,9.458
2011-03-06,7.25,8.292,1.042,2.0,17.87
2011-03-07,10.917,11.833,0.917,3.75,40.458
2011-03-08,12.667,13.75,1.083,4.042,45.875
2011-03-09,8.0,8.435,0.435,3.5,21.833
2011-03-10,6.042,6.417,0.375,3.0,12.208
2011-03-11,3.833,4.083,0.25,3.833,20.0
2011-03-12,3.708,4.167,0.458,2.333,5.667
2011-03-13,8.042,8.833,0.792,3.208,8.833
2011-03-14,9.0,10.292,1.292,3.625,15.667
2011-03-15,8.917,9.917,1.0,5.375,31.458
2011-03-16,16.348,19.0,2.652,4.125,41.208
2011-03-17,7.5,8.25,0.75,2.292,23.167
2011-03-18,5.708,6.333,0.625,2.043,26.958
2011-03-19,6.583,7.458,0.875,2.875,16.292
2011-03-20,7.167,8.292,1.125,2.913,16.5
2011-03-21,7.5,8.542,1.042,3.125,10.917
