date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2011-02-06,189.091,4.391,10.636,4.565,10.087,5.522,0.609,199.727
2011-02-07,183.375,3.042,9.042,2.25,3.333,1.083,0.25,192.417
2011-02-08,185.458,1.875,5.25,1.708,2.375,0.667,0.708,190.708
2011-02-09,186.292,2.375,5.667,2.75,3.958,1.208,0.917,191.958
2011-02-10,186.583,2.917,7.292,3.833,6.0,2.167,1.333,193.875
2011-02-11,186.792,2.708,8.375,3.125,5.5,2.375,2.875,195.167
2011-02-12,189.625,2.958,9.0,3.333,5.167,1.833,2.583,198.625
2011-02-13,188.625,3.958,11.667,4.833,9.792,4.958,0.917,200.292
2011-02-14,193.087,5.478,15.522,4.609,13.478,8.87,0.043,208.609
2011-02-15,187.583,5.0,13.458,4.458,8.417,3.958,0.0,201.042
2011-02-16,185.125,2.792,9.875,3.042,4.875,1.833,0.542,195.0
2011-02-17,184.625,2.375,7.25,1.833,2.375,0.542,1.25,191.875
2011-02-18,187.417,2.25,7.208,1.75,2.083,0.333,1.458,194.625
2011-02-19,187.25,2.125,7.375,1.542,1.958,0.417,1.042,194.625
2011-02-20,188.042,2.917,9.958,3.667,5.75,2.083,5.0,198.0
2011-02-21,189.917,3.5,11.917,5.208,8.917,3.708,4.167,201.833
2011-02-22,185.667,3.5,11.167,4.458,8.5,4.042,0.875,196.833
2011-02-23,182.0,3.826,13.13,3.783,6.652,2.87,0.435,195.13
2011-02-24,186.042,4.708,12.875,5.083,7.375,2.292,2.208,198.917
2011-02-25,186.667,4.083,12.042,3.292,4.792,1.5,0.25,198.708
2011-02-26,186.792,3.667,10.208,2.667,3.625,0.958,0.542,197.0
2011-02-27,187.167,3.167,10.792,3.583,5.833,2.25,1.917,197.958
2011-02-28,185.542,3.292,10.625,4.0,6.083,2.083,1.042,196.167
2011-03-01,184.0,3.708,10.292,3.833,7.208,3.375,0.0,194.292
2011-03-02,183.958,4.5,12.167,4.042,6.75,2.708,0.0,196.125
2011-03-03,181.542,3.708,9.458,4.042,6.458,2.417,0.917,191.0
2011-03-04,186.083,3.75,8.667,2.5,3.708,1.208,0.25,194.75
2011-03-05,179.913,4.087,11.783,3.522,6.565,3.043,0.045,191.696
2011-03-06,181.042,4.208,10.417,1.458,2.417,0.958,0.0,191.458
2011-03-07,188.458,4.917,10.208,3.5,5.667,2.167,0.375,198.667
2011-03-08,189.917,4.833,10.0,3.292,6.333,3.042,0.125,199.917
2011-03-09,187.042,4.792,8.833,3.875,6.083,2.208,0.0,195.875
2011-03-10,184.625,3.958,9.25,2.792,5.208,2.417,2.208,193.875
2011-03-11,184.417,3.25,8.833,1.667,2.167,0.5,2.292,193.25
2011-03-12,183.667,2.542,7.25,2.458,3.333,0.875,1.375,190.917
2011-03-13,183.957,2.913,8.304,3.478,5.087,1.609,4.522,192.261
2011-03-14,186.708,3.125,9.583,3.625,5.417,1.792,1.958,196.292
2011-03-15,190.375,3.667,10.667,4.083,5.875,1.792,2.875,201.042
2011-03-16,187.167,4.375,10.0,4.792,7.417,2.625,1.125,197.167
2011-03-17,183.708,4.167,10.25,2.5,3.583,1.083,0.0,193.958
2011-03-18,184.792,4.625,10.75,1.708,2.458,0.75,0.0,195.542
2011-03-19,184.667,3.917,10.25,3.25,4.667,1.417,0.917,194.917
2011-03-20,192.609,3.304,8.696,2.87,4.304,1.435,0.565,201.304
2011-03-21,186.571,3.217,8.571,3.478,5.0,1.522,1.957,195.143
2011-03-22,189.208,3.583,9.167,3.792,5.875,2.083,5.0,198.375
2011-03-23,184.625,4.458,11.5,3.125,6.417,3.292,0.208,196.125
2011-03-24,186.083,3.833,6.5,1.292,1.5,0.208,1.083,192.583
2011-03-25,186.75,2.792,5.292,1.208,1.208,0.0,1.0,192.042
2011-03-26,187.708,2.917,6.708,2.708,3.708,1.0,1.0,194.417
2011-03-27,189.174,3.261,8.652,3.435,4.739,1.304,2.043,197.826
2011-03-28,187.375,3.708,10.583,3.708,5.333,1.625,1.667,197.958
2011-03-29,188.917,3.708,9.708,3.417,5.0,1.583,1.542,198.625
2011-03-30,186.542,3.375,9.5,3.125,5.042,1.917,0.667,196.042
2011-03-31,184.75,3.083,7.583,1.917,2.917,1.0,0.583,192.333
2011-04-01,189.708,3.25,16.792,10.75,16.0,5.25,8.708,206.5
2011-04-02,185.125,3.042,17.833,11.042,13.875,2.833,3.75,202.958
2011-04-03,186.208,3.5,15.083,10.208,12.917,2.708,2.375,201.292
2011-04-04,186.417,3.167,13.458,13.917,19.5,5.583,1.625,199.875
2011-04-05,188.25,2.625,14.333,12.667,18.208,5.542,1.542,202.583
2011-04-06,187.435,2.435,14.478,10.043,15.348,5.304,1.087,201.913
2011-04-07,186.042,2.542,13.333,10.208,16.25,6.042,1.0,199.375
2011-04-08,185.417,3.0,15.042,10.583,17.958,7.375,0.667,200.458
2011-04-09,187.833,4.833,17.208,8.25,10.375,2.125,0.667,205.042
2011-04-10,188.417,3.708,15.458,8.542,10.542,2.0,1.458,203.875
2011-04-11,189.833,3.625,14.333,9.125,11.292,2.167,1.875,204.167
2011-04-12,187.417,3.5,13.792,10.792,13.667,2.875,1.458,201.208
2011-04-13,186.0,3.083,13.625,7.583,8.792,1.208,2.292,199.625
2011-04-14,184.375,3.25,14.583,8.875,10.167,1.292,2.5,198.958
2011-04-15,188.391,3.783,15.087,11.609,16.783,5.174,2.455,203.478
2011-04-16,189.583,5.042,16.75,10.167,11.958,1.792,1.667,206.333
2011-04-17,187.75,4.208,13.792,10.833,12.958,2.125,1.917,201.542
2011-04-18,187.875,3.125,11.958,6.458,9.042,2.583,0.792,199.833
2011-04-19,189.333,2.833,9.042,6.292,7.417,1.125,0.042,198.375
2011-04-20,190.042,2.792,10.542,8.75,10.583,1.833,1.625,200.583
2011-04-21,192.522,3.043,13.348,9.957,13.0,3.043,5.957,205.87
2011-04-22,191.042,3.083,14.25,12.583,18.292,5.708,1.542,205.292
2011-04-23,187.667,2.792,12.667,7.083,9.958,2.875,0.25,200.333
2011-04-24,190.708,3.417,11.208,6.583,7.958,1.375,0.583,201.917
2011-04-25,191.13,3.174,13.739,8.696,10.913,2.217,0.957,204.87
2011-04-26,192.667,3.167,17.75,10.958,14.042,3.083,3.5,210.417
2011-04-27,189.333,2.957,28.083,9.5,14.208,4.708,1.167,217.417
2011-04-28,187.375,2.458,10.875,5.583,6.792,1.208,0.708,198.25
2011-04-29,190.042,2.625,13.917,8.542,10.083,1.542,2.167,203.958
2011-04-30,190.125,2.708,17.125,9.5,13.75,4.25,1.125,207.25
2011-05-01,185.458,2.542,15.25,4.958,6.333,1.375,0.625,200.708
2011-05-02,189.542,3.333,15.667,10.75,13.5,2.75,1.5,205.208
2011-05-03,189.333,3.583,14.458,9.625,13.417,3.792,0.292,203.792
2011-05-04,190.708,3.25,15.417,7.75,10.125,2.375,1.208,206.125
2011-05-05,189.333,3.375,13.417,9.583,12.667,3.083,0.292,202.75
2011-05-06,188.478,3.304,13.13,13.652,18.783,5.13,0.0,201.609
2011-05-07,185.458,2.792,15.25,11.375,15.375,4.0,0.0,200.708
2011-05-08,188.833,2.542,19.333,5.167,9.625,4.458,0.333,208.167
2011-05-09,184.348,2.364,19.565,6.087,14.391,8.304,2.913,203.913
2011-05-10,177.5,1.208,14.417,3.458,8.792,5.333,4.125,191.917
2011-05-11,177.583,1.5,16.542,4.208,11.042,6.833,2.292,194.125
2011-05-12,178.292,1.917,13.5,4.833,11.167,6.333,0.042,191.792
2011-05-13,184.625,2.292,10.458,6.333,7.75,1.417,0.667,195.083
2011-05-14,187.0,2.667,12.708,6.5,7.25,0.75,1.833,199.708
2011-05-15,191.958,3.0,14.583,7.417,8.917,1.5,2.958,206.542
2011-05-16,193.042,3.5,15.5,15.5,19.042,3.542,5.125,208.542
2011-05-17,190.75,3.375,16.208,12.542,15.5,2.958,1.917,206.958
2011-05-18,192.083,3.083,16.292,10.875,13.375,2.5,1.667,208.375
2011-05-19,186.792,2.333,15.583,7.125,10.458,3.333,0.333,202.375
2011-05-20,187.087,2.609,15.261,10.522,17.826,7.304,0.0,202.348
2011-05-21,183.333,2.083,17.292,5.417,13.583,8.167,0.0,200.625
2011-05-22,181.958,1.958,16.25,5.333,8.667,3.333,0.917,198.208
2011-05-23,184.417,2.917,12.833,11.792,17.833,6.042,0.0,197.25
2011-05-24,184.435,2.783,10.435,10.0,14.565,4.565,0.0,194.87
2011-05-25,184.75,2.833,10.792,12.583,17.75,5.167,0.0,195.542
2011-05-26,183.167,2.667,9.833,13.5,19.625,6.125,0.0,193.0
2011-05-27,183.625,2.75,12.292,10.909,15.773,4.864,0.0,195.917
2011-05-28,187.25,3.083,12.333,10.708,16.042,5.333,0.0,199.583
2011-05-29,179.708,1.708,9.875,3.583,4.5,0.917,0.125,189.583
2011-05-30,184.75,2.208,13.792,5.5,6.75,1.25,0.25,198.542
2011-05-31,187.13,2.478,15.348,8.13,11.87,3.739,0.391,202.478
2011-06-01,188.375,2.833,15.958,10.417,16.375,5.958,0.625,204.333
2011-06-02,185.75,2.625,13.958,8.583,13.125,4.542,0.083,199.708
2011-06-03,185.333,2.542,14.708,9.708,16.833,7.125,0.208,200.042
2011-06-04,193.167,3.042,20.208,6.542,12.083,5.542,1.042,213.375
2011-06-05,185.833,2.25,11.542,7.125,10.625,3.5,0.0,197.375
2011-06-06,184.917,2.208,14.75,8.375,12.583,4.208,0.417,199.667
2011-06-07,184.208,2.375,10.833,13.083,17.042,3.958,0.0,195.042
2011-06-08,184.174,2.304,13.478,8.435,11.435,3.0,0.0,197.652
2011-06-09,189.5,2.708,16.875,6.292,9.792,3.5,0.792,206.375
2011-06-10,179.667,2.083,11.292,7.542,11.625,4.083,0.125,190.958
2011-06-11,172.417,0.792,8.958,1.833,3.667,1.833,0.042,181.375
2011-06-12,174.875,1.25,11.417,2.75,5.083,2.333,0.0,186.292
2011-06-13,181.792,1.875,10.5,5.708,8.042,2.333,0.0,192.292
2011-06-14,186.043,3.13,13.826,9.826,13.13,3.304,0.348,199.87
2011-06-15,187.708,3.25,12.583,11.417,15.375,3.958,0.0,200.292
2011-06-16,184.609,2.875,12.522,14.583,20.0,5.417,0.0,197.13
2011-06-17,183.917,2.417,14.25,7.208,10.583,3.375,0.333,198.167
2011-06-18,184.083,2.583,14.333,8.0,15.333,7.333,0.0,198.417
2011-06-19,183.417,2.0,11.375,8.625,10.75,2.125,0.0,194.792
2011-06-20,188.083,2.458,14.0,8.333,15.417,7.083,0.0,202.083
2011-06-21,179.455,1.391,11.091,4.5,12.227,7.727,0.455,190.545
2011-06-22,187.0,1.958,18.667,4.75,13.583,8.833,1.083,205.667
2011-06-23,181.833,2.083,21.542,3.75,11.458,7.708,0.708,203.375
2011-06-24,185.708,1.167,19.958,3.167,10.083,6.917,0.125,205.667
2011-06-25,180.833,1.25,15.375,2.375,7.792,5.417,0.0,196.208
2011-06-26,174.458,0.958,11.917,1.458,3.417,1.958,0.0,186.375
2011-06-27,180.739,1.478,16.739,3.391,9.522,6.13,0.391,197.478
2011-06-28,184.875,1.5,23.125,3.958,9.333,5.375,1.292,208.0
2011-06-29,187.75,1.333,22.292,4.25,9.5,5.25,1.583,210.042
2011-06-30,184.542,1.25,19.167,3.708,9.208,5.5,1.833,203.708
2011-07-01,179.958,1.208,14.792,2.75,8.792,6.042,0.0,194.75
2011-07-02,176.667,1.042,16.25,3.167,5.833,2.667,0.542,192.917
2011-07-03,175.875,1.042,16.833,2.458,3.958,1.5,1.167,192.708
2011-07-04,174.917,1.042,14.708,2.417,4.167,1.75,0.583,189.625
2011-07-05,183.625,1.917,15.625,4.583,6.125,1.542,0.542,199.25
2011-07-06,178.217,1.565,13.087,3.105,7.0,3.895,0.0,191.304
2011-07-07,175.708,1.042,15.667,0.0,1.042,1.042,0.792,191.375
2011-07-08,186.875,1.292,19.667,0.0,1.167,1.167,0.0,206.542
2011-07-09,181.917,1.167,19.0,0.0,1.458,1.458,0.0,200.917
2011-07-10,176.792,1.167,18.0,0.0,1.292,1.292,0.0,194.792
2011-07-11,182.348,3.13,20.435,0.0,1.435,1.435,0.348,202.783
2011-07-12,179.917,1.833,16.333,0.0,1.0,1.0,0.0,196.25
2011-07-13,180.417,1.917,16.125,0.0,1.0,1.0,0.0,196.542
2011-07-14,184.25,1.417,18.292,0.0,1.0,1.0,0.0,202.542
2011-07-15,181.875,1.333,18.792,0.0,1.0,1.0,0.083,200.667
2011-07-16,182.458,1.875,18.25,0.0,1.0,1.0,0.0,200.708
2011-07-17,174.75,0.958,13.375,0.0,1.0,1.0,0.0,188.125
2011-07-18,169.583,0.792,9.792,0.0,1.0,1.0,0.0,179.375
2011-07-19,170.188,0.696,12.312,0.0,0.478,0.478,0.0,182.5
2011-07-20,174.917,0.792,15.792,0.0,0.0,0.0,0.0,190.708
2011-07-21,178.792,1.292,20.958,0.0,0.0,0.0,0.5,199.75
2011-07-22,181.833,1.542,19.583,0.0,0.0,0.0,0.417,201.417
2011-07-23,186.667,2.667,21.75,0.0,0.0,0.0,0.375,208.417
2011-07-24,187.583,1.542,20.0,0.0,0.0,0.0,1.458,207.583
2011-07-25,186.25,1.5,18.833,0.0,0.0,0.0,0.083,205.083
2011-07-26,184.583,1.792,16.917,0.0,0.0,0.0,0.125,201.5
2011-07-27,185.958,1.5,19.833,0.0,0.0,0.0,0.25,205.792
2011-07-28,184.091,1.304,21.682,0.0,0.0,0.0,0.0,205.773
2011-07-29,181.333,1.583,21.542,0.0,0.0,0.0,1.0,202.875
2011-07-30,179.583,1.458,20.333,0.0,0.0,0.0,1.042,199.917
2011-07-31,182.208,1.5,20.792,0.0,0.0,0.0,0.708,203.0
2011-08-01,182.333,1.875,19.208,0.0,0.0,0.0,0.625,201.542
2011-08-02,181.0,1.739,19.217,1.5,4.312,2.812,0.043,200.217
2011-08-03,174.542,1.833,18.625,3.708,12.292,8.583,0.083,193.167
2011-08-04,173.625,1.958,19.208,4.75,12.625,7.875,0.0,192.833
2011-08-05,173.458,1.792,17.25,4.083,11.042,6.958,0.0,190.708
2011-08-06,172.083,1.042,17.083,1.5,3.208,1.708,0.0,189.167
2011-08-07,173.042,1.0,17.417,1.208,2.167,0.958,0.0,190.458
2011-08-08,182.087,2.13,17.565,3.174,11.391,8.217,0.0,199.652
2011-08-09,184.75,2.042,20.625,3.208,8.875,5.667,0.125,205.375
2011-08-10,179.417,1.958,23.75,3.875,7.875,4.0,1.042,203.167
2011-08-11,177.792,1.583,19.542,3.625,6.167,2.542,0.833,197.333
2011-08-12,177.292,1.625,19.042,3.833,5.75,1.917,0.75,196.333
2011-08-13,180.083,1.417,19.083,2.625,4.333,1.708,3.208,199.167
2011-08-14,176.667,1.208,13.25,1.792,2.75,0.958,1.875,189.917
2011-08-15,178.417,1.542,11.958,2.208,4.042,1.833,0.208,190.375
2011-08-16,175.292,1.167,15.0,2.083,3.75,1.667,0.083,190.292
2011-08-17,173.478,1.174,16.261,2.609,4.696,2.087,0.826,189.739
2011-08-18,179.958,1.708,16.917,3.708,5.792,2.083,0.167,196.875
2011-08-19,182.125,1.875,16.083,3.667,5.417,1.75,0.0,198.208
2011-08-20,181.542,1.875,18.708,3.417,4.75,1.333,0.042,200.25
2011-08-21,181.167,1.667,14.208,2.333,3.083,0.75,0.083,195.375
2011-08-22,183.75,1.917,17.625,3.875,5.708,1.833,0.667,201.375
2011-08-23,184.917,1.833,18.292,4.208,9.417,5.208,0.417,203.208
2011-08-24,180.913,1.957,16.957,3.455,10.591,7.136,0.043,197.87
2011-08-25,179.75,2.042,12.542,3.5,11.5,8.0,0.0,192.292
2011-08-26,177.667,1.75,14.125,3.542,10.333,6.792,0.0,191.792
2011-08-27,178.5,1.875,16.417,3.417,9.042,5.625,0.042,194.917
2011-08-28,179.542,1.667,15.208,2.708,5.833,3.125,0.0,194.75
2011-08-29,180.0,2.0,16.583,3.75,9.042,5.292,0.167,196.583
2011-08-30,182.042,1.833,18.625,4.667,10.583,5.917,0.167,200.667
2011-08-31,177.435,2.217,17.391,4.478,8.174,3.696,0.087,194.826
2011-09-01,177.792,2.25,18.75,3.875,8.458,4.583,0.208,196.542
2011-09-02,173.875,1.875,14.208,3.292,8.875,5.583,0.0,188.083
2011-09-03,173.792,1.125,17.375,1.542,2.458,0.917,0.0,191.167
2011-09-04,179.375,1.958,22.25,2.958,4.125,1.167,0.042,201.625
2011-09-05,181.875,2.167,23.958,4.25,6.75,2.5,1.0,205.833
2011-09-06,188.136,2.391,19.318,5.696,8.783,3.087,0.261,207.455
2011-09-07,189.708,2.458,19.958,5.542,8.167,2.625,0.792,209.667
2011-09-08,185.917,2.125,17.667,4.917,8.5,3.583,0.125,203.583
2011-09-09,182.667,2.292,13.875,3.375,7.792,4.417,0.0,196.542
2011-09-10,176.875,1.542,14.042,1.792,4.25,2.458,0.0,190.917
2011-09-11,178.0,1.667,13.208,2.208,5.417,3.208,0.0,191.208
2011-09-12,180.917,2.167,13.792,4.208,10.542,6.333,0.0,194.708
2011-09-13,180.708,2.042,12.625,4.125,10.0,5.875,0.0,193.333
2011-09-14,182.273,2.261,12.818,3.957,10.783,6.826,0.0,195.091
2011-09-15,171.208,2.292,11.625,3.833,11.667,7.833,0.0,182.833
2011-09-16,175.417,2.333,10.417,4.333,11.667,7.333,0.0,185.833
2011-09-17,177.208,2.208,10.25,3.708,9.583,5.875,0.0,187.458
2011-09-18,173.5,1.208,10.125,1.167,2.25,1.083,0.0,183.625
2011-09-19,174.958,1.667,10.125,2.292,5.125,2.833,0.0,185.083
2011-09-20,173.333,2.0,10.083,2.958,7.875,4.917,0.0,183.417
2011-09-21,181.0,1.522,10.0,2.609,4.261,1.652,0.0,191.0
2011-09-22,186.417,1.625,10.292,4.083,5.542,1.458,0.042,196.708
2011-09-23,189.042,2.25,11.25,5.25,7.5,2.25,0.458,200.292
2011-09-24,190.417,3.083,16.917,5.667,9.083,3.417,0.208,207.333
2011-09-25,189.792,2.458,10.958,4.208,6.042,1.833,0.167,200.75
2011-09-26,184.13,2.478,9.739,5.565,9.13,3.565,0.0,193.87
2011-09-27,183.833,2.417,10.583,6.208,8.958,2.75,0.125,194.417
2011-09-28,185.667,2.417,11.667,5.542,9.208,3.667,0.167,197.333
2011-09-29,187.042,2.417,12.833,4.125,8.125,4.0,0.333,199.875
2011-09-30,186.917,2.5,9.667,3.75,6.458,2.708,0.542,196.583
2011-10-01,189.208,3.292,13.625,6.125,9.083,2.958,0.708,202.833
2011-10-02,190.667,3.125,12.958,4.292,6.542,2.25,0.542,203.625
2011-10-03,189.625,2.875,11.708,6.583,10.042,3.458,0.792,201.333
2011-10-04,188.542,2.542,9.333,5.75,10.083,4.333,0.0,197.875
2011-10-05,184.652,2.783,9.435,7.217,11.435,4.217,0.0,194.087
2011-10-06,184.917,2.458,12.5,4.208,6.208,2.0,0.083,197.417
2011-10-07,192.833,4.625,15.125,7.75,10.583,2.833,1.333,207.958
2011-10-08,191.958,4.625,14.958,6.292,10.708,4.417,0.609,206.917
2011-10-09,190.458,3.667,13.375,3.958,6.5,2.542,0.75,203.833
2011-10-10,190.625,3.333,12.917,4.833,8.417,3.583,0.25,203.542
2011-10-11,192.182,3.217,13.045,5.13,10.565,5.435,0.043,205.227
2011-10-12,192.833,3.833,14.958,6.125,10.625,4.5,0.917,207.792
2011-10-13,187.609,3.625,13.783,5.917,11.708,5.792,0.292,201.391
2011-10-14,184.958,2.958,11.958,4.292,11.375,7.083,0.0,196.917
2011-10-15,186.083,3.042,10.708,4.375,8.5,4.125,0.0,196.792
2011-10-16,189.667,3.042,11.25,2.958,3.375,0.417,0.625,200.917
2011-10-17,194.125,3.375,12.417,5.917,8.5,2.583,0.833,206.542
2011-10-18,190.826,3.391,12.435,8.174,12.522,4.348,0.565,203.261
2011-10-19,191.25,3.167,13.25,7.875,12.792,4.917,0.333,204.5
2011-10-20,187.0,2.292,10.75,4.833,7.458,2.625,0.125,197.75
2011-10-21,183.042,2.458,10.125,6.708,11.875,5.167,0.0,193.167
2011-10-22,186.75,2.208,11.875,3.875,8.292,4.417,0.083,198.625
2011-10-23,187.333,2.375,12.583,3.792,5.792,2.0,0.25,199.917
2011-10-24,191.542,2.917,14.375,5.208,10.25,5.042,1.917,205.917
2011-10-25,188.958,3.25,12.083,5.792,8.917,3.125,0.417,201.042
2011-10-26,192.95,3.043,11.1,5.727,11.182,5.455,0.211,204.05
2011-10-27,190.208,3.045,11.708,6.583,11.667,5.083,0.292,201.917
2011-10-28,185.292,3.208,11.167,4.9,9.65,4.75,0.0,196.458
2011-10-29,183.667,2.75,10.25,0.708,5.125,4.417,0.0,193.917
2011-10-30,184.5,2.708,9.458,0.375,5.333,4.958,0.0,193.958
2011-10-31,185.458,3.458,13.667,0.917,5.917,5.0,0.292,199.125
2011-11-01,186.435,3.522,12.87,2.524,5.286,2.762,0.087,199.304
2011-11-02,184.542,3.042,11.25,4.227,5.409,1.182,0.0,195.792
2011-11-03,183.25,2.708,10.167,3.125,5.167,2.042,0.0,193.417
2011-11-04,183.792,3.208,10.958,4.5,8.708,4.208,0.0,194.75
2011-11-05,183.958,3.167,12.5,3.75,6.792,3.042,0.0,196.458
2011-11-06,188.083,3.167,12.75,2.5,5.083,2.583,0.0,200.833
2011-11-07,186.25,4.333,16.125,3.917,7.958,4.042,0.292,202.375
2011-11-08,188.783,4.043,17.478,3.478,7.478,4.0,0.174,206.261
2011-11-09,189.542,3.708,13.208,3.292,6.25,2.958,0.0,202.75
2011-11-10,188.167,3.458,10.0,3.542,7.125,3.583,0.0,198.167
2011-11-11,190.875,3.583,13.667,3.292,8.083,4.792,0.0,204.542
2011-11-12,193.625,3.5,13.917,2.333,5.75,3.417,0.0,207.542
2011-11-13,187.708,3.583,11.25,2.417,3.167,0.75,0.458,198.958
2011-11-14,192.391,4.652,12.087,4.217,6.348,2.13,0.957,204.478
2011-11-15,192.708,3.75,13.292,5.167,9.0,3.833,1.292,206.0
2011-11-16,192.083,3.292,12.208,4.708,9.583,4.875,1.333,204.292
2011-11-17,190.25,3.5,12.208,4.667,9.542,4.875,0.792,202.458
2011-11-18,188.5,3.375,12.208,4.167,9.25,5.083,0.0,200.708
2011-11-19,182.375,2.208,10.25,2.167,4.292,2.125,0.042,192.625
2011-11-20,186.667,2.708,10.042,1.083,1.167,0.083,0.083,196.708
2011-11-21,188.909,0.957,10.409,4.318,7.409,3.091,0.261,199.318
2011-11-22,191.458,0.625,10.625,4.292,8.625,4.333,0.708,202.083
2011-11-23,193.792,3.167,10.083,3.042,5.708,2.667,0.667,203.875
2011-11-24,187.125,2.292,8.25,2.4,3.4,1.0,0.375,195.375
2011-11-25,189.375,3.292,10.625,,,,0.875,200.0
2011-11-26,190.792,3.625,10.75,,,,0.583,201.542
2011-11-27,191.13,3.667,11.826,3.5,9.0,5.5,0.458,202.957
2011-11-28,188.208,3.333,11.667,4.375,10.458,6.083,0.0,199.875
2011-11-29,184.217,3.13,11.739,4.056,9.556,5.5,0.0,195.957
2011-11-30,188.292,3.5,14.667,4.375,12.917,8.542,0.292,202.958
2011-12-01,190.75,3.375,11.833,4.167,11.208,7.042,0.167,202.583
2011-12-02,189.208,2.833,9.833,4.208,8.125,3.917,0.0,199.042
2011-12-03,186.167,2.125,7.375,2.208,3.75,1.542,0.0,193.542
2011-12-04,188.958,2.292,7.833,2.375,3.542,1.167,0.167,196.792
2011-12-05,191.375,3.458,9.333,5.208,10.0,4.792,0.667,200.708
2011-12-06,191.083,3.417,9.792,4.542,9.333,4.792,1.167,200.875
2011-12-07,195.458,3.0,8.958,3.875,8.458,4.583,0.25,204.417
2011-12-08,189.217,3.696,9.826,4.273,9.136,4.864,0.0,199.043
2011-12-09,189.0,2.625,9.375,3.043,5.435,2.391,0.0,198.375
2011-12-10,190.5,3.0,9.958,4.542,6.375,1.833,0.542,200.458
2011-12-11,191.458,3.542,10.917,4.042,5.583,1.542,0.792,202.375
2011-12-12,194.667,4.042,12.542,6.417,12.333,5.917,1.167,207.208
2011-12-13,192.636,4.0,10.773,4.261,10.304,6.043,0.783,203.409
2011-12-14,192.417,3.708,10.083,3.0,8.458,5.458,1.042,202.5
2011-12-15,189.792,3.417,7.833,1.792,3.417,1.625,1.292,197.625
2011-12-16,189.5,2.042,5.458,0.375,0.625,0.25,0.958,194.958
2011-12-17,193.667,2.875,7.417,2.957,6.478,3.522,2.25,201.083
2011-12-18,192.917,2.958,7.417,2.125,3.542,1.417,2.875,200.333
2011-12-19,191.792,3.875,8.458,4.125,8.458,4.333,1.542,200.25
2011-12-20,194.304,3.87,10.043,4.304,9.0,4.696,2.826,204.348
2011-12-21,195.042,4.25,10.833,5.042,10.0,4.958,2.417,205.875
2011-12-22,193.167,3.417,7.667,2.25,3.75,1.5,1.875,200.833
