date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2013-01-01,2.958,2.958,0.0,,3.625,
2013-01-02,4.75,4.917,0.167,,3.417,
2013-01-03,5.292,5.583,0.292,,3.25,
2013-01-04,5.333,5.458,0.125,,2.542,
2013-01-05,5.833,6.208,0.375,,3.208,
2013-01-06,8.043,9.217,1.174,,6.739,
2013-01-07,8.458,10.083,1.625,,4.083,
2013-01-08,7.667,9.458,1.792,,2.5,
2013-01-09,3.75,4.25,0.5,,1.583,
2013-01-10,4.708,5.375,0.667,,1.75,
2013-01-11,6.708,7.125,0.417,,2.875,
2013-01-12,4.417,4.542,0.125,,3.292,
2013-01-13,6.0,6.696,0.696,,6.333,
2013-01-14,7.792,9.042,1.25,,4.833,
2013-01-15,8.208,10.125,1.917,,2.875,
2013-01-16,7.833,9.708,1.875,,3.0,
2013-01-17,6.609,7.565,0.957,,3.217,
2013-01-18,6.042,7.083,1.042,,5.708,
2013-01-19,5.625,6.75,1.125,,2.958,
2013-01-20,8.913,11.435,2.522,,4.609,
2013-01-21,3.0,3.458,0.458,,2.167,
2013-01-22,6.375,7.25,0.875,,2.917,
2013-01-23,9.542,11.25,1.708,,8.542,
2013-01-24,10.375,12.292,1.917,,11.083,
2013-01-25,7.792,9.5,1.708,,6.708,
2013-01-26,4.292,4.583,0.292,,2.25,
2013-01-27,8.565,11.174,2.609,,3.042,
2013-01-28,7.917,9.417,1.5,,7.708,
2013-01-29,8.417,10.75,2.333,,3.292,
2013-01-30,6.292,7.792,1.5,,2.261,
2013-01-31,5.875,6.042,0.167,,2.708,
2013-02-01,6.625,7.292,0.667,,3.458,
2013-02-02,3.25,3.458,0.208,,2.292,
2013-02-03,4.261,5.0,0.739,,2.833,
2013-02-04,3.625,4.542,0.917,,1.875,
2013-02-05,6.0,7.333,1.333,,4.5,
2013-02-06,7.25,8.167,0.917,,2.833,
2013-02-07,3.792,4.333,0.542,,1.13,
2013-02-08,4.917,5.792,0.875,,1.167,
2013-02-09,3.792,4.708,0.917,,2.958,
2013-02-10,4.304,4.696,0.391,,1.125,
2013-02-11,3.083,3.792,0.708,,2.0,
2013-02-12,4.5,5.0,0.5,,2.917,
2013-02-13,5.75,6.458,0.708,,3.292,
2013-02-14,7.458,8.333,0.875,,1.435,
2013-02-15,3.292,3.958,0.667,,1.792,
2013-02-16,4.5,5.333,0.833,,2.958,
2013-02-17,7.565,8.522,0.957,,3.167,
2013-02-18,4.174,4.304,0.13,,1.381,
2013-02-19,6.083,6.25,0.167,,0.958,
2013-02-20,5.333,5.667,0.333,,1.625,
2013-02-21,6.208,6.792,0.583,,1.875,
2013-02-22,6.917,7.417,0.5,,4.25,
2013-02-23,5.792,6.667,0.875,,2.125,
2013-02-24,6.304,7.826,1.522,,3.583,
2013-02-25,7.583,8.833,1.25,,4.958,
2013-02-26,7.0,7.542,0.542,,2.167,
2013-02-27,3.292,4.083,0.792,,1.375,
2013-02-28,5.0,6.429,1.429,,1.739,
2013-03-01,6.542,7.667,1.125,34.292,1.667,
2013-03-02,5.583,6.5,0.917,11.083,2.417,
2013-03-03,5.652,6.609,0.957,6.174,2.167,
2013-03-04,7.583,8.833,1.25,5.958,2.0,
2013-03-05,4.167,4.333,0.167,10.5,1.565,
2013-03-06,5.083,5.583,0.5,14.5,3.333,
2013-03-07,4.042,4.25,0.208,11.333,1.792,
2013-03-08,4.333,4.5,0.167,8.75,5.417,
2013-03-09,3.125,3.167,0.042,19.958,2.083,
2013-03-10,3.348,3.957,0.609,11.0,1.292,
2013-03-11,5.0,5.708,0.708,5.0,5.0,
2013-03-12,4.708,5.292,0.583,6.375,4.208,
