date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2011-01-28,196.0,7.083,16.583,16.917,27.167,10.25,,212.583
2011-01-29,200.458,6.708,15.0,13.042,19.958,6.917,,215.458
2011-01-30,200.0,7.292,17.13,19.333,32.875,13.542,,217.13
2011-01-31,198.292,6.087,15.833,17.522,27.565,10.043,,214.125
2011-02-01,192.792,4.958,11.042,8.5,10.708,2.208,,203.833
2011-02-02,187.958,3.75,7.917,6.875,10.042,3.167,,195.875
2011-02-03,188.652,4.375,10.348,8.792,13.625,4.833,,199.0
2011-02-04,199.167,5.375,16.25,15.083,22.333,7.25,,215.417
2011-02-05,196.75,6.5,17.292,14.292,21.833,7.542,,214.042
2011-02-06,202.75,8.292,25.708,16.542,39.208,22.667,,228.458
2011-02-07,189.75,4.958,11.917,7.375,11.917,4.542,,201.667
2011-02-08,187.25,3.792,7.667,6.375,9.5,3.125,,194.917
2011-02-09,188.625,4.125,8.75,7.375,10.042,2.667,,197.375
2011-02-10,192.0,6.087,16.083,14.696,25.957,11.261,,208.083
2011-02-11,193.625,5.208,15.0,13.875,22.208,8.333,,208.625
2011-02-12,195.458,4.958,13.5,12.583,19.083,6.5,,208.958
2011-02-13,196.375,7.391,25.292,17.696,37.652,19.957,,221.667
2011-02-14,206.958,8.917,30.083,17.5,46.417,28.917,,237.042
2011-02-15,198.042,7.083,18.833,16.958,29.875,12.917,,216.875
2011-02-16,191.583,4.417,12.833,11.5,17.333,5.833,,204.417
2011-02-17,188.208,3.292,9.292,6.875,9.458,2.583,,197.5
2011-02-18,190.083,3.25,8.125,6.333,9.125,2.792,,198.208
2011-02-19,189.583,3.0,8.167,4.542,5.792,1.25,,197.75
2011-02-20,191.625,4.667,14.167,13.542,20.708,7.167,,205.792
2011-02-21,196.417,5.625,18.0,18.542,30.292,11.75,,214.417
2011-02-22,192.958,5.625,17.083,15.375,24.042,8.667,,210.042
2011-02-23,194.143,5.783,18.571,12.409,20.5,8.091,,212.714
2011-02-24,192.417,6.417,14.375,13.292,18.833,5.542,,206.792
2011-02-25,192.333,5.542,12.875,9.417,14.083,4.667,,205.208
2011-02-26,191.792,4.958,11.708,8.333,12.583,4.25,,203.5
2011-02-27,196.083,5.125,15.625,11.417,19.917,8.5,,211.708
2011-02-28,191.5,4.833,13.625,11.292,18.458,7.167,,205.125
2011-03-01,194.542,5.833,18.083,14.042,22.667,8.625,,212.625
2011-03-02,191.042,6.917,20.542,13.375,22.5,9.125,,211.583
2011-03-03,188.833,4.875,14.083,10.875,16.208,5.333,,202.917
2011-03-04,192.125,4.792,14.542,9.042,10.958,1.917,,206.667
2011-03-05,194.25,5.708,18.375,10.125,16.583,6.458,,212.625
2011-03-06,189.167,4.708,11.458,4.167,5.25,1.083,,200.625
2011-03-07,196.583,6.391,15.417,11.478,16.609,5.13,,212.0
2011-03-08,201.25,6.75,17.708,11.042,22.333,11.292,,218.958
2011-03-09,192.0,7.25,17.25,13.75,22.917,9.167,,209.25
2011-03-10,193.125,5.083,13.875,9.25,15.0,5.75,,207.0
2011-03-11,192.542,3.792,9.042,6.0,6.792,0.792,,201.583
2011-03-12,187.208,3.667,9.75,8.625,12.625,4.0,,196.958
2011-03-13,189.333,4.364,12.381,10.435,16.043,5.609,,201.714
2011-03-14,191.208,4.917,18.292,13.583,20.917,7.333,,209.5
2011-03-15,197.333,5.667,16.167,16.458,23.833,7.375,,213.5
2011-03-16,197.458,6.708,20.125,18.625,27.667,9.042,,217.583
2011-03-17,190.542,5.083,15.708,7.708,9.708,2.0,,206.25
2011-03-18,190.625,5.417,12.917,5.708,7.125,1.417,,203.542
2011-03-19,192.208,5.708,16.542,12.375,18.667,6.292,,208.75
2011-03-20,192.833,4.042,11.583,7.417,10.042,2.625,,204.417
2011-03-21,194.25,4.261,14.333,12.0,16.87,4.87,,208.583
2011-03-22,191.167,4.417,15.375,11.375,17.417,6.042,,206.542
2011-03-23,187.583,5.5,17.5,9.5,21.458,11.958,,205.083
2011-03-24,182.333,4.125,7.958,4.333,5.25,0.917,,190.292
2011-03-25,181.625,3.042,7.042,4.25,5.042,0.792,,188.667
2011-03-26,182.333,3.75,11.958,8.375,11.5,3.125,,194.292
2011-03-27,183.75,4.0,12.167,10.583,14.5,3.917,,195.917
2011-03-28,183.958,4.833,15.625,13.083,16.417,3.333,,199.583
2011-03-29,188.792,4.625,13.833,11.75,16.083,4.333,,202.625
2011-03-30,185.458,3.909,13.458,9.455,12.773,3.318,,198.917
2011-03-31,181.5,3.208,9.125,6.292,7.875,1.583,,190.625
2011-04-01,193.958,5.25,15.583,15.167,21.375,6.208,,209.542
2011-04-02,189.25,4.167,13.292,10.583,12.792,2.208,,202.542
2011-04-03,192.917,4.583,12.083,10.083,14.292,4.208,,205.0
2011-04-04,189.667,4.522,13.542,11.118,17.941,6.824,,203.208
2011-04-05,193.542,4.333,14.042,15.5,22.167,6.667,,207.583
2011-04-06,194.042,4.625,15.875,14.542,24.25,9.708,,209.917
2011-04-07,192.583,4.042,16.333,13.75,20.667,6.917,,208.917
2011-04-08,194.167,4.0,16.083,11.417,17.708,6.292,,210.25
2011-04-09,191.5,6.0,15.292,14.0,20.083,6.083,,206.792
2011-04-10,194.167,4.833,14.625,13.458,17.625,4.167,,208.792
2011-04-11,196.292,4.583,13.042,12.333,15.583,3.25,,209.333
2011-04-12,192.75,4.667,14.083,14.5,20.792,6.292,,206.833
2011-04-13,188.591,3.565,10.955,8.304,10.304,2.0,,199.545
2011-04-14,188.458,4.625,14.083,13.542,17.958,4.417,,202.542
2011-04-15,189.833,4.917,15.917,12.708,19.292,6.583,,205.75
2011-04-16,189.792,6.458,17.208,14.792,19.833,5.042,,207.0
2011-04-17,183.833,5.458,13.458,13.5,18.792,5.292,,197.292
2011-04-18,184.292,3.708,12.417,8.75,11.833,3.083,,196.708
2011-04-19,183.25,3.708,9.042,8.417,10.583,2.167,,192.292
2011-04-20,184.208,4.625,14.042,15.583,23.542,7.958,,198.25
2011-04-21,188.913,4.261,15.391,14.435,21.13,6.696,,204.304
2011-04-22,188.833,4.333,15.875,16.5,24.292,7.792,,204.708
2011-04-23,182.458,3.375,10.792,7.625,9.792,2.167,,193.25
2011-04-24,183.217,3.833,10.174,7.375,8.5,1.125,,193.391
2011-04-25,183.833,4.083,11.375,9.667,11.542,1.875,,195.208
2011-04-26,187.833,4.391,17.292,15.0,20.174,5.174,,205.125
2011-04-27,188.125,4.25,16.042,12.042,17.25,5.208,,204.167
2011-04-28,181.333,3.25,9.417,7.5,9.417,1.917,,190.75
2011-04-29,184.958,3.708,12.542,11.25,15.125,3.875,,197.5
2011-04-30,187.792,3.792,16.917,12.208,17.542,5.333,,204.708
2011-05-01,182.708,3.125,12.333,6.875,8.708,1.833,,195.042
2011-05-02,187.708,4.87,15.958,16.261,22.696,6.435,,203.667
2011-05-03,187.75,4.458,14.542,13.792,18.458,4.667,,202.292
2011-05-04,188.5,4.958,14.917,14.25,19.625,5.375,,203.417
2011-05-05,189.167,4.125,14.708,13.417,17.292,3.875,,203.875
2011-05-06,185.667,5.458,17.042,19.708,30.375,10.667,,202.708
2011-05-07,183.292,4.542,18.833,13.792,21.125,7.333,,202.125
2011-05-08,187.667,3.542,17.667,8.208,12.125,3.917,,205.333
2011-05-09,181.958,3.583,18.75,8.833,19.958,11.125,,200.708
2011-05-10,177.0,2.125,13.708,4.333,9.375,5.042,,190.708
2011-05-11,175.792,3.174,15.792,7.0,18.13,11.13,,191.583
2011-05-12,176.25,3.125,13.833,5.417,13.667,8.25,,190.083
2011-05-13,181.75,3.083,10.333,7.667,9.292,1.625,,192.083
2011-05-14,183.875,3.125,11.583,8.958,10.458,1.5,,195.458
2011-05-15,191.0,3.583,13.292,11.042,13.083,2.042,,204.292
2011-05-16,196.182,4.87,20.182,19.043,24.261,5.217,,216.364
2011-05-17,193.625,5.083,18.583,16.083,20.167,4.083,,212.208
2011-05-18,194.25,5.125,17.875,17.75,22.833,5.083,,212.125
2011-05-19,192.0,4.25,19.542,13.458,20.417,6.958,,211.542
2011-05-20,187.333,4.375,17.917,13.333,23.5,10.167,,205.25
2011-05-21,186.208,4.167,18.792,9.458,22.208,12.75,,205.0
2011-05-22,181.208,2.792,13.417,7.083,11.917,4.833,,194.625
2011-05-23,183.792,3.875,15.875,13.458,19.75,6.292,,199.667
2011-05-24,183.5,4.333,15.125,13.792,22.833,9.042,,198.625
2011-05-25,183.042,3.435,13.833,11.13,16.957,5.826,,196.875
2011-05-26,182.583,4.083,13.917,11.75,20.0,8.25,,196.5
2011-05-27,183.917,4.583,16.458,14.125,22.5,8.375,,200.375
2011-05-28,185.792,4.708,17.917,14.25,22.583,8.333,,203.708
2011-05-29,179.542,2.375,11.125,5.792,7.917,2.125,,190.667
2011-05-30,183.826,3.333,13.739,11.167,15.833,4.667,,197.565
2011-05-31,190.542,4.864,18.833,15.043,23.826,8.783,,209.375
2011-06-01,191.75,4.208,18.0,12.167,17.542,5.375,,209.75
2011-06-02,186.75,4.542,18.333,12.667,19.625,6.958,,205.083
2011-06-03,194.75,5.0,20.375,15.042,27.25,12.208,,215.125
2011-06-04,192.043,3.583,16.217,10.292,16.458,6.167,,208.261
2011-06-05,188.917,3.5,16.0,11.042,16.0,4.958,,204.917
2011-06-06,189.13,4.0,18.043,12.417,20.333,7.917,,207.174
2011-06-07,185.375,4.375,16.5,17.833,22.75,4.917,,201.875
2011-06-08,186.167,5.042,18.625,16.0,26.042,10.042,,204.792
2011-06-09,191.042,3.833,15.5,8.25,12.25,4.0,,206.542
2011-06-10,180.833,4.174,15.875,11.304,18.217,6.913,,196.708
2011-06-11,173.708,1.75,9.75,2.333,4.5,2.167,,183.458
2011-06-12,176.167,2.208,11.75,4.25,8.0,3.75,,187.917
2011-06-13,183.292,2.792,12.375,6.542,8.958,2.417,,195.667
2011-06-14,188.917,4.391,23.167,13.087,18.522,5.435,,212.083
2011-06-15,190.583,5.458,20.667,17.0,24.792,7.792,,211.25
2011-06-16,186.261,6.042,23.435,21.708,34.417,12.708,,209.696
2011-06-17,184.348,3.667,13.652,7.167,9.667,2.5,,198.0
2011-06-18,182.542,5.0,19.708,12.917,26.458,13.542,,202.25
2011-06-19,183.958,4.458,17.625,15.542,20.417,4.875,,201.583
2011-06-20,191.625,5.417,24.125,14.375,30.167,15.792,,215.75
2011-06-21,184.458,4.0,20.917,7.792,22.625,14.833,,205.375
2011-06-22,182.524,3.217,16.81,6.087,17.783,11.696,,199.333
2011-06-23,176.667,2.208,13.75,1.792,3.75,1.958,,190.417
2011-06-24,182.167,2.708,16.792,5.708,14.208,8.5,,198.958
2011-06-25,185.625,3.042,15.917,5.125,16.5,11.375,,201.542
2011-06-26,173.958,2.0,11.583,3.125,7.542,4.417,,185.542
2011-06-27,176.083,3.292,14.708,4.958,9.125,4.167,,190.792
2011-06-28,178.708,3.174,16.833,7.348,18.217,10.87,,195.542
2011-06-29,178.792,3.375,18.292,7.75,18.25,10.5,,197.083
2011-06-30,178.75,2.667,13.208,5.125,11.125,6.0,,191.958
2011-07-01,177.167,2.458,12.375,4.208,9.333,5.125,,189.542
2011-07-02,174.625,1.958,10.75,3.625,6.875,3.25,,185.375
2011-07-03,174.458,1.917,10.125,2.875,4.5,1.625,,184.583
2011-07-04,173.958,1.708,12.333,2.833,4.625,1.792,,186.292
2011-07-05,181.667,2.5,22.75,5.417,7.208,1.792,,204.417
2011-07-06,176.625,2.826,13.833,7.0,12.391,5.391,,190.458
2011-07-07,174.0,2.083,11.75,3.417,7.042,3.625,,185.75
2011-07-08,183.667,3.75,19.708,7.0,20.875,13.875,,203.375
2011-07-09,185.5,3.792,16.542,5.833,20.792,14.958,,202.042
2011-07-10,174.042,3.167,13.375,4.917,16.417,11.5,,187.417
2011-07-11,177.292,3.609,14.833,6.739,19.0,12.261,,192.125
2011-07-12,178.833,3.542,14.333,6.042,17.833,11.792,,193.167
2011-07-13,179.292,5.583,20.5,8.333,35.958,27.625,,199.792
2011-07-14,181.167,3.958,15.75,6.0,21.792,15.792,,196.917
2011-07-15,179.833,4.125,15.0,7.167,22.875,15.708,,194.833
2011-07-16,183.875,3.25,15.0,5.417,14.708,9.292,,198.875
2011-07-17,173.792,2.25,10.167,2.917,7.458,4.542,,183.958
2011-07-18,169.583,1.667,8.0,1.583,4.375,2.792,,177.583
2011-07-19,169.667,1.913,10.125,2.957,6.783,3.826,,179.792
2011-07-20,174.167,1.958,10.042,3.833,6.833,3.0,,184.208
2011-07-21,178.375,3.458,15.167,10.0,17.833,7.833,,193.542
2011-07-22,180.625,4.125,16.708,11.292,21.875,10.583,,197.333
2011-07-23,182.792,3.375,15.208,8.375,16.667,8.292,,198.0
2011-07-24,187.083,2.75,14.125,6.292,12.0,5.708,,201.208
2011-07-25,187.5,3.708,14.583,8.625,20.542,11.917,,202.083
2011-07-26,183.625,3.167,14.417,8.25,15.625,7.375,,198.042
2011-07-27,183.708,3.167,15.375,6.333,16.958,10.625,,199.083
2011-07-28,179.864,3.261,17.727,5.043,15.957,10.913,,197.591
2011-07-29,180.5,3.875,16.75,7.708,16.083,8.375,,197.25
2011-07-30,179.375,3.917,16.875,9.375,18.458,9.083,,196.25
2011-07-31,183.917,3.625,15.75,6.792,11.458,4.667,,199.667
2011-08-01,183.458,4.208,17.333,8.417,18.083,9.667,,200.792
2011-08-02,176.083,3.565,15.083,6.957,17.043,10.087,,191.167
2011-08-03,173.042,3.292,13.667,4.708,14.417,9.708,,186.708
2011-08-04,172.458,3.458,12.5,5.167,14.875,9.708,,184.958
2011-08-05,172.833,4.458,15.5,6.792,21.542,14.75,,188.333
2011-08-06,173.0,3.875,14.042,5.25,16.75,11.5,,187.042
2011-08-07,173.783,3.042,12.609,4.25,11.875,7.625,,186.391
2011-08-08,181.417,3.522,16.958,6.043,14.826,8.783,,198.375
2011-08-09,182.333,3.542,16.167,6.125,15.625,9.5,,198.5
2011-08-10,177.375,3.292,14.708,6.208,14.542,8.333,,192.083
2011-08-11,179.042,3.75,15.25,8.292,16.708,8.417,,194.292
2011-08-12,177.375,3.708,15.833,8.792,16.958,8.167,,193.208
2011-08-13,179.958,2.5,14.667,4.458,8.458,4.0,,194.625
2011-08-14,176.708,2.042,10.333,2.917,5.042,2.125,,187.042
2011-08-15,177.5,2.583,13.625,4.125,8.25,4.125,,191.125
2011-08-16,174.708,2.083,11.75,3.542,6.625,3.083,,186.458
2011-08-17,173.625,1.826,13.375,3.435,6.13,2.696,,187.0
2011-08-18,178.625,2.875,12.833,4.708,7.875,3.167,,191.458
2011-08-19,180.458,2.875,13.542,5.125,8.0,2.875,,194.0
2011-08-20,179.875,2.917,12.333,5.375,7.833,2.458,,192.208
2011-08-21,179.667,2.5,10.292,3.417,5.25,1.833,,189.958
2011-08-22,181.125,3.042,13.042,5.5,8.208,2.708,,194.167
2011-08-23,180.409,3.217,14.955,6.318,15.455,9.136,,195.364
2011-08-24,179.875,3.708,14.458,5.958,17.167,11.208,,194.333
2011-08-25,178.875,3.958,15.875,6.375,18.042,11.667,,194.75
2011-08-26,175.625,3.522,14.458,6.0,15.208,9.208,,190.083
2011-08-27,181.208,3.25,13.5,5.25,12.75,7.5,,194.708
2011-08-28,179.708,2.583,11.917,4.292,8.958,4.667,,191.625
2011-08-29,177.417,3.125,13.292,5.667,11.5,5.833,,190.708
2011-08-30,184.0,3.167,15.043,6.375,13.083,6.708,,199.043
2011-08-31,182.458,3.391,14.333,6.261,11.391,5.13,,196.792
2011-09-01,174.667,3.417,13.625,7.0,13.292,6.292,,188.292
2011-09-02,170.542,3.25,13.375,6.0,14.042,8.042,,183.917
2011-09-03,171.042,2.208,10.167,3.167,5.125,1.958,,181.208
2011-09-04,176.292,2.958,12.458,4.917,7.625,2.708,,188.75
2011-09-05,177.958,3.667,15.125,9.0,14.75,5.75,,193.083
2011-09-06,186.542,3.348,14.958,8.304,12.739,4.435,,201.5
2011-09-07,189.958,3.667,15.458,9.75,14.667,4.917,,205.417
2011-09-08,185.5,4.292,17.542,11.083,19.375,8.292,,203.042
2011-09-09,180.75,5.25,17.792,9.5,23.625,14.125,,198.542
2011-09-10,176.25,4.583,12.708,5.292,17.167,11.875,,188.958
2011-09-11,179.625,3.292,11.917,5.0,13.75,8.75,,191.542
2011-09-12,179.833,3.583,15.833,6.625,15.917,9.292,,195.667
2011-09-13,180.417,3.417,13.292,5.958,13.5,7.542,,193.708
2011-09-14,184.714,4.348,16.0,7.391,18.913,11.522,,200.714
2011-09-15,177.292,3.542,13.542,5.083,15.375,10.292,,190.833
2011-09-16,174.583,5.042,15.917,6.583,21.75,15.167,,190.5
2011-09-17,175.417,4.75,16.042,7.667,22.583,14.917,,191.458
2011-09-18,173.875,3.75,12.875,5.458,15.625,10.167,,186.75
2011-09-19,173.667,3.208,11.708,4.917,12.208,7.292,,185.375
2011-09-20,172.167,3.458,11.583,5.792,15.833,10.042,,183.75
2011-09-21,181.458,2.913,11.958,6.435,10.565,4.13,,193.417
2011-09-22,185.208,3.542,13.25,10.833,17.292,6.458,,198.458
2011-09-23,191.208,3.417,13.167,9.458,13.875,4.417,,204.375
2011-09-24,196.458,3.708,17.125,10.958,16.542,5.583,,213.583
2011-09-25,191.0,3.708,15.667,9.083,12.792,3.708,,206.667
2011-09-26,185.708,4.391,16.792,13.174,20.783,7.609,,202.5
2011-09-27,184.875,4.25,16.375,11.542,17.25,5.708,,201.25
2011-09-28,190.292,4.667,16.958,12.167,20.292,8.125,,207.25
2011-09-29,186.0,3.458,14.792,7.833,14.0,6.167,,200.792
2011-09-30,185.542,3.792,13.667,7.625,13.417,5.792,,199.208
2011-10-01,189.375,4.292,14.708,10.083,14.708,4.625,,204.083
2011-10-02,193.375,3.875,12.875,7.833,12.458,4.625,,206.25
2011-10-03,188.792,3.958,13.042,10.125,15.625,5.5,,201.833
2011-10-04,189.333,4.542,14.208,12.25,19.917,7.667,,203.542
2011-10-05,186.792,4.783,17.75,14.522,20.826,6.304,,204.542
2011-10-06,185.75,3.792,14.458,10.375,15.625,5.25,,200.208
2011-10-07,200.167,6.667,18.625,17.667,24.542,6.875,,218.792
2011-10-08,197.417,5.917,18.417,13.292,20.5,7.208,,215.833
2011-10-09,196.125,4.958,15.208,8.875,13.333,4.458,,211.333
2011-10-10,195.333,4.75,15.625,11.542,18.292,6.75,,210.958
2011-10-11,193.391,4.217,15.609,9.87,17.087,7.217,,209.0
2011-10-12,198.708,5.542,19.75,13.0,22.75,9.75,,218.458
2011-10-13,190.625,5.667,18.583,12.458,24.083,11.625,,209.208
2011-10-14,188.875,4.5,16.5,7.917,21.0,13.083,,205.375
2011-10-15,186.083,3.625,13.167,7.792,12.042,4.25,,199.25
2011-10-16,189.417,3.75,11.042,5.792,7.375,1.583,,200.458
2011-10-17,198.875,4.167,13.542,9.917,12.917,3.0,,212.417
2011-10-18,196.375,4.565,16.25,12.87,20.217,7.348,,212.625
2011-10-19,196.833,4.458,15.083,11.833,19.333,7.5,,211.917
2011-10-20,187.083,3.875,13.833,8.208,12.542,4.333,,200.917
2011-10-21,184.368,4.783,18.526,12.435,25.609,13.174,,202.895
2011-10-22,190.625,3.167,13.875,7.542,12.875,5.333,,204.5
2011-10-23,189.917,3.333,14.75,9.417,14.625,5.208,,204.667
2011-10-24,194.375,4.0,16.667,11.458,21.167,9.708,,211.042
2011-10-25,188.333,4.125,14.958,10.542,16.458,5.917,,203.292
2011-10-26,193.958,4.208,16.875,12.958,21.958,9.0,,210.833
2011-10-27,194.952,4.565,18.905,12.35,22.35,10.0,,213.857
2011-10-28,186.083,5.0,17.542,17.083,26.292,9.208,,203.625
2011-10-29,185.042,4.917,17.542,15.042,24.042,9.0,,202.583
2011-10-30,184.667,4.417,18.042,12.917,17.958,5.042,,202.708
2011-10-31,185.667,4.5,16.125,12.375,18.833,6.458,,201.792
2011-11-01,190.826,4.522,18.435,11.609,22.261,10.652,,209.261
2011-11-02,188.75,4.833,19.667,16.542,26.583,10.042,,208.417
2011-11-03,187.917,3.458,13.0,9.917,14.833,4.917,,200.917
2011-11-04,191.042,5.417,20.333,16.125,29.083,12.958,,211.375
2011-11-05,192.083,4.708,20.792,14.417,24.167,9.75,,212.875
2011-11-06,198.583,4.208,17.583,8.292,18.708,10.417,,216.167
2011-11-07,193.375,5.042,19.5,12.833,22.708,9.875,,212.875
2011-11-08,199.542,5.304,19.5,12.87,24.217,11.348,,219.042
2011-11-09,193.417,4.75,15.875,13.708,21.417,7.708,,209.292
2011-11-10,189.458,4.75,16.583,13.333,22.375,9.042,,206.042
2011-11-11,190.542,6.292,24.583,14.667,32.417,17.75,,215.125
2011-11-12,197.87,4.75,19.522,8.167,15.708,7.542,,217.391
2011-11-13,190.458,4.208,12.125,7.125,8.875,1.75,,202.583
2011-11-14,199.708,5.522,15.292,10.826,14.13,3.304,,215.0
2011-11-15,199.75,5.583,18.167,16.333,25.875,9.542,,217.917
2011-11-16,200.958,5.625,18.25,14.667,27.208,12.542,,219.208
2011-11-17,196.208,5.958,20.375,15.792,28.417,12.625,,216.583
2011-11-18,198.042,6.667,23.375,15.417,34.167,18.75,,221.417
2011-11-19,185.333,4.875,17.5,9.208,18.542,9.333,,202.833
2011-11-20,188.583,4.0,8.458,4.333,5.792,1.458,,197.042
2011-11-21,191.542,5.0,13.292,12.625,20.208,7.583,,204.833
2011-11-22,195.0,5.667,16.875,13.583,24.75,11.167,,211.875
2011-11-23,198.478,5.292,14.174,8.958,15.292,6.333,,212.652
2011-11-24,186.75,4.083,9.292,6.458,8.917,2.458,,196.042
2011-11-25,191.25,5.958,17.25,14.0,25.375,11.375,,208.5
2011-11-26,195.417,6.542,16.5,13.375,25.625,12.25,,211.917
2011-11-27,194.833,6.043,19.208,11.696,21.087,9.391,,214.042
2011-11-28,193.917,5.5,21.833,13.958,28.708,14.75,,215.75
2011-11-29,190.571,5.455,21.524,14.409,29.909,15.5,,212.095
2011-11-30,199.167,5.375,21.208,11.625,27.375,15.75,,220.375
2011-12-01,198.208,4.708,17.625,10.042,24.0,13.958,,215.833
2011-12-02,188.917,5.333,17.833,12.958,27.583,14.625,,206.75
2011-12-03,186.739,3.625,11.87,8.375,13.042,4.667,,198.609
2011-12-04,190.417,3.458,10.708,7.5,10.375,2.875,,201.125
2011-12-05,194.25,5.292,16.708,15.292,26.208,10.917,,210.958
2011-12-06,196.458,5.292,17.375,12.958,24.542,11.583,,213.833
2011-12-07,196.25,5.458,18.292,13.583,28.917,15.333,,214.542
2011-12-08,190.583,5.783,14.667,12.261,21.957,9.696,,205.25
2011-12-09,185.708,3.75,10.667,7.625,10.917,3.292,,196.375
2011-12-10,188.391,4.542,12.522,9.542,14.333,4.792,,200.913
2011-12-11,191.167,4.5,11.958,8.792,13.25,4.458,,203.125
2011-12-12,193.167,6.458,19.958,16.25,31.75,15.5,,213.125
2011-12-13,197.667,7.217,20.571,15.348,31.87,16.522,,218.238
2011-12-14,196.875,7.083,22.083,18.125,32.958,14.833,,218.958
2011-12-15,192.167,5.958,15.333,11.875,19.083,7.208,,207.5
2011-12-16,187.958,4.458,8.75,7.625,11.542,3.917,,196.708
2011-12-17,195.292,5.417,13.625,10.333,17.542,7.208,,208.917
2011-12-18,192.083,5.667,12.958,10.5,15.542,5.042,,205.042
2011-12-19,194.083,6.125,13.917,12.917,20.667,7.75,,208.0
2011-12-20,195.458,6.913,17.417,15.174,26.043,10.87,,212.875
2011-12-21,195.917,7.917,21.958,18.333,33.0,14.667,,217.875
2011-12-22,193.125,6.958,13.667,13.125,19.583,6.458,,206.792
2011-12-23,191.042,5.792,12.042,9.625,15.375,5.75,,203.083
2011-12-24,188.167,5.917,10.75,8.917,12.25,3.333,,198.917
2011-12-25,189.042,5.458,9.125,5.917,8.458,2.542,,198.167
2011-12-26,196.042,6.542,12.958,11.333,17.5,6.167,,209.0
2011-12-27,195.125,8.13,18.458,16.739,31.043,14.304,,213.583
2011-12-28,196.958,8.542,23.667,16.875,34.208,17.333,,220.625
2011-12-29,197.5,8.125,19.208,16.917,30.333,13.417,,216.708
2011-12-30,195.696,8.0,17.913,14.083,21.375,7.292,,213.609
2011-12-31,196.125,7.333,17.0,11.042,19.0,7.958,,213.125
2012-01-01,209.417,1.625,13.458,8.083,11.542,3.458,,222.875
2012-01-02,211.25,1.083,12.375,6.75,9.083,2.333,,223.625
2012-01-03,197.083,0.208,9.292,3.583,5.083,1.5,,206.375
2012-01-04,200.261,2.091,11.739,11.609,19.435,7.826,,212.0
2012-01-05,204.75,2.875,13.083,13.167,23.292,10.125,,217.833
2012-01-06,206.333,2.25,10.0,10.25,14.208,3.958,,216.333
2012-01-07,202.5,3.042,10.417,11.375,17.708,6.333,,212.917
2012-01-08,203.636,4.826,12.727,15.0,25.826,10.826,,216.364
2012-01-09,201.333,4.087,11.25,12.333,21.5,9.167,,212.583
2012-01-10,196.375,3.75,9.708,12.917,19.625,6.708,,206.083
2012-01-11,202.0,4.208,13.042,16.042,29.667,13.625,,215.042
2012-01-12,200.292,3.833,12.375,14.375,26.667,12.292,,212.667
2012-01-13,199.875,3.417,10.542,11.0,18.208,7.208,,210.417
2012-01-14,192.917,2.708,8.333,7.708,12.75,5.042,,201.25
2012-01-15,203.833,6.792,14.167,16.125,28.667,12.542,,218.0
2012-01-16,200.208,4.25,10.25,10.792,18.417,7.625,,210.458
2012-01-17,195.136,3.652,8.273,8.087,11.522,3.435,,203.409
2012-01-18,200.042,4.583,12.667,13.292,21.625,8.333,,212.708
2012-01-19,194.417,2.625,8.042,7.833,11.042,3.208,,202.458
2012-01-20,199.958,4.167,11.5,12.542,18.625,6.083,,211.458
