date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,THC_mean
2012-01-26,190.125,6.375,3.417,3.542,0.125,0.958,196.5
2012-01-27,188.833,4.375,1.417,1.458,0.042,0.0,193.208
2012-01-28,189.708,5.208,3.583,3.958,0.375,0.25,194.917
2012-01-29,189.083,5.625,4.542,5.042,0.5,0.5,194.708
2012-01-30,190.0,5.625,4.708,5.0,0.292,0.542,195.625
2012-01-31,191.333,5.583,4.292,4.625,0.333,0.417,196.917
2012-02-01,186.917,11.417,7.792,9.542,1.75,0.0,198.333
2012-02-02,187.455,6.636,2.455,2.818,0.364,0.682,194.091
2012-02-03,192.333,6.792,3.75,4.333,0.583,1.375,199.125
2012-02-04,189.208,7.417,5.75,6.917,1.167,0.0,196.625
2012-02-05,192.875,8.958,8.417,9.125,0.708,1.333,201.833
2012-02-06,189.75,6.667,3.5,4.292,0.792,0.0,196.417
2012-02-07,191.917,5.458,2.167,3.042,0.875,0.167,197.375
2012-02-08,194.333,5.667,3.208,4.375,1.167,1.292,200.0
2012-02-09,194.095,6.095,3.381,3.952,0.571,0.381,200.19
2012-02-10,192.792,6.208,3.667,3.833,0.167,1.333,199.0
2012-02-11,194.75,6.333,5.292,5.458,0.167,1.917,201.083
2012-02-12,192.667,7.125,5.083,5.458,0.375,0.042,199.792
2012-02-13,193.458,6.375,4.25,4.542,0.292,2.208,199.833
2012-02-14,191.5,7.375,4.542,5.0,0.458,0.542,198.875
2012-02-15,189.917,6.625,5.208,5.583,0.375,1.125,196.542
2012-02-16,192.364,6.227,3.818,4.0,0.182,1.273,198.591
2012-02-17,192.458,6.25,3.292,3.625,0.333,0.375,198.708
2012-02-18,187.625,6.792,6.333,7.208,0.875,0.125,194.417
2012-02-19,189.375,5.833,6.208,6.208,0.0,0.708,195.208
2012-02-20,191.917,6.042,3.708,4.208,0.5,1.417,197.958
2012-02-21,193.826,6.261,5.087,5.478,0.391,3.565,200.087
2012-02-22,193.875,6.667,4.917,5.542,0.625,3.333,200.542
2012-02-23,193.167,7.333,5.417,6.083,0.667,1.0,200.5
2012-02-24,192.25,5.25,2.292,2.542,0.25,1.875,197.5
2012-02-25,192.125,5.833,4.042,4.292,0.25,1.083,197.958
2012-02-26,189.625,6.125,4.458,4.667,0.208,0.292,195.75
2012-02-27,187.333,5.958,5.5,6.5,1.0,0.958,193.292
2012-02-28,189.417,5.042,4.458,5.0,0.542,2.208,194.458
2012-03-01,187.826,5.739,4.25,4.708,0.458,0.125,193.565
2012-03-02,191.053,4.842,2.909,3.045,0.136,3.136,195.895
2012-03-03,191.875,6.125,3.708,4.0,0.292,1.583,198.0
2012-03-04,191.542,5.792,4.042,4.333,0.292,1.083,197.333
2012-03-05,195.167,7.208,5.917,6.333,0.417,2.792,202.375
2012-03-06,191.333,5.958,4.333,4.625,0.292,1.583,197.292
2012-03-07,188.5,7.208,4.417,4.833,0.417,1.333,195.708
2012-03-08,186.917,8.417,7.417,8.25,0.833,1.292,195.333
2012-03-09,189.15,9.4,7.429,7.571,0.143,1.476,198.55
2012-03-10,188.167,7.25,5.167,5.375,0.208,1.25,195.417
2012-03-11,193.708,6.25,5.125,5.458,0.333,0.792,199.958
2012-03-12,191.167,6.375,3.167,3.417,0.25,0.25,197.542
2012-03-13,187.217,7.957,5.875,7.167,1.292,0.0,195.174
2012-03-14,193.208,6.042,3.625,4.0,0.375,0.75,199.25
2012-03-15,194.0,6.583,3.25,3.833,0.583,1.042,200.583
2012-03-16,191.864,6.727,3.591,3.864,0.273,0.864,198.591
2012-03-17,191.083,6.25,2.75,2.833,0.083,0.458,197.333
2012-03-18,186.25,6.917,4.292,4.583,0.292,0.0,193.167
2012-03-19,189.5,7.083,3.375,3.625,0.25,0.875,196.583
2012-03-20,188.208,6.333,2.875,2.875,0.0,0.042,194.542
2012-03-21,192.0,6.917,3.792,4.042,0.25,1.542,198.917
2012-03-22,190.286,6.333,2.762,2.81,0.048,2.762,196.619
2012-03-23,190.0,7.417,3.417,4.0,0.583,0.333,197.417
2012-03-24,189.125,6.958,3.167,3.25,0.083,0.458,196.083
2012-03-25,190.667,7.208,3.542,3.708,0.167,0.583,197.875
2012-03-26,193.522,6.565,3.739,4.0,0.261,0.348,200.087
2012-03-27,190.875,5.958,3.333,3.375,0.042,0.0,196.833
2012-03-28,188.0,7.042,4.625,5.375,0.75,0.208,195.042
2012-03-29,190.083,7.875,5.875,6.042,0.167,0.917,197.958
2012-03-30,191.458,7.458,4.292,4.458,0.167,0.708,198.917
2012-03-31,190.833,7.125,4.125,4.25,0.125,0.542,197.958
2012-04-01,192.083,1.875,2.167,2.167,0.0,0.958,193.958
2012-04-02,191.708,2.708,2.458,2.75,0.292,0.625,194.417
2012-04-03,186.875,1.375,1.5,1.5,0.0,0.125,188.25
2012-04-04,189.348,2.957,1.875,2.0,0.125,1.25,192.304
2012-04-05,187.458,4.042,3.208,3.375,0.167,1.208,191.5
2012-04-06,188.455,19.0,2.227,2.273,0.045,1.318,207.455
2012-04-07,189.833,4.167,2.792,2.875,0.083,1.292,194.0
2012-04-08,190.375,4.542,2.083,2.25,0.167,1.208,194.917
2012-04-09,189.167,5.542,3.333,3.5,0.167,1.542,194.708
2012-04-10,186.875,5.458,3.375,3.583,0.208,0.583,192.333
2012-04-11,184.348,6.478,2.792,3.083,0.292,0.083,190.826
2012-04-12,187.792,6.125,1.917,1.917,0.0,1.792,193.917
2012-04-13,184.545,6.227,3.136,3.364,0.227,0.5,190.773
2012-04-14,186.542,7.333,2.0,2.208,0.208,0.958,193.875
2012-04-15,186.458,7.875,2.208,2.417,0.208,0.708,194.333
2012-04-16,185.833,6.417,2.708,2.792,0.083,0.458,192.25
2012-04-17,185.292,5.792,1.833,2.125,0.292,0.375,191.083
2012-04-18,185.174,5.652,2.125,2.292,0.167,0.333,190.826
2012-04-19,185.75,6.0,2.583,2.833,0.25,0.583,191.75
2012-04-20,186.292,5.417,2.696,2.826,0.13,0.174,191.708
2012-04-21,184.833,5.25,1.333,1.375,0.042,0.417,190.083
2012-04-22,183.083,5.708,2.375,2.5,0.125,1.375,188.792
2012-04-23,186.417,6.542,4.0,4.208,0.208,2.333,192.958
2012-04-24,189.042,8.5,3.792,4.292,0.5,2.042,197.542
2012-04-25,190.696,8.826,3.0,3.208,0.208,0.708,199.522
2012-04-26,188.333,5.625,1.708,1.708,0.0,0.875,193.958
2012-04-27,190.273,6.909,4.182,4.227,0.045,2.727,197.182
2012-04-28,189.0,6.25,3.583,3.792,0.208,1.292,195.25
2012-04-29,187.917,5.25,1.958,1.958,0.0,0.333,193.167
2012-04-30,184.667,4.875,2.625,2.625,0.0,0.0,189.542
2012-05-01,183.455,6.0,3.333,3.333,0.0,0.0,189.455
2012-05-02,183.0,5.478,4.917,5.0,0.083,0.5,188.478
2012-05-03,182.792,5.083,1.792,1.875,0.083,1.417,187.875
2012-05-04,183.583,3.583,1.042,1.042,0.0,2.25,187.167
2012-05-05,185.958,5.042,2.042,2.042,0.0,2.375,191.0
2012-05-06,185.652,5.174,2.125,2.125,0.0,0.792,190.826
2012-05-07,191.0,6.667,4.25,4.25,0.0,1.708,197.667
2012-05-08,194.174,9.435,4.792,4.792,0.0,1.083,203.609
2012-05-09,186.13,5.696,3.167,3.25,0.083,0.667,191.826
2012-05-10,187.292,5.833,5.292,5.417,0.125,0.708,193.125
2012-05-11,188.667,4.917,4.625,4.625,0.0,1.0,193.583
2012-05-12,189.0,4.25,2.667,2.667,0.0,0.5,193.25
2012-05-13,188.625,4.542,1.792,1.792,0.0,0.5,193.167
2012-05-14,187.958,5.625,3.042,3.083,0.042,0.083,193.583
2012-05-15,185.375,5.167,4.833,4.917,0.083,0.75,190.542
2012-05-16,189.957,8.043,3.167,3.333,0.167,1.625,198.0
2012-05-17,190.875,5.875,4.125,4.125,0.0,1.458,196.75
2012-05-18,192.958,5.625,3.833,3.875,0.042,1.542,198.583
2012-05-19,192.273,6.0,2.375,2.375,0.0,0.636,198.273
2012-05-20,192.042,5.042,2.333,2.333,0.0,0.625,197.083
2012-05-21,190.25,7.292,1.125,1.188,0.062,0.208,197.542
2012-05-22,191.875,5.958,2.417,2.792,0.375,0.458,197.833
2012-05-23,186.783,6.174,4.958,5.542,0.583,1.292,192.957
2012-05-24,185.792,6.792,4.333,4.875,0.542,0.958,192.583
2012-05-25,185.955,5.227,3.091,3.364,0.273,0.318,191.182
2012-05-26,186.25,5.792,3.792,4.333,0.542,0.667,192.042
2012-05-27,184.5,4.5,2.292,2.542,0.25,0.583,189.0
2012-05-28,184.75,4.583,2.25,2.375,0.125,0.458,189.333
2012-05-29,184.708,4.375,2.375,2.583,0.208,0.417,189.083
2012-05-30,185.409,5.773,3.087,3.304,0.217,0.739,191.182
2012-06-02,187.6,9.4,2.417,2.5,0.083,0.25,197.0
2012-06-03,187.458,6.75,1.458,1.542,0.083,0.417,194.208
2012-06-04,187.0,6.833,4.958,5.167,0.208,1.167,193.833
2012-06-05,186.261,6.783,3.25,3.375,0.125,0.875,193.043
2012-06-06,181.174,7.261,2.625,3.167,0.542,1.75,188.435
2012-06-07,185.208,7.417,3.667,3.958,0.292,0.792,192.625
2012-06-08,182.375,4.917,2.708,2.917,0.208,0.542,187.292
2012-06-09,184.792,6.542,4.792,5.417,0.625,1.042,191.333
2012-06-10,183.292,4.667,2.5,2.625,0.125,1.25,187.958
2012-06-11,182.0,5.667,3.292,3.333,0.042,0.875,187.667
2012-06-12,183.542,4.958,3.0,3.125,0.125,0.875,188.5
2012-06-13,185.409,9.273,2.25,2.417,0.167,0.958,194.682
2012-06-14,186.5,7.917,3.167,3.167,0.0,1.833,194.417
2012-06-15,185.667,7.333,5.75,6.125,0.375,2.042,193.0
2012-06-16,182.5,7.95,4.333,5.238,0.905,1.0,190.45
2012-06-17,183.458,6.625,3.958,4.583,0.625,0.958,190.083
2012-06-18,181.875,8.208,2.583,2.875,0.292,1.25,190.083
2012-06-19,174.208,6.333,2.167,2.542,0.375,1.25,180.542
2012-06-20,180.391,7.13,4.958,5.792,0.833,1.125,187.522
2012-06-21,185.333,5.25,4.0,4.208,0.208,0.625,190.583
2012-06-22,185.625,5.417,2.833,3.167,0.333,1.625,191.042
2012-06-23,188.042,4.75,1.958,2.25,0.292,0.75,192.792
2012-06-24,186.391,8.522,2.25,2.458,0.208,0.083,194.913
2012-06-25,186.522,7.565,3.458,3.708,0.25,0.625,194.087
2012-06-26,187.958,7.292,3.125,3.333,0.208,0.875,195.25
2012-06-27,182.696,4.043,3.75,4.042,0.292,1.125,186.739
2012-06-28,180.75,3.75,1.917,2.208,0.292,1.083,184.5
2012-06-29,179.75,5.375,2.5,3.083,0.583,1.292,185.125
2012-06-30,180.417,5.5,4.583,7.542,2.958,1.917,185.917
2012-07-01,175.958,3.792,1.625,2.25,0.625,1.333,179.75
2012-07-02,180.333,5.625,3.375,3.792,0.417,0.917,185.958
2012-07-03,178.375,5.292,3.333,3.792,0.458,1.292,183.667
2012-07-04,184.174,5.043,3.542,3.917,0.375,1.458,189.217
2012-07-05,180.227,11.455,3.087,4.13,1.043,1.682,191.682
2012-07-06,178.636,8.318,1.458,2.208,0.75,1.042,186.955
2012-07-07,182.957,6.522,2.208,2.292,0.083,1.478,189.478
2012-07-08,187.333,5.042,2.208,2.292,0.083,1.947,192.375
2012-07-09,187.958,4.833,1.75,1.833,0.083,1.609,192.792
2012-07-10,187.0,4.417,1.083,1.083,0.0,1.0,191.417
2012-07-11,180.348,4.087,2.542,2.667,0.125,1.455,184.435
2012-07-12,180.13,6.826,5.25,6.042,0.792,1.0,186.957
2012-07-13,182.409,4.227,2.909,2.955,0.045,2.833,186.636
2012-07-14,179.792,3.792,3.833,4.417,0.583,2.917,183.583
2012-07-15,178.583,2.708,1.542,1.708,0.167,2.083,181.292
2012-07-16,178.792,1.917,1.417,1.833,0.417,2.0,180.708
2012-07-17,176.348,8.087,2.625,3.625,1.0,2.417,184.435
2012-07-18,175.13,5.783,1.375,1.875,0.5,2.375,180.913
2012-07-19,178.0,5.583,2.917,3.75,0.833,2.042,183.583
2012-07-20,179.381,7.048,2.545,3.864,1.318,2.136,186.429
2012-07-21,179.87,7.087,2.917,4.167,1.25,1.917,186.957
2012-07-22,181.375,4.5,2.0,2.333,0.333,2.208,185.875
2012-07-23,180.957,5.304,2.458,2.708,0.25,2.375,186.261
2012-07-24,181.625,3.875,1.458,1.625,0.167,2.087,185.5
2012-07-25,183.0,7.391,1.958,2.333,0.375,2.917,190.391
2012-07-26,181.95,5.05,1.7,1.9,0.2,2.25,187.0
2012-07-27,180.583,6.333,3.125,3.75,0.625,3.958,186.917
2012-07-28,179.957,9.957,2.708,3.417,0.708,3.75,189.913
2012-07-29,178.208,5.708,1.833,2.042,0.208,2.25,183.917
2012-07-30,176.583,4.417,1.667,1.958,0.292,2.125,181.0
2012-07-31,177.333,4.417,1.833,2.125,0.292,3.875,181.75
2012-08-01,176.783,3.913,1.458,1.583,0.125,3.333,180.696
2012-08-02,174.792,4.333,1.667,2.458,0.792,4.083,179.125
2012-08-03,180.478,7.261,1.565,1.87,0.304,2.652,187.739
2012-08-04,177.75,8.0,1.917,2.417,0.5,4.542,185.75
2012-08-05,175.5,5.708,1.792,2.833,1.042,5.833,181.208
2012-08-06,175.545,5.955,1.75,3.0,1.25,1.958,181.5
2012-08-07,176.652,5.826,1.13,2.0,0.87,1.913,182.478
2012-08-08,177.826,4.043,2.333,3.167,0.833,2.375,181.87
2012-08-09,178.917,3.375,2.75,3.25,0.5,2.167,182.292
2012-08-10,178.091,5.773,1.625,1.833,0.208,2.125,183.864
2012-08-11,179.25,6.625,2.125,2.958,0.833,3.958,185.875
2012-08-12,179.875,3.875,0.583,0.792,0.208,3.0,183.75
2012-08-13,178.87,6.087,0.833,1.083,0.25,2.542,184.957
2012-08-14,178.792,3.5,1.458,1.792,0.333,2.25,182.292
2012-08-15,175.391,4.87,0.333,0.625,0.292,1.083,180.261
2012-08-16,175.292,5.333,2.167,3.833,1.667,2.417,180.625
2012-08-17,174.792,4.958,0.708,1.792,1.083,1.333,179.75
2012-08-18,174.727,5.182,1.182,1.5,0.318,1.545,179.909
2012-08-19,175.375,4.708,1.458,1.667,0.208,1.458,180.083
2012-08-20,175.364,9.273,2.583,2.708,0.125,1.875,184.636
2012-08-21,176.263,9.526,3.208,3.5,0.292,1.292,185.789
2012-08-22,175.478,7.13,2.583,3.75,1.167,1.667,182.609
2012-08-23,174.208,5.5,2.125,2.875,0.75,1.417,179.708
2012-08-24,177.333,5.905,2.571,2.81,0.238,1.429,183.238
2012-08-25,176.348,5.565,2.375,2.958,0.583,1.958,181.913
2012-08-26,176.292,3.875,0.833,1.208,0.375,1.458,180.167
2012-08-27,173.083,4.208,1.333,1.583,0.25,1.292,177.292
2012-08-28,174.833,3.5,1.667,1.667,0.0,1.667,178.333
2012-08-29,180.478,4.652,2.75,3.167,0.417,1.5,185.13
2012-08-30,174.522,7.13,1.708,1.958,0.25,2.042,181.652
2012-08-31,181.304,7.565,2.87,2.87,0.0,2.391,188.87
2012-09-01,183.583,5.375,2.958,3.0,0.042,2.417,188.958
2012-09-02,179.542,5.042,1.708,1.708,0.0,2.042,184.583
2012-09-03,179.292,4.5,1.833,1.958,0.125,2.542,183.792
2012-09-04,178.625,5.25,1.583,1.875,0.292,3.333,183.875
2012-09-05,180.696,4.652,1.917,2.125,0.208,1.625,185.348
2012-09-06,180.762,3.048,1.905,2.286,0.381,2.048,183.81
2012-09-07,181.458,3.292,3.208,4.292,1.083,3.083,184.75
2012-09-08,181.333,2.708,2.5,3.75,1.25,2.458,184.042
2012-09-09,180.833,6.875,1.458,1.792,0.333,1.417,187.708
2012-09-10,181.583,6.792,2.5,3.5,1.0,2.792,188.375
2012-09-11,183.875,5.375,5.0,6.042,1.042,3.042,189.25
2012-09-12,181.368,5.737,2.905,3.476,0.571,2.762,187.105
2012-09-13,183.125,4.958,3.042,3.917,0.875,4.417,188.083
2012-09-14,182.087,5.87,2.667,3.542,0.875,4.292,187.957
2012-09-15,179.458,4.333,2.417,3.167,0.75,2.292,183.792
2012-09-16,176.75,6.708,1.917,2.958,1.042,4.292,183.458
2012-09-17,178.25,4.458,1.25,1.542,0.292,2.375,182.708
2012-09-18,183.208,5.542,3.25,4.083,0.833,2.458,188.75
2012-09-19,186.913,6.043,3.875,4.208,0.333,2.0,192.957
2012-09-20,191.045,7.818,4.727,4.864,0.136,1.727,198.864
2012-09-21,192.25,6.833,5.25,5.333,0.083,3.167,199.083
2012-09-22,190.042,5.083,2.25,2.25,0.0,1.583,195.125
2012-09-23,187.792,4.417,2.083,2.083,0.0,1.458,192.208
2012-09-24,186.417,5.458,2.875,2.875,0.0,1.792,191.875
2012-09-25,185.792,5.625,2.667,2.708,0.042,1.417,191.417
2012-09-26,185.478,6.522,3.583,3.625,0.042,1.167,192.0
2012-09-27,184.125,6.333,3.333,3.375,0.042,1.125,190.458
2012-09-28,185.571,5.952,2.714,2.762,0.048,1.095,191.524
2012-09-29,189.208,5.625,4.625,4.75,0.125,0.333,194.833
2012-09-30,187.375,4.75,1.542,1.583,0.042,1.792,192.125
2012-10-01,193.125,6.042,3.583,4.0,0.417,3.25,199.167
2012-10-02,193.042,5.25,3.25,3.75,0.5,0.958,198.292
2012-10-03,186.522,4.435,2.583,3.0,0.417,0.458,190.957
2012-10-04,184.737,5.105,2.826,3.348,0.522,0.522,189.842
2012-10-05,185.917,5.542,4.083,4.708,0.625,1.125,191.458
2012-10-06,185.917,5.958,5.917,8.458,2.542,1.375,191.875
2012-10-07,187.435,5.348,2.375,2.875,0.5,0.708,192.783
2012-10-08,188.0,4.458,2.958,3.417,0.458,1.083,192.458
2012-10-09,186.125,4.75,3.125,3.708,0.583,0.292,190.875
2012-10-10,185.217,5.304,3.0,3.542,0.542,0.125,190.522
2012-10-11,186.348,5.087,3.739,3.957,0.217,0.913,191.435
2012-10-12,188.391,5.304,3.125,3.292,0.167,0.792,193.696
2012-10-13,188.125,4.542,3.458,3.875,0.417,0.833,192.667
2012-10-14,186.75,5.792,2.0,2.167,0.167,0.417,192.542
2012-10-15,188.458,6.125,3.125,3.5,0.375,1.042,194.583
2012-10-16,188.083,6.792,3.25,3.458,0.208,0.375,194.875
2012-10-17,184.391,6.478,2.625,2.667,0.042,0.583,190.87
2012-10-18,187.417,4.25,1.833,1.875,0.042,1.0,191.667
2012-10-19,188.708,4.875,3.042,3.417,0.375,1.0,193.583
2012-10-20,189.455,4.5,2.182,2.545,0.364,0.636,193.955
2012-10-21,189.125,4.417,1.625,1.833,0.208,1.375,193.542
2012-10-22,187.333,5.417,2.333,2.583,0.25,0.875,192.75
2012-10-23,188.208,5.333,2.292,2.708,0.417,1.542,193.542
2012-10-24,188.783,2.783,3.833,4.667,0.833,2.458,191.565
2012-10-25,187.5,2.5,2.792,3.292,0.5,4.0,190.0
2012-10-26,186.762,2.762,2.762,3.333,0.571,1.048,189.524
2012-10-27,186.917,3.292,3.375,3.5,0.125,0.083,190.208
2012-10-28,186.208,3.083,2.0,2.042,0.042,0.958,189.292
2012-10-29,188.042,2.833,4.292,4.5,0.208,1.792,190.875
2012-10-30,186.917,3.542,4.375,4.625,0.25,1.667,190.458
2012-10-31,190.043,4.565,3.542,3.542,0.0,0.917,194.609
2012-11-01,190.333,5.167,2.917,3.0,0.083,0.583,195.5
2012-11-02,191.773,4.455,4.182,4.5,0.318,2.091,196.227
2012-11-03,191.042,4.167,3.125,3.417,0.292,0.958,195.208
2012-11-04,188.208,3.875,1.833,1.917,0.083,0.333,192.083
2012-11-05,185.708,4.0,2.75,3.042,0.292,0.375,189.708
2012-11-06,190.333,4.625,3.25,3.708,0.458,0.667,194.958
2012-11-07,189.727,6.045,3.292,4.583,1.292,0.0,195.773
2012-11-08,189.25,5.667,3.917,4.25,0.333,0.25,194.917
2012-11-09,192.955,7.182,5.591,5.727,0.136,2.0,200.136
2012-11-10,190.583,5.875,2.708,2.75,0.042,0.042,196.458
2012-11-11,186.292,6.208,2.458,2.458,0.0,0.208,192.5
2012-11-12,190.0,7.167,2.5,2.542,0.042,0.708,197.167
2012-11-13,189.125,6.833,3.625,4.25,0.625,0.125,195.958
2012-11-14,190.958,5.708,3.083,3.292,0.208,0.375,196.667
2012-11-15,192.091,5.455,2.636,2.682,0.045,0.364,197.545
2012-11-16,192.833,6.458,3.958,4.042,0.083,0.208,199.292
2012-11-17,188.792,6.833,3.75,3.75,0.0,0.458,195.625
2012-11-18,190.542,6.292,3.5,3.583,0.083,2.458,196.833
2012-11-19,189.042,6.125,3.042,3.25,0.208,0.25,195.167
2012-11-20,190.375,6.167,4.833,5.125,0.292,1.75,196.542
2012-11-21,189.333,5.875,4.5,4.792,0.292,1.042,195.208
2012-11-22,187.524,5.952,4.381,4.619,0.238,0.857,193.476
2012-11-23,188.042,6.542,4.667,4.75,0.083,0.833,194.583
2012-11-24,195.208,7.208,4.208,4.208,0.0,3.875,202.417
2012-11-25,193.542,6.875,4.167,4.208,0.042,1.625,200.417
2012-11-26,189.0,5.958,4.167,4.417,0.25,0.375,194.958
2012-11-27,193.0,4.875,3.125,3.208,0.083,2.167,197.875
2012-11-28,192.917,6.5,4.417,4.625,0.208,0.708,199.417
2012-11-29,190.25,5.5,3.667,3.792,0.125,0.083,195.75
2012-11-30,188.176,5.647,2.905,3.095,0.19,0.0,193.824
2012-12-01,195.917,6.0,3.5,4.125,0.625,1.917,201.917
2012-12-02,196.167,6.0,3.583,3.583,0.0,0.0,202.167
2012-12-03,193.333,6.458,3.0,3.375,0.375,0.0,199.792
2012-12-04,196.083,5.708,2.167,2.75,0.583,0.375,201.792
2012-12-05,196.625,7.167,5.5,6.375,0.875,0.125,203.792
2012-12-06,197.167,5.667,2.208,2.75,0.542,1.125,202.833
2012-12-07,194.905,6.571,4.722,5.389,0.667,0.9,201.476
2012-12-08,191.708,6.417,2.875,3.458,0.583,1.042,198.125
2012-12-09,191.958,5.167,1.167,1.708,0.542,0.917,197.125
2012-12-10,192.958,5.125,2.0,2.708,0.708,0.708,198.083
2012-12-11,193.5,5.125,2.792,3.583,0.792,0.708,198.625
2012-12-12,195.167,6.083,3.25,4.292,1.042,2.0,201.25
2012-12-13,194.542,6.333,3.375,4.042,0.667,1.292,200.875
2012-12-14,190.875,7.625,4.292,4.917,0.625,0.375,198.5
2012-12-15,187.417,8.125,4.667,5.208,0.542,0.0,195.542
2012-12-16,191.833,7.375,3.833,4.0,0.167,0.917,199.208
2012-12-17,190.083,7.292,3.0,3.625,0.625,0.792,197.375
2012-12-18,191.458,5.75,2.458,3.167,0.708,1.208,197.208
2012-12-19,192.125,5.333,2.5,3.5,1.0,1.958,197.458
2012-12-20,192.417,5.583,3.333,4.167,0.833,1.917,198.0
2012-12-21,189.958,7.208,4.708,5.375,0.667,0.458,197.167
2012-12-22,188.625,6.375,4.792,5.375,0.583,0.375,195.0
2012-12-23,193.292,5.458,1.417,2.125,0.708,1.417,198.75
2012-12-24,194.458,4.958,1.417,2.417,1.0,1.125,199.417
2012-12-25,194.25,6.333,3.917,4.792,0.875,1.0,200.583
2012-12-26,194.917,6.125,4.917,6.25,1.333,3.167,201.042
2012-12-27,193.87,5.565,3.478,3.913,0.435,1.913,199.435
2012-12-28,191.125,7.792,6.167,6.75,0.583,0.167,198.917
2012-12-29,192.0,7.5,4.083,5.292,1.208,0.958,199.5
2012-12-30,190.417,6.167,2.667,3.0,0.333,0.167,196.583
2012-12-31,193.375,5.125,1.458,2.458,1.0,0.0,198.5
2013-01-01,202.333,6.75,0.167,0.917,0.75,1.667,209.083
2013-01-02,202.708,6.0,0.167,1.042,0.875,1.583,208.708
2013-01-03,202.333,6.583,0.292,0.958,0.667,1.458,208.917
2013-01-04,200.773,7.0,0.542,1.0,0.458,3.5,207.773
2013-01-05,202.417,6.625,0.083,0.625,0.542,2.875,209.042
2013-01-06,203.792,6.125,0.417,1.25,0.833,3.667,209.917
2013-01-07,202.417,6.25,0.625,1.542,0.917,2.458,208.667
2013-01-08,198.13,7.522,1.417,2.292,0.875,1.083,205.652
2013-01-09,202.75,5.542,0.0,0.792,0.792,4.875,208.292
2013-01-10,205.636,5.727,0.0,1.0,1.0,5.955,211.364
2013-01-11,206.542,8.083,0.792,1.875,1.083,3.292,214.625
2013-01-12,205.833,6.75,0.0,1.0,1.0,2.75,212.583
2013-01-13,207.609,7.957,0.833,1.833,1.0,2.875,215.565
2013-01-14,204.583,6.5,0.75,1.75,1.0,2.042,211.083
2013-01-15,203.458,5.958,0.292,1.333,1.042,2.792,209.417
2013-01-16,204.792,6.5,0.542,1.542,1.0,2.167,211.292
2013-01-17,206.125,7.708,0.875,1.875,1.0,3.125,213.833
2013-01-18,209.381,7.905,1.087,1.609,0.522,1.87,217.286
2013-01-19,206.292,6.667,1.25,1.25,0.0,1.5,212.958
2013-01-20,203.958,7.333,1.583,1.667,0.083,0.375,211.292
2013-01-21,204.833,6.458,1.0,1.0,0.0,0.208,211.292
2013-01-22,207.958,7.292,1.417,1.417,0.0,3.375,215.25
2013-01-23,206.542,7.125,1.625,1.625,0.0,1.792,213.667
2013-01-24,201.833,6.375,1.708,1.708,0.0,2.375,208.208
2013-01-25,197.708,6.583,1.75,1.792,0.042,0.375,204.292
2013-01-26,199.417,5.708,1.0,1.0,0.0,0.917,205.125
2013-01-27,203.875,6.542,1.542,1.542,0.0,0.5,210.417
2013-01-28,201.167,6.792,1.875,1.917,0.042,0.625,207.958
2013-01-29,201.458,8.042,2.167,2.25,0.083,0.833,209.5
2013-01-30,199.417,7.958,2.417,2.417,0.0,0.125,207.375
2013-01-31,204.75,9.208,2.292,2.292,0.0,0.458,213.958
2013-02-01,202.174,8.217,1.826,1.826,0.0,0.522,210.391
2013-02-02,194.875,7.417,1.625,1.625,0.0,0.167,202.292
2013-02-03,195.917,9.417,2.833,3.167,0.333,0.5,205.333
2013-02-04,199.417,7.083,1.333,1.333,0.0,0.917,206.5
2013-02-05,202.417,6.542,1.5,1.5,0.0,1.042,208.958
2013-02-06,202.208,7.208,1.792,1.792,0.0,0.208,209.417
2013-02-07,200.292,7.792,2.167,2.167,0.0,0.0,208.083
2013-02-08,198.167,6.833,1.667,1.667,0.0,0.375,205.0
2013-02-09,199.5,6.292,1.333,1.333,0.0,0.625,205.792
2013-02-10,201.125,6.333,1.583,1.583,0.0,0.083,207.458
2013-02-11,202.208,5.5,1.167,1.167,0.0,0.042,207.708
2013-02-12,201.75,5.5,1.583,1.583,0.0,0.458,207.25
2013-02-13,201.708,5.833,1.25,1.25,0.0,0.0,207.542
2013-02-14,200.875,5.417,1.25,1.25,0.0,0.0,206.292
2013-02-15,200.042,5.5,0.958,1.0,0.042,0.0,205.542
2013-02-16,202.75,5.583,1.167,1.167,0.0,0.917,208.333
2013-02-17,201.417,6.792,1.5,1.5,0.0,0.708,208.208
2013-02-18,201.042,5.875,1.042,1.042,0.0,0.0,206.917
2013-02-19,200.714,5.571,1.417,1.417,0.0,0.25,206.286
2013-02-20,,,1.417,1.417,0.0,0.667,
2013-02-21,,,2.208,2.375,0.167,1.875,
2013-02-22,,,1.75,1.792,0.042,1.083,
2013-02-23,,,1.458,1.458,0.0,1.042,
2013-02-24,,,1.583,1.583,0.0,1.25,
2013-02-25,,,1.917,1.917,0.0,1.083,
2013-02-26,,,1.708,1.708,0.0,0.542,
2013-02-27,,,1.667,1.667,0.0,0.5,
2013-02-28,,,1.875,1.875,0.0,1.167,
2013-03-01,191.6,7.4,1.25,1.3,0.05,0.6,199.0
2013-03-02,192.333,7.167,0.792,0.833,0.042,1.0,199.5
2013-03-03,194.458,4.917,0.292,0.333,0.042,0.458,199.375
