date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,8.25,14.0,5.75,
2011-01-02,5.5,6.375,0.875,
2011-01-03,9.0,12.913,3.913,
2011-01-04,2.958,3.708,0.75,
2011-01-05,10.917,12.875,1.958,
2011-01-06,16.833,22.292,5.458,
2011-01-07,9.458,10.875,1.417,
2011-01-08,9.583,10.833,1.25,
2011-01-09,8.542,9.375,0.833,
2011-01-10,7.792,8.542,0.75,
2011-01-11,4.333,5.208,0.875,
2011-01-12,11.958,14.125,2.167,
2011-01-13,15.75,19.792,4.042,
2011-01-14,20.708,30.125,9.417,
2011-01-15,8.042,9.917,1.875,
2011-01-16,8.458,13.5,5.042,
2011-01-17,8.125,9.542,1.417,
2011-01-18,17.417,21.958,4.542,
2011-01-19,18.167,30.458,12.292,
2011-01-20,3.875,4.583,0.708,
2011-01-21,5.583,6.292,0.708,
2011-01-22,3.444,3.667,0.222,
2011-01-23,5.222,5.667,0.444,
2011-01-24,13.458,15.5,2.042,
2011-01-25,2.958,3.292,0.333,
2011-01-26,12.25,15.333,3.083,
2011-01-27,22.083,31.833,9.75,
2011-01-28,15.167,22.333,7.167,
2011-01-29,5.0,5.292,0.292,
2011-01-30,8.042,8.75,0.708,
2011-01-31,12.083,14.208,2.125,
2011-02-01,17.167,26.458,9.292,
2011-02-02,4.75,5.333,0.583,
2011-02-03,14.167,17.625,3.458,
2011-02-04,22.542,31.542,9.0,
2011-02-05,11.875,14.333,2.458,
2011-02-06,16.875,23.125,6.25,
2011-02-07,3.833,4.917,1.083,
2011-02-08,2.583,3.25,0.667,
2011-02-09,11.333,14.375,3.042,
2011-02-10,25.458,43.083,17.625,
2011-02-11,5.25,5.917,0.667,
2011-02-12,8.875,10.708,1.833,
2011-02-13,17.625,24.292,6.667,
2011-02-14,20.083,30.25,10.167,
2011-02-15,12.5,18.083,5.583,
2011-02-16,6.042,6.792,0.75,
2011-02-17,6.667,7.333,0.667,
2011-02-18,1.708,2.292,0.583,
2011-02-19,4.25,4.792,0.542,
2011-02-20,17.75,21.542,3.792,
2011-02-21,16.0,20.708,4.708,
2011-02-22,18.0,26.292,8.292,
2011-02-23,8.583,13.375,4.792,
2011-02-24,17.75,22.375,4.625,
2011-02-25,5.917,6.75,0.833,
2011-02-26,4.958,5.542,0.583,
2011-02-27,19.208,26.333,7.125,
2011-02-28,19.0,26.417,7.417,
2011-03-01,22.583,32.833,10.25,
2011-03-02,9.708,18.625,8.917,
2011-03-03,11.125,13.208,2.083,
2011-03-04,7.708,13.417,5.708,
2011-03-05,8.708,17.542,8.833,
2011-03-06,12.042,16.167,4.125,
2011-03-07,9.917,13.875,3.958,
2011-03-08,19.75,27.125,7.375,
2011-03-09,2.5,3.167,0.667,
2011-03-10,0.417,0.75,0.333,
2011-03-11,0.208,0.542,0.333,
2011-03-12,0.0,0.154,0.154,
2011-03-16,16.3,22.2,5.9,
2011-03-17,10.375,13.5,3.125,
2011-03-18,4.542,5.708,1.167,
2011-03-19,9.75,11.167,1.417,
2011-03-20,10.625,12.083,1.458,
2011-03-21,8.625,9.625,1.0,31.2
2011-03-22,13.833,17.458,3.625,31.958
2011-03-23,6.958,11.333,4.375,25.583
2011-03-24,1.875,2.667,0.792,60.25
2011-03-25,3.125,3.583,0.458,21.25
2011-03-26,10.75,13.333,2.583,32.292
2011-03-27,14.083,16.042,1.958,20.5
2011-03-28,18.208,24.333,6.125,27.375
2011-03-29,20.143,24.81,4.667,30.75
2011-03-30,15.083,17.5,2.417,33.5
2011-03-31,5.042,5.917,0.875,26.292
2011-04-01,29.875,34.5,4.625,31.917
2011-04-02,25.542,29.292,3.75,23.333
2011-04-03,16.708,21.458,4.75,21.083
2011-04-04,11.208,12.25,1.042,20.208
2011-04-05,10.783,11.565,0.783,21.833
2011-04-06,20.917,24.875,3.958,18.208
2011-04-07,25.208,31.333,6.125,19.5
2011-04-08,31.958,43.667,11.708,19.833
2011-04-09,18.5,23.583,5.083,16.208
2011-04-10,15.667,19.542,3.875,18.333
2011-04-11,10.292,13.25,2.958,39.542
2011-04-12,6.957,7.304,0.348,21.208
2011-04-13,21.0,24.917,3.917,24.458
2011-04-14,37.958,53.042,15.083,22.864
2011-04-15,29.708,42.542,12.833,23.5
2011-04-16,19.667,29.167,9.5,32.417
2011-04-17,5.625,6.583,0.958,19.167
2011-04-18,4.792,5.125,0.333,22.458
2011-04-19,5.261,5.652,0.391,27.333
2011-04-20,16.667,18.625,1.958,24.583
2011-04-21,37.083,44.542,7.458,26.625
2011-04-22,32.333,43.0,10.667,18.917
2011-04-23,6.708,7.167,0.458,21.458
2011-04-24,28.083,31.583,3.5,24.667
2011-04-25,32.542,43.792,11.25,22.792
2011-04-26,29.609,46.174,16.565,20.583
2011-04-27,28.083,47.375,19.292,19.5
2011-04-28,9.667,9.917,0.25,29.667
2011-04-29,24.583,26.875,2.292,31.375
2011-04-30,20.583,25.458,4.875,38.5
2011-05-01,11.417,19.292,7.875,28.667
2011-05-02,24.667,29.583,4.917,48.792
2011-05-03,10.217,20.261,10.043,16.833
2011-05-04,14.458,16.125,1.667,27.458
2011-05-05,19.458,27.417,7.958,20.708
2011-05-06,16.125,37.5,21.375,18.167
2011-05-07,9.833,23.667,13.833,15.375
2011-05-08,8.0,19.875,11.875,16.292
2011-05-09,11.0,28.542,17.542,24.667
2011-05-10,9.609,27.913,18.304,26.25
2011-05-11,9.292,17.833,8.542,25.125
2011-05-12,10.417,19.333,8.917,27.333
2011-05-13,9.0,9.167,0.167,39.957
2011-05-14,26.125,28.708,2.583,34.25
2011-05-15,19.083,20.208,1.125,22.417
2011-05-16,22.542,26.292,3.75,16.917
2011-05-17,22.522,25.478,2.957,12.125
2011-05-18,20.792,23.708,2.917,12.875
2011-05-19,18.542,34.042,15.5,22.375
2011-05-20,21.917,42.25,20.333,11.25
2011-05-21,16.417,28.875,12.458,14.333
2011-05-22,10.958,21.208,10.25,13.0
2011-05-23,12.292,30.375,18.083,15.5
2011-05-24,17.958,37.875,19.917,13.833
2011-05-25,5.417,7.333,1.917,11.708
2011-05-26,5.208,5.75,0.542,12.417
2011-05-27,12.455,21.364,8.909,16.0
2011-05-30,9.111,9.889,0.778,9.222
2011-05-31,21.25,25.667,4.417,17.667
2011-06-01,22.917,36.583,13.667,17.333
2011-06-02,18.208,33.208,15.0,13.083
2011-06-03,16.292,27.792,11.5,19.391
2011-06-04,14.0,26.208,12.208,17.667
2011-06-05,5.792,12.333,6.542,14.167
2011-06-06,8.042,22.542,14.5,18.458
2011-06-07,7.958,22.667,14.708,19.167
2011-06-08,8.333,23.708,15.375,18.292
2011-06-09,8.875,22.958,14.083,19.042
2011-06-10,9.0,29.083,20.083,14.958
2011-06-11,7.667,20.792,13.125,17.333
2011-06-12,7.125,14.792,7.667,15.917
2011-06-13,9.208,21.958,12.75,17.458
2011-06-14,9.292,24.292,15.0,16.0
2011-06-15,8.167,22.0,13.833,20.792
2011-06-16,10.917,26.125,15.208,19.292
2011-06-17,9.917,26.75,16.833,19.391
2011-06-18,8.875,24.875,16.0,16.333
2011-06-19,7.333,16.208,8.875,20.083
2011-06-20,10.917,29.792,18.875,22.25
2011-06-21,11.417,30.917,19.5,22.917
2011-06-22,10.208,28.333,18.125,23.083
2011-06-23,9.542,24.292,14.75,22.875
2011-06-24,10.542,20.458,9.917,24.458
2011-06-25,7.208,11.333,4.125,26.696
2011-06-26,10.208,15.75,5.542,21.875
2011-06-27,10.958,30.375,19.417,22.792
2011-06-28,10.417,30.292,19.875,19.958
2011-06-29,10.583,27.5,16.917,19.542
2011-06-30,11.333,35.792,24.458,19.833
2011-07-01,9.417,28.792,19.375,15.458
2011-07-02,8.292,21.042,12.75,13.167
2011-07-03,6.417,15.625,9.208,14.958
2011-07-04,10.208,26.417,16.208,17.609
2011-07-05,9.905,31.333,21.429,18.417
2011-07-06,12.333,40.0,27.667,20.333
2011-07-07,13.708,33.167,19.458,19.667
2011-07-08,14.833,30.417,15.583,21.905
2011-07-09,14.75,27.292,12.542,20.0
2011-07-10,8.833,20.875,12.042,15.667
2011-07-11,13.708,37.542,23.833,16.917
2011-07-12,12.696,30.261,17.565,16.875
2011-07-13,11.417,40.417,29.0,21.462
2011-07-14,11.458,41.542,30.083,
2011-07-15,9.333,28.0,18.667,
2011-07-16,6.333,9.958,3.625,
2011-07-17,1.375,2.042,0.667,
2011-07-18,2.5,3.75,1.25,
2011-07-19,12.87,21.217,8.348,
2011-07-20,13.25,20.583,7.333,
2011-07-21,14.042,23.25,9.208,
2011-07-22,14.958,27.75,12.792,
2011-07-23,5.833,8.583,2.75,
2011-07-24,8.042,10.667,2.625,
2011-07-25,16.917,36.458,19.542,
2011-07-26,8.783,34.13,25.348,
2011-07-27,8.667,26.0,17.333,
2011-07-28,8.958,25.458,16.5,
2011-07-29,8.792,25.583,16.792,
2011-07-30,6.708,22.875,16.167,
2011-07-31,5.083,13.0,7.917,
2011-08-01,7.583,18.875,11.292,
2011-08-02,5.348,10.217,4.87,
2011-08-03,3.5,4.625,1.125,
2011-08-04,1.667,2.333,0.667,
2011-08-08,11.538,33.769,22.231,
2011-08-09,8.261,24.957,16.696,
2011-08-10,8.417,23.958,15.542,
2011-08-11,8.125,25.792,17.667,
2011-08-12,9.25,28.458,19.208,
2011-08-13,5.542,18.042,12.5,
2011-08-14,3.625,11.417,7.792,
2011-08-15,5.833,17.917,12.083,
2011-08-16,6.565,22.348,15.783,
2011-08-17,5.333,19.625,14.292,
2011-08-18,5.083,16.5,11.417,
2011-08-19,4.955,14.045,9.091,
2011-08-20,5.292,15.792,10.5,
2011-08-21,4.167,12.417,8.25,
2011-08-22,6.25,20.0,13.75,
2011-08-23,6.478,20.565,14.087,
2011-08-24,5.583,11.917,6.333,
2011-08-25,4.125,13.833,9.708,
2011-08-26,5.458,16.875,11.417,
2011-08-27,5.458,12.625,7.167,
2011-08-28,4.0,7.417,3.417,
2011-08-29,6.25,16.542,10.292,
2011-08-30,6.609,17.957,11.348,
2011-08-31,4.0,6.917,2.917,
2011-09-01,2.417,3.375,0.958,
2011-09-02,4.417,5.375,0.958,
2011-09-03,1.958,2.792,0.833,
2011-09-04,1.958,2.917,0.958,
2011-09-05,2.292,3.25,0.958,
2011-09-06,3.348,4.304,0.957,
2011-09-07,11.458,15.958,4.5,
2011-09-08,13.75,19.5,5.75,
2011-09-09,3.542,5.333,1.792,
2011-09-10,8.667,18.0,9.333,
2011-09-11,3.583,6.542,2.958,
2011-09-12,4.208,7.417,3.208,
2011-09-13,4.13,7.522,3.391,
2011-09-14,4.542,8.458,3.917,
2011-09-15,2.417,3.417,1.0,
2011-09-16,1.438,2.438,1.0,
2011-09-20,3.462,4.462,1.0,
2011-09-21,3.667,4.583,0.917,
2011-09-22,2.833,3.583,0.75,
2011-09-23,8.583,10.5,1.917,
2011-09-24,12.208,15.792,3.583,
2011-09-25,5.917,9.25,3.333,
2011-09-26,6.25,21.0,14.75,
2011-09-27,6.87,19.783,12.913,
2011-09-28,5.875,18.333,12.458,
2011-09-29,6.25,19.417,13.167,
2011-09-30,10.0,17.708,7.708,
2011-10-01,6.333,7.542,1.208,
2011-10-02,4.083,4.958,0.875,
2011-10-03,7.042,8.375,1.333,
2011-10-04,9.261,26.87,17.609,
2011-10-05,6.125,20.708,14.583,
2011-10-06,2.5,3.458,0.958,
2011-10-07,11.125,12.75,1.625,
2011-10-08,8.75,9.625,0.875,
2011-10-09,8.0,9.958,1.958,
2011-10-10,7.292,13.375,6.083,
2011-10-11,9.609,16.348,6.739,
2011-10-12,9.0,18.417,9.417,
2011-10-13,11.917,34.708,22.792,
2011-10-14,7.647,28.824,21.176,
2011-10-25,3.857,4.857,1.0,
2011-10-26,5.083,6.042,0.958,
2011-10-27,9.958,11.75,1.792,
2011-10-28,5.875,7.042,1.167,
2011-10-29,2.625,3.417,0.792,
2011-10-30,1.542,2.292,0.75,
2011-10-31,6.333,7.708,1.375,
2011-11-01,10.391,17.957,7.565,
2011-11-02,11.292,17.667,6.375,
2011-11-03,9.375,12.167,2.792,
2011-11-04,11.833,17.917,6.083,
2011-11-05,12.333,18.958,6.625,
2011-11-06,7.375,10.875,3.5,
2011-11-07,7.75,9.292,1.542,
2011-11-08,11.522,14.957,3.435,
2011-11-09,14.458,22.625,8.167,
2011-11-10,16.042,26.833,10.792,
