date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,82.0,69.54166666666667,51.0,8.541666666666666,8.958333333333334,0.4166666666666667,,3.625,21.291666666666668,100.0,66.625,40.0
2011-01-02,87.0,63.791666666666664,45.0,5.086956521739131,5.260869565217392,0.17391304347826086,,2.391304347826087,14.083333333333334,81.0,49.833333333333336,6.0
2011-01-03,78.0,62.625,42.0,7.166666666666667,7.375,0.20833333333333334,,4.958333333333333,30.458333333333332,92.0,57.75,37.0
2011-01-04,83.0,73.41666666666667,61.0,5.666666666666667,6.125,0.4583333333333333,,3.25,22.333333333333332,45.0,29.083333333333332,9.0
2011-01-05,85.0,70.58333333333333,49.0,10.75,11.625,0.875,,1.5416666666666667,16.0,71.0,24.416666666666668,-7.0
2011-01-06,80.0,67.54166666666667,47.0,15.826086956521738,18.52173913043478,2.6956521739130435,,1.565217391304348,10.695652173913043,82.0,35.333333333333336,-1.0
2011-01-07,84.0,69.16666666666667,54.0,15.5,18.0,2.5,,1.5416666666666667,6.708333333333333,82.0,45.25,12.0
2011-01-08,81.0,67.0,45.0,14.583333333333334,17.041666666666668,2.4583333333333335,,2.375,9.0,83.0,45.583333333333336,6.0
2011-01-09,85.0,65.125,43.0,14.478260869565217,16.782608695652176,2.3043478260869565,,5.3478260869565215,26.166666666666668,103.0,62.083333333333336,28.0
2011-01-10,80.0,67.79166666666667,49.0,21.75,27.416666666666668,5.666666666666667,,4.916666666666667,39.333333333333336,98.0,54.666666666666664,14.0
2011-01-11,79.0,61.75,44.0,11.583333333333334,13.333333333333334,1.75,,2.7083333333333335,20.833333333333332,74.0,48.166666666666664,24.0
2011-01-12,83.0,69.58333333333333,51.0,18.916666666666668,25.25,6.333333333333333,,2.7083333333333335,10.666666666666666,77.0,34.75,-3.0
