date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,202.833,5.583,16.125,17.708,24.917,7.208,29.375,218.958
2011-01-02,194.292,3.304,7.083,7.348,9.609,2.261,8.917,201.375
2011-01-03,198.042,5.208,10.958,15.833,22.75,6.917,26.083,209.0
2011-01-04,195.292,4.417,8.667,14.792,24.208,9.417,18.167,203.958
2011-01-05,195.261,4.348,11.522,18.348,37.174,18.826,16.217,206.783
2011-01-06,196.565,5.042,15.565,28.0,66.208,38.208,8.5,212.13
2011-01-07,195.042,3.875,14.375,19.625,40.667,21.042,4.542,209.417
2011-01-08,193.875,3.292,9.167,16.167,25.542,9.375,6.375,203.042
2011-01-09,198.667,5.565,13.792,19.783,36.652,16.87,22.875,212.458
2011-01-10,202.458,8.391,22.125,33.87,93.087,59.217,44.25,224.583
2011-01-11,193.667,4.542,11.083,21.917,44.875,22.958,17.083,204.75
2011-01-12,196.174,5.917,16.435,28.958,73.042,44.083,11.75,212.609
2011-01-13,196.87,5.042,11.739,25.042,53.583,28.542,24.917,208.609
2011-01-14,198.625,5.167,18.917,18.208,35.917,17.708,20.458,217.542
2011-01-15,197.875,4.458,13.833,16.292,27.25,10.958,9.958,211.708
2011-01-16,192.75,3.652,8.333,14.391,31.217,16.826,8.565,201.083
2011-01-17,192.75,4.083,12.375,19.667,43.083,23.417,5.792,205.125
2011-01-18,196.583,7.75,24.708,34.417,99.167,64.75,12.625,221.292
2011-01-19,189.708,3.333,8.625,16.5,29.875,13.375,9.042,198.333
2011-01-20,193.087,3.667,12.696,22.042,47.917,25.875,3.083,205.783
2011-01-21,194.792,4.417,16.25,27.5,58.208,30.708,4.25,211.042
2011-01-22,196.25,4.542,14.333,22.0,41.875,19.875,5.833,210.583
2011-01-23,195.667,3.696,9.5,23.913,50.609,26.696,12.417,205.167
2011-01-24,195.565,3.609,8.609,19.565,41.826,22.261,6.5,204.174
2011-01-25,197.167,4.208,9.792,19.333,41.208,21.875,15.208,206.958
2011-01-26,196.667,3.375,8.917,15.417,30.458,15.042,8.042,205.583
2011-01-27,200.217,6.375,19.739,27.333,65.667,38.333,32.542,219.957
2011-01-28,199.375,5.208,14.833,21.292,48.542,27.25,30.458,214.208
2011-01-29,194.083,3.667,11.375,13.25,20.333,7.083,9.333,205.458
