date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,6.333333333333333,97.0,78.20833333333333,57.0,,9.125,10.125,1.0,,4.583333333333333,29.541666666666668,84.0,71.375,45.0,
2011-01-02,,4.434782608695652,97.0,72.83333333333333,49.0,,5.086956521739131,6.521739130434782,1.434782608695652,,1.0434782608695652,7.0,92.0,56.333333333333336,25.0,
2011-01-03,,5.666666666666667,94.0,67.75,54.0,,6.875,7.541666666666667,0.6666666666666666,,5.541666666666667,29.833333333333332,75.0,64.45833333333333,45.0,
2011-01-04,191.2,4.478260869565218,81.0,64.45833333333333,55.0,10.3,5.521739130434782,6.434782608695652,0.9130434782608695,,2.0869565217391304,17.043478260869566,63.0,34.541666666666664,14.0,201.5
2011-01-05,190.70833333333334,3.9583333333333335,84.0,63.333333333333336,49.0,11.166666666666666,14.875,22.125,7.25,,1.0,9.041666666666666,65.0,40.291666666666664,15.0,201.875
2011-01-06,193.875,5.083333333333333,84.0,72.33333333333333,59.0,12.458333333333334,24.75,42.5,17.75,,1.8333333333333333,12.166666666666666,75.0,48.958333333333336,25.0,206.33333333333334
2011-01-07,191.54166666666666,4.208333333333333,96.0,72.0,53.0,10.583333333333334,17.708333333333332,25.708333333333332,8.0,,1.0833333333333333,6.5,95.0,60.375,16.0,202.125
2011-01-08,194.45833333333334,4.0,97.0,77.91666666666667,56.0,13.166666666666666,15.666666666666666,21.375,5.708333333333333,,1.625,5.833333333333333,96.0,56.833333333333336,4.0,207.625
2011-01-09,199.2173913043478,6.434782608695652,84.0,62.041666666666664,44.0,16.608695652173914,15.347826086956522,21.043478260869566,5.695652173913044,,7.869565217391305,32.5,99.0,72.0,39.0,215.82608695652175
2011-01-10,204.25,8.166666666666666,96.0,86.41666666666667,64.0,22.625,29.166666666666668,58.916666666666664,29.75,,6.833333333333333,52.541666666666664,84.0,58.125,31.0,226.875
2011-01-11,193.08333333333334,4.791666666666667,97.0,60.541666666666664,49.0,12.166666666666666,13.125,20.041666666666668,6.916666666666667,,2.4166666666666665,16.0,73.0,45.916666666666664,3.0,205.25
2011-01-12,197.58333333333334,5.625,97.0,84.54166666666667,60.0,15.291666666666666,19.875,38.833333333333336,18.958333333333332,,2.5833333333333335,10.75,73.0,39.083333333333336,9.0,212.875
2011-01-13,194.25,5.125,77.0,60.375,47.0,10.958333333333334,9.833333333333334,13.666666666666666,3.8333333333333335,,5.125,22.708333333333332,73.0,60.791666666666664,42.0,205.20833333333334
2011-01-14,197.16666666666666,6.125,95.0,69.45833333333333,44.0,16.208333333333332,18.166666666666668,29.0,10.833333333333334,,2.375,22.125,90.0,52.416666666666664,26.0,213.375
2011-01-15,198.79166666666666,5.708333333333333,91.0,75.29166666666667,57.0,19.458333333333332,21.666666666666668,35.416666666666664,13.75,,1.25,10.333333333333334,82.0,53.875,26.0,218.25
2011-01-16,195.3913043478261,4.956521739130435,97.0,84.04166666666667,73.0,11.391304347826088,22.043478260869566,37.869565217391305,15.826086956521738,,1.9130434782608696,8.291666666666666,70.0,50.333333333333336,9.0,206.7826086956522
2011-01-17,199.3181818181818,5.636363636363637,97.0,80.20833333333333,48.0,21.954545454545453,26.272727272727273,67.04545454545455,40.77272727272727,,2.0454545454545454,10.590909090909092,93.0,38.625,-8.0,221.27272727272728
2011-01-18,195.79166666666666,6.0,97.0,85.375,65.0,25.375,30.75,60.708333333333336,29.958333333333332,,4.458333333333333,17.541666666666668,82.0,54.625,12.0,221.16666666666666
2011-01-19,189.375,5.375,97.0,96.91666666666667,96.0,19.083333333333332,27.375,49.166666666666664,21.791666666666668,,4.875,20.916666666666668,77.0,70.83333333333333,62.0,208.45833333333334
2011-01-20,187.91666666666666,3.6666666666666665,97.0,76.625,53.0,12.958333333333334,18.375,29.583333333333332,11.208333333333334,,1.625,10.125,125.0,92.95833333333333,70.0,200.875
2011-01-21,189.45833333333334,4.041666666666667,97.0,77.25,47.0,15.375,18.708333333333332,26.458333333333332,7.75,,1.2083333333333333,5.833333333333333,121.0,80.25,48.0,204.83333333333334
2011-01-22,193.58333333333334,4.916666666666667,97.0,90.16666666666667,76.0,15.541666666666666,17.208333333333332,32.5,15.291666666666666,,1.0416666666666667,12.208333333333334,95.0,66.91666666666667,36.0,209.125
2011-01-23,191.2608695652174,3.608695652173913,69.0,53.833333333333336,46.0,9.73913043478261,8.91304347826087,12.956521739130435,4.043478260869565,,0.8695652173913043,5.958333333333333,63.0,42.833333333333336,21.0,201.0
2011-01-24,194.33333333333334,4.625,92.0,60.541666666666664,46.0,9.916666666666666,11.875,16.875,5.0,,1.8333333333333333,12.125,30.0,14.416666666666666,5.0,204.25
2011-01-25,195.5,4.875,97.0,65.625,50.0,9.791666666666666,12.75,20.541666666666668,7.791666666666667,,1.8333333333333333,14.75,40.0,17.333333333333332,-1.0,205.29166666666666
2011-01-26,195.58333333333334,4.708333333333333,69.0,49.541666666666664,42.0,9.833333333333334,12.083333333333334,18.916666666666668,6.833333333333333,,2.1666666666666665,8.916666666666666,48.0,25.25,7.0,205.41666666666666
2011-01-27,200.23529411764707,7.208333333333333,97.0,89.625,71.0,16.176470588235293,31.583333333333332,55.5,23.916666666666668,,3.125,31.041666666666668,38.0,25.958333333333332,15.0,216.41176470588235
2011-01-28,,6.291666666666667,97.0,74.125,48.0,,18.416666666666668,39.625,21.208333333333332,,2.1666666666666665,34.916666666666664,88.0,50.166666666666664,14.0,
2011-01-29,,5.125,97.0,72.875,49.0,,18.625,29.791666666666668,11.166666666666666,,2.2083333333333335,14.75,92.0,47.375,1.0,
2011-01-30,,4.3478260869565215,84.0,59.916666666666664,37.0,,15.91304347826087,25.565217391304348,9.652173913043478,,0.6521739130434783,6.833333333333333,82.0,47.708333333333336,13.0,
