date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,14.625,21.25,6.625,10.042
2011-01-02,10.208,16.0,5.792,7.0
2011-01-03,11.5,17.083,5.583,7.875
2011-01-04,11.435,16.739,5.304,17.304
2011-01-05,14.5,22.208,7.708,6.667
2011-01-06,20.542,40.292,19.75,10.25
2011-01-07,15.783,27.391,11.609,6.833
2011-01-08,13.958,23.375,9.417,8.75
2011-01-09,14.125,22.708,8.583,11.5
2011-01-10,20.75,37.333,16.583,17.083
2011-01-11,14.083,23.667,9.583,13.417
2011-01-12,14.5,25.208,10.708,7.208
2011-01-13,17.917,33.833,15.917,11.667
2011-01-14,10.5,15.5,5.0,10.5
2011-01-15,9.87,14.87,5.0,7.375
2011-01-16,21.583,36.375,14.792,12.208
2011-01-17,17.25,28.75,11.5,10.708
2011-01-18,24.174,43.391,19.217,18.522
2011-01-19,27.957,53.435,25.478,22.125
2011-01-20,23.625,41.667,18.042,11.625
2011-01-21,21.542,39.083,17.542,12.208
2011-01-22,12.292,17.958,5.667,7.083
2011-01-23,11.565,17.217,5.652,5.792
2011-01-24,11.929,15.143,3.214,5.857
2011-01-25,15.292,29.833,14.542,11.667
2011-01-26,14.625,26.125,11.5,7.833
2011-01-27,16.5,28.208,11.708,12.542
2011-01-28,16.875,26.625,9.75,14.292
2011-01-29,14.292,23.083,8.792,9.292
2011-01-30,14.375,22.625,8.25,9.292
2011-01-31,16.435,26.522,10.087,8.708
2011-02-01,15.625,28.0,12.375,10.0
2011-02-02,14.292,24.208,9.917,7.0
2011-02-03,32.5,65.875,33.375,20.5
2011-02-04,18.875,32.042,13.167,20.417
2011-02-05,16.292,23.375,7.083,24.25
2011-02-06,27.217,54.043,26.826,29.304
2011-02-07,19.208,27.083,7.875,12.25
2011-02-08,8.957,13.391,4.435,6.167
2011-02-09,12.417,20.292,7.875,8.458
2011-02-10,15.625,26.375,10.75,10.542
2011-02-11,10.333,15.125,4.792,9.5
2011-02-12,12.75,18.958,6.208,12.208
