date,SO2_mean,SPM_mean
2011-01-01,1.708,10.125
2011-01-02,1.375,6.792
2011-01-03,1.417,4.25
2011-01-04,2.792,11.625
2011-01-05,2.542,7.708
2011-01-06,2.826,7.87
2011-01-07,2.0,5.208
2011-01-08,2.125,5.458
2011-01-09,2.542,10.042
2011-01-10,3.0,14.333
2011-01-11,3.25,11.125
2011-01-12,2.75,5.0
2011-01-13,3.5,10.458
2011-01-14,2.792,11.333
2011-01-15,2.417,9.792
2011-01-16,3.125,9.958
2011-01-17,3.042,14.083
2011-01-18,3.625,13.708
2011-01-19,3.667,16.208
2011-01-20,2.292,7.542
2011-01-21,1.958,7.042
2011-01-22,2.083,7.333
2011-01-23,2.652,5.304
2011-01-24,2.792,4.375
2011-01-25,3.125,8.5
2011-01-26,3.042,7.333
2011-01-27,2.833,13.125
2011-01-28,2.417,14.083
2011-01-29,2.167,6.583
2011-01-30,2.792,5.625
2011-01-31,2.652,9.25
2011-02-01,3.083,8.167
2011-02-02,2.875,7.042
2011-02-03,3.0,8.292
2011-02-04,2.417,14.333
2011-02-05,2.333,15.583
2011-02-06,2.875,18.5
2011-02-07,2.833,8.292
2011-02-08,3.087,6.913
2011-02-09,3.0,5.75
2011-02-10,3.167,7.75
2011-02-11,2.417,7.333
2011-02-12,2.417,8.542
2011-02-13,2.87,8.292
2011-02-14,2.5,11.208
2011-02-15,3.25,8.542
2011-02-16,3.458,10.667
2011-02-17,3.292,6.708
2011-02-18,2.25,6.083
2011-02-19,2.292,4.583
2011-02-20,3.125,9.125
2011-02-21,3.792,9.75
2011-02-22,4.13,22.522
2011-02-23,2.833,20.25
2011-02-24,4.667,26.958
2011-02-25,2.542,25.208
2011-02-26,2.125,7.333
2011-02-27,2.667,9.125
2011-02-28,3.625,8.625
2011-03-01,3.625,9.417
2011-03-02,2.875,15.917
2011-03-03,3.167,13.333
2011-03-04,2.458,25.958
2011-03-05,2.375,7.792
2011-03-06,2.875,9.375
2011-03-07,4.375,21.333
2011-03-08,4.261,26.957
2011-03-09,3.167,21.917
2011-03-10,2.417,4.042
2011-03-11,3.0,7.875
2011-03-12,3.042,7.667
2011-03-13,3.125,8.292
2011-03-14,3.542,10.417
2011-03-15,3.958,13.5
2011-03-16,4.083,13.375
2011-03-17,2.333,9.625
2011-03-18,1.875,12.167
2011-03-19,3.125,6.417
2011-03-20,2.833,7.708
2011-03-21,3.167,8.958
2011-03-22,4.25,9.833
2011-03-23,3.045,10.318
2011-03-24,2.458,4.583
2011-03-25,2.458,5.833
2011-03-26,3.125,10.5
2011-03-27,3.417,11.208
2011-03-28,4.458,19.375
2011-03-29,3.958,15.208
2011-03-30,4.625,12.792
2011-03-31,2.375,7.25
2011-04-01,4.833,13.042
2011-04-02,5.5,22.5
2011-04-03,3.958,9.292
2011-04-04,3.833,7.375
2011-04-05,4.75,13.417
2011-04-06,5.792,19.708
2011-04-07,6.125,13.708
2011-04-08,3.609,14.0
2011-04-09,2.375,14.833
2011-04-10,3.75,19.75
2011-04-11,5.167,24.875
2011-04-12,3.958,16.292
2011-04-13,5.75,19.167
2011-04-14,6.833,22.333
2011-04-15,6.25,25.833
2011-04-16,4.625,22.167
2011-04-17,4.625,15.708
2011-04-18,4.833,22.292
2011-04-19,3.375,7.417
2011-04-20,3.25,7.625
2011-04-21,4.792,12.708
2011-04-22,4.458,20.083
2011-04-23,2.5,9.333
2011-04-24,3.25,10.583
2011-04-25,3.682,14.727
2011-04-26,4.042,22.5
2011-04-27,3.333,31.417
2011-04-28,3.25,10.583
2011-04-29,3.333,11.542
2011-04-30,3.917,20.833
2011-05-01,2.25,18.042
2011-05-02,3.833,84.083
2011-05-03,4.292,74.0
2011-05-04,4.792,30.375
2011-05-05,5.292,21.75
2011-05-06,5.375,31.042
2011-05-07,5.625,21.958
2011-05-08,6.333,25.625
2011-05-09,7.0,31.625
2011-05-10,4.125,40.542
2011-05-11,2.609,7.783
2011-05-12,2.542,11.875
2011-05-13,5.083,45.292
2011-05-14,5.75,33.792
2011-05-15,5.958,26.545
2011-05-16,5.875,25.292
2011-05-17,5.0,27.417
2011-05-18,5.5,19.708
