date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,11.958,13.0,1.042,4.125,7.625
2011-01-02,6.833,7.25,0.417,3.917,2.375
2011-01-03,8.083,9.083,1.0,4.708,6.292
2011-01-04,8.708,10.0,1.292,8.478,14.957
2011-01-05,10.917,12.25,1.333,4.917,5.333
2011-01-06,14.708,18.042,3.333,5.75,5.208
2011-01-07,10.696,12.261,1.565,4.083,4.375
2011-01-08,8.833,9.958,1.125,4.042,5.167
2011-01-09,11.875,14.542,2.667,7.292,6.591
2011-01-10,16.875,23.667,6.792,5.833,12.417
2011-01-11,12.042,14.458,2.417,6.625,7.708
2011-01-12,9.958,11.458,1.5,4.833,2.333
2011-01-13,15.625,23.917,8.292,9.5,6.625
2011-01-14,8.708,10.542,1.833,9.083,10.792
2011-01-15,7.826,9.13,1.304,7.292,1.708
2011-01-16,15.125,17.583,2.458,5.958,4.708
2011-01-17,13.5,16.708,3.208,8.292,7.583
2011-01-18,19.042,26.5,7.458,6.042,11.208
2011-01-19,23.792,34.542,10.75,6.609,10.261
2011-01-20,16.917,20.5,3.583,5.75,5.125
2011-01-21,15.167,17.5,2.333,4.417,4.208
2011-01-22,9.667,11.167,1.5,7.958,6.375
2011-01-23,10.522,13.391,2.87,9.667,4.125
2011-01-24,9.826,12.783,2.957,9.25,5.542
2011-01-25,7.792,9.917,2.125,9.583,8.042
2011-01-26,8.75,12.333,3.583,7.042,6.042
2011-01-27,6.636,9.727,3.091,10.042,9.042
2011-01-28,7.208,10.042,2.833,10.0,11.083
2011-01-29,5.625,6.833,1.208,7.625,6.958
2011-01-30,5.792,7.708,1.917,7.708,6.125
2011-01-31,7.522,10.696,3.174,11.083,7.292
2011-02-01,7.375,10.833,3.458,9.792,5.417
2011-02-02,6.292,9.542,3.25,8.583,3.542
2011-02-03,14.625,31.292,16.667,8.833,11.833
2011-02-04,9.333,17.042,7.708,10.958,14.833
2011-02-05,7.417,9.167,1.75,7.833,16.292
2011-02-06,13.167,23.25,10.083,6.174,12.826
2011-02-07,10.292,13.458,3.167,9.75,7.083
2011-02-08,5.043,8.304,3.261,11.583,6.0
2011-02-09,4.917,7.958,3.042,9.167,4.583
2011-02-10,6.333,9.125,2.792,8.875,6.167
2011-02-11,4.958,6.542,1.583,8.708,6.917
2011-02-12,4.75,5.542,0.792,5.958,6.458
2011-02-13,9.083,11.5,2.417,5.0,7.083
2011-02-14,12.083,16.417,4.333,5.083,7.792
2011-02-15,9.208,14.333,5.125,9.25,13.292
2011-02-16,6.739,10.435,3.696,11.417,8.625
2011-02-17,5.333,8.125,2.792,12.792,6.083
2011-02-18,4.917,6.042,1.125,5.875,4.292
2011-02-19,4.542,5.625,1.083,6.458,6.208
2011-02-20,8.208,11.958,3.75,6.957,7.0
2011-02-21,9.667,13.542,3.875,7.792,6.542
2011-02-22,9.208,10.792,1.583,7.75,17.125
2011-02-23,9.375,12.708,3.333,7.375,12.083
2011-02-24,6.478,7.913,1.435,10.125,24.333
2011-02-25,8.5,9.958,1.458,9.542,15.792
2011-02-26,3.583,4.458,0.875,6.125,4.625
2011-02-27,5.333,6.75,1.417,5.083,9.75
2011-02-28,8.167,9.583,1.417,6.083,7.833
2011-03-01,9.917,11.667,1.75,6.833,10.875
2011-03-02,11.083,16.25,5.167,8.583,9.708
2011-03-03,4.522,5.826,1.304,9.25,9.25
2011-03-04,11.708,14.083,2.375,6.792,21.5
2011-03-05,11.136,13.227,2.091,4.1,4.217
2011-03-06,10.304,18.957,8.652,9.267,8.522
2011-03-07,5.917,6.917,1.0,6.708,23.417
2011-03-08,6.708,8.75,2.042,9.75,20.292
2011-03-09,7.125,8.583,1.458,6.25,18.917
2011-03-10,4.042,5.083,1.042,9.167,8.667
2011-03-11,3.609,4.522,0.913,9.208,9.542
2011-03-12,3.875,5.208,1.333,6.625,11.042
2011-03-13,3.917,4.792,0.875,5.583,7.625
2011-03-14,6.542,8.333,1.792,8.083,11.542
2011-03-15,5.167,6.667,1.5,7.333,9.667
2011-03-16,7.042,8.667,1.625,6.833,15.458
2011-03-17,9.042,10.125,1.083,2.667,14.25
2011-03-18,5.042,6.042,1.0,14.208,6.792
2011-03-19,3.652,5.13,1.478,11.833,6.458
2011-03-20,3.167,4.208,1.042,7.333,7.458
2011-03-21,3.333,4.0,0.667,6.0,12.13
2011-03-22,6.25,8.167,1.917,7.042,9.458
2011-03-23,9.458,11.083,1.625,3.542,13.25
2011-03-24,6.333,9.25,2.917,7.708,5.083
2011-03-25,2.875,4.083,1.208,7.375,5.083
2011-03-26,3.542,4.708,1.167,5.917,8.125
2011-03-27,5.696,7.391,1.696,8.208,14.458
2011-03-28,5.625,7.208,1.583,6.208,18.917
2011-03-29,6.667,7.75,1.083,8.333,13.625
2011-03-30,9.208,12.458,3.25,9.5,14.708
2011-03-31,7.292,8.917,1.625,7.375,16.625
2011-04-01,14.208,15.667,1.458,7.875,12.75
2011-04-02,11.957,13.609,1.652,9.667,18.917
2011-04-03,6.792,8.167,1.375,9.625,5.542
2011-04-04,8.875,9.75,0.875,6.375,5.667
2011-04-05,13.0,14.75,1.75,10.75,13.208
2011-04-06,14.083,15.417,1.333,7.565,16.957
2011-04-07,11.958,12.583,0.625,4.208,15.292
2011-04-08,24.417,30.25,5.833,4.083,27.083
2011-04-09,11.583,13.167,1.583,7.583,13.208
2011-04-10,10.478,11.217,0.739,9.792,25.708
2011-04-11,12.5,13.75,1.25,8.417,22.833
2011-04-12,12.542,13.542,1.0,6.083,17.292
2011-04-13,16.375,17.833,1.458,8.625,16.792
2011-04-14,19.375,20.167,0.792,10.167,25.417
2011-04-15,17.208,18.083,0.875,7.75,24.042
2011-04-16,9.304,10.435,1.13,6.208,22.792
2011-04-17,6.708,7.292,0.583,6.0,12.292
2011-04-18,11.391,12.174,0.783,6.792,20.333
2011-04-19,11.792,13.042,1.25,6.833,8.667
2011-04-20,7.583,8.75,1.167,5.917,3.958
2011-04-21,15.0,16.083,1.083,5.87,12.348
2011-04-22,23.208,24.292,1.083,5.292,21.833
2011-04-23,13.826,14.348,0.522,4.167,18.958
2011-04-24,10.542,11.125,0.583,9.208,13.958
2011-04-25,12.583,13.917,1.333,7.083,13.542
2011-04-26,17.391,19.087,1.696,5.5,18.75
2011-04-27,17.059,24.706,7.647,5.875,32.083
2011-04-28,11.75,12.625,0.875,8.083,13.417
2011-04-29,9.75,10.417,0.667,4.583,9.667
2011-04-30,15.75,17.042,1.292,4.958,15.917
2011-05-01,11.833,11.875,0.042,3.083,21.667
2011-05-02,10.875,12.083,1.208,8.042,79.783
2011-05-03,13.208,14.0,0.792,8.125,54.667
2011-05-04,10.435,11.435,1.0,9.208,32.542
2011-05-05,9.083,9.667,0.583,7.042,15.958
2011-05-06,10.292,11.0,0.708,6.875,26.792
2011-05-07,10.292,10.542,0.25,8.542,19.167
2011-05-08,11.208,12.042,0.833,11.667,23.042
