date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,7.9,-0.738,-6.6
2011-01-02,8.8,1.883,-5.2
2011-01-03,7.8,2.104,-3.1
2011-01-04,7.4,0.229,-6.7
2011-01-05,6.2,0.95,-4.5
2011-01-06,9.4,2.483,-4.9
2011-01-07,6.7,0.129,-5.5
2011-01-08,7.7,0.812,-4.9
2011-01-09,7.5,-0.817,-7.0
2011-01-10,8.7,0.612,-5.6
2011-01-11,7.7,0.588,-5.2
2011-01-12,5.9,-0.733,-7.3
2011-01-13,11.5,1.171,-8.8
2011-01-14,6.4,0.371,-4.0
2011-01-15,6.9,0.558,-5.3
2011-01-16,5.1,0.629,-3.9
2011-01-17,7.3,1.15,-5.1
2011-01-18,7.4,-1.562,-7.6
2011-01-19,8.8,1.738,-6.1
2011-01-20,1.1,0.379,0.0
2011-01-21,3.1,1.508,0.0
2011-01-22,9.2,4.392,0.1
2011-01-23,8.9,4.254,-0.8
2011-01-24,4.8,-0.008,-4.8
2011-01-25,7.2,-0.479,-6.5
2011-01-26,3.8,-1.608,-7.5
2011-01-27,4.2,-2.546,-9.1
2011-01-28,4.3,-1.442,-6.9
2011-01-29,3.3,-1.55,-6.6
2011-01-30,4.8,-1.292,-6.2
2011-01-31,7.1,-1.204,-8.4
2011-02-01,8.0,-1.038,-8.3
2011-02-02,2.2,-1.267,-4.6
2011-02-03,5.6,-1.383,-7.5
2011-02-04,8.8,-0.579,-9.0
2011-02-05,8.5,0.829,-6.0
2011-02-06,6.0,0.712,-5.7
2011-02-07,11.3,5.588,2.2
2011-02-08,8.0,4.075,-1.1
2011-02-09,6.7,0.317,-4.5
2011-02-10,9.0,1.583,-5.5
2011-02-11,7.0,-0.204,-5.7
2011-02-12,6.0,0.225,-5.9
2011-02-13,5.8,1.462,-5.4
2011-02-14,5.5,0.938,-3.6
2011-02-15,10.8,3.783,-0.8
2011-02-16,5.6,1.112,-3.0
2011-02-17,4.9,-0.175,-6.6
2011-02-18,2.4,-0.962,-5.9
2011-02-19,6.7,-1.338,-9.1
2011-02-20,8.8,-0.367,-8.3
2011-02-21,12.2,2.925,-6.9
2011-02-22,10.1,5.621,-0.5
2011-02-23,13.1,6.833,3.1
2011-02-24,12.6,7.596,2.9
2011-02-25,8.0,4.7,1.3
2011-02-26,7.3,2.2,-1.9
2011-02-27,5.4,1.188,-3.4
2011-02-28,6.5,0.288,-5.7
2011-03-01,13.0,5.046,-0.8
2011-03-02,5.6,3.542,0.1
2011-03-03,10.4,5.346,1.4
2011-03-04,6.0,3.433,0.9
2011-03-05,6.3,2.854,0.3
2011-03-06,18.0,10.288,3.2
2011-03-07,14.0,10.0,5.9
2011-03-08,10.3,8.446,6.8
2011-03-09,6.9,5.212,2.7
2011-03-10,5.8,4.129,2.7
2011-03-11,6.5,4.217,0.8
2011-03-12,7.8,2.754,-3.0
2011-03-13,7.4,2.229,-3.3
2011-03-14,9.6,2.617,-3.8
2011-03-15,9.9,2.829,-4.3
2011-03-16,10.0,2.729,-4.7
2011-03-17,10.9,5.246,-0.1
2011-03-18,12.6,7.1,2.6
2011-03-19,9.4,5.117,-3.0
2011-03-20,12.2,4.246,-4.3
