date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,8.7,1.525,-4.2
2011-01-02,8.7,3.162,-1.9
2011-01-03,9.5,3.571,-0.4
2011-01-04,8.2,1.612,-4.2
2011-01-05,6.3,2.212,-1.6
2011-01-06,9.9,4.146,-1.2
2011-01-07,7.8,2.75,-1.4
2011-01-08,7.4,2.167,-1.5
2011-01-09,8.4,1.683,-4.1
2011-01-10,9.4,3.071,-2.5
2011-01-11,7.0,1.492,-2.5
2011-01-12,6.0,0.604,-3.6
2011-01-13,12.5,2.742,-6.1
2011-01-14,7.3,2.138,-1.4
2011-01-15,7.2,2.254,-2.8
2011-01-16,5.8,2.329,-0.6
2011-01-17,8.0,2.733,-1.2
2011-01-18,7.7,1.042,-5.3
2011-01-19,9.1,3.538,-2.9
2011-01-20,1.8,1.046,0.2
2011-01-21,4.0,2.383,1.0
2011-01-22,9.6,5.242,2.4
2011-01-23,10.0,5.288,1.5
2011-01-24,5.7,1.558,-1.8
2011-01-25,8.2,1.842,-3.7
2011-01-26,4.1,0.0,-3.4
2011-01-27,4.9,-0.942,-6.2
2011-01-28,3.9,-0.296,-4.1
2011-01-29,5.0,0.1,-3.3
2011-01-30,5.7,0.192,-3.1
2011-01-31,8.3,0.604,-5.0
2011-02-01,8.2,0.208,-5.7
2011-02-02,3.1,-0.446,-3.7
2011-02-03,6.5,0.317,-4.8
2011-02-04,9.9,1.729,-6.4
2011-02-05,9.6,3.017,-2.3
2011-02-06,6.3,2.238,-3.1
2011-02-07,12.1,7.108,3.6
2011-02-08,8.7,4.388,0.2
2011-02-09,7.3,1.962,-1.8
2011-02-10,10.3,3.408,-2.7
2011-02-11,6.4,1.704,-1.4
2011-02-12,7.1,1.279,-3.3
2011-02-13,6.2,2.738,-2.2
2011-02-14,6.0,2.329,-1.1
2011-02-15,10.7,4.529,1.1
2011-02-16,6.3,1.8,-0.4
2011-02-17,5.8,1.329,-4.0
2011-02-18,4.5,-0.012,-4.5
