date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,12.083,13.625,1.542,1.333,5.5
2011-01-02,7.167,7.917,0.75,1.0,4.417
2011-01-03,3.708,3.792,0.083,0.792,0.042
2011-01-04,11.208,13.458,2.25,1.13,0.667
2011-01-05,8.083,9.125,1.042,1.042,0.292
2011-01-06,14.909,18.5,3.591,2.182,1.583
2011-01-07,11.375,14.75,3.375,0.708,0.583
2011-01-08,6.042,6.375,0.333,0.917,0.083
2011-01-09,16.708,23.833,7.125,1.042,6.375
2011-01-10,23.542,39.458,15.917,1.417,9.083
2011-01-11,15.792,33.458,17.667,1.087,7.5
2011-01-12,9.958,11.292,1.333,0.667,0.167
2011-01-13,13.042,18.625,5.583,1.125,0.667
2011-01-14,9.458,10.833,1.375,1.083,1.458
2011-01-15,7.042,7.5,0.458,1.0,1.375
2011-01-16,16.25,26.083,9.833,1.417,7.875
2011-01-17,14.917,18.292,3.375,0.708,2.542
2011-01-18,21.792,34.958,13.167,1.478,10.792
2011-01-19,21.0,30.125,9.125,1.75,11.583
2011-01-20,23.682,31.273,7.591,0.0,15.0
2011-01-21,16.875,20.5,3.625,0.0,5.333
2011-01-22,13.333,16.542,3.208,0.25,4.542
2011-01-23,10.042,11.375,1.333,0.625,1.083
2011-01-24,13.583,17.583,4.0,1.042,2.375
2011-01-25,17.583,29.125,11.542,0.826,6.25
2011-01-26,14.5,18.75,4.25,1.0,0.75
2011-01-27,19.125,31.375,12.25,0.783,3.875
2011-01-28,11.25,14.417,3.167,1.042,4.458
2011-01-29,6.0,6.375,0.375,0.917,1.542
2011-01-30,11.292,13.167,1.875,1.0,2.25
2011-01-31,14.0,22.042,8.042,0.875,2.25
2011-02-01,13.125,16.125,3.0,1.565,3.958
2011-02-02,10.375,13.333,2.958,1.083,2.125
2011-02-03,18.565,23.522,4.957,1.174,2.5
2011-02-04,12.125,14.417,2.292,1.208,3.333
2011-02-05,15.417,19.375,3.958,1.458,13.042
2011-02-06,23.5,31.542,8.042,1.417,31.25
2011-02-07,16.042,25.083,9.042,1.0,13.875
2011-02-08,7.0,7.667,0.667,0.739,1.417
2011-02-09,9.667,11.0,1.333,0.667,0.625
2011-02-10,15.667,19.417,3.75,1.042,2.958
2011-02-11,9.917,11.0,1.083,0.792,1.708
2011-02-12,6.292,6.708,0.417,0.875,1.792
2011-02-13,15.458,18.5,3.042,1.625,12.208
2011-02-14,24.208,41.167,16.958,0.708,21.583
2011-02-15,11.625,17.542,5.917,1.0,9.833
2011-02-16,14.542,18.167,3.625,0.708,8.5
2011-02-17,15.909,26.727,10.818,0.909,9.583
2011-02-18,9.042,10.292,1.25,0.958,2.167
2011-02-19,12.333,14.333,2.0,1.083,4.708
2011-02-20,20.625,26.792,6.167,1.375,6.375
2011-02-21,14.708,18.458,3.75,1.292,8.792
2011-02-22,15.208,16.667,1.458,2.304,18.708
2011-02-23,17.083,20.875,3.792,1.083,19.417
2011-02-24,12.333,13.25,0.917,2.708,17.958
2011-02-25,8.667,9.083,0.417,0.5,9.583
2011-02-26,5.958,6.333,0.375,0.208,3.25
2011-02-27,6.75,7.417,0.667,0.417,4.208
2011-02-28,17.083,18.792,1.708,1.083,8.083
2011-03-01,22.958,31.208,8.25,0.583,14.125
2011-03-02,23.176,42.235,19.059,0.222,16.364
2011-03-03,11.208,28.167,16.958,0.208,11.333
2011-03-04,8.292,20.167,11.875,0.292,16.333
2011-03-05,21.458,35.833,14.375,0.0,12.208
2011-03-06,20.609,43.391,22.783,0.625,16.333
2011-03-07,10.792,13.917,3.125,0.696,13.25
2011-03-08,17.042,19.917,2.875,1.458,16.1
2011-03-09,15.875,18.917,3.042,0.542,1.714
2011-03-10,11.292,12.333,1.042,0.0,1.542
2011-03-11,7.792,8.292,0.5,0.0,7.0
2011-03-12,9.125,9.458,0.333,0.5,1.333
2011-03-13,11.35,13.6,2.25,0.174,0.652
2011-03-14,16.25,19.917,3.667,1.522,7.25
2011-03-15,14.375,20.25,5.875,0.792,10.417
2011-03-16,22.708,27.042,4.333,1.625,14.75
2011-03-17,24.958,32.583,7.625,1.417,27.667
2011-03-18,19.25,27.083,7.833,0.542,23.833
2011-03-19,5.5,6.708,1.208,0.042,1.5
2011-03-20,5.391,6.391,1.0,0.542,2.542
2011-03-21,6.333,7.0,0.667,0.13,2.542
2011-03-22,18.958,24.042,5.083,1.375,11.5
2011-03-23,19.25,20.75,1.5,1.25,21.667
2011-03-24,13.125,17.25,4.125,0.333,11.292
2011-03-25,8.042,9.0,0.958,0.958,1.292
2011-03-26,10.5,12.042,1.542,1.0,5.458
2011-03-27,17.87,20.739,2.87,1.667,8.125
2011-03-28,14.87,19.13,4.261,1.727,14.708
2011-03-29,15.708,18.208,2.5,1.625,8.917
2011-03-30,29.917,40.458,10.542,1.75,22.583
2011-03-31,16.167,23.708,7.542,0.625,12.708
2011-04-01,17.87,20.478,2.609,0.783,16.522
2011-04-02,14.333,18.458,4.125,0.917,23.458
2011-04-03,3.333,4.375,1.042,0.0,4.833
2011-04-04,6.083,7.625,1.542,0.0,4.0
2011-04-05,11.042,13.042,2.0,0.417,9.375
2011-04-06,16.583,19.5,2.917,0.87,11.625
2011-04-07,22.792,25.375,2.583,1.292,26.75
2011-04-08,21.333,25.333,4.0,0.833,21.458
2011-04-09,16.167,21.708,5.542,0.375,15.5
2011-04-10,8.0,9.5,1.5,0.25,18.167
2011-04-11,9.542,11.292,1.75,0.917,25.125
2011-04-12,8.625,10.208,1.583,0.375,14.417
2011-04-13,13.5,15.792,2.292,1.174,19.542
2011-04-14,17.364,19.727,2.364,1.522,24.958
2011-04-15,15.125,17.458,2.333,1.667,28.167
2011-04-16,8.792,10.792,2.0,0.583,42.667
2011-04-17,3.667,5.375,1.708,0.292,12.042
2011-04-18,11.125,13.375,2.25,0.958,31.458
2011-04-19,14.875,17.417,2.542,0.083,11.833
2011-04-20,13.25,19.625,6.375,0.13,10.458
2011-04-21,11.958,14.833,2.875,0.375,18.208
2011-04-22,17.565,20.304,2.739,0.75,46.042
2011-04-23,12.958,15.167,2.208,0.583,28.458
2011-04-24,4.75,5.583,0.833,0.125,10.208
2011-04-25,11.542,13.417,1.875,0.542,12.708
2011-04-26,16.042,18.5,2.458,0.958,15.083
2011-04-27,13.583,18.5,4.917,0.783,31.792
2011-04-28,6.391,7.391,1.0,0.652,11.625
2011-04-29,6.458,7.208,0.75,0.625,7.833
2011-04-30,12.5,14.125,1.625,0.917,18.292
2011-05-01,11.458,12.917,1.458,0.792,27.292
2011-05-02,5.292,6.208,0.917,0.0,67.792
2011-05-03,9.5,10.208,0.708,0.375,49.75
2011-05-04,6.417,7.5,1.083,0.391,24.5
2011-05-05,6.75,7.333,0.583,0.25,17.417
2011-05-06,10.125,11.042,0.917,0.417,24.875
2011-05-07,13.542,15.292,1.75,0.5,43.625
2011-05-08,6.125,6.958,0.833,0.667,23.583
2011-05-09,15.083,16.5,1.417,1.083,26.083
2011-05-10,15.75,18.667,2.917,0.292,20.25
2011-05-11,14.125,15.042,0.917,0.043,16.792
2011-05-12,14.292,15.708,1.417,0.0,24.375
2011-05-13,12.609,17.391,4.783,0.217,32.875
2011-05-14,8.667,10.25,1.583,0.333,30.042
2011-05-15,8.375,9.542,1.167,0.708,15.083
2011-05-16,15.875,17.833,1.958,1.125,22.083
2011-05-17,16.458,18.542,2.083,0.875,27.0
2011-05-18,11.333,12.708,1.375,0.913,30.458
2011-05-19,20.125,22.583,2.458,1.167,38.5
2011-05-20,19.042,20.708,1.667,1.5,40.0
