date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-03-08,11.417,12.75,1.333,,0.958,30.667,107.0,62.833,36.0
2011-03-09,13.542,15.542,2.0,,0.5,20.333,53.0,31.25,-3.0
2011-03-10,8.458,12.167,3.708,,0.458,5.875,41.0,14.542,-4.0
2011-03-11,4.542,5.125,0.583,,0.375,7.958,50.0,19.125,-9.0
2011-03-12,4.043,4.913,0.87,,0.391,4.792,61.0,-6.792,-53.0
2011-03-13,4.708,5.75,1.042,,0.458,5.0,40.0,-6.0,-47.0
2011-03-14,5.583,6.333,0.75,,0.792,6.625,74.0,8.667,-57.0
2011-03-15,4.708,5.458,0.75,,0.708,8.875,64.0,4.292,-39.0
2011-03-16,8.167,9.125,0.958,,1.0,14.667,84.0,12.792,-60.0
2011-03-17,12.875,14.542,1.667,,0.458,23.25,64.0,26.958,-12.0
2011-03-18,6.208,7.125,0.917,,0.5,11.708,114.0,55.083,7.0
2011-03-19,2.864,3.636,0.773,,0.381,5.957,58.0,18.375,-39.0
2011-03-20,2.833,3.542,0.708,,0.583,6.0,96.0,17.75,-57.0
2011-03-21,3.458,4.042,0.583,,0.417,7.75,72.0,13.958,-39.0
2011-03-22,5.5,6.625,1.125,,0.625,10.542,155.0,39.792,-52.0
2011-03-23,9.708,10.583,0.875,,0.583,23.875,76.0,36.375,11.0
2011-03-24,5.5,6.542,1.042,,0.542,7.667,120.0,48.25,-15.0
2011-03-25,2.333,2.583,0.25,,0.458,4.25,100.0,27.917,-32.0
2011-03-26,3.75,4.375,0.625,,0.583,10.875,76.0,8.292,-49.0
2011-03-27,6.167,7.833,1.667,,1.083,10.083,133.0,38.833,-54.0
2011-03-28,6.083,6.583,0.5,,0.792,15.75,142.0,35.458,-28.0
2011-03-29,7.478,8.913,1.435,,0.739,10.957,177.0,66.667,-36.0
2011-03-30,12.375,14.708,2.333,,1.667,21.458,169.0,90.833,18.0
2011-03-31,7.5,9.0,1.5,,1.0,11.958,133.0,58.125,0.0
2011-04-01,7.042,7.75,0.708,,3.542,13.542,138.0,52.833,-38.0
2011-04-02,5.0,5.458,0.458,,3.625,17.583,147.0,61.583,-6.0
2011-04-03,2.458,2.833,0.375,,2.292,7.708,91.0,26.292,-25.0
2011-04-04,2.792,3.292,0.5,,2.208,5.25,91.0,19.917,-39.0
2011-04-05,3.478,4.174,0.696,,3.125,7.478,156.0,52.708,-60.0
2011-04-06,5.5,6.25,0.75,,4.417,8.667,188.0,84.25,-29.0
2011-04-07,11.182,12.182,1.0,,5.318,19.682,170.0,81.273,15.0
2011-04-08,7.25,7.917,0.667,,6.042,14.25,211.0,119.667,26.0
2011-04-09,5.667,6.625,0.958,,4.083,9.375,141.0,105.958,59.0
2011-04-10,4.583,5.208,0.625,,3.667,17.167,158.0,94.167,24.0
2011-04-11,4.909,5.727,0.818,,3.565,19.083,167.0,81.083,21.0
2011-04-12,3.333,3.833,0.5,,3.0,16.042,115.0,54.542,-13.0
2011-04-13,4.375,5.0,0.625,,4.792,21.833,210.0,88.917,-36.0
2011-04-14,6.5,7.125,0.625,,6.542,21.292,218.0,118.292,6.0
2011-04-15,7.917,8.5,0.583,,8.125,24.458,214.0,141.625,48.0
2011-04-16,3.542,4.125,0.583,,5.333,16.217,209.0,105.708,13.0
2011-04-17,3.708,4.125,0.417,,4.292,11.0,180.0,95.833,-7.0
2011-04-18,7.5,8.208,0.708,,4.708,21.167,141.0,104.75,66.0
2011-04-19,5.167,5.75,0.583,,1.917,7.833,85.0,58.958,29.0
2011-04-20,3.708,4.833,1.125,,2.333,4.125,142.0,62.167,9.0
2011-04-21,9.565,10.87,1.304,,3.417,18.217,138.0,84.167,28.0
2011-04-22,12.583,13.917,1.333,,4.375,38.917,158.0,112.833,82.0
2011-04-23,8.208,9.333,1.125,,2.75,24.042,156.0,114.458,79.0
2011-04-24,2.958,3.417,0.458,,4.208,8.208,188.0,104.417,35.0
2011-04-25,3.833,4.208,0.375,,3.167,10.625,150.0,71.667,18.0
2011-04-26,3.727,4.045,0.318,,2.5,13.955,133.0,63.591,0.0
2011-04-27,6.583,7.292,0.708,,5.375,21.0,235.0,145.167,47.0
2011-04-28,3.636,4.136,0.5,,4.818,6.0,226.0,129.75,37.0
2011-04-29,2.708,3.333,0.625,,3.917,6.625,160.0,90.208,16.0
2011-04-30,4.083,4.625,0.542,,3.792,8.045,150.0,100.125,31.0
2011-05-01,5.625,6.5,0.875,,3.75,,183.0,130.375,95.0
2011-05-02,3.708,4.417,0.708,,5.0,101.222,203.0,141.792,66.0
2011-05-03,4.25,4.833,0.583,,3.708,59.75,172.0,109.708,34.0
2011-05-04,3.375,3.75,0.375,,5.208,25.042,216.0,137.958,58.0
2011-05-05,4.083,4.667,0.583,,3.958,20.708,156.0,112.708,50.0
2011-05-06,7.375,8.292,0.917,,4.333,27.708,159.0,125.542,98.0
2011-05-07,7.667,8.375,0.708,,3.917,28.583,158.0,130.708,105.0
2011-05-08,3.667,4.0,0.333,,7.25,23.458,255.0,166.792,83.0
2011-05-09,6.522,7.087,0.565,,6.435,20.0,223.0,151.458,49.0
2011-05-10,5.625,6.625,1.0,,4.417,14.667,216.0,159.5,130.0
2011-05-11,7.583,8.583,1.0,,2.0,9.625,140.0,123.125,114.0
2011-05-12,6.0,6.75,0.75,,2.75,9.042,162.0,134.125,112.0
2011-05-13,3.458,4.375,0.917,,4.917,36.292,255.0,155.125,75.0
2011-05-14,2.583,3.125,0.542,,5.583,25.625,230.0,140.583,44.0
2011-05-15,3.083,3.667,0.583,,6.25,11.292,250.0,150.083,47.0
2011-05-16,7.083,7.792,0.708,,6.458,23.375,202.0,145.292,64.0
2011-05-17,4.958,5.542,0.583,,4.333,24.625,178.0,129.917,78.0
2011-05-18,5.417,6.042,0.625,,6.292,23.958,226.0,148.458,50.0
2011-05-19,8.375,8.917,0.542,,8.167,31.5,247.0,174.125,83.0
2011-05-20,7.958,8.5,0.542,,9.875,32.208,272.0,192.125,97.0
2011-05-21,8.458,9.0,0.542,,10.75,37.583,297.0,210.333,123.0
2011-05-22,5.0,5.667,0.667,,5.875,18.042,228.0,161.958,133.0
2011-05-23,6.0,7.0,1.0,,3.833,10.667,170.0,133.708,107.0
2011-05-24,4.087,4.783,0.696,,4.13,6.304,177.0,124.25,87.0
2011-05-25,3.625,4.292,0.667,,6.917,14.917,250.0,168.5,102.0
2011-05-26,6.667,7.542,0.875,,4.75,21.5,165.0,132.708,86.0
2011-05-27,5.667,6.208,0.542,,3.5,18.792,167.0,139.083,127.0
2011-05-28,4.667,5.375,0.708,,4.125,12.542,190.0,160.542,129.0
2011-05-29,3.583,4.75,1.167,,3.0,5.708,172.0,159.667,146.0
2011-05-30,3.417,4.292,0.875,,4.5,2.542,207.0,161.417,126.0
2011-05-31,5.333,6.583,1.25,,5.583,11.826,186.0,146.0,97.0
2011-06-01,8.583,10.292,1.708,,3.375,29.833,118.0,101.5,87.0
2011-06-02,7.417,9.292,1.875,,2.792,16.542,144.0,120.958,94.0
2011-06-03,5.5,6.583,1.083,,6.458,15.833,233.0,176.0,104.0
2011-06-04,6.042,6.75,0.708,,7.75,25.125,256.0,193.375,120.0
2011-06-05,4.083,4.583,0.5,,6.5,35.792,243.0,183.833,134.0
2011-06-06,2.75,3.417,0.667,,6.792,18.167,262.0,188.292,121.0
2011-06-07,6.739,7.391,0.652,,6.609,29.792,240.0,179.25,126.0
2011-06-08,5.625,6.417,0.792,,5.875,21.0,232.0,185.083,138.0
2011-06-09,8.0,8.708,0.708,,5.417,26.042,233.0,191.375,164.0
2011-06-10,8.083,9.042,0.958,,6.75,40.375,241.0,199.083,152.0
2011-06-11,3.792,4.583,0.792,,5.0,26.833,252.0,197.542,156.0
2011-06-12,3.25,3.917,0.667,,5.708,14.417,241.0,193.125,136.0
2011-06-13,4.042,4.75,0.708,,6.0,16.75,256.0,204.125,165.0
2011-06-14,2.875,3.583,0.708,,5.5,12.833,246.0,188.792,126.0
2011-06-15,6.542,7.417,0.875,,5.435,15.083,215.0,167.417,97.0
2011-06-16,9.792,10.958,1.167,,6.583,27.333,214.0,181.0,144.0
2011-06-17,4.792,5.667,0.875,,3.583,10.0,197.0,175.417,157.0
2011-06-18,7.417,8.625,1.208,,3.25,17.792,187.0,174.333,167.0
2011-06-19,4.125,4.792,0.667,,5.708,15.042,240.0,199.292,160.0
2011-06-20,5.25,6.375,1.125,,6.667,27.917,272.0,219.75,175.0
2011-06-21,3.917,5.167,1.25,,5.625,17.625,290.0,220.542,184.0
2011-06-22,3.375,4.292,0.917,,9.792,19.083,332.0,243.417,158.0
2011-06-23,2.913,4.652,1.739,,7.609,13.957,299.0,242.583,199.0
2011-06-24,2.958,4.625,1.667,,9.5,12.125,339.0,255.375,196.0
2011-06-25,6.25,7.75,1.5,,3.708,21.167,258.0,215.042,186.0
2011-06-26,5.667,6.625,0.958,,3.542,23.0,209.0,191.25,172.0
2011-06-27,7.0,8.292,1.292,,4.667,23.708,240.0,209.375,187.0
2011-06-28,6.042,7.875,1.833,,8.75,26.5,310.0,257.125,194.0
2011-06-29,4.042,5.542,1.5,,9.25,18.042,310.0,271.792,223.0
2011-06-30,4.75,6.25,1.5,,7.542,17.667,307.0,256.667,215.0
2011-07-01,3.458,4.958,1.5,,7.708,15.375,306.0,251.5,199.0
2011-07-02,4.708,5.792,1.083,,7.5,28.667,289.0,250.917,212.0
2011-07-03,5.833,7.167,1.333,,5.667,27.167,278.0,247.958,218.0
2011-07-04,5.391,7.174,1.783,,4.87,36.87,280.0,242.583,209.0
2011-07-05,3.542,5.125,1.583,,6.042,11.667,286.0,230.958,178.0
2011-07-06,4.625,5.417,0.792,,8.167,16.0,290.0,233.208,157.0
2011-07-07,6.0,7.042,1.042,,6.708,35.875,273.0,235.875,205.0
2011-07-08,5.125,6.708,1.583,,6.333,28.25,299.0,252.417,213.0
2011-07-09,3.667,4.75,1.083,,6.583,19.625,310.0,246.583,211.0
2011-07-10,2.792,4.0,1.208,,8.292,14.375,325.0,242.25,197.0
2011-07-11,4.458,5.708,1.25,,8.958,22.958,319.0,256.083,197.0
2011-07-12,5.375,6.375,1.0,,9.25,20.667,313.0,256.667,201.0
2011-07-13,5.208,6.5,1.292,,8.917,22.458,317.0,259.458,215.0
2011-07-14,5.042,6.167,1.125,,9.583,24.583,329.0,265.583,208.0
2011-07-15,6.875,8.0,1.125,,11.417,29.458,340.0,283.875,223.0
2011-07-16,7.458,8.375,0.917,,11.0,27.208,335.0,281.417,223.0
2011-07-17,6.292,7.125,0.833,,9.833,32.0,335.0,276.25,211.0
2011-07-18,4.333,5.375,1.042,,7.583,22.208,321.0,263.042,222.0
2011-07-19,3.261,5.783,2.522,,3.13,9.792,252.0,229.833,213.0
2011-07-20,3.625,4.875,1.25,,3.042,12.542,245.0,231.458,209.0
2011-07-21,2.917,3.542,0.625,,3.0,9.417,203.0,184.792,165.0
2011-07-22,4.75,5.833,1.083,,5.167,15.542,226.0,185.833,152.0
2011-07-23,5.5,6.417,0.917,,6.5,14.917,280.0,222.083,160.0
2011-07-24,4.792,5.792,1.0,,5.5,15.708,262.0,234.75,200.0
2011-07-25,4.542,5.292,0.75,,4.667,25.042,268.0,226.792,189.0
2011-07-26,4.0,4.875,0.875,,5.917,16.087,297.0,232.875,189.0
2011-07-27,3.708,5.625,1.917,,5.542,15.625,292.0,234.125,203.0
2011-07-28,3.042,4.917,1.875,,4.458,12.375,275.0,231.292,205.0
2011-07-29,3.542,6.375,2.833,,4.0,10.333,280.0,232.667,206.0
2011-07-30,2.833,3.5,0.667,,3.75,6.917,248.0,214.5,196.0
2011-07-31,2.542,3.833,1.292,,2.833,7.083,209.0,198.375,187.0
2011-08-01,4.708,5.667,0.958,,3.292,18.75,225.0,202.333,180.0
2011-08-02,6.583,7.625,1.042,,4.25,26.542,236.0,209.042,187.0
2011-08-03,5.583,6.458,0.875,,4.708,21.25,266.0,228.083,197.0
2011-08-04,5.348,7.0,1.652,,5.043,14.167,285.0,240.042,213.0
2011-08-05,4.0,6.125,2.125,,4.292,12.833,277.0,242.958,210.0
2011-08-06,3.958,5.542,1.583,,6.167,18.083,309.0,254.542,223.0
2011-08-07,2.792,3.708,0.917,,6.167,11.042,314.0,244.375,204.0
2011-08-08,4.708,6.083,1.375,,6.792,14.917,306.0,250.417,194.0
2011-08-09,4.167,5.375,1.208,,7.917,22.87,328.0,269.958,214.0
2011-08-10,4.042,5.125,1.083,,8.833,27.875,338.0,279.458,229.0
2011-08-11,3.167,4.75,1.583,,7.333,21.5,319.0,266.708,219.0
2011-08-12,3.417,4.583,1.167,,7.625,25.458,317.0,261.375,205.0
2011-08-13,3.75,4.667,0.917,,6.708,30.708,306.0,257.167,212.0
2011-08-14,3.708,4.583,0.875,,7.167,32.792,318.0,261.875,217.0
2011-08-15,3.292,4.375,1.083,,6.375,20.958,306.0,252.5,208.0
2011-08-16,2.609,3.739,1.13,,5.591,18.957,314.0,250.5,205.0
2011-08-17,3.875,4.75,0.875,,6.375,27.25,307.0,258.917,195.0
2011-08-18,3.958,4.833,0.875,,7.667,32.333,330.0,279.792,237.0
2011-08-19,4.583,5.375,0.792,,2.667,9.125,245.0,219.625,190.0
2011-08-20,3.042,3.5,0.458,,2.583,4.917,213.0,194.292,178.0
2011-08-21,3.458,4.125,0.667,,2.125,4.417,190.0,178.333,168.0
2011-08-22,6.542,7.833,1.292,,3.208,10.875,225.0,198.917,177.0
2011-08-23,5.667,6.875,1.208,,3.5,15.125,255.0,217.5,195.0
2011-08-24,5.125,6.708,1.583,,5.25,26.25,283.0,244.667,207.0
2011-08-25,6.792,9.625,2.833,,3.125,15.667,260.0,237.333,221.0
2011-08-26,5.042,8.125,3.083,,3.542,8.708,259.0,228.125,207.0
2011-08-27,3.833,5.292,1.458,,3.375,14.792,251.0,219.917,195.0
2011-08-28,3.792,4.625,0.833,,4.583,15.75,269.0,232.708,194.0
2011-08-29,5.826,6.783,0.957,,5.435,18.375,279.0,235.833,188.0
2011-08-30,5.5,6.083,0.583,,5.417,17.875,277.0,235.625,197.0
2011-08-31,5.0,6.083,1.083,,3.958,17.625,264.0,229.917,195.0
2011-09-01,2.333,3.917,1.583,,2.0,4.792,245.0,219.75,203.0
2011-09-02,2.917,4.292,1.375,,2.0,13.083,255.0,234.833,213.0
2011-09-03,2.833,3.5,0.667,,2.0,12.333,246.0,233.292,219.0
2011-09-04,2.25,2.792,0.542,,2.208,10.125,238.0,221.583,201.0
2011-09-05,5.75,6.917,1.167,,2.083,8.083,226.0,209.208,194.0
2011-09-06,3.208,4.125,0.917,,4.75,4.417,262.0,205.0,156.0
2011-09-07,3.125,4.167,1.042,,5.5,9.625,278.0,199.083,128.0
2011-09-08,4.917,5.583,0.667,,5.708,19.583,275.0,208.833,149.0
2011-09-09,6.417,7.042,0.625,,6.125,34.083,283.0,223.625,168.0
2011-09-10,5.25,6.208,0.958,,6.208,32.375,308.0,249.958,189.0
2011-09-11,4.875,6.125,1.25,,3.625,23.417,277.0,242.875,223.0
2011-09-12,4.167,5.875,1.708,,4.708,17.875,293.0,245.625,205.0
2011-09-13,4.75,5.833,1.083,,5.917,19.833,304.0,249.0,196.0
2011-09-14,5.167,6.167,1.0,,5.917,27.583,303.0,249.167,202.0
2011-09-15,6.0,7.636,1.636,,5.174,30.13,291.0,246.542,213.0
2011-09-16,5.875,7.667,1.792,,5.125,20.917,283.0,242.833,206.0
2011-09-17,4.792,7.458,2.667,,2.458,13.458,268.0,237.083,221.0
2011-09-18,3.292,5.583,2.292,,3.875,10.625,290.0,248.792,224.0
2011-09-19,3.625,4.917,1.292,,4.75,17.75,294.0,233.708,178.0
2011-09-20,9.417,11.125,1.708,,2.25,4.292,184.0,174.0,162.0
2011-09-21,8.583,12.167,3.583,,2.0,2.958,230.0,180.792,160.0
2011-09-22,3.042,4.167,1.125,,4.042,3.583,261.0,179.125,121.0
2011-09-23,2.542,3.625,1.083,,3.25,3.875,215.0,143.0,91.0
2011-09-24,3.125,4.0,0.875,,3.708,7.083,219.0,150.542,74.0
2011-09-25,4.0,4.708,0.708,,4.25,12.333,205.0,166.208,142.0
2011-09-26,5.0,7.042,2.042,,2.917,14.792,171.0,141.875,119.0
2011-09-27,3.458,4.542,1.083,,3.75,10.667,225.0,155.833,106.0
2011-09-28,4.087,4.87,0.783,,4.13,17.917,221.0,150.5,93.0
2011-09-29,5.0,5.917,0.917,,4.417,19.958,223.0,158.708,89.0
2011-09-30,4.042,5.167,1.125,,4.333,13.208,264.0,186.042,126.0
2011-10-01,2.333,3.25,0.917,,3.75,3.75,214.0,159.167,118.0
2011-10-02,2.417,3.125,0.708,,3.417,7.542,178.0,134.208,95.0
2011-10-03,2.708,3.458,0.75,,3.417,5.458,178.0,117.958,56.0
2011-10-04,4.208,5.25,1.042,,3.292,6.667,194.0,114.875,37.0
2011-10-05,8.125,10.042,1.917,,2.167,16.875,127.0,116.833,96.0
2011-10-06,3.458,4.75,1.292,,3.25,4.625,235.0,158.458,107.0
2011-10-07,3.042,3.833,0.792,,3.625,11.375,209.0,134.25,67.0
2011-10-08,2.75,3.417,0.667,,3.5,18.958,204.0,128.25,51.0
2011-10-09,3.542,4.125,0.583,,3.667,24.458,190.0,138.792,75.0
2011-10-10,3.208,3.875,0.667,,3.708,20.583,235.0,156.708,105.0
2011-10-11,3.739,4.348,0.609,,3.609,25.25,220.0,152.458,97.0
2011-10-12,4.042,5.083,1.042,,3.458,22.0,213.0,147.667,92.0
2011-10-13,6.042,7.375,1.333,,3.0,28.0,180.0,130.333,84.0
2011-10-14,5.875,7.125,1.25,,3.333,35.25,210.0,147.333,76.0
2011-10-15,5.167,9.25,4.083,,1.917,23.0,205.0,175.375,149.0
2011-10-16,2.375,5.042,2.667,,3.5,10.792,252.0,187.125,116.0
2011-10-17,3.1,4.2,1.1,,2.833,13.19,211.0,143.0,91.0
2011-10-18,,,,,2.583,7.5,196.0,139.625,90.0
2011-10-19,,,,,2.667,16.083,150.0,115.5,65.0
2011-10-20,,,,,2.458,10.542,158.0,117.958,60.0
2011-10-21,6.222,6.889,0.667,,2.375,9.958,173.0,134.25,85.0
2011-10-22,4.5,6.625,2.125,,1.5,6.875,178.0,155.417,131.0
2011-10-23,4.583,5.792,1.208,,2.583,10.125,238.0,185.958,158.0
2011-10-24,5.8,8.3,2.5,,1.87,11.25,174.0,160.417,154.0
2011-10-25,5.167,6.875,1.708,,3.417,9.333,214.0,159.583,104.0
2011-10-26,3.087,4.0,0.913,,2.261,5.0,153.0,91.478,35.0
2011-10-27,5.333,6.833,1.5,,2.208,12.625,145.0,75.792,8.0
2011-10-28,6.125,7.708,1.583,,2.333,17.333,154.0,79.875,17.0
2011-10-29,5.375,6.417,1.042,,2.75,16.583,195.0,104.875,30.0
2011-10-30,5.208,6.417,1.208,,1.667,30.75,133.0,107.292,72.0
2011-10-31,3.375,4.417,1.042,,2.375,4.667,200.0,126.625,79.0
2011-11-01,5.375,6.75,1.375,,2.75,8.25,187.0,104.5,46.0
2011-11-02,7.333,8.583,1.25,,2.875,17.125,179.0,103.25,34.0
2011-11-03,5.417,6.417,1.0,,2.542,17.208,190.0,120.375,85.0
2011-11-04,5.333,6.875,1.542,,2.958,14.667,189.0,126.417,73.0
2011-11-05,6.583,8.042,1.458,,2.875,27.208,178.0,131.458,76.0
2011-11-06,5.375,7.375,2.0,,1.917,13.792,172.0,145.542,129.0
2011-11-07,3.792,4.875,1.083,,2.917,3.167,194.0,135.25,74.0
2011-11-08,3.917,5.292,1.375,,2.042,4.542,149.0,85.292,31.0
2011-11-09,3.773,5.318,1.545,,2.043,4.458,145.0,77.458,11.0
2011-11-10,6.5,8.167,1.667,,1.708,12.458,130.0,79.458,36.0
2011-11-11,8.875,12.333,3.458,,0.958,14.583,93.0,82.333,65.0
2011-11-12,5.292,6.667,1.375,,1.458,6.208,187.0,124.542,67.0
2011-11-13,3.625,4.5,0.875,,1.75,10.208,192.0,131.25,94.0
2011-11-14,3.708,4.875,1.167,,2.333,14.833,183.0,111.375,57.0
2011-11-15,3.5,4.583,1.083,,1.625,8.208,130.0,77.583,36.0
2011-11-16,4.917,6.5,1.583,,1.458,2.917,105.0,52.208,9.0
2011-11-17,5.25,6.792,1.542,,1.708,5.583,144.0,69.042,5.0
2011-11-18,5.882,8.0,2.118,,0.556,9.688,127.0,54.353,-15.0
2011-11-21,4.706,6.529,1.824,,,4.294,113.0,57.118,-5.0
2011-11-22,5.875,7.958,2.083,,,5.792,107.0,36.125,-19.0
2011-11-23,9.625,11.292,1.667,,,17.333,113.0,46.583,-20.0
2011-11-24,7.087,10.478,3.391,,,10.375,134.0,49.5,-7.0
2011-11-25,4.458,6.25,1.792,,,2.917,106.0,34.875,-21.0
2011-11-26,6.083,7.208,1.125,,,8.792,111.0,33.458,-22.0
2011-11-27,6.458,7.708,1.25,,,15.625,113.0,32.833,-19.0
2011-11-28,8.478,15.217,6.739,,,23.417,121.0,58.083,7.0
2011-11-29,7.333,10.458,3.125,,,19.583,158.0,75.667,27.0
2011-11-30,8.75,11.042,2.292,,,20.75,151.0,95.708,37.0
2011-12-01,8.5,10.0,1.5,,,7.625,67.0,47.542,31.0
2011-12-02,11.125,13.375,2.25,,,17.417,27.0,19.958,8.0
2011-12-03,6.667,13.083,6.417,,,4.458,96.0,60.042,22.0
2011-12-04,2.833,3.375,0.542,,,2.0,113.0,68.5,1.0
2011-12-05,5.125,7.75,2.625,,,4.5,80.0,28.5,-13.0
2011-12-06,7.833,9.75,1.917,,,10.333,64.0,19.0,-22.0
2011-12-07,9.75,12.833,3.083,,,14.125,102.0,35.333,-15.0
2011-12-08,12.364,18.045,5.682,,,26.208,69.0,36.167,4.0
2011-12-09,5.25,6.333,1.083,,,2.792,68.0,14.125,-33.0
2011-12-10,6.208,7.75,1.542,,,4.583,77.0,2.917,-55.0
2011-12-11,4.375,5.542,1.167,,,6.75,103.0,18.333,-41.0
2011-12-12,6.292,8.5,2.208,,,5.667,114.0,34.667,-27.0
2011-12-13,4.583,5.917,1.333,,0.182,4.125,78.0,26.625,-7.0
