date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,78.0,62.292,39.0,6.958,7.667,0.708,0.5,11.833,7.5,0.579,-3.5
2011-01-02,79.0,62.208,45.0,3.75,4.125,0.375,0.292,7.333,8.0,2.117,-1.9
2011-01-03,70.0,52.542,33.0,3.667,3.917,0.25,0.042,2.792,6.7,2.079,-1.6
2011-01-04,87.0,65.375,38.0,4.292,4.75,0.458,0.375,7.375,6.2,0.546,-4.7
2011-01-05,79.0,64.708,34.0,4.304,4.783,0.478,0.043,4.739,4.8,0.104,-3.6
2011-01-06,72.0,53.875,35.0,6.792,7.708,0.917,0.083,3.292,7.9,2.083,-3.3
2011-01-07,75.0,56.208,30.0,4.833,5.417,0.583,0.0,3.042,6.1,1.212,-2.6
2011-01-08,74.0,60.875,34.0,3.792,4.083,0.292,0.0,2.292,6.4,0.492,-4.2
2011-01-09,76.0,59.333,33.0,8.667,9.958,1.292,0.292,9.917,7.4,0.496,-4.6
2011-01-10,82.0,61.75,35.0,13.087,15.043,1.957,0.292,12.167,8.3,1.996,-2.8
2011-01-11,83.0,58.792,34.0,7.333,9.167,1.833,0.208,11.0,6.9,0.567,-2.8
2011-01-12,65.0,48.292,29.0,5.375,6.25,0.875,0.0,2.708,4.3,-0.612,-4.6
2011-01-13,71.0,53.542,25.0,6.458,7.75,1.292,0.292,2.75,10.0,1.275,-5.5
2011-01-14,70.0,51.083,35.0,4.542,5.292,0.75,0.458,6.875,4.5,0.85,-2.5
2011-01-15,76.0,57.167,31.0,4.208,5.042,0.833,0.417,6.958,7.6,1.271,-3.3
2011-01-16,60.0,48.75,33.0,8.25,9.0,0.75,0.333,8.833,4.9,1.808,0.0
2011-01-17,67.0,45.667,32.0,3.5,3.5,0.0,0.0,5.458,6.5,2.162,-2.6
2011-01-18,74.0,58.375,33.0,13.5,14.917,1.417,0.5,17.083,6.6,-0.133,-5.2
2011-01-19,97.0,63.792,41.0,12.727,14.045,1.318,0.591,18.818,7.7,2.654,-2.6
2011-01-20,100.0,98.474,96.0,17.667,20.583,2.917,0.0,19.042,0.8,0.212,-0.3
2011-01-21,100.0,98.25,94.0,9.875,11.5,1.625,0.0,12.292,1.8,0.775,0.0
2011-01-22,100.0,87.292,56.0,5.625,7.333,1.708,0.0,4.667,7.9,4.0,0.9
2011-01-23,91.0,62.375,41.0,4.083,4.667,0.583,0.0,2.292,8.9,3.496,-0.3
2011-01-24,86.0,56.75,38.0,7.458,8.458,1.0,0.0,6.208,3.3,0.067,-2.9
2011-01-25,86.0,59.417,23.0,10.125,12.042,1.917,0.125,10.333,6.0,-0.275,-5.0
2011-01-26,88.0,63.417,42.0,6.042,6.792,0.75,0.125,4.583,2.2,-1.617,-5.6
2011-01-27,81.0,68.917,46.0,8.833,10.0,1.167,0.292,4.083,3.2,-2.192,-7.1
2011-01-28,85.0,56.792,40.0,3.833,4.25,0.417,0.458,8.5,1.7,-1.3,-4.0
2011-01-29,78.0,58.087,34.0,3.565,3.739,0.174,0.0,5.609,2.2,-1.435,-4.4
2011-01-30,70.0,54.375,33.0,4.667,5.292,0.625,0.0,2.875,3.4,-0.996,-3.9
2011-01-31,81.0,59.417,22.0,6.478,7.565,1.087,0.174,7.615,6.4,-1.25,-6.5
2011-02-01,79.0,64.292,44.0,9.167,10.5,1.333,0.25,1.833,4.2,-1.654,-6.7
2011-02-02,75.0,51.417,24.0,3.125,3.708,0.583,0.458,2.792,1.5,-2.171,-6.0
2011-02-03,83.0,54.0,20.0,7.333,8.667,1.333,0.083,5.583,4.8,-1.592,-6.8
2011-02-04,69.0,52.417,26.0,7.25,8.417,1.167,0.583,6.625,7.7,-0.317,-6.8
2011-02-05,78.0,57.125,30.0,6.542,7.125,0.583,0.5,15.875,8.1,1.967,-3.1
2011-02-06,95.0,78.875,53.0,11.042,12.458,1.417,0.458,35.25,5.4,1.154,-3.3
2011-02-07,100.0,80.292,55.0,6.75,8.208,1.458,0.083,11.458,10.5,5.921,2.0
2011-02-08,64.0,50.792,26.0,3.708,4.5,0.792,0.208,4.125,6.0,2.058,-2.9
2011-02-09,74.0,55.292,28.0,5.583,6.917,1.333,0.042,5.136,4.7,-0.475,-5.2
2011-02-10,76.0,55.125,26.0,5.958,7.125,1.167,0.208,4.905,7.3,1.042,-4.1
2011-02-11,76.0,55.375,39.0,4.0,4.583,0.583,0.042,4.625,4.4,0.317,-3.4
2011-02-12,77.0,56.042,39.0,3.5,4.208,0.708,0.25,3.625,4.5,-0.354,-5.4
2011-02-13,61.0,47.75,33.0,10.5,11.75,1.25,0.667,12.0,5.2,1.879,-2.5
2011-02-14,98.0,80.667,61.0,14.913,18.087,3.174,0.174,33.542,5.9,1.875,-1.8
2011-02-15,96.0,66.375,45.0,5.083,6.333,1.25,0.75,10.75,9.4,3.138,0.2
2011-02-16,76.0,51.083,26.0,9.875,10.833,0.958,0.125,11.708,6.0,1.146,-2.1
2011-02-17,90.0,57.625,25.0,10.125,11.417,1.292,0.125,14.5,4.9,0.242,-4.6
2011-02-18,89.0,58.375,31.0,3.792,4.458,0.667,0.042,6.917,1.3,-1.883,-5.6
2011-02-19,81.0,52.333,29.0,4.708,5.375,0.667,0.083,6.0,5.2,-1.346,-7.5
2011-02-20,71.0,48.667,21.0,8.917,10.0,1.083,0.625,9.667,8.8,0.8,-5.9
2011-02-21,68.0,50.625,36.0,7.0,8.0,1.0,0.875,10.792,10.0,3.838,-3.3
2011-02-22,77.0,58.833,38.0,10.083,11.167,1.083,1.333,25.708,9.3,4.921,-0.7
2011-02-23,96.0,80.625,53.0,8.792,10.833,2.042,0.542,24.167,11.8,5.692,1.5
2011-02-24,68.0,51.292,32.0,6.292,6.917,0.625,2.208,18.25,10.3,6.75,3.3
2011-02-25,99.0,76.333,53.0,6.667,7.458,0.792,0.125,14.5,7.0,3.933,0.1
2011-02-26,86.0,58.792,42.0,3.833,4.333,0.5,0.125,5.125,6.3,1.917,-0.8
2011-02-27,57.0,44.958,32.0,3.304,3.478,0.174,0.0,6.5,3.4,0.233,-2.8
2011-02-28,67.0,49.458,32.0,7.625,8.0,0.375,0.25,9.708,5.8,0.608,-5.0
2011-03-01,100.0,82.75,54.0,11.333,13.458,2.125,0.292,20.25,11.2,4.179,0.0
2011-03-02,100.0,94.125,84.0,15.875,18.583,2.708,0.0,20.208,4.5,2.754,0.9
2011-03-03,100.0,61.167,41.0,5.708,5.958,0.25,0.375,8.792,9.3,5.033,0.0
2011-03-04,99.0,74.125,54.0,6.375,6.708,0.333,0.292,23.042,5.8,2.142,-1.5
2011-03-05,100.0,97.348,93.0,10.375,12.0,1.625,0.0,10.167,3.8,1.633,-0.2
2011-03-06,99.0,82.833,49.0,8.792,10.208,1.417,0.292,5.125,18.6,8.946,2.6
2011-03-07,95.0,60.125,40.0,5.917,5.958,0.042,0.5,16.625,12.1,8.508,4.6
2011-03-08,88.0,75.0,61.0,16.958,18.167,1.208,0.583,39.625,10.0,7.404,4.9
2011-03-09,99.0,95.083,79.0,12.708,13.375,0.667,0.0,30.5,6.9,4.412,1.0
2011-03-10,100.0,96.0,88.0,8.417,8.875,0.458,0.0,5.333,5.0,2.925,0.7
2011-03-11,98.0,87.583,65.0,5.875,6.333,0.458,0.0,10.875,6.1,3.1,-0.1
2011-03-12,94.0,78.083,42.0,4.333,4.75,0.417,0.042,2.417,6.8,0.879,-3.6
2011-03-13,89.0,61.958,41.0,3.75,4.042,0.292,0.0,2.667,5.8,1.429,-2.5
2011-03-14,80.0,54.583,25.0,6.583,7.083,0.5,0.375,8.167,8.7,2.592,-3.2
2011-03-15,85.0,56.167,33.0,4.417,4.708,0.292,0.208,10.875,7.1,2.688,-1.7
2011-03-16,67.0,50.417,27.0,11.565,12.304,0.739,0.348,16.87,9.0,3.258,-2.0
2011-03-17,95.0,82.083,64.0,13.417,14.833,1.417,0.0,26.333,7.3,4.208,0.6
2011-03-18,100.0,91.478,72.0,10.75,12.208,1.458,0.0,23.458,11.6,7.108,4.1
2011-03-19,92.0,50.833,35.0,2.208,2.417,0.208,0.0,3.417,6.2,3.583,1.0
2011-03-20,57.0,42.542,27.0,2.5,2.667,0.167,0.042,6.083,10.7,4.742,-0.7
2011-03-21,69.0,43.75,25.0,2.792,2.792,0.0,0.0,7.292,8.8,3.442,-1.5
2011-03-22,65.0,47.375,22.0,5.81,6.19,0.381,0.19,12.625,13.0,5.883,-2.2
2011-03-23,98.0,75.833,51.0,8.625,9.0,0.375,0.417,28.958,9.5,6.571,3.7
2011-03-24,98.0,67.75,30.0,4.5,5.042,0.542,0.0,6.958,13.1,6.917,1.5
2011-03-25,89.0,56.25,22.0,3.042,3.167,0.125,0.0,3.375,10.8,4.167,-0.8
2011-03-26,80.0,54.0,23.0,4.0,4.417,0.417,0.0,7.125,7.9,2.496,-1.9
2011-03-27,78.0,48.125,20.0,7.292,8.0,0.708,0.542,10.042,13.5,5.529,-2.6
2011-03-28,81.0,60.0,32.0,5.625,6.125,0.5,0.667,17.75,14.6,5.604,-0.6
2011-03-29,71.0,40.958,13.0,8.864,9.591,0.727,0.609,11.696,17.9,9.342,0.2
2011-03-30,66.0,49.167,27.0,13.958,15.542,1.583,1.0,25.458,17.6,10.55,4.5
2011-03-31,89.0,66.667,53.0,6.542,7.458,0.917,0.292,12.875,16.1,7.638,2.1
2011-04-01,72.0,53.444,24.0,9.25,11.0,1.75,2.25,12.5,14.7,8.0,3.4
2011-04-02,75.0,51.583,32.0,3.5,4.375,0.875,1.417,19.417,16.7,7.983,1.6
2011-04-03,61.0,41.792,26.0,1.083,1.375,0.292,1.0,6.5,11.1,4.842,0.8
2011-04-04,67.0,43.417,26.0,1.875,2.375,0.5,1.042,6.167,10.4,4.317,-0.8
2011-04-05,59.0,34.5,15.0,2.958,3.708,0.75,1.0,13.13,17.0,7.775,-2.3
2011-04-06,61.0,40.417,13.0,4.958,6.417,1.458,1.708,9.708,19.1,9.825,-0.4
2011-04-07,70.0,51.591,28.0,7.455,9.318,1.864,2.0,24.273,17.3,9.609,3.7
2011-04-08,76.0,53.875,33.0,5.375,6.917,1.542,1.75,18.333,21.0,13.283,4.9
2011-04-09,95.0,71.958,48.0,5.375,6.958,1.583,1.625,11.083,14.0,12.029,9.5
2011-04-10,83.0,64.875,47.0,3.0,3.958,0.958,1.458,24.417,17.1,10.862,3.3
2011-04-11,82.0,56.333,36.0,3.208,4.083,0.875,2.0,27.917,17.8,9.358,3.7
2011-04-12,62.0,34.833,19.0,1.739,2.478,0.739,1.609,15.708,12.9,6.971,1.7
2011-04-13,66.0,38.208,15.0,3.542,5.125,1.583,1.625,20.5,20.8,10.067,-1.0
2011-04-14,59.0,39.958,14.0,4.25,6.0,1.75,2.375,21.042,22.4,13.429,4.3
2011-04-15,67.0,45.958,24.0,4.75,6.667,1.917,2.667,29.958,23.7,15.738,7.9
2011-04-16,75.0,56.083,43.0,2.5,3.417,0.917,1.708,22.792,21.9,11.971,6.8
2011-04-17,70.0,40.125,14.0,2.0,2.75,0.75,1.542,14.708,18.7,12.146,4.9
2011-04-18,89.0,66.833,55.0,5.833,7.75,1.917,2.042,23.125,15.8,11.625,8.9
2011-04-19,99.0,90.833,72.0,3.917,5.125,1.208,1.208,9.792,9.8,6.888,2.9
2011-04-20,99.0,68.208,45.0,3.083,4.125,1.042,1.083,7.458,13.2,7.692,1.7
2011-04-21,94.0,73.125,57.0,7.958,10.167,2.208,1.25,26.292,14.5,9.854,4.4
2011-04-22,97.0,80.625,60.0,8.792,11.333,2.542,1.667,54.917,16.0,12.233,8.9
2011-04-23,98.0,87.125,75.0,5.917,7.625,1.708,1.125,25.0,17.4,13.654,9.0
2011-04-24,77.0,48.625,16.0,1.125,1.5,0.375,1.5,15.75,19.6,12.512,5.8
