date,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2012-02-11,6.833,7.708,0.875,14.75,6.2,2.588,-0.1
2012-02-12,18.125,21.042,2.917,17.583,6.1,2.383,-2.2
2012-02-13,10.917,12.375,1.458,15.625,10.4,5.017,0.0
2012-02-14,25.13,35.783,10.652,16.217,10.6,4.721,0.1
2012-02-15,25.958,31.583,5.625,20.417,5.8,2.929,1.7
2012-02-16,3.792,4.583,0.792,6.625,4.0,1.067,-1.4
2012-02-17,12.292,14.75,2.458,10.25,6.9,1.996,-2.4
2012-02-18,21.917,26.042,4.125,16.125,7.8,3.342,-0.6
2012-02-19,4.417,5.042,0.625,8.667,6.1,3.312,-0.4
2012-02-20,6.333,7.5,1.167,8.083,10.2,2.567,-2.2
2012-02-21,7.478,8.522,1.043,9.833,6.2,1.925,-2.1
2012-02-22,15.375,17.292,1.917,12.292,10.2,4.042,-1.6
2012-02-23,4.583,5.167,0.583,7.833,7.8,3.871,0.3
2012-02-24,4.667,5.583,0.917,8.625,5.0,0.967,-3.1
2012-02-25,5.458,8.042,2.583,5.826,6.1,0.958,-3.0
2012-02-26,15.167,16.667,1.5,10.917,9.0,3.275,-1.8
2012-02-27,26.458,30.792,4.333,28.292,11.4,6.233,2.1
2012-02-28,14.0,14.792,0.792,18.917,16.8,10.133,5.1
2012-03-01,24.75,28.458,3.708,33.917,14.7,9.696,5.3
2012-03-02,4.292,4.667,0.375,16.958,10.5,6.2,2.3
2012-03-03,3.917,4.208,0.292,8.75,10.3,5.096,0.9
2012-03-04,9.905,10.905,1.0,15.0,9.4,4.954,0.6
2012-03-05,16.333,19.25,2.917,18.667,12.8,6.358,0.0
2012-03-06,12.708,14.292,1.583,23.5,17.6,8.812,0.9
2012-03-07,29.083,31.458,2.375,49.333,15.9,10.079,3.0
2012-03-08,17.417,19.917,2.5,40.875,20.7,13.208,5.6
2012-03-09,8.333,8.625,0.292,30.792,25.9,16.979,10.6
2012-03-10,8.792,9.833,1.042,41.208,22.3,9.154,2.8
2012-03-11,4.727,5.182,0.455,9.696,10.4,5.046,1.5
2012-03-12,22.458,25.0,2.542,18.958,16.0,7.825,-0.9
2012-03-13,29.5,35.75,6.25,35.542,20.9,11.808,2.9
2012-03-14,5.042,5.542,0.5,11.5,9.5,6.7,2.3
2012-03-15,20.125,23.208,3.083,20.292,13.0,6.946,0.7
2012-03-16,12.292,14.0,1.708,22.0,21.6,10.35,2.6
2012-03-17,8.875,9.25,0.375,33.167,18.0,11.525,5.9
2012-03-18,18.0,20.208,2.208,55.375,23.1,15.042,8.6
2012-03-19,9.208,10.083,0.875,25.667,26.3,19.042,13.7
2012-03-20,12.708,13.708,1.0,33.583,19.0,15.617,12.8
2012-03-21,6.174,6.696,0.522,10.917,13.8,8.275,4.9
2012-03-22,20.25,21.875,1.625,16.583,18.6,11.679,2.4
2012-03-23,6.958,7.417,0.458,15.75,17.4,13.279,9.5
2012-03-24,6.833,7.208,0.375,31.0,11.9,10.246,8.4
2012-03-25,15.708,16.917,1.208,42.875,10.6,8.946,5.4
2012-03-26,7.792,8.458,0.667,10.087,13.7,7.833,2.7
2012-03-27,22.333,24.333,2.0,26.833,10.3,8.033,5.4
2012-03-28,26.667,35.292,8.625,37.792,20.2,14.008,6.9
2012-03-29,20.208,22.333,2.125,36.667,21.7,15.321,9.6
2012-03-30,9.958,10.792,0.833,29.583,10.0,7.825,6.4
2012-03-31,9.542,10.333,0.792,34.667,8.8,6.854,5.5
2012-04-01,5.917,6.792,0.875,10.167,15.0,7.317,1.6
2012-04-02,12.083,13.167,1.083,12.958,15.2,9.742,3.6
2012-04-03,20.792,23.833,3.042,24.5,16.2,11.05,7.4
2012-04-04,9.125,10.167,1.042,12.583,13.2,9.121,4.5
2012-04-05,16.875,21.083,4.208,16.625,19.1,10.092,1.7
2012-04-06,13.5,15.375,1.875,11.458,13.8,7.017,2.0
2012-04-07,10.667,12.292,1.625,12.25,10.5,5.388,0.0
2012-04-08,8.25,8.917,0.667,16.292,15.0,8.388,0.2
2012-04-09,12.391,13.957,1.565,22.375,24.0,13.7,4.3
2012-04-10,10.958,11.458,0.5,38.292,21.7,16.479,9.1
2012-04-11,26.583,29.875,3.292,79.458,14.2,12.983,10.5
2012-04-12,7.667,8.0,0.333,15.083,23.6,17.158,11.0
2012-04-13,12.375,13.458,1.083,23.833,22.6,17.054,10.6
2012-04-14,12.875,13.667,0.792,18.25,11.1,9.675,8.4
2012-04-15,9.542,10.375,0.833,18.667,17.5,11.1,5.8
2012-04-16,18.792,20.083,1.292,32.957,14.6,11.462,7.4
2012-04-17,18.875,21.542,2.667,38.417,19.3,13.412,9.3
2012-04-18,14.792,17.75,2.958,24.708,20.5,14.25,8.1
2012-04-19,10.875,11.917,1.042,15.708,17.6,14.338,12.0
2012-04-20,10.375,11.083,0.708,14.875,16.3,12.946,11.2
2012-04-21,9.583,10.167,0.583,20.583,13.7,11.338,9.3
2012-04-22,9.25,10.125,0.875,18.917,11.8,9.975,9.0
2012-04-23,19.696,22.174,2.478,22.5,15.6,12.321,9.0
2012-04-24,11.0,11.917,0.917,21.5,26.6,18.625,10.5
2012-04-25,14.111,15.278,1.167,42.5,21.2,17.088,14.0
2012-04-26,10.933,11.4,0.467,35.417,19.4,16.767,14.9
2012-04-27,11.833,12.625,0.792,15.917,19.2,16.442,14.1
2012-04-28,12.083,13.208,1.125,19.042,24.0,18.375,13.5
2012-04-29,14.667,16.167,1.5,33.333,26.4,19.758,12.2
2012-04-30,13.167,14.083,0.917,33.375,22.9,19.529,16.1
2012-05-01,10.833,11.458,0.625,23.083,22.2,18.992,17.1
2012-05-02,7.292,7.792,0.5,21.417,19.3,17.296,15.9
2012-05-03,8.625,9.375,0.75,5.875,18.7,16.883,15.0
2012-05-04,8.583,9.375,0.792,8.958,22.4,18.362,16.2
2012-05-05,5.458,5.583,0.125,8.625,27.2,21.012,15.5
2012-05-06,10.333,11.125,0.792,21.458,22.0,17.092,12.0
2012-05-07,11.083,11.875,0.792,20.958,23.4,17.062,9.8
2012-05-08,13.958,14.417,0.458,31.875,26.5,20.375,13.8
2012-05-09,18.826,19.913,1.087,42.875,20.6,17.7,15.2
2012-05-10,8.125,9.125,1.0,18.875,22.5,16.133,12.8
2012-05-11,4.292,4.833,0.542,4.75,19.3,14.979,11.4
2012-05-12,3.25,3.625,0.375,7.042,18.9,14.288,11.0
2012-05-13,6.292,6.5,0.208,12.458,22.1,16.579,9.2
2012-05-14,11.875,13.083,1.208,17.833,25.2,18.35,11.8
2012-05-15,19.583,21.25,1.667,18.875,18.6,17.129,15.7
2012-05-16,11.0,11.875,0.875,26.833,27.7,21.65,15.6
2012-05-17,17.542,18.583,1.042,50.75,25.3,19.842,14.2
2012-05-18,8.667,9.208,0.542,27.458,22.4,17.342,13.5
2012-05-19,9.375,10.0,0.625,19.458,28.8,20.321,11.1
2012-05-20,10.667,11.25,0.583,20.333,25.5,20.388,15.2
2012-05-21,11.958,13.125,1.167,17.292,25.9,19.962,15.2
2012-05-22,11.917,12.875,0.958,17.625,16.9,14.721,12.8
2012-05-23,9.478,10.522,1.043,12.043,25.9,19.108,12.9
2012-05-24,15.208,16.708,1.5,24.375,27.4,21.15,13.6
2012-05-25,19.792,21.417,1.625,35.708,22.4,18.829,15.8
2012-05-26,8.292,8.833,0.542,19.667,27.1,21.221,14.9
2012-05-27,7.917,8.375,0.458,19.375,27.6,21.054,15.1
2012-05-28,9.417,10.125,0.708,17.917,25.5,19.483,15.7
2012-05-29,11.292,12.542,1.25,24.875,26.5,19.571,15.3
2012-05-30,9.167,10.083,0.917,17.375,24.5,19.762,14.9
2012-05-31,12.167,12.875,0.708,27.083,23.7,20.421,17.4
2012-06-01,13.083,14.333,1.25,21.375,25.5,19.621,17.1
2012-06-02,10.208,11.0,0.792,24.458,26.1,20.638,15.0
2012-06-03,7.125,7.583,0.458,30.292,24.6,19.854,17.0
2012-06-04,11.261,12.435,1.174,18.391,27.9,22.133,16.2
2012-06-05,16.0,17.958,1.958,23.542,24.1,21.104,18.7
2012-06-06,12.917,14.292,1.375,14.583,22.6,19.642,17.5
2012-06-07,15.583,18.792,3.208,21.417,26.3,20.996,15.3
2012-06-08,16.917,19.583,2.667,34.583,29.9,24.054,17.8
2012-06-09,9.625,10.542,0.917,16.625,21.2,18.421,17.5
2012-06-10,7.167,8.167,1.0,8.25,26.3,21.396,17.7
2012-06-11,13.375,15.5,2.125,13.25,21.6,19.483,17.3
2012-06-12,11.208,12.417,1.208,16.708,18.6,16.929,15.4
2012-06-13,9.5,10.625,1.125,12.458,21.4,17.846,14.5
2012-06-14,12.0,13.625,1.625,21.083,21.9,18.233,15.1
2012-06-15,12.875,14.75,1.875,24.125,24.8,19.821,15.5
2012-06-16,14.833,16.542,1.708,19.292,19.9,18.604,17.3
2012-06-17,8.917,11.167,2.25,9.792,32.1,23.729,18.1
2012-06-18,13.652,15.435,1.783,20.0,29.4,24.329,18.2
2012-06-19,10.833,12.167,1.333,22.667,23.7,22.254,21.2
2012-06-20,11.333,14.417,3.083,13.292,31.1,26.983,22.4
2012-06-21,17.667,19.667,2.0,35.875,28.1,24.629,21.5
2012-06-22,12.708,14.083,1.375,22.5,25.4,22.367,18.8
2012-06-23,11.667,13.0,1.333,16.375,27.7,23.104,17.8
2012-06-24,8.708,9.833,1.125,23.292,28.0,22.617,18.3
2012-06-25,10.5,11.958,1.458,14.375,19.0,18.188,16.7
2012-06-26,11.417,13.167,1.75,19.125,25.7,20.292,17.0
2012-06-27,13.917,16.125,2.208,19.435,25.8,20.875,15.9
2012-06-28,18.333,21.333,3.0,26.739,25.7,21.396,16.8
2012-06-29,12.125,13.917,1.792,15.958,28.7,23.779,20.2
2012-06-30,9.083,11.0,1.917,15.083,28.7,24.088,20.5
2012-07-01,10.0,11.5,1.5,23.333,22.9,20.65,18.9
2012-07-02,10.75,12.25,1.5,21.542,29.0,23.633,19.1
2012-07-03,14.318,16.136,1.818,29.125,25.3,22.967,19.9
2012-07-04,11.25,12.75,1.5,19.333,32.0,25.854,19.8
2012-07-05,14.083,15.667,1.583,44.042,29.9,25.967,22.2
2012-07-06,13.958,15.25,1.292,38.708,31.1,25.512,21.6
2012-07-07,9.542,10.833,1.292,13.0,24.3,22.183,20.5
2012-07-08,5.333,6.083,0.75,10.917,27.0,22.342,19.3
2012-07-09,11.792,13.417,1.625,24.708,29.3,24.608,19.4
2012-07-10,15.458,17.917,2.458,31.25,31.6,26.496,21.4
2012-07-11,13.417,15.542,2.125,29.583,31.6,27.092,22.6
2012-07-12,11.417,16.042,4.625,17.958,27.9,25.854,24.6
2012-07-13,15.667,19.125,3.458,31.5,30.4,26.996,23.2
2012-07-14,12.792,14.417,1.625,33.125,33.0,28.608,24.6
2012-07-15,10.083,11.583,1.5,40.042,32.3,28.538,26.0
2012-07-16,8.583,11.042,2.458,24.375,36.0,30.225,24.8
2012-07-17,11.708,14.125,2.417,25.833,38.2,30.583,25.7
2012-07-18,13.5,15.167,1.667,44.75,34.3,29.4,25.9
2012-07-19,13.045,15.182,2.136,33.083,35.4,27.821,21.0
2012-07-20,9.833,11.083,1.25,23.042,21.2,19.45,17.4
2012-07-21,9.292,10.292,1.0,18.667,21.0,18.679,16.6
2012-07-22,7.833,8.292,0.458,31.292,23.5,20.792,18.1
2012-07-23,11.125,11.833,0.708,40.542,28.8,24.767,20.3
2012-07-24,19.042,22.917,3.875,48.739,30.4,26.792,22.7
2012-07-25,14.333,15.583,1.25,36.917,33.0,29.067,24.1
2012-07-26,11.625,13.292,1.667,49.375,35.6,30.821,25.2
2012-07-27,12.25,13.042,0.792,53.375,37.2,31.879,27.1
2012-07-28,15.25,17.083,1.833,40.5,37.2,30.938,25.4
2012-07-29,8.042,8.667,0.625,29.667,35.1,30.033,25.7
2012-07-30,10.417,11.792,1.375,28.542,35.5,30.375,27.0
2012-07-31,10.792,12.708,1.917,25.652,34.6,29.75,26.2
2012-08-01,12.5,15.458,2.958,24.083,33.8,29.308,24.3
2012-08-02,12.042,13.875,1.833,24.292,35.7,30.471,26.3
2012-08-03,13.875,16.292,2.417,25.792,35.0,29.9,25.9
2012-08-04,9.542,11.292,1.75,20.667,33.8,29.346,25.7
2012-08-05,7.417,8.833,1.417,24.375,35.5,30.1,25.7
2012-08-06,11.091,14.182,3.091,21.083,31.1,27.079,24.9
2012-08-07,8.625,11.333,2.708,18.75,36.0,29.517,23.9
2012-08-08,9.917,10.833,0.917,16.625,30.4,26.308,23.0
2012-08-09,10.167,11.292,1.125,18.0,31.9,26.492,23.0
2012-08-10,12.625,13.625,1.0,27.917,33.0,27.479,22.3
2012-08-11,12.542,13.875,1.333,44.625,34.5,28.092,24.7
2012-08-12,6.708,7.667,0.958,27.833,32.5,28.2,24.7
2012-08-13,8.042,9.625,1.583,24.625,35.6,30.229,26.3
2012-08-14,7.042,8.167,1.125,15.875,31.3,27.746,23.8
2012-08-15,7.667,8.833,1.167,32.875,32.3,28.179,25.4
2012-08-16,7.958,10.333,2.375,23.542,36.1,30.646,25.8
2012-08-17,9.042,10.792,1.75,20.708,36.3,29.262,24.0
2012-08-18,10.792,12.542,1.75,24.708,30.5,26.717,23.9
2012-08-19,7.458,9.375,1.917,20.417,34.6,28.558,24.9
2012-08-20,9.583,11.708,2.125,17.833,34.3,29.275,24.6
2012-08-21,12.25,13.875,1.625,22.208,35.4,29.862,24.2
2012-08-22,14.792,17.292,2.5,24.583,36.0,30.096,25.3
2012-08-23,13.955,20.727,6.773,21.917,35.5,30.279,26.1
2012-08-24,15.708,20.125,4.417,21.792,35.5,30.062,24.9
2012-08-25,14.0,16.083,2.083,21.792,35.1,29.979,24.8
2012-08-26,10.042,11.583,1.542,17.375,35.6,29.817,25.1
2012-08-27,12.708,14.875,2.167,18.292,35.3,29.621,24.5
2012-08-28,12.375,14.875,2.5,17.958,34.6,29.204,24.9
2012-08-29,13.875,15.458,1.583,26.875,34.0,29.462,24.7
2012-08-30,18.75,21.917,3.167,34.333,35.3,30.525,26.3
2012-08-31,14.417,16.292,1.875,30.917,35.5,29.871,26.8
2012-09-01,11.542,14.375,2.833,15.417,32.6,26.921,24.2
2012-09-02,8.0,9.417,1.417,12.167,27.1,24.738,23.0
2012-09-03,11.5,12.958,1.458,15.25,31.6,26.25,22.4
2012-09-04,12.75,14.167,1.417,23.708,33.0,26.679,23.7
2012-09-05,15.773,19.045,3.273,22.652,33.9,27.85,22.0
2012-09-06,19.292,22.083,2.792,26.083,31.4,25.475,22.6
2012-09-07,13.042,15.0,1.958,15.042,31.4,26.462,20.7
2012-09-08,10.833,11.583,0.75,32.292,31.5,27.346,24.1
2012-09-09,8.417,9.417,1.0,20.833,31.5,27.854,24.5
2012-09-10,11.792,13.333,1.542,25.375,32.4,28.121,24.3
2012-09-11,14.417,17.167,2.75,22.625,32.9,25.833,21.1
2012-09-12,15.0,16.958,1.958,23.75,31.9,25.517,20.6
2012-09-13,15.042,16.25,1.208,25.125,33.6,27.75,21.9
2012-09-14,16.25,16.917,0.667,30.625,31.9,27.483,23.6
2012-09-15,14.208,15.917,1.708,27.333,32.2,26.975,22.9
2012-09-16,9.833,11.583,1.75,25.417,29.8,26.8,23.6
2012-09-17,7.333,7.875,0.542,19.042,31.1,27.296,24.2
2012-09-18,9.875,11.5,1.625,20.375,32.1,27.308,24.5
2012-09-19,15.417,18.083,2.667,16.542,27.7,25.279,23.7
2012-09-20,10.545,14.818,4.273,17.542,30.6,25.596,22.4
2012-09-21,12.167,13.167,1.0,23.208,27.6,23.617,20.7
2012-09-22,8.292,8.625,0.333,14.708,25.6,22.442,20.1
2012-09-23,8.542,8.667,0.125,14.25,20.2,18.983,17.7
2012-09-24,13.0,18.692,5.692,11.125,28.5,22.188,17.1
2012-09-25,17.833,21.0,3.167,12.625,23.0,20.471,18.0
2012-09-26,9.792,11.833,2.042,13.333,26.2,21.175,15.7
2012-09-27,9.792,11.875,2.083,12.042,24.8,20.633,15.9
2012-09-28,10.167,12.417,2.25,12.292,25.3,21.842,18.0
2012-09-29,7.958,14.5,6.542,14.458,28.9,24.492,19.9
2012-09-30,3.375,3.417,0.042,29.125,28.8,24.292,22.2
2012-10-01,5.818,6.591,0.773,10.125,32.2,26.192,21.3
2012-10-02,9.125,10.083,0.958,12.0,25.6,22.45,20.6
2012-10-03,12.417,13.583,1.167,17.833,24.2,21.262,19.0
2012-10-04,11.542,13.375,1.833,10.833,29.4,23.154,18.4
2012-10-05,13.917,15.583,1.667,14.083,29.2,23.1,17.3
2012-10-06,12.458,14.875,2.417,18.458,26.2,22.017,18.2
2012-10-07,6.167,6.667,0.5,13.5,21.9,18.596,16.4
2012-10-08,7.583,8.5,0.917,10.125,22.9,18.175,13.1
2012-10-09,11.542,13.458,1.917,12.043,23.5,18.738,14.9
2012-10-10,13.333,15.875,2.542,12.417,22.5,18.633,14.3
2012-10-11,10.667,11.792,1.125,12.583,26.2,20.779,16.9
2012-10-12,7.167,7.75,0.583,9.208,23.2,18.475,14.6
2012-10-13,7.0,7.5,0.5,12.792,23.5,17.771,11.7
2012-10-14,8.5,8.917,0.417,20.292,21.3,16.796,12.2
2012-10-15,9.833,10.833,1.0,18.667,27.4,19.462,12.2
2012-10-16,15.917,17.167,1.25,22.792,22.3,17.167,12.5
2012-10-17,16.833,17.958,1.125,23.667,21.6,15.508,11.1
2012-10-18,22.708,33.333,10.625,18.792,19.3,16.779,13.7
2012-10-19,7.913,8.696,0.783,6.042,20.2,15.354,10.8
2012-10-20,16.417,19.083,2.667,15.417,20.1,14.521,7.5
2012-10-21,8.458,9.167,0.708,15.958,26.7,18.292,10.8
2012-10-22,18.417,20.25,1.833,29.458,22.1,16.942,11.7
2012-10-23,16.5,19.75,3.25,22.125,19.5,16.142,14.2
2012-10-24,7.208,8.0,0.792,6.375,19.3,14.638,10.8
2012-10-25,18.292,22.375,4.083,14.833,19.6,14.875,10.9
2012-10-26,16.958,20.625,3.667,18.083,23.6,17.138,10.3
2012-10-27,16.083,18.875,2.792,18.292,19.1,16.242,12.6
2012-10-28,13.875,15.208,1.333,13.083,13.8,13.212,12.8
2012-10-29,8.522,10.478,1.957,8.167,21.1,15.896,11.4
2012-10-30,19.708,28.125,8.417,13.75,16.0,12.279,8.6
2012-10-31,19.833,31.042,11.208,16.417,16.7,12.283,8.3
2012-11-01,18.583,28.458,9.875,16.583,16.5,12.058,6.4
2012-11-02,5.792,6.458,0.667,6.083,17.0,12.367,9.0
2012-11-03,7.417,8.083,0.667,8.75,17.1,11.55,7.1
2012-11-04,10.625,11.958,1.333,9.292,19.8,12.854,7.9
2012-11-05,25.958,30.458,4.5,23.75,17.2,12.338,7.8
2012-11-06,28.125,35.667,7.542,39.583,14.6,13.25,11.8
2012-11-07,13.792,17.667,3.875,10.0,21.8,14.467,10.1
2012-11-08,10.833,12.5,1.667,6.208,20.7,14.296,7.4
2012-11-09,7.75,8.625,0.875,10.625,19.4,14.292,10.9
2012-11-10,7.958,8.792,0.833,10.833,18.2,13.404,9.2
2012-11-11,17.417,20.333,2.917,23.0,13.4,10.425,7.1
2012-11-12,12.818,14.818,2.0,12.435,19.3,13.933,10.7
2012-11-13,18.833,25.083,6.25,18.792,16.7,12.321,7.3
2012-11-14,8.75,10.333,1.583,7.833,16.4,11.338,7.0
2012-11-15,10.625,12.292,1.667,5.083,13.8,9.188,5.2
2012-11-16,16.75,21.333,4.583,9.333,16.4,10.892,6.6
2012-11-17,23.583,31.375,7.792,23.833,11.7,8.908,5.4
2012-11-18,3.792,4.625,0.833,6.542,14.3,10.862,6.6
2012-11-19,21.833,27.0,5.167,11.333,10.3,6.712,3.9
2012-11-20,12.542,17.583,5.042,6.25,16.9,10.017,3.2
2012-11-21,10.833,13.875,3.042,8.208,13.0,8.779,5.3
2012-11-22,29.5,43.833,14.333,25.333,15.3,9.038,4.8
2012-11-23,20.083,25.417,5.333,21.458,14.1,9.783,5.3
2012-11-24,7.333,8.375,1.042,5.375,14.5,9.867,5.6
2012-11-25,12.5,14.083,1.583,13.417,11.1,6.804,2.9
2012-11-26,20.087,24.826,4.739,20.958,12.2,7.729,4.6
2012-11-27,6.083,7.458,1.375,3.583,12.1,8.317,4.3
2012-11-28,22.833,40.792,17.958,14.083,9.3,4.646,0.0
2012-11-29,31.625,59.083,27.458,27.5,15.7,8.121,1.0
2012-11-30,26.292,55.833,29.542,38.25,9.2,7.525,4.4
2012-12-01,12.042,34.167,22.125,18.417,9.1,4.767,1.8
2012-12-02,9.667,10.792,1.125,11.333,6.3,3.796,0.4
2012-12-03,20.208,25.125,4.917,14.417,9.0,5.771,2.1
2012-12-04,13.542,16.917,3.375,8.583,15.5,9.175,4.2
2012-12-05,25.792,37.208,11.417,14.125,11.9,6.662,0.6
2012-12-06,15.875,43.083,27.208,14.0,14.4,7.012,1.3
2012-12-07,17.208,24.333,7.125,6.458,13.0,6.325,1.7
2012-12-08,15.958,32.417,16.458,11.333,13.7,4.771,-0.7
2012-12-09,10.958,14.0,3.042,8.0,9.1,2.908,-2.1
2012-12-10,12.957,15.174,2.217,4.292,7.2,2.958,-1.5
2012-12-11,10.542,12.333,1.792,6.292,10.8,5.396,1.5
2012-12-12,14.958,17.708,2.75,7.0,9.6,4.3,0.5
2012-12-13,16.542,18.375,1.833,9.417,9.9,4.45,0.2
2012-12-14,32.708,63.375,30.667,26.167,9.9,3.288,-2.9
2012-12-15,34.208,57.917,23.708,41.583,12.1,7.017,1.5
2012-12-16,9.708,17.042,7.333,15.917,15.5,10.646,5.1
2012-12-17,32.083,58.5,26.417,42.542,7.9,5.225,1.9
2012-12-18,11.958,19.958,8.0,12.826,13.5,8.233,4.4
2012-12-19,8.208,9.625,1.417,4.0,7.0,3.508,0.5
2012-12-20,9.542,10.875,1.333,9.375,10.3,4.254,-0.5
2012-12-21,22.833,33.125,10.292,14.542,8.4,4.921,0.0
2012-12-22,19.458,28.958,9.5,18.625,11.5,6.25,1.8
2012-12-23,10.375,11.542,1.167,17.042,9.8,5.425,1.3
2012-12-24,5.667,6.458,0.792,5.792,6.7,3.325,-1.0
2012-12-25,18.167,26.083,7.917,11.333,9.0,2.642,-4.9
2012-12-26,4.455,5.455,1.0,6.625,5.2,2.058,-1.5
2012-12-27,13.792,15.875,2.083,8.042,7.8,2.025,-2.4
2012-12-28,25.083,35.958,10.875,21.042,6.8,3.533,-0.3
2012-12-29,17.958,22.917,4.958,21.375,8.9,5.821,1.5
2012-12-30,13.75,16.0,2.25,29.5,10.0,7.025,5.7
2012-12-31,5.083,5.625,0.542,4.583,12.2,7.038,1.4
2013-01-01,8.542,9.542,1.0,15.75,13.9,5.783,0.0
2013-01-02,3.625,3.875,0.25,7.083,9.3,5.654,1.5
2013-01-03,11.5,13.083,1.583,14.833,7.8,3.592,-0.3
2013-01-04,7.333,8.167,0.833,8.417,11.2,4.792,-0.1
2013-01-05,4.667,5.042,0.375,5.917,7.7,3.392,0.4
2013-01-06,8.875,10.208,1.333,6.167,8.6,2.588,-0.5
2013-01-07,22.913,32.348,9.435,17.833,7.2,2.204,-1.7
2013-01-08,27.833,40.792,12.958,24.083,10.0,4.558,-2.0
2013-01-09,8.875,9.833,0.958,10.083,10.0,5.304,0.1
2013-01-10,10.625,11.917,1.292,6.25,5.7,1.35,-1.7
2013-01-11,13.542,15.875,2.333,7.542,8.9,2.896,-2.0
2013-01-12,14.208,16.125,1.917,15.75,9.6,3.675,-2.5
2013-01-13,3.5,3.833,0.333,6.375,5.7,2.858,-0.5
2013-01-14,8.583,9.5,0.917,6.25,6.8,1.767,-1.7
2013-01-15,28.25,46.667,18.417,20.708,4.5,0.5,-1.8
2013-01-16,14.083,15.542,1.458,5.292,10.2,3.792,-0.8
2013-01-17,11.583,13.083,1.5,5.667,9.1,3.317,-0.1
2013-01-18,19.417,24.542,5.125,20.042,9.4,2.821,-2.2
2013-01-19,5.25,6.083,0.833,9.917,4.5,2.033,0.2
2013-01-20,23.826,36.087,12.261,15.043,6.4,1.917,-2.4
2013-01-21,17.917,31.417,13.5,21.042,10.8,4.475,-2.2
2013-01-22,10.25,11.125,0.875,17.75,7.8,3.579,0.4
2013-01-23,8.708,9.5,0.792,8.958,8.9,4.017,-0.1
2013-01-24,25.917,36.458,10.542,20.333,9.7,3.346,-2.7
2013-01-25,37.042,75.125,38.083,41.292,9.4,3.85,-1.7
2013-01-26,12.583,17.917,5.333,17.792,12.0,4.708,0.2
2013-01-27,15.292,19.75,4.458,10.875,8.1,2.196,-1.3
2013-01-28,21.333,31.5,10.167,16.333,12.4,5.0,-3.4
2013-01-29,15.25,17.792,2.542,13.542,12.7,6.742,2.4
2013-01-30,31.25,41.458,10.208,26.875,9.2,5.029,0.2
2013-01-31,6.917,7.708,0.792,13.833,11.5,7.812,3.6
2013-02-01,24.125,35.75,11.625,23.25,10.2,4.738,-1.0
2013-02-02,25.833,32.375,6.542,42.875,13.4,6.238,0.3
2013-02-03,36.125,65.583,29.458,59.917,15.1,7.888,0.5
2013-02-04,10.042,11.0,0.958,8.542,9.0,3.471,-1.5
2013-02-05,5.174,5.826,0.652,7.435,3.3,-0.308,-3.2
2013-02-06,6.042,6.75,0.708,7.667,5.1,0.671,-3.2
2013-02-07,13.125,14.708,1.583,8.208,6.9,2.317,-1.2
2013-02-08,15.958,17.625,1.667,14.958,0.9,-0.796,-1.8
2013-02-09,6.667,7.375,0.708,5.5,8.4,3.596,-0.1
2013-02-10,11.875,13.375,1.5,10.542,9.0,3.371,-1.6
2013-02-11,9.083,9.75,0.667,10.333,6.9,2.758,-1.2
2013-02-12,14.792,16.917,2.125,10.0,7.2,3.742,1.5
2013-02-13,7.458,8.0,0.542,8.25,9.0,4.504,1.3
2013-02-14,19.917,22.917,3.0,15.5,2.5,0.542,-0.9
2013-02-15,8.083,9.042,0.958,6.792,5.1,2.204,-0.4
2013-02-16,3.667,4.042,0.375,11.958,7.4,4.575,1.4
2013-02-17,6.292,6.917,0.625,19.0,9.8,3.758,-0.4
2013-02-18,5.667,6.417,0.75,10.792,6.1,1.892,-0.8
2013-02-19,6.583,7.5,0.917,10.5,6.4,1.867,-1.9
2013-02-20,19.125,22.583,3.458,20.333,5.3,1.908,-2.5
2013-02-21,9.458,10.292,0.833,11.333,6.3,2.212,-0.7
2013-02-22,8.25,8.833,0.583,7.75,7.6,2.233,-2.2
2013-02-23,8.083,8.625,0.542,10.458,9.1,2.925,-2.2
2013-02-24,20.417,23.792,3.375,20.208,8.0,3.671,-0.1
2013-02-25,18.75,25.5,6.75,31.917,13.4,5.488,-1.5
2013-02-26,21.565,22.913,1.348,49.696,12.6,7.575,3.4
2013-02-27,33.083,37.125,4.042,67.833,10.4,7.079,3.8
2013-02-28,12.292,12.708,0.417,32.292,16.3,11.558,7.2
2013-03-01,18.625,19.625,1.0,60.458,9.6,7.879,6.4
2013-03-02,10.042,10.333,0.292,26.667,6.1,4.812,3.2
2013-03-03,7.958,8.458,0.5,9.792,9.7,5.2,1.6
2013-03-04,18.783,22.043,3.261,17.458,9.1,4.346,-2.5
2013-03-05,22.458,25.667,3.208,33.125,7.8,5.262,3.4
2013-03-06,4.625,5.042,0.417,8.125,6.2,3.146,0.1
2013-03-07,7.083,7.708,0.625,11.958,7.0,2.496,-1.3
2013-03-08,10.208,10.917,0.708,11.208,10.1,3.696,-2.2
2013-03-09,8.583,8.875,0.292,17.75,9.9,5.021,1.2
2013-03-10,5.125,5.667,0.542,9.708,6.5,2.567,-0.8
2013-03-11,11.292,11.875,0.583,7.5,10.3,4.321,-1.5
2013-03-12,31.125,34.042,2.917,45.167,17.1,9.046,0.1
2013-03-13,31.417,34.458,3.042,61.083,11.1,8.621,4.5
