date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,76.0,52.917,33.0,8.083,9.375,1.292,0.125,11.667,9.9,2.821,-2.1
2011-01-02,79.0,58.167,39.0,5.917,7.458,1.542,0.0,6.792,10.1,3.325,-2.7
2011-01-03,59.0,46.625,28.0,3.833,5.0,1.167,0.0,4.625,8.9,3.883,0.5
2011-01-04,72.0,57.958,36.0,7.25,8.583,1.333,0.0,5.292,7.3,1.896,-3.0
2011-01-05,74.0,54.375,30.0,8.826,10.261,1.435,0.0,4.957,6.3,1.762,-3.5
2011-01-06,61.0,44.5,24.0,12.708,14.833,2.125,0.167,8.958,10.8,4.138,-1.5
2011-01-07,65.0,49.125,30.0,4.375,4.958,0.583,0.0,4.875,7.2,3.096,0.4
2011-01-08,64.0,49.583,36.0,5.583,6.0,0.417,0.0,3.375,7.2,2.821,-1.4
2011-01-09,66.0,49.083,29.0,11.542,13.042,1.5,0.0,17.042,8.9,2.733,-3.2
2011-01-10,66.0,51.333,31.0,16.458,19.25,2.792,0.292,10.167,10.5,4.788,1.1
2011-01-11,76.0,52.958,30.0,10.957,16.348,5.391,0.043,12.522,7.4,1.888,-2.3
2011-01-12,51.0,40.583,29.0,8.625,10.25,1.625,0.125,3.625,5.7,0.967,-2.8
2011-01-13,62.0,42.417,22.0,6.417,7.667,1.25,0.208,3.083,11.8,3.7,-2.4
2011-01-14,63.0,46.417,31.0,5.833,6.5,0.667,0.083,4.333,6.0,2.475,-0.2
2011-01-15,63.0,47.0,30.0,4.458,4.833,0.375,0.25,5.042,8.0,3.438,-0.6
2011-01-16,53.0,44.542,32.0,13.833,18.042,4.208,0.5,13.667,6.0,3.025,1.1
2011-01-17,52.0,41.542,28.0,9.75,10.667,0.917,0.0,11.125,8.5,3.508,0.4
2011-01-18,58.0,46.833,31.0,16.696,20.217,3.522,0.304,19.13,9.0,2.183,-3.3
2011-01-19,85.0,56.833,39.0,16.333,23.875,7.542,0.25,19.625,9.7,4.496,-2.1
2011-01-20,92.0,89.542,85.0,25.542,36.0,10.458,0.0,26.917,2.1,1.233,0.4
2011-01-21,91.0,87.625,81.0,18.375,21.75,3.375,0.0,11.833,4.1,2.717,1.5
2011-01-22,92.0,80.5,65.0,13.375,16.25,2.875,0.0,9.25,10.0,5.85,2.9
2011-01-23,76.0,55.125,36.0,9.042,10.958,1.917,0.0,3.458,10.2,5.567,1.5
2011-01-24,71.0,49.167,29.0,10.083,11.542,1.458,0.0,6.667,6.2,1.954,-1.1
2011-01-25,69.0,48.125,25.0,13.609,15.957,2.348,0.13,10.957,8.1,2.025,-2.2
2011-01-26,76.0,52.125,37.0,8.958,10.208,1.25,0.0,3.125,3.8,0.129,-3.4
2011-01-27,68.0,55.708,37.0,10.917,12.833,1.917,0.167,7.75,4.8,-0.392,-4.9
2011-01-28,73.0,51.583,35.0,7.083,7.958,0.875,0.0,7.625,3.3,-0.146,-3.3
2011-01-29,72.0,53.625,32.0,10.958,12.0,1.042,0.0,4.708,3.2,-0.638,-4.1
2011-01-30,62.0,46.083,29.0,10.5,12.583,2.083,0.25,5.0,4.5,0.254,-3.3
2011-01-31,65.0,48.208,21.0,8.167,9.292,1.125,0.25,5.292,8.5,1.092,-4.0
2011-02-01,64.0,49.375,36.0,8.957,10.478,1.522,0.304,7.826,9.0,0.904,-4.7
