date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-03-25,,,,,7.708,109.0,48.0,-3.0
2011-03-26,,,,,12.1,92.0,31.542,-22.0
2011-03-27,,,,,17.286,149.0,63.042,-21.0
2011-03-28,,,,,19.25,134.0,62.333,-11.0
2011-03-29,,,,,15.792,182.0,95.875,12.0
2011-03-30,,,,,20.458,175.0,100.0,34.0
2011-03-31,,,,,12.167,155.0,81.125,39.0
2011-04-01,17.583,20.708,3.125,,18.792,160.0,77.708,-5.0
2011-04-02,11.792,14.125,2.333,,18.5,184.0,92.292,10.0
2011-04-03,4.458,5.333,0.875,,11.208,120.0,60.5,17.0
2011-04-04,8.0,9.125,1.125,,7.583,122.0,55.75,-5.0
2011-04-05,11.417,13.0,1.583,,12.75,189.0,89.792,-13.0
2011-04-06,16.5,18.542,2.042,,13.208,205.0,111.75,2.0
2011-04-07,21.818,24.136,2.318,,21.818,190.0,107.818,48.0
2011-04-08,21.625,24.125,2.5,,19.0,200.0,138.292,52.0
2011-04-09,14.458,15.833,1.375,,16.583,162.0,133.792,108.0
2011-04-10,6.75,7.333,0.583,,16.667,173.0,125.417,74.0
2011-04-11,10.25,11.375,1.125,,21.833,185.0,113.333,51.0
2011-04-12,6.292,7.0,0.708,,17.625,155.0,86.208,30.0
2011-04-13,13.087,14.261,1.174,,18.913,218.0,114.875,1.0
2011-04-14,17.333,19.125,1.792,,23.333,228.0,146.333,53.0
2011-04-15,17.167,18.958,1.792,,24.833,248.0,171.667,82.0
2011-04-16,9.417,10.708,1.292,,18.792,251.0,146.833,80.0
2011-04-17,4.25,4.667,0.417,,12.25,199.0,123.375,52.0
2011-04-18,13.042,13.75,0.708,,19.625,140.0,120.5,99.0
2011-04-19,11.167,12.417,1.25,,12.75,106.0,79.292,39.0
2011-04-20,9.542,11.208,1.667,,8.458,158.0,92.042,28.0
2011-04-21,14.583,16.208,1.625,,18.5,145.0,103.917,58.0
2011-04-22,17.167,18.417,1.25,,39.25,169.0,131.375,96.0
2011-04-23,16.125,17.292,1.167,,36.0,179.0,140.25,111.0
2011-04-24,5.083,5.208,0.125,,8.0,202.0,137.5,76.0
2011-04-25,10.542,11.333,0.792,,13.125,170.0,104.375,46.0
2011-04-26,17.15,20.526,2.789,,14.476,145.0,89.636,36.0
2011-04-27,11.333,13.167,1.833,,24.667,248.0,165.625,66.0
2011-04-28,6.333,7.208,0.875,,11.458,239.0,165.375,89.0
2011-04-29,6.208,6.875,0.667,,11.708,190.0,124.25,70.0
2011-04-30,10.208,11.292,1.083,,13.25,181.0,124.292,54.0
2011-05-01,10.5,11.5,1.0,,23.333,208.0,160.625,116.0
2011-05-02,5.25,6.125,0.875,,87.667,240.0,175.625,98.0
2011-05-03,8.208,9.208,1.0,,56.083,191.0,133.875,87.0
2011-05-04,5.5,6.25,0.75,,29.083,255.0,167.625,93.0
2011-05-05,5.333,5.917,0.583,,17.417,164.0,133.458,101.0
2011-05-06,9.667,10.583,0.917,,23.083,157.0,130.708,111.0
2011-05-07,11.708,12.792,1.083,,34.208,157.0,139.458,116.0
2011-05-08,6.667,8.125,1.458,,21.125,286.0,196.208,116.0
2011-05-09,11.125,12.5,1.375,,20.167,241.0,182.917,108.0
2011-05-10,13.87,16.13,2.261,,18.625,262.0,184.375,141.0
2011-05-11,12.417,13.333,0.917,,9.167,160.0,130.667,120.0
2011-05-12,10.458,11.583,1.125,,9.333,160.0,139.125,122.0
2011-05-13,8.25,10.625,2.375,,21.042,265.0,182.583,125.0
2011-05-14,5.208,6.375,1.167,,18.5,257.0,176.042,98.0
2011-05-15,5.083,6.375,1.292,,10.833,265.0,184.667,93.0
2011-05-16,11.435,12.783,1.348,,16.043,219.0,165.87,99.0
2011-05-17,10.667,11.833,1.167,,20.087,210.0,156.167,120.0
2011-05-18,11.87,12.696,0.826,,25.783,241.0,174.913,102.0
2011-05-19,14.208,15.042,0.833,,28.75,269.0,196.792,116.0
2011-05-20,14.708,15.542,0.833,,28.875,291.0,214.792,136.0
2011-05-21,12.708,13.667,0.958,,32.083,307.0,229.917,143.0
2011-05-22,8.792,9.875,1.083,,23.875,243.0,181.25,139.0
2011-05-23,9.583,10.375,0.792,,12.417,173.0,139.333,118.0
2011-05-24,8.042,8.75,0.708,,7.75,195.0,138.583,92.0
2011-05-25,10.5,11.667,1.167,,15.792,259.0,183.75,111.0
2011-05-26,16.958,19.25,2.292,,20.542,152.0,139.833,121.0
2011-05-27,17.565,19.043,1.478,,23.083,179.0,158.417,137.0
2011-05-28,8.708,10.042,1.333,,14.042,191.0,166.0,138.0
2011-05-29,4.125,4.875,0.75,,5.417,183.0,165.5,150.0
2011-05-30,4.348,5.435,1.087,,4.348,235.0,174.652,146.0
2011-05-31,6.958,7.958,1.0,,10.583,199.0,159.0,106.0
2011-06-01,12.792,14.375,1.583,,30.417,137.0,116.792,101.0
2011-06-02,12.667,15.042,2.375,,23.125,150.0,129.583,110.0
2011-06-03,10.708,11.833,1.125,,14.5,257.0,195.083,123.0
2011-06-04,10.583,12.25,1.667,,24.042,278.0,212.542,147.0
2011-06-05,7.083,8.042,0.958,,33.833,245.0,200.042,153.0
2011-06-06,7.565,8.304,0.739,,23.125,288.0,220.167,149.0
2011-06-07,11.478,12.478,1.0,,26.609,256.0,200.652,160.0
2011-06-08,11.917,13.125,1.208,,16.125,244.0,198.625,156.0
2011-06-09,11.565,12.304,0.739,,24.826,245.0,203.391,173.0
2011-06-10,11.5,12.542,1.042,,39.0,241.0,207.458,162.0
2011-06-11,7.708,8.625,0.917,,27.458,249.0,214.833,183.0
2011-06-12,6.375,7.042,0.667,,19.125,252.0,214.083,177.0
2011-06-13,8.75,9.625,0.875,,20.708,267.0,210.958,180.0
2011-06-14,8.25,9.25,1.0,,17.667,253.0,209.375,167.0
2011-06-15,11.083,12.167,1.083,,14.583,226.0,191.0,160.0
2011-06-16,15.5,17.545,2.045,,28.045,224.0,188.583,155.0
2011-06-17,6.875,7.5,0.625,,13.708,205.0,184.458,163.0
2011-06-18,14.208,15.25,1.042,,31.0,197.0,182.25,171.0
2011-06-19,7.667,7.875,0.208,,22.458,254.0,212.083,172.0
2011-06-20,9.833,10.917,1.083,,29.0,283.0,237.167,200.0
2011-06-21,8.696,10.304,1.609,,22.696,315.0,246.25,206.0
2011-06-22,8.333,9.25,0.917,,19.167,344.0,270.667,184.0
2011-06-23,6.391,8.87,2.478,,9.087,321.0,266.826,218.0
2011-06-24,7.792,11.375,3.583,,15.167,359.0,293.625,218.0
2011-06-25,9.565,11.348,1.783,,21.913,269.0,236.783,183.0
2011-06-26,6.625,7.292,0.667,,25.875,218.0,197.75,175.0
2011-06-27,11.333,12.917,1.583,,25.708,236.0,213.708,196.0
2011-06-28,9.792,13.792,4.0,,24.652,334.0,272.625,197.0
2011-06-29,7.417,8.5,1.083,,21.565,344.0,287.042,243.0
2011-06-30,7.125,8.5,1.375,,24.304,321.0,260.042,219.0
2011-07-01,5.292,7.042,1.75,,16.958,332.0,264.083,215.0
2011-07-02,5.833,7.042,1.208,,25.167,304.0,263.333,227.0
2011-07-03,4.667,5.792,1.125,,24.167,295.0,262.708,222.0
2011-07-04,7.583,8.875,1.292,,33.583,312.0,266.208,240.0
2011-07-05,6.238,7.095,0.857,,12.333,327.0,262.667,216.0
2011-07-06,6.917,7.167,0.25,,16.5,319.0,263.417,208.0
2011-07-07,8.417,9.5,1.083,,32.792,284.0,244.167,209.0
2011-07-08,6.875,8.708,1.833,,21.625,318.0,269.0,221.0
2011-07-09,5.667,6.458,0.792,,24.375,323.0,275.875,235.0
2011-07-10,5.125,6.25,1.125,,15.083,345.0,269.0,220.0
2011-07-11,5.833,6.5,0.667,,19.0,344.0,280.875,225.0
2011-07-12,6.625,7.708,1.083,,19.208,332.0,278.208,227.0
2011-07-13,8.583,9.875,1.292,,23.25,339.0,286.542,236.0
2011-07-14,8.625,9.583,0.958,,22.167,353.0,295.042,236.0
2011-07-15,7.609,8.0,0.391,,24.333,360.0,304.208,246.0
2011-07-16,7.917,8.333,0.417,,23.708,357.0,298.5,240.0
2011-07-17,6.625,7.25,0.625,,26.833,355.0,297.292,235.0
2011-07-18,5.5,6.333,0.833,,20.25,330.0,284.25,250.0
2011-07-19,7.458,10.208,2.75,,11.208,256.0,236.708,218.0
2011-07-20,7.375,10.292,2.917,,12.083,264.0,230.792,203.0
2011-07-21,3.625,4.917,1.292,,8.458,216.0,199.333,181.0
2011-07-22,6.636,7.727,1.091,,12.167,248.0,206.167,165.0
2011-07-23,6.042,6.708,0.667,,9.625,287.0,234.167,171.0
2011-07-24,4.333,4.583,0.25,,14.167,292.0,252.333,207.0
2011-07-25,7.292,8.125,0.833,,28.917,309.0,251.833,209.0
2011-07-26,7.792,9.583,1.792,,18.25,311.0,253.833,207.0
2011-07-27,9.0,10.5,1.5,,20.333,305.0,256.417,224.0
2011-07-28,7.667,8.625,0.958,,19.375,281.0,245.167,221.0
2011-07-29,7.708,9.667,1.958,,18.917,290.0,247.375,225.0
2011-07-30,6.042,6.667,0.625,,8.792,279.0,240.125,214.0
2011-07-31,3.208,3.625,0.417,,13.25,221.0,205.958,192.0
2011-08-01,7.565,8.435,0.87,,22.167,247.0,210.25,186.0
2011-08-02,11.0,12.333,1.333,,35.167,245.0,216.167,188.0
2011-08-03,12.833,14.333,1.5,,36.958,267.0,238.042,210.0
2011-08-04,8.292,9.958,1.667,,14.083,303.0,252.375,222.0
2011-08-05,7.292,9.625,2.333,,12.833,291.0,251.917,221.0
2011-08-06,6.833,10.375,3.542,,15.458,327.0,267.208,222.0
2011-08-07,4.417,5.083,0.667,,12.417,333.0,261.0,225.0
2011-08-08,7.083,8.583,1.5,,13.833,337.0,266.208,214.0
2011-08-09,7.708,8.792,1.083,,21.958,349.0,289.5,227.0
2011-08-10,8.208,9.208,1.0,,32.958,358.0,303.0,254.0
2011-08-11,8.958,10.625,1.667,,26.0,348.0,296.958,251.0
2011-08-12,5.875,6.542,0.667,,23.333,343.0,290.667,242.0
2011-08-13,4.458,5.083,0.625,,30.708,324.0,281.667,243.0
2011-08-14,3.875,4.125,0.25,,31.792,339.0,278.083,227.0
2011-08-15,3.333,3.875,0.542,,17.125,329.0,268.208,221.0
2011-08-16,3.833,4.375,0.542,,23.25,338.0,281.083,231.0
2011-08-17,6.435,7.522,1.087,,32.182,340.0,285.792,230.0
2011-08-18,7.083,8.125,1.042,,37.792,355.0,302.875,249.0
2011-08-19,7.5,8.917,1.417,,14.292,272.0,233.583,198.0
2011-08-20,4.208,5.042,0.833,,7.125,229.0,205.75,184.0
2011-08-21,3.875,4.458,0.583,,6.5,213.0,189.875,178.0
2011-08-22,6.875,7.667,0.792,,8.167,242.0,209.125,180.0
2011-08-23,11.167,12.917,1.75,,22.792,276.0,233.042,205.0
2011-08-24,7.708,9.125,1.417,,27.625,305.0,256.333,217.0
2011-08-25,10.478,15.304,4.826,,13.125,262.0,242.083,227.0
2011-08-26,5.5,8.542,3.042,,9.25,299.0,238.917,216.0
2011-08-27,6.125,9.667,3.542,,15.083,265.0,232.542,207.0
2011-08-28,5.542,6.083,0.542,,14.708,283.0,246.542,206.0
2011-08-29,8.458,9.5,1.042,,18.292,298.0,251.583,208.0
2011-08-30,11.125,13.042,1.917,,17.5,306.0,253.167,205.0
2011-08-31,10.708,12.125,1.417,,16.583,283.0,244.958,210.0
2011-09-01,7.087,9.391,2.304,,6.522,252.0,231.792,220.0
2011-09-02,6.708,8.833,2.125,,15.333,296.0,253.75,225.0
2011-09-03,3.5,4.167,0.667,,18.292,281.0,248.042,231.0
2011-09-04,3.792,4.667,0.875,,11.792,269.0,243.458,215.0
2011-09-05,8.542,10.042,1.5,,12.958,241.0,222.208,207.0
2011-09-06,5.875,7.0,1.125,,6.292,293.0,229.25,190.0
2011-09-07,7.667,8.75,1.083,,9.75,293.0,225.125,166.0
2011-09-08,9.667,10.292,0.625,,21.542,291.0,234.083,177.0
2011-09-09,10.417,11.292,0.875,,34.5,296.0,247.208,199.0
2011-09-10,8.833,9.333,0.5,,35.25,322.0,268.917,215.0
2011-09-11,8.792,10.542,1.75,,25.333,297.0,257.875,233.0
2011-09-12,9.458,11.417,1.958,,19.042,315.0,264.125,222.0
2011-09-13,11.0,14.261,3.261,,17.917,320.0,267.792,218.0
2011-09-14,10.25,12.042,1.792,,26.292,322.0,268.958,218.0
2011-09-15,12.211,16.579,4.368,,21.75,309.0,270.625,237.0
2011-09-16,9.0,12.667,3.667,,20.042,302.0,261.833,233.0
2011-09-17,6.208,8.708,2.5,,15.583,303.0,258.167,227.0
2011-09-18,5.958,8.167,2.208,,14.375,316.0,264.958,237.0
2011-09-19,4.833,7.042,2.208,,21.042,312.0,247.125,181.0
2011-09-20,8.042,9.292,1.25,,7.5,193.0,181.5,170.0
2011-09-21,6.542,7.708,1.167,,2.792,225.0,194.458,173.0
2011-09-22,4.167,5.042,0.875,,3.792,278.0,211.167,162.0
2011-09-23,3.292,3.583,0.292,,5.167,233.0,176.292,130.0
2011-09-24,4.417,4.667,0.25,,7.458,247.0,176.958,118.0
2011-09-25,7.167,7.542,0.375,,14.333,224.0,182.167,148.0
2011-09-26,11.13,15.261,4.13,,19.0,182.0,158.208,135.0
2011-09-27,9.125,11.083,1.958,,13.417,254.0,176.958,126.0
2011-09-28,9.375,10.667,1.292,,18.083,247.0,174.833,126.0
2011-09-29,9.25,10.167,0.917,,21.917,250.0,184.583,117.0
2011-09-30,10.542,11.458,0.917,,23.75,257.0,207.75,151.0
2011-10-01,3.333,3.958,0.625,,7.083,232.0,195.625,154.0
2011-10-02,4.708,5.292,0.583,,12.375,185.0,158.167,119.0
2011-10-03,5.417,6.25,0.833,,5.208,208.0,152.167,93.0
2011-10-04,10.208,11.625,1.417,,11.609,209.0,145.667,81.0
2011-10-05,11.875,14.083,2.208,,21.875,156.0,132.542,109.0
2011-10-06,5.0,6.208,1.208,,5.5,250.0,182.417,137.0
2011-10-07,6.792,7.708,0.917,,12.5,230.0,168.708,107.0
2011-10-08,4.958,5.583,0.625,,18.083,222.0,160.875,109.0
2011-10-09,4.5,4.958,0.458,,27.583,222.0,161.583,102.0
2011-10-10,4.917,5.542,0.625,,27.042,244.0,184.333,142.0
2011-10-11,8.5,9.5,1.0,,32.292,248.0,180.042,129.0
2011-10-12,8.917,10.167,1.25,,31.792,226.0,174.292,137.0
2011-10-13,11.435,14.304,2.87,,31.625,192.0,151.875,111.0
2011-10-14,12.875,15.292,2.417,,41.792,221.0,168.208,108.0
2011-10-15,10.792,16.333,5.542,,31.958,216.0,188.292,166.0
2011-10-16,4.375,7.792,3.417,,10.083,273.0,214.75,178.0
2011-10-17,9.087,10.087,1.0,,17.542,236.0,178.958,125.0
2011-10-18,9.708,10.5,0.792,,13.958,219.0,171.708,137.0
2011-10-19,14.417,18.417,4.0,,21.75,160.0,134.125,95.0
2011-10-20,11.625,15.0,3.375,,16.542,176.0,142.625,102.0
2011-10-21,10.208,12.917,2.708,,17.5,185.0,150.875,120.0
2011-10-22,9.917,13.167,3.25,,9.375,188.0,163.958,139.0
2011-10-23,7.958,10.5,2.542,,14.833,236.0,198.333,168.0
2011-10-24,9.292,10.625,1.333,,17.417,187.0,175.667,164.0
2011-10-25,6.208,7.708,1.5,,22.042,231.0,182.125,141.0
2011-10-26,5.208,6.292,1.083,,7.625,183.0,128.708,85.0
2011-10-27,7.182,9.636,2.455,,13.917,172.0,115.917,65.0
2011-10-28,6.81,9.095,2.286,,22.958,168.0,108.542,54.0
2011-10-29,6.25,7.542,1.292,,24.042,213.0,127.042,56.0
2011-10-30,5.167,6.0,0.833,,29.208,154.0,130.292,109.0
2011-10-31,5.211,6.316,1.105,,10.083,232.0,159.0,108.0
2011-11-01,12.917,16.25,3.333,,10.917,210.0,137.458,84.0
2011-11-02,13.5,14.958,1.458,,24.0,190.0,137.333,90.0
2011-11-03,15.875,20.208,4.333,,30.667,186.0,140.375,118.0
2011-11-04,11.5,15.167,3.667,,21.417,209.0,148.0,93.0
2011-11-05,13.875,17.083,3.208,,38.0,184.0,146.667,95.0
2011-11-06,9.375,12.625,3.25,,19.375,174.0,155.542,144.0
2011-11-07,7.25,9.333,2.083,,8.167,224.0,169.458,138.0
2011-11-08,8.714,11.238,2.524,,7.783,179.0,130.667,84.0
2011-11-09,5.727,8.545,2.818,,10.75,156.0,114.25,72.0
2011-11-10,21.6,29.4,7.8,,16.083,146.0,104.917,69.0
2011-11-11,15.667,23.667,8.0,,22.875,110.0,98.542,89.0
2011-11-12,,,,,10.917,194.0,149.125,104.0
2011-11-13,,,,,17.042,193.0,149.5,108.0
2011-11-14,,,,,18.375,196.0,140.583,95.0
2011-11-15,7.667,9.417,1.75,,7.125,164.0,112.375,76.0
2011-11-16,10.667,13.083,2.417,,6.875,132.0,81.333,37.0
2011-11-17,13.0,16.625,3.625,,10.417,159.0,94.458,26.0
2011-11-18,11.588,13.294,1.706,,13.0,142.0,83.824,28.0
2011-11-21,9.938,14.875,4.938,,4.529,138.0,89.882,19.0
2011-11-22,10.875,14.292,3.417,,7.167,133.0,70.083,14.0
2011-11-23,16.292,19.875,3.583,,17.917,124.0,73.0,19.0
2011-11-24,9.458,12.125,2.667,,13.542,147.0,90.042,26.0
2011-11-25,13.208,18.917,5.708,,6.0,135.0,65.0,1.0
2011-11-26,7.75,9.875,2.125,,7.708,124.0,66.792,28.0
2011-11-27,12.083,17.25,5.167,,17.0,116.0,52.917,7.0
2011-11-28,17.542,28.792,11.25,,23.458,132.0,77.458,29.0
2011-11-29,18.875,30.542,11.667,,22.25,151.0,91.083,46.0
2011-11-30,16.917,20.167,3.25,,32.375,168.0,128.542,76.0
2011-12-01,9.409,10.909,1.5,,9.958,91.0,62.833,36.0
2011-12-02,9.714,11.0,1.286,,9.875,49.0,33.0,17.0
2011-12-03,9.458,17.083,7.625,,5.25,133.0,82.542,37.0
2011-12-04,5.583,6.542,0.958,,5.792,145.0,102.542,46.0
2011-12-05,4.333,4.792,0.458,,5.625,128.0,82.542,37.0
2011-12-06,16.75,21.208,4.458,,15.5,83.0,48.583,22.0
2011-12-07,19.042,34.167,15.125,,18.333,108.0,46.542,-2.0
2011-12-08,17.909,33.636,15.727,,29.13,68.0,43.167,16.0
2011-12-09,11.417,15.833,4.417,,7.125,81.0,27.083,-23.0
2011-12-10,12.625,17.792,5.167,,6.792,76.0,20.917,-33.0
2011-12-11,9.0,11.792,2.792,,7.542,135.0,47.417,-24.0
2011-12-12,14.261,20.348,6.087,,12.5,131.0,56.792,-4.0
2011-12-13,13.458,18.0,4.542,,8.333,106.0,54.583,13.0
2011-12-14,16.417,22.417,6.0,,15.125,105.0,35.708,-12.0
2011-12-15,15.875,26.458,10.583,,10.25,153.0,63.958,-9.0
2011-12-16,12.917,18.625,5.708,,4.75,97.0,28.542,-18.0
2011-12-17,10.583,13.333,2.75,,6.625,74.0,15.042,-35.0
2011-12-18,13.708,19.625,5.917,,9.0,86.0,10.292,-59.0
2011-12-19,17.417,26.292,8.875,,9.333,72.0,7.667,-49.0
2011-12-20,14.286,21.857,7.571,,7.333,83.0,25.417,-23.0
2011-12-21,19.958,34.792,14.833,,11.0,51.0,-1.042,-35.0
2011-12-22,21.25,39.167,17.917,,25.75,48.0,5.417,-37.0
2011-12-23,5.917,8.0,2.083,,5.583,66.0,19.833,-5.0
2011-12-24,9.917,13.75,3.833,,8.333,64.0,15.958,-20.0
2011-12-25,4.375,6.292,1.917,,4.417,62.0,17.583,-19.0
2011-12-26,5.375,6.167,0.792,,5.208,61.0,11.042,-24.0
2011-12-27,5.583,6.375,0.792,,5.875,66.0,15.542,-12.0
2011-12-28,9.667,12.125,2.458,,8.958,70.0,11.958,-32.0
2011-12-29,15.083,20.5,5.417,,14.917,71.0,8.625,-59.0
2011-12-30,3.458,3.75,0.292,,7.0,66.0,22.625,-20.0
2011-12-31,4.542,5.083,0.542,,11.0,77.0,19.667,-33.0
2012-01-01,5.625,6.75,1.125,,7.083,80.0,9.375,-50.0
2012-01-02,4.333,5.292,0.958,,14.25,108.0,41.792,-52.0
2012-01-03,1.833,2.375,0.542,,6.583,58.0,17.208,-23.0
2012-01-04,2.292,3.625,1.333,,7.208,24.0,-8.042,-41.0
2012-01-05,6.167,7.542,1.375,,8.167,35.0,-11.708,-53.0
2012-01-06,4.583,5.5,0.917,,7.125,80.0,8.833,-68.0
2012-01-07,11.583,14.083,2.5,,11.167,71.0,14.292,-24.0
2012-01-08,20.292,28.5,8.208,,20.375,93.0,15.583,-43.0
2012-01-09,13.375,16.125,2.75,,14.0,78.0,23.042,-29.0
2012-01-10,8.792,11.125,2.333,,6.167,60.0,11.208,-23.0
2012-01-11,9.913,12.522,2.609,,7.565,59.0,3.708,-45.0
2012-01-12,15.5,19.375,3.875,,14.0,63.0,-5.167,-66.0
2012-01-13,11.125,12.75,1.625,,14.958,115.0,36.5,-41.0
2012-01-14,8.542,10.75,2.208,,20.542,35.0,12.208,-9.0
2012-01-15,4.042,5.5,1.458,,10.375,42.0,16.333,-8.0
2012-01-16,10.292,12.667,2.375,,11.833,58.0,8.042,-23.0
2012-01-17,10.042,12.083,2.042,,11.783,64.0,11.125,-33.0
2012-01-18,3.333,4.875,1.542,,5.417,32.0,-1.208,-29.0
2012-01-19,4.292,5.708,1.417,,6.458,83.0,22.042,-24.0
2012-01-20,2.667,3.792,1.125,,7.917,74.0,29.625,1.0
2012-01-21,12.958,15.792,2.833,,15.292,66.0,19.292,-19.0
2012-01-22,11.783,15.217,3.435,,17.87,93.0,37.042,0.0
2012-01-23,12.167,14.542,2.375,,9.417,73.0,34.542,-3.0
2012-01-24,13.5,16.625,3.125,,17.583,80.0,34.542,1.0
2012-01-25,8.25,13.458,5.208,,11.167,81.0,15.417,-25.0
2012-01-26,2.25,3.542,1.292,,5.875,28.0,2.292,-21.0
2012-01-27,4.583,5.667,1.083,,6.625,57.0,7.792,-19.0
2012-01-28,6.0,7.417,1.417,,5.125,72.0,18.958,-30.0
2012-01-29,6.417,8.292,1.875,,7.208,83.0,28.208,-7.0
2012-01-30,5.542,7.0,1.458,,9.625,97.0,41.375,-21.0
