date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,196.917,89.0,67.333,34.0,7.125,6.625,7.833,1.208,3.167,8.208,7.5,-0.442,-5.8,204.042
2011-01-02,194.542,90.0,60.542,34.0,5.583,4.333,4.833,0.5,2.167,5.458,7.8,1.383,-5.0,200.125
2011-01-03,193.083,77.0,51.125,25.0,4.542,5.125,6.292,1.167,2.333,1.625,7.1,1.925,-2.5,197.625
2011-01-04,193.696,90.0,63.083,43.0,7.13,6.826,9.609,2.783,3.391,4.833,6.5,0.371,-5.7,200.826
2011-01-05,190.208,59.0,45.792,25.0,4.208,5.417,6.208,0.792,3.095,2.417,5.2,1.475,-1.9,194.417
2011-01-06,190.583,59.0,45.042,25.0,6.792,11.583,14.833,3.25,4.042,3.833,9.1,3.117,-1.6,197.375
2011-01-07,190.75,80.0,50.625,23.0,4.583,9.375,11.958,2.583,3.208,1.583,6.1,1.033,-3.3,195.333
2011-01-08,190.875,79.0,53.417,28.0,3.917,5.708,6.833,1.125,3.783,2.375,7.3,0.821,-4.2,194.792
2011-01-09,191.833,89.0,64.458,32.0,7.792,10.625,15.5,4.875,3.15,7.0,7.3,-0.321,-5.7,199.625
2011-01-10,192.708,90.0,65.0,33.0,11.958,16.792,29.333,12.542,3.75,13.083,8.4,1.167,-4.8,204.667
2011-01-11,193.13,93.0,58.5,32.0,8.739,11.25,22.125,10.875,2.348,9.833,6.9,0.279,-4.4,201.87
2011-01-12,190.625,80.0,48.708,23.0,5.583,10.25,15.25,5.0,3.667,3.083,5.8,-0.9,-6.3,196.208
2011-01-13,192.417,87.0,55.417,23.0,8.292,12.125,22.375,10.25,4.286,3.708,10.3,0.788,-8.9,200.708
2011-01-14,193.083,79.0,50.167,26.0,6.833,7.333,9.625,2.292,2.769,2.625,5.7,0.646,-3.5,199.917
2011-01-15,193.875,79.0,56.25,36.0,7.125,8.125,10.208,2.083,3.5,7.208,6.6,1.35,-3.5,201.0
2011-01-16,192.913,74.0,55.708,39.0,10.522,14.043,19.391,5.348,3.833,10.5,4.6,1.225,-2.2,203.435
2011-01-17,190.792,81.0,52.958,30.0,7.917,13.583,20.0,6.417,2.958,7.542,6.7,1.25,-4.8,198.708
2011-01-18,191.333,88.0,63.833,28.0,10.583,17.167,28.625,11.458,3.667,12.708,6.7,-1.096,-7.6,201.917
2011-01-19,191.958,94.0,67.542,37.0,13.5,16.667,26.875,10.208,2.833,16.417,8.2,1.967,-5.0,205.458
2011-01-20,190.5,100.0,98.773,95.0,10.542,17.333,24.333,7.0,1.792,12.792,0.5,0.025,-0.5,201.042
2011-01-21,188.75,100.0,96.476,86.0,8.167,12.667,17.583,4.917,2.0,6.792,2.6,1.025,-0.1,196.917
2011-01-22,189.75,100.0,84.048,69.0,10.0,8.042,10.5,2.458,2.542,5.833,9.1,4.212,0.8,199.75
2011-01-23,189.913,97.0,64.375,45.0,8.174,10.917,15.875,4.958,2.75,2.826,8.1,4.129,-0.2,198.087
2011-01-24,185.708,91.0,60.167,33.0,8.5,10.917,14.917,4.0,1.917,2.708,4.8,0.0,-3.7,194.208
2011-01-25,186.083,95.0,63.083,25.0,10.5,12.417,24.167,11.75,2.083,5.917,6.6,-0.296,-5.9,196.583
2011-01-26,185.75,85.0,60.75,28.0,6.583,11.5,19.125,7.625,1.833,1.208,3.1,-1.733,-6.5,192.333
2011-01-27,186.625,91.0,69.667,42.0,8.625,13.333,23.75,10.417,2.417,1.75,3.7,-2.392,-8.3,195.25
2011-01-28,185.458,92.0,57.75,28.0,7.125,9.625,14.167,4.542,2.25,3.125,3.5,-1.396,-6.8,192.583
2011-01-29,184.958,70.0,46.75,24.0,4.333,5.0,6.042,1.042,2.875,0.833,2.9,-0.933,-4.2,189.292
2011-01-30,185.167,77.0,50.25,22.0,5.875,10.125,13.375,3.25,2.042,0.333,4.8,-1.254,-6.0,191.042
2011-01-31,186.125,82.0,53.875,21.0,7.875,12.333,20.875,8.542,1.583,0.792,6.7,-0.85,-7.0,194.0
2011-02-01,186.792,88.0,62.792,32.0,8.708,12.25,20.083,7.833,2.292,2.167,7.8,-1.196,-8.0,195.5
2011-02-02,185.167,75.0,42.792,21.0,5.458,8.792,11.25,2.458,2.25,0.875,1.4,-1.812,-5.9,190.625
2011-02-03,187.13,73.0,40.833,18.0,7.087,11.0,14.0,3.0,2.522,0.875,5.1,-1.204,-7.0,194.217
2011-02-04,190.667,80.0,53.25,23.0,10.583,12.0,20.0,8.0,2.667,1.917,7.7,-0.108,-8.1,201.25
2011-02-05,190.583,83.0,57.625,26.0,8.333,10.167,13.542,3.375,2.917,7.625,7.9,1.071,-5.3,198.917
2011-02-06,192.625,97.0,83.042,53.0,11.75,16.167,26.125,9.958,2.125,28.375,5.4,0.496,-5.7,204.375
2011-02-07,192.478,100.0,89.783,71.0,15.826,15.5,26.25,10.75,1.375,8.417,10.4,5.267,1.9,208.304
2011-02-08,188.917,71.0,41.333,22.0,5.208,5.792,7.792,2.0,1.583,0.792,7.5,3.55,-3.2,194.125
2011-02-09,188.167,75.0,49.5,27.0,5.125,9.0,12.167,3.167,1.458,0.333,5.8,0.317,-4.2,193.292
2011-02-10,188.917,77.0,50.583,24.0,6.042,11.125,16.167,5.042,1.792,1.083,8.5,1.775,-4.8,194.958
2011-02-11,188.917,81.0,53.333,23.0,6.417,9.583,12.333,2.75,1.917,1.042,6.1,0.583,-4.7,195.333
2011-02-12,188.375,83.0,52.958,27.0,4.667,6.5,8.792,2.292,1.292,0.833,5.5,0.075,-6.0,193.042
2011-02-13,189.417,83.0,53.75,31.0,7.625,14.792,17.875,3.083,2.292,7.083,5.4,1.467,-2.8,197.042
2011-02-14,190.625,100.0,86.125,54.0,14.167,19.333,29.333,10.0,1.833,18.5,5.4,0.733,-3.7,204.792
2011-02-15,191.0,100.0,63.333,40.0,9.5,10.417,18.833,8.417,1.458,6.792,10.3,3.779,-0.3,200.5
2011-02-16,189.0,88.0,54.875,28.0,10.083,14.167,17.625,3.458,1.875,5.083,5.6,0.988,-2.5,199.083
2011-02-17,190.696,94.0,66.708,31.0,12.565,13.609,23.043,9.435,1.65,7.833,4.9,-0.388,-6.3,203.261
2011-02-18,187.625,92.0,48.958,24.0,5.292,5.875,7.5,1.625,2.042,0.917,1.9,-1.012,-4.0,192.917
2011-02-19,188.667,76.0,45.208,16.0,5.542,6.208,7.833,1.625,2.0,0.75,5.9,-0.833,-7.6,194.208
2011-02-20,190.833,85.0,51.792,21.0,9.792,13.75,23.083,9.333,2.458,3.25,8.7,0.242,-8.2,200.625
2011-02-21,188.917,84.0,54.625,23.0,10.375,15.542,25.417,9.875,2.458,5.917,11.3,2.975,-6.2,199.292
2011-02-22,187.708,79.0,58.125,38.0,7.833,13.958,16.417,2.458,3.958,17.625,9.3,5.342,0.1,195.542
2011-02-23,187.5,100.0,77.208,37.0,11.458,14.667,20.167,5.5,3.25,16.625,12.3,6.762,2.8,198.958
2011-02-24,189.792,72.0,47.917,29.0,6.333,10.0,11.958,1.958,4.917,16.958,12.0,7.792,4.1,196.125
2011-02-25,188.125,100.0,80.565,65.0,6.083,6.125,6.792,0.667,2.292,7.292,7.2,4.262,0.9,194.208
2011-02-26,185.542,94.0,58.458,36.0,4.0,4.5,5.5,1.0,1.5,1.458,7.0,2.05,-2.0,189.542
2011-02-27,185.542,57.0,38.792,26.0,4.333,5.542,7.167,1.625,1.917,1.25,4.9,0.942,-2.4,189.875
2011-02-28,186.792,70.0,49.667,29.0,6.0,11.875,14.667,2.792,2.458,5.917,6.3,0.354,-4.7,192.792
2011-03-01,188.261,100.0,70.667,46.0,11.783,14.522,24.739,10.217,2.957,7.958,12.1,4.842,-1.2,200.043
2011-03-02,191.25,100.0,99.312,94.0,13.625,17.208,29.833,12.625,1.583,19.167,5.6,3.162,0.0,204.875
2011-03-03,190.208,100.0,63.158,38.0,6.375,9.417,13.042,3.625,2.833,6.833,10.0,5.038,0.7,196.583
2011-03-04,191.5,99.0,69.435,53.0,4.333,7.375,8.75,1.375,2.5,13.833,5.7,3.125,0.7,195.833
2011-03-05,190.375,100.0,100.0,100.0,9.833,17.625,28.375,10.75,1.375,5.083,6.3,2.767,-0.1,200.208
2011-03-06,192.708,94.0,78.2,60.0,20.042,18.333,30.75,12.417,4.083,11.792,17.5,10.062,3.2,212.75
2011-03-07,193.565,100.0,58.182,36.0,11.348,12.083,14.458,2.375,3.833,16.75,13.6,10.183,7.2,204.913
2011-03-08,192.833,84.0,69.542,58.0,9.833,13.583,15.292,1.708,3.833,22.167,10.2,8.171,6.1,202.667
2011-03-09,191.348,98.0,94.348,81.0,8.739,12.391,15.739,3.348,0.957,14.0,6.9,4.83,2.0,200.087
2011-03-10,188.375,99.0,93.208,81.0,4.417,8.917,10.083,1.167,1.083,0.333,5.7,3.921,2.6,192.792
2011-03-11,189.25,99.0,85.917,68.0,6.167,7.625,9.083,1.458,1.458,4.667,6.2,3.896,1.2,195.417
2011-03-12,187.792,79.0,55.208,30.0,4.292,6.708,8.167,1.458,2.125,0.083,7.2,2.546,-2.0,192.083
2011-03-13,189.0,85.0,54.583,26.0,5.348,10.217,12.391,2.174,2.043,0.167,6.7,1.971,-3.1,194.348
2011-03-14,190.042,87.0,59.5,28.0,6.542,12.833,16.917,4.083,2.667,4.125,9.0,2.454,-4.3,196.583
2011-03-15,189.917,91.0,54.083,21.0,6.958,10.583,15.75,5.167,2.333,5.25,9.0,2.671,-3.4,196.875
2011-03-16,191.542,83.0,53.75,24.0,9.375,18.25,23.875,5.625,3.25,11.375,9.6,2.946,-4.3,200.917
2011-03-17,192.875,100.0,79.583,66.0,13.583,16.25,21.917,5.667,3.417,18.875,10.1,4.975,0.1,206.458
2011-03-18,193.75,100.0,92.955,70.0,13.917,13.125,17.417,4.292,1.917,16.0,12.5,7.175,2.7,207.667
2011-03-19,188.583,89.0,43.833,17.0,3.75,5.542,7.458,1.917,2.042,0.542,8.8,4.883,-2.2,192.333
2011-03-20,189.417,77.0,46.0,19.0,4.0,8.125,11.0,2.875,2.5,1.167,11.4,4.021,-4.6,193.417
2011-03-21,189.739,67.0,36.25,18.0,5.043,6.083,8.042,1.958,1.875,1.167,9.7,4.096,-2.4,194.783
2011-03-22,191.333,84.0,52.333,23.0,10.417,17.417,23.292,5.875,3.625,9.333,14.0,4.604,-5.1,201.75
2011-03-23,190.208,100.0,81.708,52.0,8.625,17.167,21.458,4.292,2.292,18.083,9.5,5.658,3.0,198.833
2011-03-24,191.667,100.0,66.15,32.0,10.292,9.958,13.167,3.208,2.25,9.583,13.4,6.85,0.7,201.958
2011-03-25,190.417,91.0,52.208,17.0,6.458,6.833,9.125,2.292,2.708,0.75,11.7,4.646,-1.0,196.875
2011-03-26,191.458,83.0,48.708,18.0,5.458,8.667,11.125,2.458,2.042,1.458,7.6,2.779,-3.2,196.917
2011-03-27,191.158,82.0,49.417,15.0,7.684,15.455,22.273,6.818,3.273,0.625,13.7,5.296,-4.0,198.842
2011-03-28,189.75,95.0,62.083,33.0,6.333,11.708,16.542,4.833,3.458,5.125,13.7,5.6,-2.1,196.083
2011-03-29,189.375,76.0,44.125,13.0,6.875,11.792,14.0,2.208,4.542,9.5,17.7,8.992,-0.4,196.25
2011-03-30,192.0,83.0,54.583,23.0,15.458,19.667,24.875,5.208,5.625,17.417,17.8,9.658,2.9,207.458
2011-03-31,189.5,88.0,63.875,45.0,9.667,10.75,13.625,2.875,3.208,8.417,15.7,8.425,4.3,199.167
2011-04-01,,,,,,12.042,19.583,7.542,3.542,29.542,16.8,7.229,-2.4,
2011-04-02,,,,,,7.125,12.458,5.333,3.583,29.958,18.7,9.179,-0.1,
2011-04-03,,,,,,2.958,4.375,1.417,3.208,13.0,11.8,6.067,1.1,
2011-04-04,,,,,,5.458,9.25,3.792,3.042,11.708,12.2,5.196,-1.4,
2011-04-05,,,,,,9.042,15.708,6.667,4.208,19.958,18.7,8.583,-2.9,
2011-04-06,,,,,,11.833,22.667,10.833,5.125,22.708,20.1,9.846,-2.3,
2011-04-07,,,,,,13.545,21.818,8.273,5.5,31.19,18.9,9.232,2.6,
2011-04-08,,,,,,8.875,14.625,5.75,4.542,11.542,19.9,13.112,3.4,
2011-04-09,,,,,,5.917,9.583,3.667,4.083,16.542,15.3,12.562,8.4,
2011-04-10,,,,,,3.292,5.333,2.042,3.917,20.208,17.1,11.717,3.9,
2011-04-11,,,,,,4.875,8.5,3.625,4.042,27.083,17.5,10.504,3.5,
2011-04-12,,,,,,3.792,5.958,2.167,3.667,20.208,13.9,7.508,0.2,
2011-04-13,,,,,,6.783,11.435,4.652,4.913,20.25,21.8,9.662,-2.4,
2011-04-14,,,,,,6.833,12.667,5.833,6.25,29.333,22.6,12.854,1.5,
2011-04-15,,,,,,6.125,10.75,4.625,6.625,28.125,24.0,16.242,6.4,
2011-04-16,,,,,,2.583,4.75,2.167,5.25,21.375,24.3,14.079,7.0,
2011-04-17,,,,,,1.0,1.708,0.708,4.708,11.458,18.8,11.708,2.0,
2011-04-18,194.833,,,,21.667,3.833,6.333,2.5,5.125,18.522,14.4,12.229,9.7,216.5
2011-04-19,193.0,,,,12.0,4.25,7.25,3.0,2.458,13.458,10.1,7.467,2.5,205.0
2011-04-20,194.042,,,,11.542,5.708,11.208,5.5,3.333,8.542,14.9,8.113,1.6,205.583
2011-04-21,196.083,,,,14.375,6.083,9.75,3.667,4.25,18.583,14.3,10.346,6.6,210.458
2011-04-22,195.381,,,,17.0,5.375,9.333,3.958,4.958,37.25,16.6,12.621,9.5,212.381
2011-04-23,191.333,,,,15.833,4.458,8.083,3.625,4.333,16.583,17.3,13.662,10.8,207.167
2011-04-24,189.083,,,,8.875,1.583,2.792,1.208,5.208,13.792,19.9,13.6,8.1,197.958
2011-04-25,190.167,,,,8.542,3.958,7.042,3.083,4.917,14.25,16.5,9.708,3.4,198.708
2011-04-26,190.409,,,,12.318,8.227,14.727,6.5,4.773,14.364,14.6,7.986,1.5,202.727
2011-04-27,190.042,,,,18.542,5.875,12.5,6.625,7.125,18.375,24.3,15.492,4.7,208.583
2011-04-28,189.375,,,,11.25,3.25,6.208,2.958,5.417,18.833,23.1,16.292,9.1,200.625
2011-04-29,189.333,,,,7.833,2.958,5.375,2.417,5.792,13.042,18.1,11.433,3.9,197.167
2011-04-30,190.625,,,,10.417,4.708,8.167,3.458,5.917,18.958,17.2,11.279,3.6,201.042
2011-05-01,192.417,,,,13.167,4.208,7.167,2.958,6.333,26.542,21.1,15.333,10.8,205.583
2011-05-02,191.625,,,,7.375,2.5,4.917,2.417,5.792,97.667,22.6,17.321,9.6,199.0
2011-05-03,192.167,,,,11.417,4.25,7.375,3.125,5.042,70.167,17.9,12.45,5.9,203.583
2011-05-04,191.917,,,,10.792,2.792,5.417,2.625,6.042,35.25,23.1,15.604,8.5,202.708
2011-05-05,191.208,,,,7.667,2.458,4.042,1.583,5.667,23.208,16.5,12.408,7.0,198.875
2011-05-06,192.208,,,,8.625,4.333,6.958,2.625,4.792,27.792,15.9,12.996,10.6,200.833
2011-05-07,192.708,,,,12.417,5.458,9.292,3.833,4.25,27.696,16.7,13.854,10.9,205.125
2011-05-08,192.083,,,,10.0,2.833,5.583,2.75,6.917,24.458,27.3,18.721,10.2,202.083
2011-05-09,196.958,,,,11.833,5.792,10.292,4.5,8.375,23.292,23.6,16.404,6.4,208.792
2011-05-10,193.87,,,,19.13,7.652,13.348,5.696,5.478,23.125,25.4,17.825,12.6,213.0
2011-05-11,191.167,,,,11.917,8.583,12.208,3.625,2.083,15.375,16.0,13.038,12.1,203.083
2011-05-12,192.792,,,,15.083,8.167,11.792,3.625,2.417,13.167,16.7,14.121,12.5,207.875
2011-05-13,192.458,,,,15.625,6.042,11.958,5.917,4.875,32.333,27.9,17.725,11.9,208.083
2011-05-14,192.333,,,,10.875,4.625,7.333,2.708,5.542,31.125,24.3,16.683,8.5,203.208
2011-05-15,193.5,,,,11.125,2.958,5.0,2.042,6.125,17.042,25.5,16.808,6.2,204.625
2011-05-16,194.167,,,,15.792,7.25,11.583,4.333,6.0,24.292,21.7,15.25,7.4,209.958
2011-05-17,193.773,,,,12.136,6.833,11.5,4.667,4.875,24.955,19.9,14.617,10.6,205.909
2011-05-18,192.5,,,,9.125,6.542,11.292,4.75,6.208,29.583,24.0,16.567,7.4,201.625
2011-05-19,192.958,,,,13.417,7.292,11.833,4.542,7.083,35.333,26.5,18.071,8.9,206.375
2011-05-20,193.75,,,,15.375,7.125,11.042,3.917,8.375,36.042,28.7,20.154,10.9,209.125
2011-05-21,193.5,,,,17.042,6.042,9.5,3.458,7.75,35.917,30.1,21.679,12.7,210.542
2011-05-22,193.042,,,,12.25,4.333,6.833,2.5,4.667,31.042,23.0,17.596,13.6,205.292
2011-05-23,191.13,,,,6.13,5.682,9.091,3.409,2.409,15.318,18.6,14.365,12.9,197.261
2011-05-24,190.333,,,,4.667,6.333,9.792,3.458,3.25,9.042,20.5,14.892,11.5,195.0
2011-05-25,191.542,,,,7.375,5.917,11.417,5.5,5.75,16.792,26.9,18.638,10.9,198.917
2011-05-26,196.292,,,,12.125,10.042,15.792,5.75,6.667,26.667,16.8,15.104,11.8,208.417
2011-05-27,196.043,,,,12.696,11.286,16.19,4.905,7.81,23.048,19.3,16.7,15.3,208.739
2011-05-28,195.292,,,,9.75,5.417,8.083,2.667,7.0,16.417,20.3,17.783,15.2,205.042
2011-05-29,193.292,,,,6.708,2.75,4.792,2.042,4.667,7.5,18.8,17.758,16.5,200.0
2011-05-30,189.958,,,,5.333,4.167,6.833,2.667,4.792,3.667,23.5,18.429,15.6,195.292
2011-05-31,191.625,,,,5.583,5.167,8.292,3.125,5.25,9.667,20.8,16.762,12.5,197.208
2011-06-01,192.75,,,,6.667,7.667,12.417,4.75,4.333,33.083,14.5,12.954,11.6,199.417
2011-06-02,194.542,,,,9.875,7.565,14.043,6.478,3.174,28.087,15.8,14.104,12.5,204.417
2011-06-03,194.083,,,,11.25,7.13,13.0,5.87,5.522,13.261,26.3,19.946,12.1,205.333
2011-06-04,197.208,,,,15.25,5.125,8.708,3.583,5.833,25.458,28.3,21.433,14.0,212.458
2011-06-05,196.5,,,,12.042,3.458,5.208,1.75,5.042,42.458,25.6,20.821,15.6,208.542
2011-06-06,191.5,,,,9.227,4.522,7.957,3.435,5.522,24.875,28.7,21.786,15.4,200.727
2011-06-07,190.542,,,,12.917,6.458,10.708,4.25,7.625,32.667,25.7,20.412,15.5,203.458
2011-06-08,188.042,,,,10.0,5.875,9.417,3.542,6.417,22.667,25.1,20.583,15.5,198.042
2011-06-09,190.833,,,,14.333,7.333,10.917,3.583,6.0,32.167,25.8,21.296,18.2,205.167
2011-06-10,192.625,,,,14.625,5.417,9.708,4.292,5.917,53.083,25.4,21.488,16.7,207.25
2011-06-11,191.208,,,,11.125,4.625,7.5,2.875,4.625,28.125,26.9,22.725,19.8,202.333
2011-06-12,189.875,,,,7.667,3.083,5.083,2.0,4.542,14.75,25.8,21.904,17.3,197.542
2011-06-13,192.25,,,,10.5,4.913,7.87,2.957,4.174,25.391,26.8,22.326,19.3,202.75
2011-06-14,188.75,,,,6.792,4.958,9.042,4.083,4.75,17.0,26.8,21.856,15.5,195.542
2011-06-15,190.125,,,,7.75,6.583,11.708,5.125,5.083,14.125,24.3,19.638,13.9,197.875
2011-06-16,194.182,,,,17.773,8.182,14.182,6.0,5.182,27.227,22.6,19.721,15.4,211.955
2011-06-17,187.125,,,,12.0,4.333,6.875,2.542,4.0,16.0,21.9,19.504,17.5,199.125
