date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,3.417,10.625,16.375,5.75,14.958
2011-01-02,2.667,6.375,8.542,2.167,10.792
2011-01-03,2.625,5.875,8.125,2.25,8.25
2011-01-04,3.417,10.0,14.125,4.125,10.208
2011-01-05,3.174,14.043,22.565,8.522,10.042
2011-01-06,4.042,21.708,39.5,17.792,12.042
2011-01-07,3.042,13.792,20.333,6.542,7.917
2011-01-08,2.958,11.875,17.5,5.625,9.833
2011-01-09,3.875,15.083,27.792,12.708,15.75
2011-01-10,4.917,22.75,47.208,24.458,17.167
2011-01-11,3.292,13.458,22.0,8.542,13.542
2011-01-12,2.75,12.125,18.958,6.833,8.125
2011-01-13,3.042,12.208,18.458,6.25,12.542
2011-01-14,3.5,10.25,17.458,7.208,10.792
2011-01-15,2.958,6.958,9.25,2.292,11.542
2011-01-16,3.75,18.583,30.792,12.208,18.583
2011-01-17,3.333,23.316,41.105,17.789,12.917
2011-01-18,3.81,26.143,44.524,18.381,23.25
2011-01-19,2.826,20.0,30.136,10.136,22.917
2011-01-20,5.25,27.667,59.958,32.292,23.042
2011-01-21,3.708,18.917,38.583,19.667,15.375
2011-01-22,3.958,12.5,24.958,12.458,12.625
2011-01-23,3.043,12.696,23.435,10.739,9.522
2011-01-24,2.75,16.0,28.875,12.875,12.708
2011-01-25,3.333,19.625,35.833,16.208,16.9
2011-01-26,2.458,13.583,21.0,7.417,10.462
2011-01-27,3.125,15.292,24.0,8.708,14.625
2011-01-28,2.708,12.208,20.0,7.792,13.167
2011-01-29,2.875,13.375,20.292,6.917,11.917
2011-01-30,2.667,15.917,26.625,10.708,11.875
2011-01-31,2.875,13.458,22.5,9.042,12.75
2011-02-01,2.87,16.087,26.043,9.957,13.208
2011-02-02,2.5,14.542,25.042,10.5,10.375
2011-02-03,3.875,23.167,47.333,24.167,13.083
2011-02-04,2.708,12.458,17.25,4.792,14.75
2011-02-05,3.708,16.917,28.208,11.292,21.25
2011-02-06,3.958,20.667,32.0,11.333,35.208
2011-02-07,3.583,14.667,29.042,14.375,20.542
2011-02-08,2.125,9.625,15.333,5.708,9.208
2011-02-09,2.208,15.042,23.833,8.792,9.125
2011-02-10,2.292,14.625,24.25,9.625,13.083
2011-02-11,1.917,7.25,9.75,2.5,11.417
2011-02-12,2.083,6.833,10.542,3.708,12.792
2011-02-13,3.167,20.5,33.458,12.958,21.917
2011-02-14,4.875,29.083,60.167,31.083,34.042
2011-02-15,3.0,12.826,24.739,11.913,18.75
2011-02-16,2.333,15.875,23.917,8.042,16.583
2011-02-17,2.833,18.458,31.708,13.25,18.417
2011-02-18,2.083,10.0,16.125,6.125,12.625
2011-02-19,2.208,10.125,14.167,4.042,12.917
2011-02-20,2.792,16.917,24.333,7.417,16.042
2011-02-21,2.417,14.875,21.667,6.792,18.708
2011-02-22,3.292,18.375,27.375,9.0,27.043
2011-02-23,3.292,17.292,33.5,16.208,34.208
2011-02-24,3.176,10.647,15.059,4.412,26.412
2011-02-27,2.375,11.312,19.562,8.25,11.562
2011-02-28,2.958,21.25,30.583,9.333,21.917
2011-03-01,3.208,23.083,35.708,12.625,25.042
2011-03-02,3.875,26.375,48.167,21.792,28.125
2011-03-03,2.458,13.875,22.083,8.208,16.667
2011-03-04,2.417,11.125,13.917,2.792,22.125
2011-03-05,3.792,22.875,45.708,22.833,18.917
2011-03-06,3.333,22.167,36.25,14.083,21.417
2011-03-07,3.167,13.083,16.958,3.875,18.625
2011-03-08,3.75,22.5,30.292,7.792,33.375
2011-03-09,3.542,20.542,28.958,8.417,26.792
2011-03-10,3.375,18.792,27.5,8.708,12.833
2011-03-11,2.958,11.167,14.583,3.417,15.708
2011-03-12,2.333,12.708,18.708,6.0,10.708
2011-03-13,2.333,12.542,18.333,5.792,11.875
2011-03-14,3.0,18.174,25.826,7.652,17.0
2011-03-15,2.375,12.792,18.5,5.708,16.75
2011-03-16,3.583,26.042,37.0,10.958,25.042
2011-03-17,3.6,24.0,32.4,8.4,28.4
2011-03-18,6.0,23.75,40.75,17.0,39.25
2011-03-19,1.833,7.958,12.0,4.042,9.667
2011-03-20,1.875,8.167,12.583,4.417,14.583
2011-03-21,1.958,7.792,11.167,3.375,13.25
2011-03-22,3.0,17.667,25.417,7.75,21.292
2011-03-23,4.208,20.375,27.625,7.25,30.458
2011-03-24,3.292,12.792,19.833,7.042,18.833
2011-03-25,2.375,8.25,10.833,2.583,11.125
2011-03-26,2.364,11.773,16.227,4.455,12.682
2011-03-27,2.958,21.167,28.292,7.125,19.667
2011-03-28,2.875,15.875,20.417,4.542,20.0
2011-03-29,3.25,22.542,30.833,8.292,19.917
2011-03-30,4.292,28.75,41.0,12.25,33.167
2011-03-31,3.042,18.5,26.958,8.458,22.125
2011-04-05,2.3,9.6,12.2,2.6,12.0
2011-04-06,2.182,12.5,17.333,4.833,15.333
2011-04-07,5.364,39.364,48.0,8.636,36.818
2011-04-08,3.667,34.083,42.208,8.125,24.917
2011-04-09,3.471,31.941,42.412,10.471,15.824
2011-04-10,3.0,26.0,33.0,7.0,23.0
2011-04-11,3.667,29.8,35.067,5.267,31.267
2011-04-12,2.652,26.304,31.348,5.043,21.083
2011-04-13,2.625,31.917,38.958,7.042,29.458
2011-04-14,3.182,31.5,37.857,6.357,31.545
2011-04-15,3.042,16.083,18.167,2.083,31.125
2011-04-16,2.429,8.762,10.524,1.762,30.429
2011-04-18,2.8,13.667,17.067,3.4,26.667
2011-04-19,3.375,19.208,26.667,7.458,16.167
2011-04-20,2.75,14.045,22.409,8.364,12.522
2011-04-21,2.952,18.158,23.316,5.158,24.333
2011-04-22,3.792,21.667,28.25,6.583,45.458
2011-04-23,2.708,16.792,20.458,3.667,30.167
2011-04-24,2.125,5.917,6.542,0.625,17.0
2011-04-25,2.458,10.958,14.917,3.958,19.75
2011-04-26,2.909,16.136,20.864,4.727,22.773
2011-04-27,2.826,13.167,17.167,4.0,41.333
2011-04-28,2.5,7.833,10.167,2.333,15.208
2011-04-29,2.542,8.5,10.583,2.083,16.708
2011-04-30,3.042,12.083,14.667,2.583,25.625
2011-05-01,2.958,9.792,11.75,1.958,32.542
2011-05-02,2.792,5.958,7.292,1.333,112.542
2011-05-03,3.375,11.0,13.042,2.042,74.375
2011-05-04,2.417,6.583,8.042,1.458,35.583
2011-05-05,2.583,8.208,9.667,1.458,24.958
2011-05-06,2.833,13.667,16.708,3.042,36.0
2011-05-07,3.708,20.75,27.25,6.5,41.25
2011-05-08,2.833,8.083,9.417,1.333,29.292
2011-05-09,3.458,16.917,20.458,3.542,29.417
2011-05-10,3.042,16.542,22.125,5.583,23.625
2011-05-11,3.75,19.5,24.25,4.75,22.958
2011-05-12,3.957,22.0,28.783,6.783,30.87
2011-05-13,3.083,12.667,19.5,6.833,51.292
2011-05-14,2.708,10.583,13.375,2.792,44.833
2011-05-15,2.375,8.667,10.083,1.417,22.167
2011-05-16,2.833,15.583,18.708,3.125,32.875
2011-05-17,3.333,18.25,22.792,4.542,39.583
2011-05-18,3.238,14.458,16.667,2.208,37.0
2011-05-19,4.042,20.958,23.5,2.542,43.0
2011-05-20,3.833,19.75,21.792,2.042,43.792
2011-05-21,3.75,18.5,20.708,2.208,48.292
2011-05-22,3.083,11.958,14.083,2.125,31.667
2011-05-23,2.917,16.0,20.917,4.917,22.625
2011-05-24,2.875,19.417,25.417,6.0,16.542
2011-05-25,3.125,17.708,24.75,7.042,27.958
2011-05-26,4.043,23.043,34.565,11.522,36.348
2011-05-27,3.696,21.217,27.13,5.913,30.13
2011-05-28,3.625,14.833,19.917,5.083,22.917
2011-05-29,3.0,9.208,12.958,3.75,13.833
2011-05-30,2.542,12.417,17.125,4.708,9.167
2011-05-31,2.208,12.375,16.875,4.5,15.708
2011-06-01,3.208,17.667,26.458,8.792,44.208
2011-06-02,4.292,23.833,35.5,11.667,39.042
2011-06-03,3.958,20.625,30.708,10.083,28.5
2011-06-04,3.792,15.583,18.125,2.542,36.667
2011-06-05,3.542,10.292,11.458,1.167,49.583
2011-06-06,3.042,10.75,13.917,3.167,29.333
2011-06-07,3.208,15.625,19.458,3.833,34.542
2011-06-08,2.875,15.875,20.375,4.5,25.542
2011-06-09,3.333,18.125,21.333,3.208,37.333
2011-06-10,4.13,18.913,24.174,5.261,56.958
2011-06-11,3.917,15.333,18.917,3.583,43.708
2011-06-12,3.125,10.25,11.792,1.542,24.708
2011-06-13,3.792,18.083,23.208,5.125,28.083
2011-06-14,2.875,13.083,16.792,3.708,25.375
2011-06-15,2.875,16.583,20.917,4.333,22.417
2011-06-16,3.75,21.042,30.083,9.042,35.583
2011-06-17,2.917,15.292,20.0,4.708,19.375
2011-06-18,4.042,19.333,24.125,4.792,39.625
2011-06-19,3.833,13.167,15.167,2.0,35.5
2011-06-20,4.25,17.875,22.542,4.667,45.5
2011-06-21,3.375,15.083,22.167,7.083,31.167
2011-06-22,2.818,12.913,16.435,3.522,24.478
2011-06-23,2.417,11.5,20.208,8.708,21.208
2011-06-24,2.042,9.542,20.625,11.083,19.833
2011-06-25,2.5,10.792,14.667,3.875,24.667
2011-06-26,3.333,7.875,9.625,1.75,33.5
2011-06-27,3.333,17.542,22.75,5.208,39.958
2011-06-28,3.875,19.958,30.542,10.583,47.208
2011-06-29,2.458,13.042,18.875,5.833,25.708
2011-06-30,2.652,14.696,22.783,8.087,30.3
2011-07-01,2.583,13.458,20.667,7.208,31.792
2011-07-02,2.833,12.75,17.0,4.25,46.042
2011-07-03,2.333,8.75,10.75,2.0,36.625
2011-07-04,3.833,19.542,25.167,5.625,51.583
2011-07-05,2.417,11.833,16.542,4.708,18.5
2011-07-06,2.667,13.083,16.125,3.042,23.917
2011-07-07,3.708,17.125,20.833,3.708,54.25
