date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-01,199.375,3.792,13.042,8.458,21.792,13.333,6.875,8.5,1.138,-5.4,212.417
2011-02-02,195.727,2.957,8.5,5.87,13.565,7.696,7.5,3.2,0.246,-4.1,204.227
2011-02-03,193.042,4.0,12.75,9.25,23.542,14.292,6.792,6.0,-0.742,-6.2,205.792
2011-02-04,191.458,4.167,13.458,7.542,16.875,9.333,11.417,10.3,1.821,-6.0,204.917
2011-02-05,191.875,3.792,10.917,4.917,8.333,3.417,13.167,8.2,2.975,-1.0,202.792
2011-02-06,193.042,5.625,18.083,10.5,25.542,15.042,27.542,8.0,2.983,-2.5,211.125
2011-02-07,191.375,7.333,28.25,10.375,32.625,22.25,38.208,10.5,6.475,3.7,219.625
2011-02-08,184.833,2.625,8.875,5.375,11.208,5.833,2.5,8.2,5.217,0.7,193.708
2011-02-09,188.375,2.875,9.75,7.167,17.125,9.958,6.125,6.2,1.467,-2.9,198.125
2011-02-10,189.792,3.667,12.542,9.417,23.583,14.167,7.292,9.0,3.2,-2.7,202.333
2011-02-11,188.0,2.875,8.875,4.583,8.625,4.042,6.875,7.4,2.117,-2.3,196.875
2011-02-12,189.167,2.458,7.958,3.0,5.75,2.75,3.833,6.2,1.417,-4.3,197.125
2011-02-13,190.048,4.13,11.905,10.261,22.13,11.87,9.455,7.3,2.562,-2.2,201.952
2011-02-14,194.625,6.792,21.833,13.875,35.75,21.875,44.333,5.9,2.292,-1.1,216.458
2011-02-15,190.292,5.25,18.042,8.0,23.167,15.167,25.375,12.5,5.529,1.0,208.333
2011-02-16,188.792,3.917,13.833,10.167,19.167,9.0,17.083,4.9,1.754,-1.3,202.625
2011-02-17,189.792,3.708,12.292,8.292,20.208,11.917,16.875,8.1,2.162,-2.8,202.083
2011-02-18,189.708,2.542,6.958,3.917,8.333,4.417,8.792,3.6,0.317,-4.0,196.667
2011-02-19,190.958,2.958,7.417,3.708,7.583,3.875,5.208,7.6,0.438,-5.5,198.375
2011-02-20,191.542,4.083,11.875,9.458,23.875,14.417,12.833,10.3,2.212,-4.4,203.417
2011-02-21,189.708,4.042,15.417,10.083,24.833,14.75,12.75,14.1,5.483,-3.7,205.125
2011-02-22,190.167,4.125,14.75,8.667,18.208,9.542,20.917,10.5,5.888,0.0,204.917
2011-02-23,189.375,4.875,20.583,10.667,27.542,16.875,33.125,11.9,7.021,3.9,209.958
2011-02-24,187.292,3.875,10.583,8.625,17.167,8.542,18.125,15.3,10.229,7.6,197.875
2011-02-25,189.75,4.0,16.0,7.833,12.875,5.042,14.333,7.3,4.942,2.4,205.75
2011-02-26,188.833,3.083,11.833,3.958,7.292,3.333,3.125,8.2,2.992,-0.6,200.667
2011-02-27,190.5,2.333,7.417,5.542,10.75,5.208,8.0,6.2,2.475,-1.0,197.917
2011-02-28,192.792,4.25,11.583,9.333,19.708,10.375,9.875,5.4,0.646,-5.4,204.375
2011-03-01,,4.167,,9.542,21.458,11.917,11.542,12.2,5.638,0.0,
2011-03-02,,5.042,,10.375,29.958,19.583,16.833,6.6,4.946,3.6,
2011-03-03,,3.583,,7.625,12.875,5.25,17.583,12.5,7.204,4.2,
2011-03-04,,3.125,,5.0,6.958,1.958,19.208,7.3,4.329,1.5,
2011-03-05,,5.083,,12.167,29.208,17.042,13.208,6.8,3.646,0.6,
2011-03-06,,5.833,,11.167,27.958,16.792,30.083,16.7,10.329,4.4,
2011-03-07,,4.792,,9.208,15.333,6.125,24.333,16.3,12.521,8.7,
2011-03-08,,4.875,,10.375,19.542,9.167,19.708,10.5,9.0,7.6,
2011-03-09,,5.917,,9.708,20.875,11.167,19.25,7.7,6.271,3.7,
2011-03-10,,4.125,,8.167,15.708,7.542,8.125,7.2,5.046,3.5,
2011-03-11,,2.958,,4.292,6.708,2.417,4.875,7.7,4.817,2.7,
2011-03-12,,2.708,,6.833,13.792,6.958,6.083,8.8,3.892,-0.8,
2011-03-13,,2.833,,6.0,11.792,5.792,3.0,8.9,3.721,-1.3,
2011-03-14,,4.125,,7.875,15.833,7.958,10.667,10.2,3.658,-2.2,
2011-03-15,,2.957,,5.682,11.909,6.227,14.364,9.7,4.704,-0.8,
2011-03-16,,3.958,,10.0,17.083,7.083,19.583,10.8,4.825,-0.9,
2011-03-17,,5.167,,10.625,21.375,10.75,38.833,8.4,5.304,2.8,
2011-03-18,,5.0,,7.458,15.083,7.625,24.0,10.1,7.596,3.6,
2011-03-19,,2.583,,5.25,10.167,4.917,9.292,8.3,5.912,0.0,
2011-03-20,,2.833,,5.5,10.083,4.583,12.542,13.2,5.638,-2.5,
2011-03-21,,2.292,,5.458,10.0,4.542,11.208,9.9,5.488,0.8,
2011-03-22,,3.958,,10.125,18.042,7.917,14.542,14.1,6.562,-2.3,
2011-03-23,,5.167,,12.458,19.958,7.5,27.667,11.4,8.562,6.2,
2011-03-24,,3.667,,7.208,12.958,5.75,17.417,14.6,8.592,5.6,
2011-03-25,,2.75,,3.708,6.208,2.5,9.75,12.3,6.621,0.7,
2011-03-26,,2.652,,6.591,13.636,7.045,7.208,10.4,5.604,0.0,
2011-03-27,,3.625,,8.875,15.917,7.042,14.583,15.1,7.417,-0.1,
2011-03-28,,3.833,,8.125,15.542,7.417,12.917,15.9,7.967,1.9,
2011-03-29,83.583,3.5,62.167,7.708,12.917,5.208,14.625,17.9,10.254,2.4,145.75
2011-03-30,195.292,4.958,14.958,10.333,18.875,8.542,21.042,19.1,11.333,4.7,210.25
2011-03-31,190.583,3.667,10.833,6.667,11.25,4.583,16.292,19.0,10.917,5.3,201.417
2011-04-04,,2.077,,9.0,15.231,6.231,8.077,,,,
2011-04-05,,2.5,,11.0,19.417,8.417,10.083,,,,
2011-04-06,,2.667,,12.917,21.667,8.75,15.0,,,,
2011-04-07,,3.318,,16.0,24.909,8.909,23.318,,,,
2011-04-08,,2.75,,12.917,21.833,8.917,19.083,,,,
2011-04-09,,3.583,,13.5,24.833,11.333,24.583,,,,
2011-04-10,,3.875,,7.333,9.792,2.458,13.125,,,,
2011-04-11,,3.333,,10.417,16.542,6.125,17.0,,,,
2011-04-12,,2.25,,7.292,11.958,4.667,16.417,,,,
2011-04-13,,2.917,,11.167,19.708,8.542,17.833,,,,
2011-04-14,,3.208,,13.208,20.042,6.833,25.083,,,,
2011-04-15,,3.167,,13.958,20.542,6.583,27.583,,,,
2011-04-16,,2.667,,8.125,13.542,5.417,15.167,,,,
2011-04-17,,2.667,,5.625,6.958,1.333,19.292,,,,
2011-04-18,,3.25,,9.917,16.75,6.833,18.042,,,,
2011-04-19,,2.667,,10.833,16.958,6.125,7.917,,,,
2011-04-20,,2.583,,9.125,16.667,7.542,11.667,,,,
2011-04-21,,2.75,,12.5,21.417,8.917,18.167,,,,
2011-04-22,,3.75,,13.125,24.042,10.917,39.667,,,,
2011-04-23,,2.208,,7.625,10.083,2.458,9.917,,,,
2011-04-24,,2.667,,5.458,8.333,2.875,7.792,,,,
2011-04-25,,2.75,,9.792,17.583,7.792,11.667,,,,
2011-04-26,192.778,3.952,60.556,14.381,27.095,12.714,13.381,,,,253.333
2011-04-27,194.667,2.917,61.583,8.875,15.625,6.75,28.875,,,,256.25
2011-04-28,197.75,2.542,39.042,9.083,14.5,5.417,11.458,,,,236.792
2011-04-29,195.375,2.458,6.5,6.792,9.875,3.083,9.792,,,,201.875
2011-04-30,195.792,3.667,7.667,9.333,13.875,4.542,24.042,,,,203.458
2011-05-01,195.542,3.208,2.958,6.75,9.417,2.667,22.25,,,,198.5
2011-05-02,195.708,2.875,0.042,6.792,10.917,4.125,81.958,,,,195.75
2011-05-03,195.167,3.083,0.708,5.958,9.042,3.083,46.917,,,,195.875
2011-05-04,199.167,2.833,1.333,5.0,8.083,3.083,23.292,,,,200.5
2011-05-05,195.625,2.625,0.042,5.75,7.875,2.125,13.292,,,,195.667
2011-05-06,195.833,2.958,4.0,8.542,14.292,5.75,19.292,,,,199.833
2011-05-07,196.583,3.5,10.708,8.917,16.125,7.208,18.625,,,,207.292
2011-05-08,200.25,3.167,22.667,5.75,8.375,2.625,25.792,,,,222.917
2011-05-09,200.583,3.667,18.5,11.458,17.375,5.917,23.5,,,,219.083
2011-05-10,200.917,3.542,20.542,12.75,23.75,11.0,11.042,,,,221.458
2011-05-11,197.417,3.625,7.083,15.333,22.375,7.042,14.208,,,,204.5
2011-05-12,196.0,3.957,33.682,14.478,25.739,11.261,19.833,,,,229.682
2011-05-13,190.833,3.0,54.0,9.417,18.833,9.417,21.458,,,,244.833
2011-05-14,190.5,2.625,35.458,8.0,12.375,4.375,38.417,,,,225.958
2011-05-15,190.875,2.292,31.0,5.083,7.542,2.458,14.792,,,,221.875
2011-05-16,189.542,3.042,32.917,10.917,17.875,6.958,25.042,,,,222.458
2011-05-17,192.0,3.542,33.417,12.333,20.583,8.25,22.917,,,,225.417
2011-05-18,192.042,3.75,42.167,12.417,19.583,7.167,34.667,,,,234.208
2011-05-19,194.875,4.042,50.792,13.0,18.458,5.458,35.25,,,,245.667
2011-05-20,196.083,3.75,56.125,15.292,20.292,5.0,37.5,,,,252.208
2011-05-21,197.375,3.667,47.042,11.083,14.375,3.292,43.042,,,,244.417
2011-05-22,193.333,2.958,13.875,6.792,10.042,3.25,22.708,,,,207.208
2011-05-23,188.833,2.833,0.708,11.583,21.083,9.5,16.208,,,,189.542
2011-05-24,189.773,3.217,8.909,13.0,24.783,11.783,11.522,,,,198.682
2011-05-25,200.375,3.833,23.958,11.75,20.292,8.542,24.625,,,,224.333
2011-05-26,201.292,3.875,10.833,13.125,23.5,10.375,33.375,,,,212.125
2011-05-27,199.5,2.958,13.5,11.833,21.833,10.0,18.583,,,,213.0
2011-05-28,202.708,3.708,23.375,9.125,17.625,8.5,18.458,,,,226.083
2011-05-29,200.583,2.667,25.75,5.458,8.5,3.042,8.583,,,,226.333
2011-05-30,196.667,2.5,29.833,9.5,16.917,7.417,3.792,,,,226.5
2011-05-31,197.375,2.167,21.167,8.375,15.375,7.0,13.125,,,,218.542
2011-06-01,193.75,2.625,11.667,8.375,16.208,7.833,40.542,,,,205.417
2011-06-02,199.375,4.5,14.667,14.5,32.417,17.917,43.542,,,,214.042
2011-06-03,202.375,4.167,25.625,12.417,21.875,9.458,22.083,,,,228.0
2011-06-04,203.375,4.25,28.792,8.625,12.208,3.583,30.708,,,,232.167
2011-06-05,203.375,3.75,14.125,5.792,7.958,2.167,44.167,,,,217.5
2011-06-06,202.083,3.5,12.125,9.833,17.0,7.167,29.167,,,,214.208
2011-06-07,200.409,4.217,9.818,12.773,21.682,8.909,36.75,,,,210.227
2011-06-08,188.375,3.0,1.75,10.458,17.25,6.792,13.417,,,,190.125
2011-06-09,191.875,3.292,1.25,11.625,16.042,4.417,24.417,,,,193.125
2011-06-10,192.792,4.292,0.5,10.625,18.542,7.917,42.75,,,,193.292
2011-06-11,193.5,3.708,0.458,10.042,14.542,4.5,40.167,,,,193.958
2011-06-12,194.458,4.0,0.167,6.5,9.542,3.042,25.583,,,,194.625
2011-06-13,197.478,4.167,1.217,12.542,20.292,7.75,21.25,,,,198.696
2011-06-14,197.292,4.083,0.792,12.292,19.375,7.083,29.167,,,,198.083
2011-06-15,194.5,3.667,0.0,9.917,17.167,7.25,14.917,,,,194.5
2011-06-16,196.25,4.0,0.083,12.417,19.667,7.25,23.917,,,,196.333
2011-06-17,191.042,3.167,0.0,10.375,18.75,8.375,10.958,,,,191.042
2011-06-18,195.292,3.292,0.0,7.542,10.5,2.958,22.542,,,,195.292
2011-06-19,196.792,3.5,0.0,5.0,9.375,4.375,17.583,,,,196.792
2011-06-20,197.0,4.208,0.0,9.833,16.542,6.708,28.5,,,,197.0
2011-06-21,194.333,3.875,0.0,10.042,19.125,9.083,31.625,,,,194.333
2011-06-22,194.5,3.458,0.0,10.458,16.875,6.417,22.875,,,,194.5
2011-06-23,190.0,3.174,6.565,7.87,19.261,11.391,23.913,,,,196.565
2011-06-24,187.958,2.708,1.125,7.333,17.958,10.625,13.083,,,,189.083
2011-06-25,192.0,2.875,0.0,6.208,10.667,4.458,7.792,,,,192.0
2011-06-26,196.375,3.208,0.0,5.792,8.292,2.5,16.333,,,,196.375
2011-06-27,199.542,3.875,0.333,9.75,18.375,8.625,25.417,,,,199.875
2011-06-28,202.417,3.583,0.0,8.333,14.792,6.458,44.25,,,,202.417
2011-06-29,196.083,3.5,0.167,8.542,14.333,5.792,36.667,,,,196.25
2011-06-30,189.091,3.0,0.0,7.958,14.708,6.75,32.75,,,,189.091
2011-07-01,191.875,3.125,0.0,8.875,16.0,7.125,33.5,,,,191.875
2011-07-02,185.833,3.0,0.417,6.458,12.75,6.292,38.0,,,,186.25
2011-07-03,186.417,2.583,0.0,4.292,6.333,2.042,32.292,,,,186.417
2011-07-04,191.542,4.125,0.083,10.458,18.708,8.25,49.542,,,,191.625
2011-07-05,187.583,2.458,0.0,7.5,13.5,6.0,17.375,,,,187.583
2011-07-06,191.636,2.348,0.0,7.0,10.409,3.409,15.875,,,,191.636
2011-07-07,199.833,3.875,0.0,11.125,17.625,6.5,34.333,,,,199.833
2011-07-08,197.042,3.792,0.0,8.083,13.333,5.25,45.083,,,,197.042
2011-07-09,192.917,3.167,0.0,7.083,11.5,4.417,35.167,,,,192.917
2011-07-10,185.625,2.125,0.0,3.333,5.667,2.333,15.417,,,,185.625
2011-07-11,183.292,2.042,0.0,6.417,12.542,6.125,25.458,,,,183.292
2011-07-12,182.792,2.417,0.0,7.833,15.792,7.958,14.625,,,,182.792
2011-07-13,183.292,2.333,0.0,7.875,13.792,5.917,16.583,,,,183.292
2011-07-14,187.417,3.375,0.0,9.792,16.625,6.833,27.792,,,,187.417
2011-07-15,188.75,3.625,0.0,10.0,14.75,4.75,30.958,,,,188.75
2011-07-16,189.833,3.042,0.0,7.917,11.083,3.167,34.5,,,,189.833
2011-07-17,183.083,2.667,0.0,4.875,6.917,2.042,29.583,,,,183.083
2011-07-18,182.0,1.917,0.0,5.583,8.333,2.75,21.625,,,,182.0
2011-07-19,178.833,1.833,0.0,5.833,14.333,8.5,13.875,,,,178.833
2011-07-20,179.727,1.261,0.0,3.391,6.913,3.522,16.125,,,,179.727
2011-07-21,182.417,1.25,0.0,0.875,2.083,1.208,6.292,,,,182.417
2011-07-22,184.75,1.792,0.0,5.0,10.667,5.667,17.167,,,,184.75
2011-07-23,185.0,2.125,0.0,4.208,8.75,4.542,11.75,,,,185.0
2011-07-24,186.208,2.5,0.0,4.375,6.708,2.333,14.667,,,,186.208
2011-07-25,184.667,2.458,0.0,7.292,11.375,4.083,29.478,,,,184.667
2011-07-26,188.125,2.708,0.0,7.667,13.208,5.542,22.875,,,,188.125
2011-07-27,192.474,3.292,14.737,8.208,16.542,8.333,30.5,,,,207.211
2011-07-28,196.625,3.25,25.167,8.625,17.542,8.917,15.875,,,,221.792
2011-07-29,194.208,2.792,23.458,6.292,14.958,8.667,10.792,,,,217.667
2011-07-30,191.417,2.583,18.458,7.042,13.458,6.417,14.875,,,,209.875
2011-07-31,191.625,2.792,15.458,2.958,8.0,5.042,10.125,,,,207.083
2011-08-01,193.542,3.125,16.833,6.458,17.833,11.375,28.875,,,,210.375
2011-08-02,194.091,3.609,19.409,8.043,19.522,11.478,31.542,,,,213.5
2011-08-03,191.5,3.042,18.273,5.333,13.042,7.708,21.5,,,,209.773
2011-08-04,185.458,2.708,13.0,4.958,14.125,9.167,17.708,,,,198.458
2011-08-05,184.792,3.542,15.042,5.583,16.542,10.958,21.833,,,,199.833
2011-08-06,186.917,3.208,17.958,5.125,11.958,6.833,17.458,,,,204.875
2011-08-07,188.25,2.333,12.375,3.208,7.167,3.958,20.042,,,,200.625
2011-08-08,190.565,2.458,14.87,5.125,12.042,6.917,14.125,,,,205.435
2011-08-09,195.417,2.958,35.917,6.917,12.542,5.625,32.625,,,,231.333
2011-08-10,193.833,3.708,41.667,9.375,15.083,5.708,34.0,,,,235.5
2011-08-11,192.458,2.833,38.292,6.5,13.042,6.542,33.333,,,,230.75
2011-08-12,193.125,2.917,34.042,5.167,9.042,3.875,28.417,,,,227.167
2011-08-13,194.75,3.292,32.292,4.917,8.417,3.5,39.667,,,,227.042
2011-08-14,196.75,3.458,33.917,4.042,6.417,2.375,54.5,,,,230.667
2011-08-15,190.917,2.958,29.958,3.417,6.292,2.875,34.167,,,,220.875
2011-08-16,193.5,3.087,34.909,3.826,7.391,3.565,29.875,,,,228.409
2011-08-17,195.958,4.083,37.542,7.542,18.292,10.75,36.25,,,,233.5
2011-08-18,197.417,4.458,50.917,8.417,13.917,5.5,47.708,,,,248.333
2011-08-19,193.917,2.833,28.875,7.667,15.042,7.375,17.083,,,,222.792
2011-08-20,195.708,3.125,25.792,6.542,13.917,7.375,15.083,,,,221.5
2011-08-21,194.667,2.708,23.875,5.0,9.333,4.333,11.125,,,,218.542
2011-08-22,197.458,2.75,26.25,9.417,19.583,10.167,9.208,,,,223.708
2011-08-23,198.625,3.583,31.833,9.333,19.25,9.917,21.167,,,,230.458
2011-08-24,193.75,3.417,36.792,6.625,14.958,8.333,35.364,,,,230.542
2011-08-25,184.75,2.917,26.583,4.542,17.125,12.583,10.875,,,,211.333
2011-08-26,186.333,2.958,24.917,6.042,17.583,11.542,14.5,,,,211.25
2011-08-27,192.792,3.042,24.042,5.458,10.833,5.375,20.625,,,,216.833
2011-08-28,196.25,2.875,23.208,3.458,6.958,3.5,18.917,,,,219.458
2011-08-29,194.826,2.304,24.304,5.087,10.261,5.174,15.208,,,,219.13
2011-08-30,191.792,2.5,24.208,6.25,13.792,7.542,15.5,,,,216.0
2011-08-31,189.312,2.333,24.25,4.792,10.75,5.958,15.917,,,,213.562
2011-09-01,181.667,2.667,29.25,5.708,27.083,21.375,14.417,,,,210.917
2011-09-02,183.417,2.083,26.125,2.083,6.125,4.042,18.0,,,,209.542
2011-09-03,183.625,3.292,26.833,2.833,5.25,2.417,24.375,,,,210.458
2011-09-04,184.542,3.083,25.708,1.958,4.708,2.75,16.583,,,,210.25
2011-09-05,187.167,2.125,27.625,6.75,14.75,8.0,16.167,,,,214.792
2011-09-06,191.083,1.917,27.583,6.917,14.792,7.875,7.958,,,,218.667
2011-09-07,194.5,2.458,27.917,7.792,16.667,8.875,12.417,,,,222.417
2011-09-08,197.5,4.083,31.042,9.25,15.333,6.083,25.375,,,,228.542
2011-09-09,195.833,3.5,29.292,7.792,13.625,5.833,37.375,,,,225.125
2011-09-10,194.083,4.458,30.333,6.75,11.875,5.125,39.5,,,,224.417
2011-09-11,187.917,3.083,23.333,4.042,6.542,2.5,26.25,,,,211.25
2011-09-12,187.348,2.435,27.043,6.591,14.818,8.227,12.522,,,,214.391
2011-09-13,186.333,2.417,26.042,6.083,14.0,7.917,19.167,,,,212.375
2011-09-14,187.083,3.083,25.042,7.917,15.167,7.25,29.917,,,,212.125
2011-09-15,185.208,3.458,22.917,6.875,16.042,9.167,21.708,,,,208.125
2011-09-16,184.583,3.458,21.875,6.542,16.417,9.875,20.583,,,,206.458
2011-09-17,180.167,2.208,16.292,3.792,8.708,4.917,12.833,,,,196.458
2011-09-18,181.625,2.625,17.208,3.125,6.208,3.083,18.125,,,,198.833
2011-09-19,183.292,2.125,14.917,3.667,7.708,4.042,16.583,,,,198.208
2011-09-20,188.542,2.583,16.0,10.708,24.5,13.792,10.333,,,,204.542
2011-09-21,185.333,1.917,13.667,6.292,16.0,9.708,3.625,,,,199.0
2011-09-22,183.167,2.375,13.958,7.167,16.375,9.208,4.292,,,,197.125
2011-09-23,186.833,2.417,12.792,4.833,11.917,7.083,4.875,,,,199.625
2011-09-24,190.25,3.042,10.5,4.833,10.917,6.083,10.583,,,,200.75
2011-09-25,188.333,3.167,9.958,3.583,7.917,4.333,10.958,,,,198.292
2011-09-26,188.769,3.522,9.231,7.421,22.737,15.316,18.696,,,,198.0
2011-09-27,,2.667,,6.045,16.773,10.727,7.792,,,,
2011-09-28,,2.708,,5.625,13.542,7.917,20.375,,,,
2011-09-29,,2.917,,5.458,11.708,6.25,16.167,,,,
2011-09-30,,4.292,,8.083,15.792,7.708,29.25,,,,
2011-10-01,,3.0,,4.125,8.583,4.458,12.0,,,,
2011-10-02,,3.208,,2.875,6.25,3.375,11.792,,,,
2011-10-03,186.778,1.75,11.444,3.208,8.125,4.917,8.208,,,,198.222
2011-10-04,188.5,2.542,19.5,6.417,13.542,7.125,15.667,,,,208.0
2011-10-05,196.25,4.458,29.125,9.875,26.417,16.542,21.75,,,,225.375
2011-10-06,188.083,2.667,25.0,5.917,14.042,8.125,8.917,,,,213.083
2011-10-07,186.75,2.833,19.708,6.625,13.833,7.208,13.125,,,,206.458
2011-10-08,188.292,3.083,21.542,5.125,9.542,4.417,23.75,,,,209.833
2011-10-09,189.875,3.958,21.958,3.333,6.292,2.958,26.375,,,,211.833
2011-10-10,190.625,3.667,25.0,4.083,8.583,4.5,27.75,,,,215.625
2011-10-11,191.522,3.957,28.739,8.043,16.87,8.826,38.304,,,,220.261
2011-10-12,190.087,3.333,27.0,7.091,20.273,13.182,33.708,,,,217.087
2011-10-13,191.458,4.0,31.792,8.292,22.833,14.542,46.083,,,,223.25
2011-10-14,191.083,4.458,32.958,8.708,23.375,14.667,55.083,,,,224.042
2011-10-15,190.75,4.333,33.625,7.333,22.792,15.458,30.917,,,,224.375
2011-10-16,188.583,2.333,31.708,3.167,12.792,9.625,13.542,,,,220.292
2011-10-17,190.833,3.125,29.583,7.208,24.083,16.875,25.833,,,,220.417
2011-10-18,188.167,2.083,24.167,6.417,17.917,11.5,17.583,,,,212.333
2011-10-19,189.792,2.583,21.667,6.75,22.458,15.708,19.708,,,,211.458
2011-10-20,191.875,2.708,19.125,6.458,22.917,16.458,15.125,,,,211.0
2011-10-21,187.708,2.292,19.5,6.167,22.542,16.375,20.167,,,,207.208
2011-10-22,194.708,3.0,26.625,8.25,22.25,14.0,16.125,,,,221.333
2011-10-23,192.083,2.958,27.958,4.25,14.958,10.708,20.333,,,,220.042
2011-10-24,188.0,2.417,22.375,5.292,21.167,15.875,13.208,,,,210.375
2011-10-25,189.913,3.636,26.261,7.087,25.609,18.522,24.565,,,,216.174
2011-10-26,188.708,2.0,11.333,4.125,14.542,10.417,5.458,,,,200.042
2011-10-27,189.25,2.917,15.542,5.25,19.083,13.833,10.958,,,,204.792
2011-10-28,189.583,3.375,19.167,6.917,22.667,15.75,18.917,,,,208.75
2011-10-29,188.167,3.583,21.125,6.167,17.542,11.375,24.75,,,,209.292
2011-10-30,189.292,3.417,19.417,3.042,12.375,9.333,25.167,,,,208.708
2011-10-31,186.792,2.667,19.958,5.292,19.5,14.208,13.333,,,,206.75
2011-11-01,188.25,3.542,18.417,7.042,22.542,15.5,12.75,,,,206.667
2011-11-02,189.5,4.25,22.5,7.208,20.75,13.542,20.208,,,,212.0
2011-11-03,190.25,5.0,30.042,7.208,20.833,13.625,21.833,,,,220.292
2011-11-04,186.583,3.542,21.167,7.125,22.958,15.833,25.917,,,,207.75
2011-11-05,192.958,5.0,28.917,7.292,20.833,13.542,56.542,,,,221.875
2011-11-06,192.125,4.542,25.958,5.542,16.208,10.667,39.375,,,,218.083
2011-11-07,194.609,3.957,26.174,7.87,25.565,17.696,14.083,,,,220.783
2011-11-08,189.583,3.375,18.833,7.208,22.667,15.458,11.458,,,,208.417
2011-11-09,188.625,3.0,14.625,5.958,21.083,15.125,10.292,,,,203.25
2011-11-10,187.5,3.333,13.833,6.125,22.417,16.292,9.208,,,,201.333
2011-11-11,191.917,4.167,17.917,8.667,31.292,22.625,13.083,,,,209.833
2011-11-12,190.125,3.5,17.292,5.167,19.167,14.0,7.833,,,,207.417
2011-11-13,190.417,3.375,17.875,3.25,13.458,10.208,21.5,,,,208.292
2011-11-14,188.75,3.458,13.542,6.25,20.833,14.583,15.875,,,,202.292
2011-11-15,190.917,3.792,14.042,6.292,21.25,14.958,15.875,,,,204.958
2011-11-16,188.591,2.083,3.455,4.542,16.708,12.167,4.333,,,,192.045
2011-11-17,188.292,2.5,3.25,5.542,18.292,12.75,8.083,,,,191.542
2011-11-18,192.824,4.529,14.294,9.235,28.294,19.059,18.941,,,,207.118
2011-11-21,187.706,3.118,5.765,6.412,22.882,16.471,4.059,,,,193.471
