date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,12.083,13.708,1.625,3.417,
2011-01-02,6.609,7.217,0.609,3.417,
2011-01-03,7.875,9.083,1.208,3.458,
2011-01-04,8.375,9.167,0.792,5.458,
2011-01-05,8.957,10.217,1.261,3.0,
2011-01-06,12.833,16.833,4.0,2.958,
2011-01-07,7.833,8.958,1.125,2.792,
2011-01-08,9.583,11.333,1.75,2.875,
2011-01-09,10.913,13.652,2.739,3.5,
2011-01-10,17.25,22.958,5.708,4.0,
2011-01-11,11.417,15.375,3.958,3.565,
2011-01-12,12.0,15.083,3.083,3.0,
2011-01-13,14.208,18.625,4.417,3.792,
2011-01-14,7.708,8.167,0.458,4.333,
2011-01-15,7.917,8.792,0.875,3.125,
2011-01-16,9.087,9.913,0.826,3.083,
2011-01-17,12.875,15.833,2.958,3.0,
2011-01-18,18.583,22.292,3.708,3.333,
2011-01-19,16.042,20.667,4.625,3.087,
2011-01-20,14.083,15.333,1.25,3.0,
2011-01-21,12.458,13.792,1.333,3.0,
2011-01-22,16.333,20.167,3.833,2.75,
2011-01-23,6.913,7.652,0.739,3.0,
2011-01-24,8.125,9.333,1.208,2.833,
2011-01-25,8.167,9.333,1.167,3.682,
2011-01-26,7.875,8.792,0.917,3.208,
2011-01-27,14.083,16.25,2.167,4.125,
2011-01-28,12.5,13.792,1.292,3.792,
2011-01-29,7.0,7.792,0.792,3.0,
2011-01-30,12.435,14.435,2.0,2.917,
2011-01-31,12.375,14.167,1.792,3.043,
2011-02-01,12.75,18.833,6.083,4.042,
2011-02-02,4.458,5.125,0.667,3.083,
2011-02-03,14.458,17.542,3.083,3.478,
2011-02-04,12.875,14.833,1.958,4.875,
2011-02-05,14.0,15.375,1.375,6.458,
2011-02-06,23.826,28.391,4.565,5.043,
2011-02-07,12.167,13.875,1.708,3.5,
2011-02-08,4.87,5.609,0.739,3.045,
2011-02-09,8.625,9.667,1.042,3.5,
2011-02-10,13.583,17.417,3.833,3.5,
2011-02-11,7.208,7.625,0.417,3.0,
2011-02-12,9.75,10.5,0.75,3.208,
2011-02-13,15.261,16.739,1.478,3.25,
2011-02-14,24.25,33.167,8.917,3.0,
2011-02-15,11.917,14.958,3.042,3.292,
2011-02-16,12.958,14.875,1.917,3.292,
2011-02-17,5.042,5.625,0.583,3.417,
2011-02-18,6.125,6.667,0.542,3.0,
2011-02-19,10.042,11.75,1.708,2.792,
2011-02-20,13.3,16.4,3.1,2.958,
2011-02-21,22.875,26.375,3.5,4.542,
2011-02-22,11.5,13.208,1.708,4.125,
2011-02-23,12.875,16.125,3.25,3.391,
2011-02-24,5.208,5.792,0.583,4.667,
2011-02-25,14.542,17.625,3.083,3.208,
2011-02-26,4.708,5.167,0.458,2.792,
2011-02-27,4.478,5.087,0.609,3.0,
2011-02-28,3.0,3.0,0.0,2.958,
2011-03-01,16.087,18.435,2.348,3.208,
2011-03-02,17.083,21.125,4.042,3.0,
2011-03-03,4.417,4.542,0.125,3.458,
2011-03-04,8.417,9.292,0.875,3.0,
2011-03-05,17.087,19.957,2.87,2.667,
2011-03-06,26.917,37.875,10.958,3.625,
2011-03-07,8.478,9.13,0.652,4.0,
2011-03-08,8.5,9.667,1.167,3.917,
2011-03-09,14.292,15.0,0.708,3.167,
2011-03-10,7.625,8.375,0.75,3.125,
2011-03-11,5.542,6.042,0.5,3.833,
2011-03-12,6.435,7.304,0.87,3.042,
2011-03-13,6.792,7.5,0.708,3.0,
2011-03-14,15.208,17.083,1.875,3.609,
2011-03-15,11.083,12.292,1.208,4.125,
2011-03-16,10.625,11.917,1.292,3.833,
2011-03-17,16.625,21.667,5.042,3.125,
2011-03-18,15.375,19.792,4.417,3.208,
2011-03-19,4.609,5.174,0.565,3.0,
2011-03-20,6.292,7.25,0.958,2.958,
2011-03-21,5.042,5.583,0.542,3.458,
2011-03-22,17.0,19.792,2.792,4.652,
2011-03-23,14.792,15.625,0.833,3.083,
2011-03-24,12.25,13.333,1.083,3.292,
2011-03-25,4.208,4.333,0.125,3.042,
2011-03-26,4.391,4.826,0.435,3.0,
2011-03-27,16.333,18.625,2.292,4.458,
2011-03-28,16.083,18.875,2.792,5.0,
2011-03-29,16.583,18.625,2.042,4.25,
2011-03-30,14.958,16.292,1.333,4.583,
2011-03-31,7.542,7.792,0.25,3.167,
2011-05-09,,,,10.0,
2011-05-10,,,,11.591,
2011-05-11,,,,11.083,
2011-05-12,,,,9.958,
2011-05-13,,,,9.042,
2011-05-14,,,,8.458,
2011-05-15,,,,8.458,
2011-05-16,,,,10.0,
2011-05-17,,,,6.708,
2011-05-18,,,,5.762,
2011-05-19,,,,7.667,
2011-05-20,,,,7.542,
2011-05-21,,,,6.708,
2011-05-22,,,,6.833,
2011-05-23,,,,6.958,
2011-05-24,,,,5.833,
2011-05-25,,,,5.5,
2011-05-26,,,,5.682,
2011-05-27,4.875,4.958,0.083,4.125,
2011-05-28,9.5,10.125,0.625,4.042,
2011-05-29,4.417,4.667,0.25,4.0,
2011-05-30,4.348,4.565,0.217,3.542,
2011-05-31,4.667,5.0,0.333,4.167,
2011-06-01,6.478,6.87,0.391,3.818,
2011-06-02,9.292,10.5,1.208,3.667,
2011-06-03,8.75,9.333,0.583,5.667,
2011-06-04,9.5,10.375,0.875,7.292,
2011-06-05,10.167,10.75,0.583,7.542,
2011-06-06,7.87,8.391,0.522,6.583,
2011-06-07,8.125,8.667,0.542,6.542,
2011-06-08,9.208,9.375,0.167,6.455,
2011-06-09,12.625,13.583,0.958,6.333,
2011-06-10,17.917,19.333,1.417,6.667,
2011-06-11,5.792,6.042,0.25,5.083,
2011-06-12,7.708,8.167,0.458,5.417,
2011-06-13,9.043,9.696,0.652,5.083,
2011-06-14,4.625,5.0,0.375,5.083,
2011-06-15,7.0,7.5,0.5,5.5,
2011-06-16,6.792,7.25,0.458,5.0,
2011-06-17,7.0,7.417,0.417,4.458,
2011-06-18,6.875,7.375,0.5,4.208,
2011-06-19,5.917,6.417,0.5,4.5,
2011-06-20,12.174,13.783,1.609,4.25,
2011-06-21,11.667,13.292,1.625,5.5,
2011-06-22,12.792,15.625,2.833,6.364,
2011-06-23,7.208,9.25,2.042,5.75,
2011-06-24,5.0,6.5,1.5,5.542,
2011-06-25,6.042,7.542,1.5,6.083,
2011-06-26,5.167,6.542,1.375,5.583,
2011-06-27,5.111,7.889,2.778,5.667,
2011-06-28,7.667,9.0,1.333,5.417,
2011-06-29,7.542,9.25,1.708,5.636,
2011-06-30,7.042,8.375,1.333,6.333,
2011-07-01,14.625,19.0,4.375,5.625,
2011-07-02,6.25,8.375,2.125,4.625,
2011-07-03,7.75,8.75,1.0,5.792,
2011-07-04,11.435,13.217,1.783,5.417,
2011-07-05,7.25,8.083,0.833,4.542,
2011-07-06,9.0,9.478,0.478,4.522,
2011-07-07,15.417,21.458,6.042,3.25,
2011-07-08,8.417,11.833,3.417,4.042,
2011-07-09,6.625,8.833,2.208,4.583,
2011-07-10,6.75,8.042,1.292,4.75,
2011-07-11,6.957,8.696,1.739,3.917,
2011-07-12,11.75,18.0,6.25,3.667,
2011-07-13,9.833,13.917,4.083,5.0,
2011-07-14,10.75,12.667,1.917,5.542,
2011-07-15,14.167,16.375,2.208,5.958,
2011-07-16,10.0,10.75,0.75,6.25,
2011-07-17,4.042,4.75,0.708,4.417,
2011-07-18,2.913,4.261,1.348,2.542,
2011-07-19,2.583,3.917,1.333,2.125,
2011-07-20,3.208,3.833,0.625,2.667,
2011-07-21,3.125,3.75,0.625,3.727,
2011-07-22,7.25,8.292,1.042,3.042,
2011-07-23,4.833,5.542,0.708,3.875,
2011-07-24,5.292,5.458,0.167,4.5,
2011-07-25,8.087,8.87,0.783,4.25,
2011-07-26,6.083,6.583,0.5,4.125,
2011-07-27,9.333,12.083,2.75,3.957,
2011-07-28,8.208,10.667,2.458,4.5,
2011-07-29,5.125,6.5,1.375,4.042,
2011-07-30,5.125,6.167,1.042,3.667,
2011-07-31,4.292,4.458,0.167,4.0,
2011-08-01,5.0,5.565,0.565,3.75,
2011-08-02,4.292,4.708,0.417,3.417,
2011-08-03,4.565,5.261,0.696,3.913,
2011-08-04,5.333,6.417,1.083,4.0,
2011-08-05,7.333,8.917,1.583,2.917,
2011-08-06,4.625,5.792,1.167,3.625,
2011-08-07,6.917,7.75,0.833,4.125,
2011-08-08,11.565,13.391,1.826,4.5,
2011-08-09,12.708,14.667,1.958,5.75,
2011-08-10,10.458,11.667,1.208,5.708,
2011-08-11,6.583,7.5,0.917,4.091,
2011-08-12,5.5,6.208,0.708,4.875,
2011-08-13,5.917,6.583,0.667,5.375,
2011-08-14,4.958,5.333,0.375,6.75,
2011-08-15,6.739,7.652,0.913,6.0,
2011-08-16,7.292,7.958,0.667,5.87,
2011-08-17,9.208,10.292,1.083,6.208,
2011-08-18,9.167,10.333,1.167,5.958,
2011-08-19,5.583,6.042,0.458,5.417,
2011-08-20,5.167,5.167,0.0,4.708,
2011-08-21,5.375,5.583,0.208,3.792,
2011-08-22,5.217,5.522,0.304,4.083,
2011-08-23,9.167,10.458,1.292,4.208,
2011-08-24,5.25,6.583,1.333,3.783,
2011-08-25,7.208,9.333,2.125,3.833,
2011-08-26,7.792,9.625,1.833,3.667,
2011-08-27,5.292,6.0,0.708,3.5,
2011-08-28,4.375,4.542,0.167,4.917,
2011-08-29,5.826,6.217,0.391,4.958,
2011-08-30,7.25,7.5,0.25,5.5,
2011-08-31,6.25,6.917,0.667,4.318,
2011-09-01,4.917,6.417,1.5,3.042,
2011-09-02,3.583,4.75,1.167,2.875,
2011-09-03,1.292,1.292,0.0,2.833,
2011-09-04,4.625,4.917,0.292,2.917,
2011-09-05,6.609,8.435,1.826,3.375,
2011-09-06,4.875,5.208,0.333,4.0,
2011-09-07,9.739,10.043,0.304,5.609,
2011-09-08,10.917,11.333,0.417,5.958,
2011-09-09,8.333,8.792,0.458,4.792,
2011-09-10,8.167,8.833,0.667,4.208,
2011-09-11,4.042,4.75,0.708,3.625,
2011-09-12,5.435,6.304,0.87,3.917,
2011-09-13,7.458,8.5,1.042,4.125,
2011-09-14,8.583,9.333,0.75,5.0,
2011-09-15,5.792,6.75,0.958,3.958,
2011-09-16,4.208,5.625,1.417,2.917,
2011-09-17,6.75,7.625,0.875,3.458,
2011-09-18,4.833,6.125,1.292,3.25,
2011-09-19,4.826,6.13,1.304,3.5,
2011-09-20,9.042,10.833,1.792,3.083,
2011-09-21,4.917,5.458,0.542,2.75,
2011-09-22,4.708,4.958,0.25,3.833,
2011-09-23,4.917,5.583,0.667,3.583,
2011-09-24,5.542,6.083,0.542,3.583,
2011-09-25,5.0,5.167,0.167,3.625,
2011-09-26,8.826,9.478,0.652,3.875,
2011-09-27,6.667,7.417,0.75,4.083,
