date,PM25_mean
2013-01-01,24.708333333333332
2013-01-02,13.958333333333334
2013-01-03,9.041666666666666
2013-01-04,11.625
2013-01-05,6.666666666666667
2013-01-06,5.541666666666667
2013-01-07,9.166666666666666
2013-01-08,9.166666666666666
2013-01-09,2.125
2013-01-10,3.5833333333333335
2013-01-11,11.041666666666666
2013-01-12,20.916666666666668
2013-01-13,12.416666666666666
2013-01-14,6.875
2013-01-15,7.666666666666667
2013-01-16,7.708333333333333
2013-01-17,9.458333333333334
2013-01-18,22.166666666666668
2013-01-19,4.666666666666667
2013-01-20,15.083333333333334
2013-01-21,20.583333333333332
2013-01-22,11.75
2013-01-23,13.541666666666666
2013-01-24,13.666666666666666
2013-01-25,18.375
2013-01-26,12.75
2013-01-27,8.25
2013-01-28,13.166666666666666
2013-01-29,16.541666666666668
2013-01-30,16.125
2013-01-31,18.136363636363637
2013-02-01,14.541666666666666
2013-02-02,21.708333333333332
2013-02-03,16.833333333333332
2013-02-04,0.6666666666666666
2013-02-05,3.7916666666666665
2013-02-06,4.708333333333333
2013-02-07,3.875
2013-02-08,1.625
2013-02-09,2.0416666666666665
2013-02-10,7.625
2013-02-11,3.7083333333333335
2013-02-12,4.666666666666667
2013-02-13,2.7916666666666665
2013-02-14,4.958333333333333
2013-02-15,2.2083333333333335
2013-02-16,16.875
2013-02-17,21.208333333333332
2013-02-18,9.25
2013-02-19,8.041666666666666
2013-02-20,10.416666666666666
2013-02-21,12.083333333333334
2013-02-22,9.541666666666666
2013-02-23,9.0
2013-02-24,14.541666666666666
2013-02-25,37.333333333333336
2013-02-26,46.666666666666664
2013-02-27,14.826086956521738
2013-02-28,19.5
2013-03-01,30.666666666666668
2013-03-02,8.75
2013-03-03,4.166666666666667
2013-03-04,8.125
2013-03-05,9.333333333333334
2013-03-06,9.0
2013-03-07,8.583333333333334
2013-03-08,9.458333333333334
2013-03-09,14.25
2013-03-10,6.25
2013-03-11,10.333333333333334
2013-03-12,16.125
2013-03-13,14.708333333333334
2013-03-14,5.875
2013-03-15,14.458333333333334
2013-03-16,31.041666666666668
2013-03-17,42.166666666666664
2013-03-18,31.458333333333332
2013-03-19,16.875
2013-03-20,6.208333333333333
2013-03-21,3.75
2013-03-22,5.458333333333333
2013-03-23,16.458333333333332
2013-03-24,35.083333333333336
2013-03-25,23.041666666666668
2013-03-26,19.0
2013-03-27,14.125
2013-03-28,21.91304347826087
2013-03-29,17.0
2013-03-30,8.75
2013-03-31,12.291666666666666
2013-06-12,4.153846153846154
2013-06-13,8.5
2013-06-14,12.5
2013-06-15,12.208333333333334
2013-06-16,8.291666666666666
2013-06-17,14.333333333333334
2013-06-18,19.458333333333332
2013-06-19,10.833333333333334
2013-06-20,2.625
2013-06-21,5.166666666666667
2013-06-22,8.291666666666666
2013-06-23,17.208333333333332
2013-06-24,14.25
2013-06-25,11.75
2013-06-26,2.2083333333333335
2013-06-27,8.909090909090908
2013-06-28,11.125
2013-06-29,8.291666666666666
2013-06-30,7.458333333333333
2013-07-01,8.791666666666666
2013-07-02,7.458333333333333
2013-07-03,5.75
2013-07-04,6.173913043478261
2013-07-05,11.208333333333334
2013-07-06,11.541666666666666
2013-07-07,11.0
2013-07-08,18.166666666666668
2013-07-09,27.041666666666668
2013-07-10,29.666666666666668
2013-07-11,31.25
2013-07-12,23.083333333333332
2013-07-13,9.958333333333334
2013-07-14,9.833333333333334
2013-07-15,7.125
2013-07-16,9.166666666666666
2013-07-17,18.208333333333332
2013-07-18,18.958333333333332
2013-07-19,6.291666666666667
2013-07-20,13.833333333333334
2013-07-21,17.125
2013-07-22,26.5
2013-07-23,20.833333333333332
2013-07-24,15.625
2013-07-25,24.304347826086957
2013-07-26,38.583333333333336
2013-07-27,31.0
2013-07-28,30.041666666666668
2013-07-29,17.958333333333332
2013-07-30,24.708333333333332
2013-07-31,29.869565217391305
2013-08-01,19.75
2013-08-02,13.666666666666666
2013-08-03,5.666666666666667
2013-08-04,14.125
2013-08-05,11.416666666666666
2013-08-06,12.125
2013-08-07,21.541666666666668
2013-08-08,24.52173913043478
2013-08-09,35.5
2013-08-10,39.791666666666664
2013-08-11,38.125
2013-08-12,28.708333333333332
2013-08-13,25.136363636363637
2013-08-14,21.958333333333332
2013-08-15,34.708333333333336
2013-08-16,29.541666666666668
2013-08-17,21.958333333333332
2013-08-18,13.833333333333334
2013-08-19,14.0
2013-08-20,8.625
2013-08-21,9.375
2013-08-22,10.958333333333334
2013-08-23,10.833333333333334
2013-08-24,4.5
2013-08-25,4.583333333333333
2013-08-26,6.583333333333333
2013-08-27,5.217391304347826
2013-08-28,14.291666666666666
2013-08-29,20.52173913043478
2013-08-30,14.75
2013-08-31,8.916666666666666
2013-09-01,7.083333333333333
2013-09-02,2.4166666666666665
2013-09-03,2.2916666666666665
2013-09-04,1.375
2013-09-05,1.1666666666666667
2013-09-06,3.130434782608696
2013-09-07,5.875
2013-09-08,3.125
2013-09-09,4.833333333333333
2013-09-10,6.958333333333333
2013-09-11,15.208333333333334
2013-09-12,28.5
2013-09-13,35.583333333333336
2013-09-14,20.458333333333332
2013-09-15,2.3333333333333335
2013-09-16,3.25
2013-09-17,5.416666666666667
2013-09-18,8.791666666666666
2013-09-19,13.25
2013-09-20,13.166666666666666
2013-09-21,14.5
2013-09-22,18.75
2013-09-23,19.708333333333332
2013-09-24,12.333333333333334
2013-09-25,12.541666666666666
2013-09-26,3.1666666666666665
2013-09-27,6.695652173913044
2013-09-28,8.625
2013-09-29,7.375
2013-09-30,11.541666666666666
2013-10-01,14.208333333333334
2013-10-02,11.541666666666666
2013-10-03,9.458333333333334
2013-10-04,14.708333333333334
2013-10-05,10.458333333333334
2013-10-06,5.583333333333333
2013-10-07,6.666666666666667
2013-10-08,6.166666666666667
2013-10-09,3.875
2013-10-10,5.833333333333333
2013-10-11,8.083333333333334
2013-10-12,19.833333333333332
2013-10-13,8.041666666666666
2013-10-14,18.208333333333332
2013-10-15,5.958333333333333
2013-10-16,2.652173913043478
2013-10-17,3.8333333333333335
2013-10-18,5.75
2013-10-19,8.041666666666666
2013-10-20,1.25
2013-10-21,3.25
2013-10-22,4.5
2013-10-23,3.7916666666666665
2013-10-24,3.4583333333333335
2013-10-25,0.4583333333333333
2013-10-26,5.875
2013-10-27,11.875
2013-10-28,12.0
2013-10-29,10.5
2013-10-30,17.333333333333332
2013-10-31,20.782608695652176
2013-11-01,19.333333333333332
2013-11-02,25.041666666666668
2013-11-03,29.833333333333332
2013-11-04,13.125
2013-11-05,18.125
2013-11-06,18.958333333333332
2013-11-07,16.625
2013-11-08,18.541666666666668
2013-11-09,9.541666666666666
2013-11-10,8.75
2013-11-11,0.8333333333333334
2013-11-12,3.0833333333333335
2013-11-13,0.041666666666666664
2013-11-14,5.166666666666667
2013-11-15,4.291666666666667
2013-11-16,10.916666666666666
2013-11-17,18.0
2013-11-18,8.5
2013-11-19,4.0
2013-11-20,9.583333333333334
2013-11-21,9.869565217391305
2013-11-22,13.083333333333334
2013-11-23,8.666666666666666
2013-11-24,20.208333333333332
2013-11-25,11.083333333333334
2013-11-26,6.583333333333333
2013-11-27,9.083333333333334
2013-11-28,6.7727272727272725
2013-11-29,5.125
2013-11-30,9.458333333333334
2013-12-01,13.291666666666666
2013-12-02,21.625
2013-12-03,16.625
2013-12-04,17.666666666666668
2013-12-05,20.916666666666668
2013-12-06,29.583333333333332
2013-12-07,12.833333333333334
2013-12-08,6.041666666666667
2013-12-09,10.916666666666666
2013-12-10,6.333333333333333
2013-12-11,9.708333333333334
2013-12-12,4.458333333333333
2013-12-13,8.583333333333334
2013-12-14,6.916666666666667
2013-12-15,9.833333333333334
2013-12-16,6.083333333333333
2013-12-17,6.333333333333333
2013-12-18,3.2083333333333335
2013-12-19,7.125
2013-12-20,6.208333333333333
2013-12-21,1.6666666666666667
2013-12-22,4.125
2013-12-23,4.541666666666667
2013-12-24,6.625
2013-12-25,9.833333333333334
2013-12-26,14.875
2013-12-27,9.565217391304348
2013-12-28,6.958333333333333
2013-12-29,7.625
2013-12-30,14.291666666666666
2013-12-31,19.416666666666668
2014-01-01,3.5
2014-01-02,5.166666666666667
2014-01-03,3.0
2014-01-04,9.583333333333334
2014-01-05,18.166666666666668
2014-01-06,18.416666666666668
2014-01-07,4.291666666666667
2014-01-08,11.458333333333334
2014-01-09,7.375
2014-01-10,9.583333333333334
2014-01-11,11.083333333333334
2014-01-12,5.166666666666667
2014-01-13,5.833333333333333
2014-01-14,14.217391304347826
2014-01-15,6.208333333333333
2014-01-16,19.833333333333332
