date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,9.875,11.542,1.667,,9.458
2011-01-02,5.333,5.875,0.542,,15.208
2011-01-03,8.542,9.625,1.083,,12.083
2011-01-04,5.25,5.833,0.583,,24.667
2011-01-05,13.208,18.917,5.708,,6.875
2011-01-06,21.708,32.542,10.833,,12.875
2011-01-07,12.125,18.25,6.125,,6.833
2011-01-08,12.0,16.375,4.375,,7.917
2011-01-09,15.708,37.417,21.708,,20.25
2011-01-10,24.833,38.458,13.625,,26.348
2011-01-11,15.583,18.875,3.292,,21.583
2011-01-12,18.5,23.5,5.0,,8.042
2011-01-13,18.875,29.958,11.083,,12.0
2011-01-14,11.875,13.667,1.792,,27.042
2011-01-15,9.458,11.083,1.625,,15.625
2011-01-16,9.125,10.375,1.25,,10.217
2011-01-17,12.833,16.625,3.792,,8.667
2011-01-18,25.167,38.375,13.208,,13.167
2011-01-19,27.292,44.167,16.875,,16.333
2011-01-20,15.5,18.25,2.75,,7.417
2011-01-21,14.167,16.708,2.542,5.333,12.292
2011-01-22,12.833,15.917,3.083,4.708,10.417
2011-01-23,7.708,9.167,1.458,1.833,4.333
2011-01-24,10.5,12.833,2.333,6.417,6.083
2011-01-25,12.042,14.708,2.667,18.5,15.75
2011-01-26,15.0,18.167,3.167,8.208,10.083
2011-01-27,17.583,21.458,3.875,22.042,20.125
2011-01-28,19.583,24.292,4.708,19.083,17.625
2011-01-29,7.167,8.0,0.833,7.625,8.708
2011-01-30,17.545,23.455,5.909,10.0,6.917
2011-01-31,13.875,17.958,4.083,9.0,7.208
2011-02-01,18.083,26.583,8.5,16.792,14.75
2011-02-02,7.542,9.167,1.625,7.875,6.708
2011-02-03,18.125,24.042,5.917,14.667,10.333
2011-02-04,15.667,20.083,4.417,21.792,22.542
2011-02-05,11.042,12.833,1.792,32.417,29.958
2011-02-06,18.042,24.708,6.667,26.292,25.087
2011-02-07,20.375,32.75,12.375,11.625,10.583
2011-02-08,8.125,12.625,4.5,7.667,11.542
2011-02-09,16.958,26.5,9.542,13.0,12.75
2011-02-10,18.542,30.417,11.875,13.292,12.667
2011-02-11,7.25,9.75,2.5,10.375,9.875
2011-02-12,7.292,9.167,1.875,10.792,10.792
2011-02-13,20.75,29.333,8.583,15.375,15.167
2011-02-14,29.125,43.125,14.0,16.917,17.917
2011-02-15,24.417,36.667,12.25,19.458,18.125
2011-02-16,21.25,28.292,7.042,12.708,14.333
2011-02-17,12.5,16.25,3.75,9.75,8.375
2011-02-18,5.375,6.333,0.958,6.417,6.417
2011-02-19,9.083,11.208,2.125,10.792,10.458
2011-02-20,17.875,23.958,6.083,15.87,16.174
2011-02-21,35.583,52.042,16.458,25.083,26.208
2011-02-22,19.625,25.167,5.542,23.625,25.25
2011-02-23,18.458,24.833,6.375,15.375,17.125
2011-02-24,6.708,7.792,1.083,30.375,28.708
2011-02-25,21.0,27.0,6.0,24.833,22.542
2011-02-26,5.208,6.0,0.792,11.417,7.417
2011-02-27,9.625,11.708,2.083,14.391,12.125
2011-02-28,11.25,15.792,4.542,11.958,8.167
2011-03-01,23.083,30.625,7.542,14.958,19.292
2011-03-02,23.292,34.625,11.333,13.958,15.25
2011-03-03,6.167,7.0,0.833,16.792,13.708
2011-03-04,7.208,8.167,0.958,15.042,13.75
