date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,198.08695652173913,6.083333333333333,23.391304347826086,29.0,57.833333333333336,28.833333333333332,14.0,,221.47826086956522
2011-01-02,192.2173913043478,3.6956521739130435,6.826086956521739,8.565217391304348,12.608695652173912,4.043478260869565,11.25,,199.04347826086956
2011-01-03,191.47826086956522,4.333333333333333,11.347826086956522,18.958333333333332,35.958333333333336,17.0,13.916666666666666,,202.82608695652175
2011-01-04,193.52173913043478,4.541666666666667,9.347826086956522,13.875,23.875,10.0,23.5,,202.8695652173913
2011-01-05,191.65217391304347,4.130434782608695,13.130434782608695,19.217391304347824,42.69565217391305,23.47826086956522,6.086956521739131,,204.7826086956522
2011-01-06,197.1304347826087,7.5,36.56521739130435,36.25,104.08333333333333,67.83333333333333,13.541666666666666,,233.69565217391303
2011-01-07,192.1304347826087,3.0833333333333335,9.956521739130435,15.416666666666666,26.625,11.208333333333334,2.7916666666666665,,202.08695652173913
2011-01-08,195.34782608695653,5.208333333333333,19.17391304347826,24.25,57.291666666666664,33.041666666666664,6.916666666666667,,214.52173913043478
2011-01-09,196.7391304347826,5.565217391304348,22.782608695652176,25.08695652173913,57.65217391304348,32.56521739130435,14.125,,219.52173913043478
2011-01-10,203.1304347826087,10.25,46.391304347826086,43.041666666666664,140.33333333333334,97.29166666666667,29.458333333333332,,249.52173913043478
2011-01-11,194.47826086956522,5.291666666666667,17.304347826086957,20.416666666666668,44.583333333333336,24.166666666666668,19.625,,211.7826086956522
2011-01-12,194.27272727272728,5.875,24.0,29.782608695652176,80.6086956521739,50.82608695652174,8.545454545454545,,218.27272727272728
2011-01-13,195.82608695652175,6.583333333333333,29.17391304347826,27.666666666666668,88.125,60.458333333333336,14.833333333333334,,225.0
2011-01-14,193.2173913043478,3.9583333333333335,10.0,11.875,16.625,4.75,17.416666666666668,,203.2173913043478
2011-01-15,192.56521739130434,4.208333333333333,13.91304347826087,18.166666666666668,37.333333333333336,19.166666666666668,10.0,,206.47826086956522
2011-01-16,192.47826086956522,5.0,15.782608695652174,30.434782608695652,62.69565217391305,32.26086956521739,11.291666666666666,,208.2608695652174
2011-01-17,195.08695652173913,6.541666666666667,27.043478260869566,34.083333333333336,95.33333333333333,61.25,14.875,,222.1304347826087
2011-01-18,199.47826086956522,8.166666666666666,41.73913043478261,42.958333333333336,124.20833333333333,81.25,15.291666666666666,,241.2173913043478
2011-01-19,196.0,6.958333333333333,38.17391304347826,40.583333333333336,100.5,59.916666666666664,12.08695652173913,,234.17391304347825
2011-01-20,192.30434782608697,6.375,28.08695652173913,36.208333333333336,81.79166666666667,45.583333333333336,7.25,,220.3913043478261
2011-01-21,194.3913043478261,7.375,28.608695652173914,37.583333333333336,96.95833333333333,59.375,13.545454545454545,,223.0
2011-01-22,194.52173913043478,5.5,23.608695652173914,26.291666666666668,60.125,33.833333333333336,,,218.1304347826087
2011-01-23,191.95652173913044,3.5555555555555554,9.521739130434783,12.304347826086957,18.869565217391305,6.565217391304348,0.35714285714285715,,201.47826086956522
2011-01-24,190.56521739130434,3.090909090909091,10.695652173913043,15.5,27.416666666666668,11.916666666666666,4.458333333333333,,201.2608695652174
2011-01-25,191.65217391304347,3.6666666666666665,9.434782608695652,14.083333333333334,20.0,5.916666666666667,14.416666666666666,,201.08695652173913
2011-01-26,192.22727272727272,3.0833333333333335,10.136363636363637,14.083333333333334,19.583333333333332,5.5,5.6521739130434785,,202.36363636363637
2011-01-27,195.08695652173913,6.375,22.0,31.375,76.33333333333333,44.958333333333336,20.583333333333332,,217.08695652173913
2011-01-28,194.04347826086956,4.75,15.304347826086957,20.75,42.5,21.75,15.833333333333334,,209.34782608695653
2011-01-29,192.1304347826087,3.625,11.173913043478262,20.333333333333332,36.625,16.291666666666668,5.625,,203.30434782608697
2011-01-30,196.7391304347826,6.3478260869565215,27.391304347826086,33.08695652173913,91.3913043478261,58.30434782608695,9.666666666666666,,224.1304347826087
2011-01-31,193.52173913043478,4.916666666666667,19.782608695652176,25.125,59.666666666666664,34.541666666666664,6.875,,213.30434782608697
2011-02-01,195.6086956521739,5.958333333333333,24.17391304347826,27.666666666666668,75.5,47.833333333333336,14.958333333333334,,219.7826086956522
2011-02-02,191.8695652173913,2.9130434782608696,6.478260869565218,12.08695652173913,18.47826086956522,6.391304347826087,6.217391304347826,,198.34782608695653
2011-02-03,196.1304347826087,5.5,21.82608695652174,27.916666666666668,64.875,36.958333333333336,9.791666666666666,,217.95652173913044
2011-02-04,197.0,6.458333333333333,26.391304347826086,29.75,83.125,53.375,16.958333333333332,,223.3913043478261
2011-02-05,197.08695652173913,6.666666666666667,24.73913043478261,34.041666666666664,65.83333333333333,31.791666666666668,25.791666666666668,,221.82608695652175
2011-02-06,197.04347826086956,8.08695652173913,29.52173913043478,38.333333333333336,91.88888888888889,53.55555555555556,19.166666666666668,,226.56521739130434
2011-02-07,193.52173913043478,5.625,15.73913043478261,16.625,20.125,3.5,7.291666666666667,,209.2608695652174
2011-02-08,190.25,2.875,5.375,13.708333333333334,18.708333333333332,5.0,8.833333333333334,,195.625
2011-02-09,192.11111111111111,3.9583333333333335,15.222222222222221,20.791666666666668,38.333333333333336,17.541666666666668,9.041666666666666,,207.33333333333334
2011-02-10,192.76190476190476,5.041666666666667,19.285714285714285,30.08695652173913,74.95652173913044,44.869565217391305,8.391304347826088,,212.04761904761904
2011-02-11,190.08695652173913,2.5416666666666665,6.608695652173913,9.833333333333334,11.5,1.6666666666666667,5.083333333333333,,196.69565217391303
2011-02-12,192.52173913043478,3.625,10.26086956521739,17.375,27.541666666666668,10.166666666666666,7.625,,202.7826086956522
2011-02-13,195.7391304347826,7.3478260869565215,27.565217391304348,39.88235294117647,98.0,58.11764705882353,11.5,,223.30434782608697
2011-02-14,195.8695652173913,8.5,40.47826086956522,39.041666666666664,110.20833333333333,71.16666666666667,10.208333333333334,,236.34782608695653
2011-02-15,194.65217391304347,6.3478260869565215,27.043478260869566,28.333333333333332,71.95833333333333,43.625,10.130434782608695,,221.69565217391303
2011-02-16,192.69565217391303,5.333333333333333,22.08695652173913,31.875,75.20833333333333,43.333333333333336,9.125,,214.7826086956522
2011-02-17,190.04347826086956,3.5,10.391304347826088,14.875,27.333333333333332,12.458333333333334,6.083333333333333,,200.43478260869566
2011-02-18,193.04347826086956,3.5,9.347826086956522,15.875,28.125,12.25,4.916666666666667,,202.3913043478261
2011-02-19,194.69565217391303,4.25,16.130434782608695,20.041666666666668,42.541666666666664,22.5,7.25,,210.82608695652175
2011-02-20,197.8695652173913,7.217391304347826,30.391304347826086,41.30434782608695,99.91304347826087,58.608695652173914,9.708333333333334,,228.2608695652174
2011-02-21,199.47826086956522,8.958333333333334,43.869565217391305,48.5,129.75,81.25,18.333333333333332,,243.34782608695653
2011-02-22,195.4090909090909,6.875,28.863636363636363,44.375,91.08333333333333,46.708333333333336,17.956521739130434,,224.27272727272728
2011-02-23,194.82608695652175,7.125,30.434782608695652,33.75,79.45833333333333,45.708333333333336,11.416666666666666,,225.2608695652174
2011-02-24,192.95652173913044,4.666666666666667,15.695652173913043,25.125,40.083333333333336,14.958333333333334,23.0,,208.65217391304347
2011-02-25,192.82608695652175,5.333333333333333,20.17391304347826,26.5,52.833333333333336,26.333333333333332,15.791666666666666,,213.0
2011-02-26,191.6086956521739,2.7916666666666665,8.043478260869565,13.708333333333334,20.833333333333332,7.125,6.208333333333333,,199.65217391304347
2011-02-27,193.6086956521739,4.391304347826087,15.347826086956522,26.47826086956522,54.0,27.52173913043478,9.458333333333334,,208.95652173913044
2011-02-28,195.2173913043478,6.208333333333333,23.73913043478261,41.625,94.375,52.75,9.083333333333334,,218.95652173913044
2011-03-01,193.34782608695653,6.5,31.695652173913043,42.625,86.58333333333333,43.958333333333336,11.608695652173912,,225.04347826086956
2011-03-02,194.30434782608697,7.083333333333333,36.130434782608695,35.583333333333336,93.29166666666667,57.708333333333336,12.125,,230.43478260869566
2011-03-03,191.3913043478261,3.6666666666666665,12.695652173913043,19.666666666666668,28.833333333333332,9.166666666666666,15.041666666666666,,204.08695652173913
2011-03-04,194.52173913043478,5.458333333333333,17.82608695652174,31.958333333333332,59.166666666666664,27.208333333333332,14.666666666666666,,212.34782608695653
2011-03-05,193.8695652173913,7.695652173913044,35.391304347826086,43.08695652173913,93.78260869565217,50.69565217391305,6.625,,229.2608695652174
2011-03-06,197.69565217391303,8.416666666666666,42.0,41.458333333333336,97.95833333333333,56.5,14.625,,239.69565217391303
2011-03-07,195.30434782608697,6.25,17.26086956521739,23.958333333333332,36.291666666666664,12.333333333333334,28.541666666666668,,212.56521739130434
2011-03-08,196.27272727272728,7.869565217391305,24.045454545454547,32.30434782608695,71.95652173913044,39.65217391304348,31.130434782608695,,220.3181818181818
