date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,196.667,4.25,11.167,10.75,12.333,1.583,10.667,207.833
2011-01-02,189.333,3.458,6.583,5.083,5.542,0.458,5.458,195.917
2011-01-03,192.708,3.625,7.083,8.0,9.625,1.625,5.417,199.792
2011-01-04,188.875,3.833,6.875,7.25,9.333,2.083,7.565,195.75
2011-01-05,192.13,3.435,8.217,11.783,17.043,5.261,6.292,200.348
2011-01-06,193.083,3.917,10.583,18.375,25.833,7.458,8.042,203.667
2011-01-07,194.208,3.167,7.833,8.458,9.958,1.5,7.167,202.042
2011-01-08,196.5,3.792,9.833,10.667,12.5,1.833,6.917,206.333
2011-01-09,193.708,3.417,8.0,7.292,8.208,0.917,9.5,201.708
2011-01-10,197.375,4.5,12.792,22.75,36.333,13.583,14.875,210.167
2011-01-11,191.583,3.958,8.375,10.208,16.25,6.042,9.333,199.958
2011-01-12,189.609,2.739,7.261,8.0,8.826,0.826,4.125,196.87
2011-01-13,189.458,3.708,8.542,13.208,17.75,4.542,7.208,198.0
2011-01-14,191.417,3.792,8.208,8.708,11.458,2.75,10.125,199.625
2011-01-15,193.542,3.667,8.125,7.25,9.042,1.792,7.958,201.667
2011-01-16,191.458,3.583,8.25,12.792,20.083,7.292,10.375,199.708
2011-01-17,188.864,3.625,9.091,18.292,31.375,13.083,9.167,197.955
2011-01-18,192.625,3.875,11.25,16.333,26.125,9.792,8.917,203.875
2011-01-19,191.174,4.348,14.826,23.174,40.565,17.391,10.042,206.0
2011-01-20,191.25,3.792,12.458,19.083,28.125,9.042,11.0,203.708
2011-01-21,190.208,3.625,11.0,14.208,19.083,4.875,10.542,201.208
2011-01-22,191.125,3.5,9.792,12.25,16.333,4.083,6.75,200.917
2011-01-23,190.083,3.25,8.167,6.583,13.167,6.583,5.583,198.25
2011-01-24,189.833,3.542,8.667,12.042,19.208,7.167,6.958,198.5
2011-01-25,189.348,3.609,7.739,7.87,12.565,4.696,4.87,197.087
2011-01-26,191.174,3.13,8.652,9.913,13.261,3.348,9.292,199.826
2011-01-27,192.042,3.792,10.375,15.5,23.417,7.917,9.833,202.417
2011-01-28,190.542,3.083,8.25,8.625,13.625,5.0,8.583,198.792
2011-01-29,192.75,3.0,8.042,6.583,7.458,0.875,7.958,200.792
2011-01-30,194.125,3.417,9.292,10.542,15.042,4.5,7.25,203.417
2011-01-31,193.333,4.042,12.167,18.542,26.625,8.083,9.0,205.5
2011-02-01,190.208,3.667,10.375,7.417,9.125,1.708,9.375,200.583
2011-02-02,191.522,3.304,8.174,8.043,10.174,2.13,8.667,199.696
2011-02-03,190.833,3.125,7.958,7.917,10.833,2.917,5.75,198.792
2011-02-04,191.125,3.625,7.375,5.667,6.375,0.708,8.958,198.5
2011-02-05,196.0,4.25,10.167,14.958,18.792,3.833,13.875,206.167
2011-02-06,199.167,6.917,22.292,40.458,80.708,40.25,29.458,221.458
2011-02-07,200.125,5.917,17.708,25.667,42.833,17.167,12.833,217.833
2011-02-08,190.208,3.208,7.375,6.5,8.875,2.375,5.304,197.583
2011-02-09,190.13,3.0,6.565,7.13,9.043,1.913,6.542,196.696
2011-02-10,190.083,3.208,7.292,11.083,15.25,4.167,7.625,197.375
