date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,9.291666666666666,13.208333333333334,3.9166666666666665,14.75
2011-01-02,8.75,9.416666666666666,0.6666666666666666,7.125
2011-01-03,8.875,11.666666666666666,2.7916666666666665,10.041666666666666
2011-01-04,12.625,15.875,3.25,9.958333333333334
2011-01-05,16.208333333333332,22.958333333333332,6.75,9.416666666666666
2011-01-06,21.772727272727273,52.95454545454545,31.181818181818183,14.583333333333334
2011-01-07,15.041666666666666,23.0,7.958333333333333,12.652173913043478
2011-01-08,11.541666666666666,15.333333333333334,3.7916666666666665,12.875
2011-01-09,12.375,16.333333333333332,3.9583333333333335,13.5
2011-01-10,16.083333333333332,48.833333333333336,32.75,17.166666666666668
2011-01-11,13.916666666666666,25.5,11.583333333333334,13.375
2011-01-12,19.166666666666668,38.708333333333336,19.541666666666668,8.75
2011-01-13,20.772727272727273,41.04545454545455,20.272727272727273,13.25
2011-01-14,14.291666666666666,27.208333333333332,12.916666666666666,14.791666666666666
2011-01-15,11.0,18.083333333333332,7.083333333333333,11.833333333333334
2011-01-16,14.666666666666666,30.625,15.958333333333334,16.166666666666668
2011-01-17,14.25,23.541666666666668,9.291666666666666,14.0
2011-01-18,24.291666666666668,70.0,45.708333333333336,13.333333333333334
2011-01-19,19.833333333333332,52.75,32.916666666666664,13.041666666666666
2011-01-20,22.09090909090909,53.54545454545455,31.454545454545453,15.583333333333334
2011-01-21,16.375,31.708333333333332,15.333333333333334,11.875
2011-01-22,11.458333333333334,20.25,8.791666666666666,8.083333333333334
2011-01-23,11.5,21.708333333333332,10.208333333333334,14.833333333333334
2011-01-24,17.375,39.0,21.625,13.375
2011-01-25,15.565217391304348,33.17391304347826,17.608695652173914,10.470588235294118
2011-01-26,20.583333333333332,46.75,26.166666666666668,10.7
2011-01-27,24.318181818181817,52.04545454545455,27.727272727272727,13.75
2011-01-28,14.375,24.5,10.125,13.208333333333334
2011-01-29,12.791666666666666,19.916666666666668,7.125,13.0
2011-01-30,21.458333333333332,48.708333333333336,27.25,14.208333333333334
2011-01-31,26.291666666666668,66.08333333333333,39.791666666666664,13.708333333333334
2011-02-01,16.625,35.458333333333336,18.833333333333332,15.041666666666666
2011-02-02,16.416666666666668,31.166666666666668,14.75,14.291666666666666
2011-02-03,20.318181818181817,43.0,22.681818181818183,11.25
2011-02-04,14.041666666666666,26.541666666666668,12.5,14.958333333333334
2011-02-05,15.25,24.166666666666668,8.916666666666666,15.333333333333334
2011-02-06,37.083333333333336,96.125,59.041666666666664,29.541666666666668
2011-02-07,31.916666666666668,82.16666666666667,50.25,16.5
2011-02-08,13.291666666666666,29.166666666666668,15.875,10.208333333333334
2011-02-09,15.25,32.541666666666664,17.291666666666668,9.583333333333334
2011-02-10,18.272727272727273,34.63636363636363,16.363636363636363,11.708333333333334
2011-02-11,14.333333333333334,23.0,8.666666666666666,13.333333333333334
2011-02-12,12.708333333333334,22.291666666666668,9.583333333333334,15.25
2011-02-13,29.583333333333332,57.291666666666664,27.708333333333332,21.416666666666668
2011-02-14,33.25,77.08333333333333,43.833333333333336,30.125
2011-02-15,25.541666666666668,56.291666666666664,30.75,21.708333333333332
2011-02-16,16.833333333333332,28.541666666666668,11.708333333333334,11.875
2011-02-17,16.636363636363637,30.454545454545453,13.818181818181818,13.0
2011-02-18,18.875,34.916666666666664,16.041666666666668,14.291666666666666
2011-02-19,17.5,27.083333333333332,9.583333333333334,16.25
2011-02-20,25.083333333333332,49.75,24.666666666666668,14.375
2011-02-21,30.5,67.45833333333333,36.958333333333336,19.083333333333332
2011-02-22,26.0,54.791666666666664,28.791666666666668,26.375
2011-02-23,30.583333333333332,67.125,36.541666666666664,30.291666666666668
2011-02-24,26.727272727272727,49.54545454545455,22.818181818181817,31.333333333333332
2011-02-25,21.666666666666668,39.208333333333336,17.541666666666668,20.208333333333332
2011-02-26,12.583333333333334,18.666666666666668,6.083333333333333,16.791666666666668
2011-02-27,22.75,43.958333333333336,21.208333333333332,15.791666666666666
2011-02-28,23.0,42.083333333333336,19.083333333333332,16.25
2011-03-01,20.125,50.416666666666664,30.291666666666668,19.875
2011-03-02,21.772727272727273,39.63636363636363,17.863636363636363,16.375
2011-03-03,25.333333333333332,60.25,34.916666666666664,20.125
2011-03-04,7.0,8.583333333333334,1.5833333333333333,17.041666666666668
2011-03-05,26.583333333333332,58.875,32.291666666666664,18.666666666666668
2011-03-06,18.916666666666668,50.916666666666664,32.0,12.416666666666666
2011-03-07,15.708333333333334,28.208333333333332,12.5,26.375
2011-03-08,13.541666666666666,32.541666666666664,19.0,18.125
2011-03-09,12.363636363636363,28.363636363636363,16.0,21.041666666666668
2011-03-10,7.875,8.333333333333334,0.4583333333333333,12.0
2011-03-11,8.083333333333334,8.833333333333334,0.75,11.833333333333334
2011-03-12,14.833333333333334,19.083333333333332,4.25,12.541666666666666
2011-03-13,20.166666666666668,26.208333333333332,6.041666666666667,14.375
2011-03-14,23.416666666666668,38.958333333333336,15.541666666666666,16.708333333333332
2011-03-15,16.458333333333332,22.708333333333332,6.25,15.208333333333334
2011-03-16,16.636363636363637,34.5,17.863636363636363,19.26086956521739
2011-03-17,18.125,27.875,9.75,14.375
2011-03-18,9.208333333333334,9.5,0.2916666666666667,8.791666666666666
2011-03-19,14.291666666666666,18.541666666666668,4.25,10.875
2011-03-20,13.541666666666666,17.333333333333332,3.7916666666666665,10.416666666666666
2011-03-21,17.625,24.666666666666668,7.041666666666667,14.541666666666666
2011-03-22,22.5,36.041666666666664,13.541666666666666,17.875
