date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,182.33333333333334,6.791666666666667,5.958333333333333,6.208333333333333,0.25,,1.3333333333333333,8.826086956521738,189.125
2011-01-02,180.79166666666666,4.166666666666667,2.75,2.75,0.0,,1.0,6.173913043478261,184.95833333333334
2011-01-03,183.66666666666666,7.458333333333333,5.833333333333333,6.041666666666667,0.20833333333333334,,1.2083333333333333,9.208333333333334,191.125
2011-01-04,181.20833333333334,4.75,4.0,4.0,0.0,,1.375,7.869565217391305,185.95833333333334
2011-01-05,186.69565217391303,8.91304347826087,10.875,11.708333333333334,0.8333333333333334,,1.2173913043478262,9.291666666666666,195.6086956521739
2011-01-06,183.5,6.375,6.043478260869565,6.565217391304348,0.5217391304347826,,1.2916666666666667,8.208333333333334,189.875
2011-01-07,184.58333333333334,7.125,7.375,8.125,0.75,,1.4166666666666667,9.583333333333334,191.70833333333334
2011-01-08,185.25,6.916666666666667,7.5,7.75,0.25,,1.7916666666666667,7.625,192.16666666666666
2011-01-09,185.0,6.083333333333333,6.5,6.708333333333333,0.20833333333333334,,2.2083333333333335,12.208333333333334,191.08333333333334
2011-01-10,184.91666666666666,12.458333333333334,12.625,15.166666666666666,2.5416666666666665,,2.375,12.916666666666666,197.375
2011-01-11,183.95833333333334,4.5,2.2083333333333335,2.2083333333333335,0.0,,1.7916666666666667,9.583333333333334,188.45833333333334
2011-01-12,183.6086956521739,7.565217391304348,8.958333333333334,9.708333333333334,0.75,,2.0434782608695654,7.666666666666667,191.17391304347825
2011-01-13,182.95833333333334,6.833333333333333,9.869565217391305,10.565217391304348,0.6956521739130435,,1.5416666666666667,9.565217391304348,189.79166666666666
2011-01-14,185.83333333333334,6.791666666666667,5.625,6.458333333333333,0.8333333333333334,,2.0833333333333335,11.291666666666666,192.625
2011-01-15,185.75,6.625,4.541666666666667,5.208333333333333,0.6666666666666666,,1.625,16.75,192.375
2011-01-16,182.875,7.458333333333333,3.3333333333333335,4.0,0.6666666666666666,,1.2857142857142858,10.708333333333334,190.33333333333334
2011-01-17,182.33333333333334,9.791666666666666,4.166666666666667,4.166666666666667,0.0,,1.0,8.625,192.125
2011-01-18,182.91666666666666,12.083333333333334,13.541666666666666,16.083333333333332,2.5416666666666665,,,11.541666666666666,195.0
2011-01-19,183.7826086956522,11.478260869565217,10.708333333333334,14.458333333333334,3.75,,,10.416666666666666,195.2608695652174
2011-01-20,183.375,9.916666666666666,12.565217391304348,13.521739130434783,0.9565217391304348,,,9.73913043478261,193.29166666666666
2011-01-21,182.375,8.541666666666666,10.208333333333334,11.541666666666666,1.3333333333333333,,,11.666666666666666,190.91666666666666
2011-01-22,182.08333333333334,8.666666666666666,7.666666666666667,8.208333333333334,0.5416666666666666,,,7.0,190.75
2011-01-23,183.30434782608697,3.9565217391304346,1.0416666666666667,1.0416666666666667,0.0,,,7.708333333333333,187.2608695652174
2011-01-24,183.54166666666666,6.083333333333333,7.791666666666667,8.166666666666666,0.375,,1.0769230769230769,7.791666666666667,189.625
2011-01-25,185.04166666666666,6.333333333333333,8.416666666666666,8.958333333333334,0.5416666666666666,,1.0416666666666667,7.166666666666667,191.375
2011-01-26,184.43478260869566,5.3478260869565215,7.0,7.791666666666667,0.7916666666666666,,1.434782608695652,7.75,189.7826086956522
2011-01-27,185.45833333333334,7.916666666666667,9.91304347826087,10.565217391304348,0.6521739130434783,,1.4166666666666667,10.375,193.375
2011-01-28,184.54166666666666,6.375,0.875,0.875,0.0,,0.9166666666666666,8.291666666666666,190.91666666666666
2011-01-29,185.16666666666666,4.5,3.5,3.5416666666666665,0.041666666666666664,,1.0833333333333333,6.75,189.66666666666666
2011-01-30,185.83333333333334,6.166666666666667,7.166666666666667,8.75,1.5833333333333333,,1.1666666666666667,9.0,192.0
2011-01-31,187.58333333333334,8.916666666666666,11.916666666666666,13.125,1.2083333333333333,,0.9166666666666666,10.25,196.5
2011-02-01,185.29166666666666,5.791666666666667,5.25,5.25,0.0,,1.4166666666666667,11.125,191.08333333333334
2011-02-02,185.69565217391303,4.739130434782608,4.25,4.375,0.125,,1.0869565217391304,8.541666666666666,190.43478260869566
2011-02-03,185.625,7.0,8.727272727272727,10.727272727272727,2.0,,1.3333333333333333,7.166666666666667,192.625
2011-02-04,184.08333333333334,5.541666666666667,6.541666666666667,6.958333333333333,0.4166666666666667,,1.2916666666666667,12.458333333333334,189.625
2011-02-05,186.58333333333334,10.0,12.041666666666666,13.291666666666666,1.25,,1.5833333333333333,15.583333333333334,196.58333333333334
2011-02-06,188.375,19.5,24.375,33.583333333333336,9.208333333333334,,1.9166666666666667,26.0,207.875
2011-02-07,186.58333333333334,16.208333333333332,19.5,24.541666666666668,5.041666666666667,,1.5416666666666667,17.166666666666668,202.79166666666666
2011-02-08,184.08333333333334,3.9583333333333335,2.4166666666666665,2.7083333333333335,0.2916666666666667,,0.75,5.166666666666667,188.04166666666666
2011-02-09,184.47826086956522,6.434782608695652,7.5,8.25,0.75,,1.1304347826086956,6.333333333333333,190.91304347826087
2011-02-10,186.375,9.041666666666666,14.391304347826088,17.17391304347826,2.782608695652174,,1.0416666666666667,7.863636363636363,195.41666666666666
2011-02-11,183.25,5.125,6.666666666666667,7.458333333333333,0.7916666666666666,,1.4166666666666667,12.708333333333334,188.375
2011-02-12,184.70833333333334,6.041666666666667,7.25,7.5,0.25,,1.4166666666666667,13.583333333333334,190.75
